	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_ENDOSOME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05706159903616903	1	1	1	1	1	1	1
GO_ENDOSOME_LUMEN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06821595599914276	1	1	1	0.0007193268498960625	1	1	1	1	1	1	1
GO_ENDOTHELIAL_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003350238121233584	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDOTHELIAL_CELL_FATE_COMMITMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9.207072051420351e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDOTHELIAL_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09484837145795644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDOTHELIAL_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02108856683850946	1	1	1	1	0.029295811204144817	1	1	0.05050593371578738	0.06688928400599903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDOTHELIUM_DEVELOPMENT	1	1	0.06431277393056423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06052869611466627	1	1	1	1	0.0007762690211131629	1	1	0.02491377314066745	0.0029482178222358657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020551137870956637	1
GO_ENSHEATHMENT_OF_NEURONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07377075765596763	1	0.0915492830380954	1	1	1	0.03310813166623694	1	1	1	1	1	1	1
GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008700286325792561	1	1	1	1	1	1	1
GO_ENZYME_ACTIVATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08529976192005528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0951419055214423	1	1
GO_ENZYME_INHIBITOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06904660963170972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01010224367673751	0.059105462253592256	1	0.08213232794085146	1
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1	1	1	1	1	0.011535313899393995	1	0.04154124211783017	0.019194089518242308	1	1	1	1	1	1	1	1	1	1	0.007005602432461844	1	0.020729283346692662	1	1	0.049009001896801685	0.05543850340951284	1	1	1	1	1	0.049009001896801685	1	0.07702730483529396	0.04053288841041458	1	0.06032014766213101	1	0.022582419904308648	1	1	1	1	1	1	1	1	0.09446491636644738	1
GO_ENZYME_REGULATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07286765122589878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0852671884692856	1	1	1	1
GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006099826452779289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05416136706477581	1
GO_EPIBOLY	1	0.006395812364465625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032375490339341395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06482564882522424	1	1	1	1	1	1	1	1	1	1	1
GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0646187538630506	0.08108874216615614	1	1	1	1	1	1	1	1	1	1
GO_EPITHELIAL_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035504231998015	1	1	1	0.08019072462414234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EPITHELIAL_CELL_DIFFERENTIATION	0.03777981442826561	1	1	1	1	1	1	1	1	1	1	1	0.03115569554032316	1	1	1	1	1	1	1	1	1	1	1	1	0.09081378759826719	1	1	1	0.026250963790005355	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04768235583230207	1	1	1	1	1
GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006111452664787298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EPITHELIAL_CELL_FATE_COMMITMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004554142690010865	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EPITHELIAL_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09809665126652278	1	1	1	0.010777331528633805	1	1	1	1	1	1	1	0.04846290760986793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EPITHELIAL_TUBE_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0778958766167982	1	1	1	1	1	1	0.02908155101169352	1	1	0.06806622234067583	1	1	1	1	0.005242530844779769	1	0.06806622234067583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EPITHELIUM_DEVELOPMENT	0.017630343997190323	1	1	1	1	1	1	1	1	1	1	1	0.025959646748259457	1	1	1	1	1	1	1	1	0.049120981589780066	1	1	1	1	1	0.06721115924442977	1	0.06034871771357353	1	0.08953973865483078	1	1	1	1	1	1	0.030088347519944048	1	1	0.07010008728517636	1	0.044879545075511285	0.07297727417855715	1	1	1	1
GO_ERBB_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046991662384799016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ERK1_AND_ERK2_CASCADE	1	1	0.07692693522743699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0709164350522592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ESTABLISHMENT_OF_CELL_POLARITY	1	0.08858394916324419	1	1	0.023740950338052236	1	1	1	1	1	1	1	1	1	1	1	0.046362584507011695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09524161667467945	1	1	1	1	1	1	1	1	1	1	1
GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	1	1	1	1	1	1	1	0.02358347402588179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0038263522316862586	1	1	1	1	1	1	1	1	1	1	1
GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	1	1	1	1	0.04040900208031173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020072917316270478	1	1	1	1	1	1	1	1	1	1	1
GO_ESTABLISHMENT_OF_TISSUE_POLARITY	0.016899714476825145	0.07106251105282801	0.0064984377312896635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02604901431188167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00011476802147203369	1	1	1	1	1	1	1	0.027306449580859704	1	1
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	1	1	1	1	0.015659549505612658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	6.34609461477309e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EXCITATORY_SYNAPSE	1	1	1	1	1	1	1	0.01210127665553884	1	1	1	1	1	1	1	1	1	1	1	0.003016302471149812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025794672660366058	1	1	1	1	1	1	1	1	1	7.391671637979602e-05	1
GO_EXCRETION	1	1	1	1	1	1	1	1	1	1	0.012359357333774246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04247219018196169	1	1	1	1	1	1	1
GO_EXOCYTIC_PROCESS	1	0.035509157365255506	1	1	1	1	1	1	0.03940232683107403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011271984908918231	1	0.004473474175693215	1	1	1	1	7.672490773202867e-05	1	1	1	1	0.0016504825666571188	1	1	1	0.013147527271638038	1	1
GO_EXOCYTIC_VESICLE	0.0501415740569654	0.001165495115914128	1	1	0.0004400743598558243	1	0.00899430404165491	7.357719175371535e-06	0.00018985469157728474	0.004527215225258341	1	0.06866547128329514	1	1	0.03900361142823083	1	1	1	0.031371150471386056	0.008265045907602686	0.0286183861996524	1	1	1	1	0.03638751319179989	1	1	0.007705880125265074	1	1.6610262277949595e-05	0.03384268597456974	0.0289749645132783	1	1	0.005849864971076313	0.020329985789502847	2.5316793106355817e-09	1	0.009637934671422821	0.006900614035193708	0.0001379702953281381	0.011158805106238345	1	1	0.0018210956223424501	0.07864350317685798	1	1
GO_EXOCYTOSIS	0.014437282339787583	0.04167164526839551	0.006436658211758983	1	0.0020094948694237003	1	1	0.07858014304755634	0.0203509509685057	1	0.03008227529926122	1	1	1	0.0014042694114401177	1	0.07059393719961593	1	1	1	0.05220064748308095	1	1	1	1	1	1	1	0.0011040935564323728	1	0.0003122182484890379	1	1	1	1	1	0.08707189700802664	0.004303022694526315	1	0.021271862072032244	1	1	0.026137491410536562	1	1	1	0.010801885818326973	1	1
GO_EXPLORATION_BEHAVIOR	1	1	1	1	1	1	1	0.02358347402588179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040005436796019644	1	1	1	1	1	1	1	1	1	1	1
GO_EXPORT_ACROSS_PLASMA_MEMBRANE	1	1	1	0.0024656178348191338	1	1	1	1	0.0016136702772174827	1	1	1	1	1	1	1	1	1	1	0.004959251690858313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011291880331711801	1	1	1	1	0.03898707471951268	1	1	1	1	1	1	1
GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05493690442642252	1	1	1	1	0.03267827923589628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	0.0026788337376816296	1	0.0009351356324969196	0.008877550767058429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06237554569710568	1	1	1	0.0535837399134671	1	1	0.01185978378032626	1	1	0.040519868547425064	1
GO_EXTRACELLULAR_MATRIX	1	1	1	1	1	0.02719985501954192	0.004363840356997106	0.03721945588820108	1	1	1	0.09469717530089361	1	1	1	1	1	0.0027351921843102867	1	0.004367206866066176	0.006478181330592303	1	1	1	1	1	1	0.007268642822531923	1	0.031968978906419365	1	1	1	1	1	0.03571549952709985	1	0.010509316363267796	1	0.054544102554420326	1	0.06689464310418658	1	0.019976364875481045	1	1	1	1	1
GO_EXTRACELLULAR_MATRIX_ASSEMBLY	1	1	1	1	1	1	1	0.06170165469783395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRACELLULAR_MATRIX_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0326771388361653	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRACELLULAR_MATRIX_DISASSEMBLY	1	1	0.02615438735787079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07615039086344544	0.024529694171329663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028670939473058876	1	1	1	1	1	1	1	1	1	1	1	0.048741819267515196	1
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06390658626220691	1	1	0.06795774069886207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017972695484774315	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0023494472118437137	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH	1	1	1	1	1	1	1	0.05443700988925282	1	1	1	1	1	1	1	1	0.004491106174833948	1	1	0.0015206045906555055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08969540376339702	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	1	1	1	1	1	1	0.03995505597593607	0.0733068418198366	1	1	1	1	1	1	1	1	0.01561720636009234	0.016768089275404408	1	0.006589353419331978	1	1	1	1	1	1	1	0.002646396647129623	1	1	1	1	1	1	1	0.001686812292553408	1	0.0245030486047364	1	0.028273891583501132	1	0.04968630826259379	1	1	1	1	1	1	1
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1	1	1	1	1	1	1	0.019671963207657295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007262514411987553	1	1	1	1	1	1	1	1
GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025269988287816236	1	1	1	1	1	1	1	1	1	1	1	1	0.0018087258743718637	1	1	1	1	1	1	0.0334530028219695	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRINSIC_COMPONENT_OF_MEMBRANE	1	0.022927238341301504	1	1	0.01086224532747726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05930247713984327	1	1	1	1	1	0.0064960472595010366	1	1	1	1	1	0.008083049480952065	0.08306352470366407	1	1	1	1	1	1	0.03064614773485963	1	1	1	1
GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	1	1	1	1	0.01932882132628999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	1	1	0.09743568116905188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06837638872134355	1	1	1	1	1	1	0.020758014934622815	1	1	1	1	1	0.00849056930505665	1	1	1	1	1	1	0.06069744690043377	1	1	1	1	1	1	0.05632390833096301	1	1	1	1
GO_EYE_MORPHOGENESIS	1	1	0.08258048697567388	1	1	1	1	1	1	1	1	0.03602637566010125	1	1	1	1	1	1	1	1	0.0011682043196655778	0.0396672355047023	1	1	0.017281894882043347	1	1	1	1	0.04344112842668735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004801376846459315	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00034002667621024774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022469304343354146	1	1	1	1	1	1	1
GO_E_BOX_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026252273875037035	1	1	1	1	1	1	1
GO_FACIT_COLLAGEN_TRIMER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004512871223614212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FATTY_ACID_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004595724913284194	1	1	1	1	1	1	1	1	1	1	1	1
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06657219534713732	1	1	0.07180475970528011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01022479178710134	1	1	1	1	1	1	1	1	1	1	1	1
GO_FATTY_ACID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07192847481900144	1	1	0.06973427054753589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08320331379029866	1	1	1	1	1	1	1	1	1	1	1	1
GO_FATTY_ACID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02828832626013833	1	1	1	1	1	1	1	1	1	1	1	1
GO_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01358453997498299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FATTY_ACYL_COA_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02174507311365459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FAT_CELL_DIFFERENTIATION	1	1	1	1	0.08324406407959295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FEAR_RESPONSE	1	1	1	1	1	1	1	0.05443700988925282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013888878195630339	1	1	1	1	1	1	1	1	1	1	1	0.08969540376339702	1	1	1	1	1	1	1	1	1	1	1
GO_FEEDING_BEHAVIOR	0.012330299916367027	1	1	1	1	1	1	0.07247330152815012	0.05872666939988669	1	1	1	1	1	1	1	0.02709709847636521	1	1	1	0.0037123267281301553	1	1	1	1	1	1	1	1	1	0.002139772214638125	1	1	0.004247946763079047	1	1	1	0.04017759858862391	0.061629891134451276	1	1	0.0001887240544542479	1	1	0.02295487814071362	1	1	0.0010980162332393517	1
GO_FEMALE_SEX_DIFFERENTIATION	1	0.0661535669255029	1	1	1	1	1	0.02414246401582909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014734971417870835	1
GO_FERTILIZATION	1	1	0.022191896672888567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04915538172074929	0.06513893581705754	0.01209059218573727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06236674264508646	1	1
GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING	1	1	1	1	1	1	1	0.021899682993320013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001980335194225913	1	1	1	1	1	1	1	1	1	1	0.03722243027850103	1	1	1	1	1	1	1	1	1	1	1
GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038992681603677526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FIBROBLAST_PROLIFERATION	1	1	1	1	1	1	1	0.04223927502039948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050884632714286226	1
GO_FICOLIN_1_RICH_GRANULE_MEMBRANE	1	1	0.015012776027431896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FILAMENTOUS_ACTIN	1	1	1	1	1	1	1	0.03675095831016628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061494547427815904	1	1	1	0.011956506934953426	1	1	1	1	1	1	1
GO_FILOPODIUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00827509472261767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FOREBRAIN_CELL_MIGRATION	1	1	1	1	0.02649429468874831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0345218120124573	1	1	1	1	1	1	1
GO_FOREBRAIN_DEVELOPMENT	0.024461294836611747	1	1	1	0.007218494989350344	0.013444939153477775	0.03870681187191649	0.003376776616557442	1	1	0.01844151515408543	1	1	1	1	1	0.0698071812995158	0.016077933801831534	1	1	0.0010162598865414152	1	1	1	1	0.0017501134282281727	1	1	1	1	0.00035642455536089024	1	1	1	1	1	1	1	1	1	1	0.00015723475689610744	1	0.007306210925805967	1	1	0.04710101749069018	1	1
GO_FOREBRAIN_GENERATION_OF_NEURONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014060361914274622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008183554429220807	1	1	1	1
GO_FOREBRAIN_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009982414848522803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005782530433301458	1	1	1	1
GO_FORMATION_OF_PRIMARY_GERM_LAYER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0036657204898820073	0.03989415544789343	1	1	1	1	1	1	1	1	1	1	1	0.002480021992548709	1	1	1	1	1	0.06304709080425797	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GABAERGIC_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00043486806489989593	1	1	1	1
GO_GABA_ERGIC_SYNAPSE	1	1	1	1	1	1	1	0.004797554171416918	0.03126279019746281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06237554569710568	0.03287520807135458	1	1	1	1	1	1	1	1	1	1
GO_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	0.001044981792557187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GABA_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	7.312534802383919e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GABA_RECEPTOR_COMPLEX	1	1	1	1	1	1	1	1	5.442293996382741e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GAMETE_GENERATION	1	1	1	1	1	0.041707764471643594	0.04732916292752076	1	1	1	1	1	1	1	0.07716932544861987	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	0.00013704142372339412	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	0.006118852634344085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01065202315546987	1	1	1	1	1	1	1	1	1	1	1
GO_GANGLIOSIDE_METABOLIC_PROCESS	1	1	1	1	1	1	1	0.01716788644929057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029353545336866738	1	1	1	1	1	1	1	1	1	1	1
