	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04411806811142727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0975372576008604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037222876328257715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04095967097937203	0.08757955916981541	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050213980510783185	1	1	1	1	1	1	0.0289749645132783	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	1	1	1	1	1	1	1	1	1	1	0.09950619026025542	0.08064301958573072	1	1	1	1	0.006830743687464058	1	1	1	1	0.06298308634444227	1	1	1	1	1	1	1	1	0.029733620578889286	1	1	1	1	1	1	1	0.05141606593988435	1	1	0.08033045938964634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019412417756714317	0.007118737957199306
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	1	1	0.062442641811118804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012478921218849637	1	1	0.08253171383167279	1	1	1	1	0.013556482986181173	1	0.09443754605592258	1	0.03888557525183822	0.013270681693424935	1	0.0336711521349049	0.07337611576691416	0.05414373062989564	1	1	1	1	0.006471514227632147	0.08021067457316433	1	1	1	1	0.03191290947232317	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CALCIUM_ION	1	1	1	1	1	1	1	1	1	1	0.023128068081274433	0.019524233666741053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00820953867096541	0.09390883699898911	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06191828531154753	1	1	0.01183859150158606	1	1	1	0.042623719025620344	0.0786153822477701	1	1	1	1	1	1	1	0.026982739290503654	1
GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08323514843784197	1	0.06965949784427239	1	1	1	0.021757197647352844	1	1	1	0.053687481027613115	1	1	1	1	1	1	0.0608154290638272	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_DRUG	1	1	1	1	1	1	1	1	1	1	0.001920043360225221	0.01331191231859441	1	1	0.0004013448480675308	1	1	1	1	1	1	1	1	1	1	1	0.049774552152456186	0.010113837635082668	1	1	1	1	0.07871166565646237	1	1	1	1	0.0776413799213107	0.014069350668830527	1	0.06518038832287165	0.00041782916527188796	1	1	0.000752034118140954	1	0.04886193825709628	1	0.02963097093362488	1	1	1	0.026804256992004394	1	1	1	1	1	0.05161829006323182
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1	1	0.07172093990764417	1	1	1	1	1	0.007333533195763908	1	1	1	0.03024908304386953	1	1	1	1	1	1	1	1	1	1	1	0.0001949101601148584	1	1	0.057565715841848775	1	0.046425660844035765	0.020411063855845457	1	0.04105153599510469	1	0.09634020246440833	1	0.06075466943411667	0.004186872166705102	1	0.08303631821993074	1	0.0035648170784653432	1	1	1	0.08733514040481449	0.0005331414793228184	0.051332297315761166	1	0.012690250635971956	1	1	0.004320226777566605	1	1	0.09120671358282506	1	1	0.05628838584553797
GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	1	1	0.017540979302263948	1	1	1	1	1	1	1	0.03227835290717951	0.028643963793349214	1	1	1	1	1	1	1	1	1	1	1	1	0.00324734261659676	1	0.01566275300862574	0.0017339230593267363	1	0.03522435201220431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020186340252728918	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0499094827395522	1	1	0.07760121298147626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08721512932146236
GO_CELLULAR_RESPONSE_TO_FATTY_ACID	1	1	1	1	1	1	1	1	1	1	0.06694519873208027	0.05974250940328574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03343897233911597	1	1	0.0727374027784713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042715950837645345	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	1	1	1	1	1	1	1	0.00024395163046464496	1	1	1	1	1	0.0026407199050471064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.377778910895746e-05	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020261797352396527	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	1	0.07956912619061152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09950755407997658	1	1	0.09310437504359781	0.07058540743375175	1	1	1	1	1	1	1	1	1	1	0.09492759498152537	1	1	0.0384373172444642	1	1	1	1	1	1	1	1	1	1	1	1	0.03118367987373527	1
GO_CELLULAR_RESPONSE_TO_KETONE	1	1	0.09502697277661509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08284495904742706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08887276598064453
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05691161257758137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09441344316022204	1	1	1	1	0.09315348688512759	1	1	1	1	1	1	1	1	1	1	1	0.07372157794903633	1	1	1	1	1	1	1	1	0.06234863051599859
GO_CELLULAR_RESPONSE_TO_NICOTINE	1	1	1	1	1	1	1	1	0.0008109391144225375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002089270189916448	0.0017221215814411384	1	0.0014808957004470713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	1	1	0.08885739294417472	1	1	1	1	0.00039916050511734635	1	1	0.08562521292519398	0.027875012235922814	1	1	1	1	1	1	1	1	1	1	1	1	0.004858232155296016	1	1	0.0364880300450503	1	1	1	1	0.09748741591760857	1	1	1	1	0.01815884367146825	1	1	1	0.024979629124290192	1	1	1	0.025554747203734296	0.02639887629880089	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03971769058916985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1	1	1	1	1	1	1	0.004310851552266404	1	1	0.0690833528355197	0.010631334695374028	1	1	1	1	1	1	1	1	1	1	1	1	0.005013177829515492	1	1	0.08133225987391879	1	1	1	1	0.013446233310546618	1	1	1	0.02694615338342954	0.09786591161039548	0.08746977940540557	1	1	1	1	1	0.09271719428441871	0.06794497102919939	1	1	1	1	1	1	1	1	1	0.012414080877284017	1	1	0.09588967986373509
GO_CELLULAR_RESPONSE_TO_PEPTIDE	1	1	1	1	1	1	1	0.05233147260459692	1	0.09992559727439931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008337494330166395	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	1	1	1	1	1	1	1	0.037320666719655504	1	0.07254521671622871	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005797103294255868	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_STARVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09156373136209339	1
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1	1	1	0.026532475737403916	0.0345309793855888	1	1	1	0.05091955373307666	1	1	1	1	0.02215342727530989	0.05189856623083999	1	1	1	1	1	1	1	1	1	1	1	0.006419610667603437	1	1	0.0027903663898323217	0.0019559743246998496	1	0.013082654580688136	1	0.014515226845728035	1	1	0.0852888407247403	1	0.002894261081187177	0.0009879251604649752	0.0005148875385153628	1	1	0.0695237143543963	1	0.006238296190754222	0.0784058958289906	0.034072037780783604	1	1	1	0.004834669900472877	1	1	1	1	0.001650994768021441	0.006791619444365349
GO_CELL_ACTIVATION	1	1	1	1	0.059051380627939354	1	1	1	1	0.04446926701397069	1	1	1	1	1	0.08626939328735972	1	1	1	0.03569708700630869	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09924850901308013	1	1	1	1	1	1	0.049664089240338716	1	1	0.03569708700630869	1	1	1	1	1	1	1	1	1	1	1	1	0.08992006975542666	0.0053291983475459714	1
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05867211409190731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05138918732032549	1	1	1	1	1	1	1	1	1	1	1	1	0.06580342262247796	0.0729523325185194	1
GO_CELL_ADHESION_MEDIATED_BY_INTEGRIN	1	1	0.05537823526669772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0734079532753904	1	1	0.08966385708609548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	1	1	0.00406576544188364	1	1	1	1	1	1	1	1	1	1	1	0.03468390450548975	1	1	1	1	1	1	1	1	1	1	1	0.003434583718080919	0.0063642850828936615	1	0.07947783211097303	0.008769044416151006	1	1	1	1	1	1	0.05786949590300061	1	1	1	1	1	1	0.0050107191173778265	1	0.03604152026214713	1	0.019117322504780376	0.04534921866846686	1	1	1	1	1	1	1	1	1
GO_CELL_ADHESION_MOLECULE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049996183374326875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0907988766390625	1	1	1	1	1	1	1	1	1	1	1	0.07019179774817341	1	1	1	1	1	1	0.0882829640155196	1	1	1	1	1	1	1	1	1
GO_CELL_BODY	1	1	0.014023528660153772	0.014611794133760347	0.027638327981707178	1	1	1	0.007818825101250093	0.044382536874832734	0.03253860815724818	1	1	1	1	0.008146568353156525	1	1	1	1	0.03598566626165545	0.036131438444066744	1	0.09453655958326013	1	1	0.029800736298040587	0.07942300652003853	1	0.006672373481647065	0.009294321254564974	0.017847509686972796	0.0017524994090678536	0.011739312827983905	0.007215793194110365	1	1	0.00047292567644963146	1	0.007039048006470483	0.008079322079774687	0.02698769672862944	1	1	0.02111023115928612	1	0.009404877515742482	0.011153672487456356	1	0.0019348718102919493	0.050693549974149876	1	0.019527160069733318	0.05563879554989937	1	1	1	0.010061380166769718	1
GO_CELL_CELL_ADHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03783371172431793	0.07709223375927077	1	1	1	0.09544327035214772	1	1	0.06407276528176042	1	1	1	0.028731869510690844	1	1	1	1	0.06859048963086245	0.0007388532473573406	1	1	1	1	1	1	1	1	0.014936208738662193	1	1	1	1	1	1
GO_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011656914586003264	1	1	1	1	1	1	1	1	1	1	1	0.02654057017677469	1	1	1	1	1	1
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1	1	1	1	0.09345911471506074	1	1	1	1	1	1	1	1	1	0.046635974034625716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04673630249318361	1	0.03550566921745457	0.059770519611953565	1	1	1	1	1	1	1	1	0.08550063102965488	0.008580650578507876	1	1	0.04970866546911701	1	1	1	1	1	0.04104175500697471	1	0.04269363497884948	1	1	1	1
GO_CELL_CELL_CONTACT_ZONE	1	1	1	0.025880364547904988	0.03369348251086546	1	1	1	1	1	1	0.09379287631085687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09616181101971755	1	1	1	1	1	0.03704534885282196	1	1	1	0.07005906545992735	1	1	1	0.06791752341030244	1	1	0.07661426354930156	1	1	1	1	1	1	1	1	1	0.022294823346895587	0.055557679101814195
GO_CELL_CELL_JUNCTION	1	1	1	0.006271560305228241	0.012365612651384028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03922150778502531	0.02376234948805056	1	1	0.0740360375247181	1	1	1	1	1	1	0.07011103983829359	1	1	0.02564186872693186	1	1	1	0.08510273327621931	1	1	1	1	0.03637726385208395	1	1	1	1	0.06728001762268465	0.04156918328058001
GO_CELL_CELL_JUNCTION_ASSEMBLY	1	1	1	0.088052989854986	1	1	1	1	1	1	1	1	1	0.07456826173044506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02040592610755987	1	0.07193959070555234	1	1	1	1	1	0.053809680972818796	1	1	1	1	1	1	1	1	1	1	0.050845874779742894	1	1	0.0451682370590587	1	1	0.005682799301844232	1	1	1
GO_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	0.03399615699755265	0.00910956142441488	1	1	1	1	1	1	1	1	0.026519691911409016	0.01950279485182338	1	1	1	1	1	1	1	1	1	1	1	0.08955762739720086	1	1	0.08176612966514951	0.06167044196109417	1	0.049138723617555446	1	1	1	1	1	0.09963232322225424	1	1	1	1	1	1	1	1	1	0.04928994570574452	1	1	1	0.012472165365499222	1	1	0.011297751862367922	1	1	1
GO_CELL_CELL_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0900672925212801	1	1	1	1	1	1	1	1	1	1	1	1	0.08015796612561332	1	1	1	1	1	1	1	1	0.07534154341398613	1	1	1	1	1	1	0.012561016380428836	1	1
GO_CELL_CELL_SIGNALING	1	1	2.235601608613358e-05	1.980207481222518e-05	4.605308892879911e-05	1	1	0.0816522034397853	0.0003322340843037175	0.030295443537127764	2.75094699242473e-08	1.8024979897557358e-07	0.04592903221145739	0.04656182833553146	0.0003853896895370523	1	0.01690679484724089	0.07265404216191906	0.027711342484074697	0.05995105759903052	1	0.06832251587789351	1	1	1	1	4.119978735950269e-08	1.6252283252526922e-07	1	2.7661278062529604e-06	2.614549994284232e-07	1	4.252822807249146e-06	0.0001419140996643531	5.628695287640539e-10	1	9.86187286292628e-05	1.0698055349256386e-05	0.004938283880335792	0.0028368151250734996	1.3151739121086692e-06	0.0004457979514809196	0.09389755644621511	0.0102200469290884	2.9608688234539216e-06	1	0.0001856213374004101	1.0796541605184728e-07	7.286866129385672e-07	5.992849970715142e-07	0.003263042022743301	1	2.508495348108042e-07	0.02873661913720027	1	1	1	5.133543823365727e-08	9.470686689327934e-07
GO_CELL_CELL_SIGNALING_BY_WNT	1	1	0.0004751727883773871	1	1	1	1	1	0.01302022521440438	1	0.005545782129312116	0.01066804199444793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001248373918187884	0.0056027066958372895	1	0.02089140763272268	0.0011799000419161487	1	0.021178599790704355	0.02593486554644775	0.009274043552219169	0.04646307990694831	0.06266857332177367	0.00690364088839257	0.0429861880491621	1	0.0035739091217992236	1	1	1	1	1	0.04581517947210245	0.001461856931228911	0.0040298957053787055	0.0007438453075465645	1	1	0.00816888867676746	1	1	0.06069548084656695	1	3.115798855413132e-05	0.017850682592250755
GO_CELL_CHEMOTAXIS	1	1	1	0.08701718584044427	1	0.036818844533484496	1	1	1	1	0.08136482110116638	1	1	0.06936042897065797	0.01789077694664354	1	1	1	1	1	1	1	1	1	1	1	0.0009709519299700986	1	1	0.010863450390518947	0.02279181089129123	1	1	1	0.019352599969162054	1	1	1	1	1	1	1	1	1	1	1	0.0692435222333172	1	0.02813684834973662	1	1	1	0.007514570274931298	1	1	1	1	1	1
GO_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029957748801382356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_ARREST	1	0.0884090723410017	1	1	0.06312041512028754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033985051235696506	1	1	1	1	1	1	1	0.036330292480643456	1	1	0.018871227535868562	1	0.07563926775924112	1	0.0027455398375427764	0.06607443343334907	1	1	1	1	1	1	1	1	1	0.015095924429270546	1	0.04390711290690841	1	1	0.06254652235292513	1	1	1	1	1	1
GO_CELL_CYCLE_CHECKPOINT	1	1	1	1	1	1	1	1	0.08950291369648322	1	0.023798792733371377	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012546146484479492	1	1	1	0.04005197321092224	1	1	1	1	1	1	0.011616369524280024	1	0.03581777760191651	1	1	1	1	1	1	0.07894908424369007	0.03082508305847842	1
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08496735820843926	1	1	0.08340264855312052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_PHASE_TRANSITION	1	1	1	1	1	1	1	1	0.09265781519053307	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009075307993657966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008350908670326507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_DIFFERENTIATION_IN_HINDBRAIN	1	1	0.006091961580562133	1	1	1	1	1	1	1	0.011454965173609444	0.010116086547102388	1	1	0.005100617271694752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012547526436749723	0.01040714537545151	1	1	1	1	1	1	1	1	0.0031113849114841052	1	1	1	1	1	1	1	0.008053147624480617	0.018092201862604407	0.006797917794501229	1	1	1	1	1	1	0.0009925083520279099	1	1
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03343897233911597	0.04986150602304995	1	1	1	1	0.0061705969573264685	1	1	1	0.022885284453183607	0.05283298969265182	1	0.019741373676883556	0.04411175495778308	0.03218722869878754	1	1	1	1	1	0.04839956448747906	1	0.041337281988041985	1	1	0.09464272674304053	1	1	1	1	1	1
GO_CELL_FATE_COMMITMENT	1	1	1	1	0.09422607377579362	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046442479773917356	1	1	1	1	1	0.030995970621926383	1	1	0.04733376448189397	1	0.009952788309523841	1	1	1	1	1	1	0.02119829407259055	0.08097471111886678	1	1	1	0.022399858473344136	1	1	0.09360713968100609	0.04874795304448232	0.07305832680464786	1	1	1	1	0.04297225143244687	1	1	0.010971336683391564	1
GO_CELL_FATE_DETERMINATION	1	1	1	1	1	1	1	1	1	1	1	0.034458340188718295	1	1	0.017849592623472965	1	1	1	1	1	1	0.0012408559167633726	1	1	1	1	1	0.002316965624095113	1	0.042284610906865305	0.003225279422001348	1	0.030785298693491114	1	0.03306159105724882	1	1	1	1	0.0005380177895923932	0.025179611805323243	1	1	1	0.02435861309233356	1	1	0.02770962238375496	0.007253905274112404	0.023548964710437437	1	1	0.05569264204139146	1	1	1	1	1	1
GO_CELL_FATE_SPECIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.056188312259850104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_GROWTH	1	1	1	1	1	1	1	0.07547626791338169	1	1	0.0728894922048382	0.055266151414033904	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_JUNCTION_ASSEMBLY	1	1	0.008695187517463343	0.05870781883420528	0.006853348226326883	1	1	1	1	1	0.005146029842532762	0.03212610636063229	0.02758254931878734	0.04374753782878804	0.06114322266191541	0.038491364726263244	1	1	1	1	1	1	1	1	0.07221979909000809	1	0.0015590219338404987	0.019722595739653292	1	0.0006002553153154899	0.00103080864944749	1	0.024007670742362097	0.050925273313523034	0.07595121723310971	1	1	0.000534916127520102	0.02421196881114318	0.08234394266452894	1	1	1	0.02019373340192021	1	1	0.06571667683347582	1	0.0008878710877912033	0.011671872911250603	1	1	0.00017307224344009775	0.08898133413102194	1	0.004215826541727585	1	1	0.024431962164254806
GO_CELL_JUNCTION_MAINTENANCE	1	1	0.013403858970568061	1	1	1	1	1	0.011032628464905159	1	1	0.022002389871702777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02712932165109949	1	1	1	1	1	1	1	1	1	0.006923234414109025	1	1	1	1	1	1	1	0.01761351117199972	1	1	1	1	0.03599861258843151	1	1	1	1	0.00472798827400156	1
GO_CELL_JUNCTION_ORGANIZATION	0.025354209389805038	1	2.5869612743090187e-05	0.002645167938380766	0.0017486627265651533	1	1	1	0.05675890928786009	1	0.0002724437442891414	0.0014140495570508227	0.03959617825917383	0.06664127057935687	0.05946705084120307	0.09270822760729314	1	1	0.0813956829327469	1	1	1	1	1	0.07363543132247596	0.025354209389805038	1.2896076314827809e-05	0.0005431147627615873	1	4.1226046226139346e-05	0.00015632449165636775	0.025354209389805038	0.007104470756768455	0.0267098338828482	0.00941358163870043	1	1	0.0023232317199294306	0.03410971032622334	0.005447189426073695	1	1	0.035751648434653394	0.050492008982153336	0.0008297930458930347	1	1	0.032552595877090806	0.00014764926573962445	0.00715521797455021	1	1	0.00027667072621417876	0.09508712511711248	1	0.01644339971897979	1	0.0705972356127601	0.003626551943825773
GO_CELL_LEADING_EDGE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0780273117685597	1	1	1	1	1	1	1	0.021946680985811984	0.0755324084104545	1	1	1	1	1	1	1	1	1	0.09066046825000174	1	1	1	1	1	1	0.05990723205299586	1	1
GO_CELL_MATRIX_ADHESION	1	1	0.034952299977035084	1	1	1	1	1	1	1	0.09222912226911817	0.07682281915956202	1	1	1	1	1	1	1	1	1	1	0.03551659294229892	1	1	1	0.0289229298228052	0.01506723601315918	1	1	0.08012580194169416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06042763635970538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_MORPHOGENESIS	1	1	0.0004122565238013909	0.007928275023988629	0.002213388966492924	0.07984771519609768	1	1	0.011470786667395538	1	0.004546602545549061	0.029300641321336918	1	0.013531867877097259	0.03023755163708075	1	1	1	1	0.09832176028517114	0.014158873337475786	1	1	1	1	1	0.078537109578103	0.03050255734511753	0.06567403801266125	0.0030732138881789384	0.002758019956922819	0.051047046138977814	0.03987908935265427	1	0.00024055989136539946	1	0.06278320286685668	0.00013188189974944198	1	0.01645339310247096	0.04181401995623146	0.0708533974188732	0.034443199622342435	0.014158873337475786	0.07723743301545805	1	0.07463435810286678	0.00492557751909839	0.000340560521905231	0.0007588135246906491	1	1	0.006598901916254785	1	1	1	0.021799120133013772	1	0.08670839585477796
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	1	1	0.00018635992880322583	0.04102558022221192	0.008788291462314968	1	1	1	0.010456009861975146	1	0.004025590559671555	0.01603161783650442	1	0.007888641693929332	0.030633682278356722	1	1	1	1	1	0.005798928202549014	1	1	1	1	1	0.08525945128381618	0.020215564379948647	1	0.006013932748351936	0.002605834360210557	0.028083559564647476	0.025946624481924196	1	0.0006114992938240915	1	0.011873498776782787	2.9476214010171198e-05	1	0.007492136910534075	0.03293097326324723	0.0323534637905758	0.042358513402946274	1	0.029818111340925046	1	0.03413793544553256	0.0024051725269280677	0.0002874004035064992	0.0035679174844110983	1	1	0.020076016849344236	1	0.0588409168276145	1	0.021038491229851464	0.08463556988026888	0.039888235607168476
