Cluster	FCgroup	bindgroup	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051648	vesicle localization	28/386	306/18670	5.01448130503067e-11	9.88737725556636e-09	8.63794860098782e-09	BRSK1/STX2/HAP1/STX1A/CHRNA5/ADCY1/BRSK2/CACNB2/PRKCG/MAP2/UNC13A/AP3B2/SYN1/CADPS/LIN7A/CHRNB2/GRIK5/SNAP25/KIF5A/KIF1A/SYP/SV2A/PCDH17/KIF5C/CNIH2/SYT5/STXBP5L/SYT4	28
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010975	regulation of neuron projection development	36/386	499/18670	7.90893472750067e-11	1.47281940036568e-08	1.28670505332789e-08	BRSK1/FZD4/TUBB2B/SPP1/ARHGAP33/CAMK1/AGT/RAP1GAP2/GPC2/NEUROG3/GRIN1/MAP1B/SRCIN1/KNDC1/STMN2/BRSK2/SCN1B/MAP2/UNC13A/SFRP1/NEFL/EFNB3/PLXNC1/CPNE9/RTN4RL1/CHRNB2/NEGR1/HECW2/CHRNA3/SNAP25/LZTS1/PAK3/CRMP1/SYT4/RET/ISLR2	36
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086010	membrane depolarization during action potential	11/386	37/18670	1.35184066449117e-10	2.38493153019706e-08	2.08355719036811e-08	HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/CACNA1H/ANK2/SLC8A1/SCN3A	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0046883	regulation of hormone secretion	25/386	266/18670	3.179119491885e-10	5.32820426839926e-08	4.65490022443372e-08	SPP1/SCG5/AGT/STX1A/ITPR1/CACNA2D2/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/SCT/SFRP1/CHRNA3/SLC30A8/SNAP25/CRH/FFAR2/FFAR3/FFAR1/STXBP5L/GCK/UCN3/GIP/CHGA	25
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016079	synaptic vesicle exocytosis	17/386	119/18670	3.87021521769228e-10	6.17760067128786e-08	5.39696177224056e-08	STX2/STX1A/CHRNA5/ADCY1/CACNB2/PRKCG/UNC13A/SYN1/CADPS/CHRNB2/GRIK5/SNAP25/SYP/SV2A/SYT5/STXBP5L/SYT4	17
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030072	peptide hormone secretion	24/386	250/18670	4.70383941662312e-10	7.16694078387304e-08	6.2612828981079e-08	STX1A/ITPR1/CACNA2D2/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/SCT/CPE/VGF/SFRP1/SLC30A8/SNAP25/CRH/GPR119/FFAR2/FFAR3/FFAR1/STXBP5L/GCK/UCN3/GIP/CHGA	24
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051899	membrane depolarization	15/386	91/18670	5.40712893209033e-10	7.88030268711599e-08	6.88450008653331e-08	HCN4/KCNH2/MLLT11/CACNA1G/CACNA1E/CACNA1C/CACNB2/SCN1B/KCNJ2/CHRNB2/CACNA1H/ANK2/SLC8A1/FHL1/SCN3A	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0071804	cellular potassium ion transport	22/386	217/18670	9.02286366542707e-10	1.20978556026046e-07	1.05690975651445e-07	HCN4/KCNH2/KCNAB2/WNK2/KCNJ11/WNK3/KCNJ2/KCNH3/ATP1A3/ANK2/SNAP25/NALCN/KCNH8/SLC12A5/KCNT2/KCNA6/FHL1/RGS4/KCNB2/KCNK17/KCNK16/KCNH6	22
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0071805	potassium ion transmembrane transport	22/386	217/18670	9.02286366542707e-10	1.20978556026046e-07	1.05690975651445e-07	HCN4/KCNH2/KCNAB2/WNK2/KCNJ11/WNK3/KCNJ2/KCNH3/ATP1A3/ANK2/SNAP25/NALCN/KCNH8/SLC12A5/KCNT2/KCNA6/FHL1/RGS4/KCNB2/KCNK17/KCNK16/KCNH6	22
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006813	potassium ion transport	23/386	240/18670	1.12909895405932e-09	1.45566911307955e-07	1.27172197983523e-07	HCN4/KCNH2/KCNAB2/WNK2/KCNJ11/WNK3/KCNJ2/KCNH3/ATP1A3/ANK2/SNAP25/NALCN/KCNH8/SLC12A5/KCNT2/KCNA6/FHL1/RGS4/KCNB2/GCK/KCNK17/KCNK16/KCNH6	23
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098693	regulation of synaptic vesicle cycle	16/386	112/18670	1.27812692375559e-09	1.58677090682546e-07	1.38625695980041e-07	BRSK1/STX1A/CHRNA5/ADCY1/RAPGEF4/BRSK2/CACNB2/PRKCG/SYN1/BSN/CHRNB2/GRIK5/SYP/PCDH17/STXBP5L/SYT4	16
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051650	establishment of vesicle localization	25/386	290/18670	1.93447072912042e-09	2.31583781571845e-07	2.02319457459136e-07	STX2/HAP1/STX1A/CHRNA5/ADCY1/CACNB2/PRKCG/MAP2/UNC13A/AP3B2/SYN1/CADPS/LIN7A/CHRNB2/GRIK5/SNAP25/KIF5A/KIF1A/SYP/SV2A/KIF5C/CNIH2/SYT5/STXBP5L/SYT4	25
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0090276	regulation of peptide hormone secretion	21/386	208/18670	2.36221150492635e-09	2.73039067741832e-07	2.38536203510167e-07	STX1A/ITPR1/CACNA2D2/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/SCT/SFRP1/SLC30A8/SNAP25/CRH/FFAR2/FFAR3/FFAR1/STXBP5L/GCK/UCN3/GIP/CHGA	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007409	axonogenesis	32/386	468/18670	3.50120789398461e-09	3.91201628687881e-07	3.41767030212814e-07	BRSK1/TUBB2B/SPP1/CELSR3/GRIN1/MAP1B/VSTM2L/ADCY1/BRSK2/SCN1B/SHC3/MAP2/PAX6/NEFL/EFNB3/PLXNC1/LGR6/CHRNB2/BOC/UCHL1/MAP1A/KIF5A/NFASC/PAK3/DOK6/GFRA3/CRMP1/KIF5C/GFRA1/RET/ISLR2/ARX	32
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051588	regulation of neurotransmitter transport	17/386	139/18670	4.46024277876707e-09	4.82281735304104e-07	4.21337704941596e-07	STX1A/CHRNA5/ADCY1/ASIC1/CACNB2/PRKCG/UNC13A/SYN1/CHRNB2/GRIK5/CHRNA3/CRH/SYP/SV2A/RGS4/STXBP5L/SYT4	17
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0017157	regulation of exocytosis	21/386	217/18670	5.07356153698258e-09	5.31455570998925e-07	4.6429763802255e-07	HAP1/STX1A/CHRNA5/ADCY1/CACNA1G/RAPGEF4/LGI3/CACNB2/PRKCG/SYN1/CADPS/CHRNB2/GRIK5/CACNA1H/GATA2/RAB3C/SYP/SYT5/STXBP5L/SYT4/CDK5R2	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0001505	regulation of neurotransmitter levels	27/386	354/18670	6.20950980200837e-09	6.30735662313092e-07	5.51032097900711e-07	BRSK1/STX2/AGT/DDC/STX1A/CHRNA5/ADCY1/ASIC1/CACNB2/PRKCG/UNC13A/SYN1/CADPS/LIN7A/CHRNB2/GRIK5/CHRNA3/SNAP25/BHMT/SYP/SV2A/SYT5/RGS4/STXBP5L/SYT4/TPH1/GAD2	27
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050808	synapse organization	29/386	408/18670	8.26472571075193e-09	8.14804723012955e-07	7.11841081340925e-07	ARHGAP33/CAMK1/GRIN1/MAP1B/CACNA2D2/SRCIN1/CACNB2/UNC13A/SYN1/NEFL/BSN/IGSF21/CHRNB2/CAMKV/C1QL1/INA/LRFN2/GABRG2/LHFPL4/GABRA1/FRMPD4/NFASC/PAK3/SEZ6L/CLSTN2/PCDH17/KIRREL3/RAB39B/ELFN1	29
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0017158	regulation of calcium ion-dependent exocytosis	15/386	112/18670	1.04365510225479e-08	9.99523400788012e-07	8.73217592322651e-07	STX1A/CHRNA5/ADCY1/CACNA1G/CACNB2/PRKCG/SYN1/CHRNB2/GRIK5/CACNA1H/SYP/SYT5/STXBP5L/SYT4/CDK5R2	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086012	membrane depolarization during cardiac muscle cell action potential	8/386	23/18670	1.1607984640155e-08	1.08083234760554e-06	9.44251849968164e-07	HCN4/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SLC8A1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030073	insulin secretion	20/386	207/18670	1.21536202795003e-08	1.10105230207797e-06	9.61916688977805e-07	STX1A/ITPR1/CACNA2D2/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/VGF/SFRP1/SLC30A8/SNAP25/CRH/GPR119/FFAR1/STXBP5L/GCK/UCN3/GIP/CHGA	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1902803	regulation of synaptic vesicle transport	13/386	84/18670	1.71220023679603e-08	1.51034084045797e-06	1.31948505783007e-06	STX1A/CHRNA5/ADCY1/CACNB2/PRKCG/MAP2/SYN1/CHRNB2/GRIK5/SYP/CNIH2/STXBP5L/SYT4	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0070838	divalent metal ion transport	31/386	483/18670	2.70167511467356e-08	2.28159606507742e-06	1.99327981819036e-06	AGT/GSTM2/TRPM3/GRIN1/HAP1/ITPR1/FAM155B/CACNA2D2/CACNA1G/ASIC1/CACNA1E/CACNA1C/S100A1/CACNB2/GRIN2C/WNK3/CLCA1/KCNJ2/CHRNB2/CACNA1H/SLC30A8/ANK2/NALCN/CRH/TRPA1/SLC8A1/FFAR1/PDE2A/RGS4/GCK/GNAO1	31
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050796	regulation of insulin secretion	18/386	176/18670	2.72266833541458e-08	2.28159606507742e-06	1.99327981819036e-06	STX1A/ITPR1/CACNA2D2/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/SFRP1/SLC30A8/SNAP25/CRH/FFAR1/STXBP5L/GCK/UCN3/GIP/CHGA	18
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0046928	regulation of neurotransmitter secretion	14/386	104/18670	3.03549373796506e-08	2.48170122186802e-06	2.16809847985078e-06	STX1A/CHRNA5/ADCY1/ASIC1/CACNB2/PRKCG/UNC13A/SYN1/CHRNB2/GRIK5/CHRNA3/SYP/STXBP5L/SYT4	14
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006816	calcium ion transport	29/386	434/18670	3.23130772722103e-08	2.57889130991545e-06	2.25300704188695e-06	AGT/GSTM2/TRPM3/GRIN1/HAP1/ITPR1/FAM155B/CACNA2D2/CACNA1G/ASIC1/CACNA1E/CACNA1C/S100A1/CACNB2/GRIN2C/WNK3/CLCA1/CHRNB2/CACNA1H/ANK2/NALCN/CRH/TRPA1/SLC8A1/FFAR1/PDE2A/RGS4/GCK/GNAO1	29
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0072511	divalent inorganic cation transport	31/386	489/18670	3.5815250238699e-08	2.79192369302603e-06	2.43911936754127e-06	AGT/GSTM2/TRPM3/GRIN1/HAP1/ITPR1/FAM155B/CACNA2D2/CACNA1G/ASIC1/CACNA1E/CACNA1C/S100A1/CACNB2/GRIN2C/WNK3/CLCA1/KCNJ2/CHRNB2/CACNA1H/SLC30A8/ANK2/NALCN/CRH/TRPA1/SLC8A1/FFAR1/PDE2A/RGS4/GCK/GNAO1	31
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035637	multicellular organismal signaling	19/386	204/18670	5.10995078536556e-08	3.89285341648758e-06	3.40092896767632e-06	FXYD6/AGT/HCN4/KCNH2/ITPR1/CACNA2D2/CACNA1G/CACNA1C/KCNJ11/CACNB2/SCN1B/KCNJ2/ATP1A3/CACNA1H/ANK2/JAM3/NFASC/SLC8A1/SCN3A	19
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1904062	regulation of cation transmembrane transport	25/386	342/18670	5.28363506155964e-08	3.93572105029954e-06	3.43837958859858e-06	FXYD6/AGT/GSTM2/KCNH2/GRIN1/HAP1/KCNAB2/WNK2/CACNA1C/S100A1/KCNJ11/CACNB2/SCN1B/WNK3/KCNJ2/NEFL/MAPK8IP2/HECW2/ANK2/CRH/GRIA2/SLC8A1/FHL1/CNIH2/RGS4	25
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008016	regulation of heart contraction	21/386	251/18670	6.52584726819642e-08	4.75535653108574e-06	4.15444098400971e-06	FXYD6/AGT/GSTM2/HCN4/KCNH2/ITPR1/CACNA2D2/CACNA1G/CACNA1C/S100A1/KCNJ11/CACNB2/SCN1B/KCNJ2/ATP1A3/CACNA1H/ANK2/SLC8A1/RGS4/GNAO1/CHGA	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060047	heart contraction	22/386	280/18670	9.65419103455235e-08	6.88528688251478e-06	6.01522048334258e-06	FXYD6/AGT/GSTM2/HCN4/KCNH2/ITPR1/CACNA2D2/CACNA1G/CACNA1C/S100A1/KCNJ11/CACNB2/SCN1B/KCNJ2/ATP1A3/CACNA1H/ANK2/SLC8A1/RGS4/SGCD/GNAO1/CHGA	22
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0003015	heart process	22/386	290/18670	1.78249426342484e-07	1.24477516062501e-05	1.08747785983507e-05	FXYD6/AGT/GSTM2/HCN4/KCNH2/ITPR1/CACNA2D2/CACNA1G/CACNA1C/S100A1/KCNJ11/CACNB2/SCN1B/KCNJ2/ATP1A3/CACNA1H/ANK2/SLC8A1/RGS4/SGCD/GNAO1/CHGA	22
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903305	regulation of regulated secretory pathway	16/386	160/18670	2.21290846602461e-07	1.5138100363499e-05	1.32251586519451e-05	STX1A/CHRNA5/ADCY1/CACNA1G/CACNB2/PRKCG/SYN1/CHRNB2/GRIK5/CACNA1H/GATA2/SYP/SYT5/STXBP5L/SYT4/CDK5R2	16
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098930	axonal transport	10/386	58/18670	2.73878390362563e-07	1.83608072899062e-05	1.60406248839716e-05	HAP1/MAP2/AP3B2/NEFL/UCHL1/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030534	adult behavior	15/386	144/18670	3.11365454871013e-07	2.04646471515223e-05	1.78786108452251e-05	PBX3/TMOD1/GRIN1/CHRNA5/EFNB3/UNC79/CHRNB2/CHRNA3/UCHL1/GABRG2/BRS3/NPY/SEZ6L/PCDH17/GIP	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048167	regulation of synaptic plasticity	17/386	187/18670	3.66886711625049e-07	2.35794909522615e-05	2.05998441870341e-05	BRSK1/SORCS2/AGT/GRIN1/MAP1B/ADCY1/SCT/GRIN2C/UNC13A/KIT/SNAP25/LZTS1/MAP1A/CRH/SYP/SYT4/GIP	17
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0061337	cardiac conduction	15/386	146/18670	3.7282608009244e-07	2.35794909522615e-05	2.05998441870341e-05	FXYD6/AGT/HCN4/KCNH2/ITPR1/CACNA2D2/CACNA1G/CACNA1C/KCNJ11/CACNB2/SCN1B/KCNJ2/ATP1A3/ANK2/SLC8A1	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007611	learning or memory	20/386	256/18670	4.07080151319889e-07	2.52691234671161e-05	2.20759645413632e-05	BRSK1/AGT/GRIN1/ADCY1/ASIC1/TMOD2/PRKCG/SHC3/MAPK8IP2/CHRNB2/KIT/C1QL1/SNAP25/MAP1A/AFF2/NPTX2/SLC12A5/CRH/SYT4/GIP	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008089	anterograde axonal transport	9/386	48/18670	5.17191054132416e-07	3.15204438809429e-05	2.75373303846198e-05	HAP1/MAP2/AP3B2/NEFL/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:2000300	regulation of synaptic vesicle exocytosis	11/386	78/18670	5.75663152268334e-07	3.44575515429188e-05	3.01032873986937e-05	STX1A/CHRNA5/ADCY1/CACNB2/PRKCG/SYN1/CHRNB2/GRIK5/SYP/STXBP5L/SYT4	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086091	regulation of heart rate by cardiac conduction	8/386	38/18670	8.82595875669241e-07	5.19028311446193e-05	4.53440761978177e-05	HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050890	cognition	21/386	296/18670	1.01880012046885e-06	5.88796207553724e-05	5.14392365724927e-05	BRSK1/AGT/GRIN1/ADCY1/ASIC1/TMOD2/PRKCG/SHC3/MAPK8IP2/CHRNB2/KIT/C1QL1/SNAP25/MAP1A/AFF2/NPTX2/SLC12A5/CRH/JAKMIP1/SYT4/GIP	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903522	regulation of blood circulation	21/386	297/18670	1.0758334818804e-06	6.11219293434426e-05	5.33981935163476e-05	FXYD6/AGT/GSTM2/HCN4/KCNH2/ITPR1/CACNA2D2/CACNA1G/CACNA1C/S100A1/KCNJ11/CACNB2/SCN1B/KCNJ2/ATP1A3/CACNA1H/ANK2/SLC8A1/RGS4/GNAO1/CHGA	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0015837	amine transport	12/386	102/18670	1.30270247996893e-06	7.27776452142643e-05	6.35810227942731e-05	AGT/DDC/STX1A/CHRNB2/CHRNA3/CRH/SV2A/FFAR3/SYT5/RGS4/SYT4/CHGA	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010769	regulation of cell morphogenesis involved in differentiation	21/386	301/18670	1.33434902347348e-06	7.33235725685757e-05	6.405796347374e-05	BRSK1/TUBB2B/SPP1/ARHGAP33/NEUROG3/GRIN1/MAP1B/SRCIN1/KNDC1/BRSK2/MAP2/NEFL/EFNB3/PLXNC1/CHRNB2/HECW2/CHRNA3/LZTS1/PAK3/RET/ISLR2	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097485	neuron projection guidance	20/386	277/18670	1.40689333204455e-06	7.60630072421506e-05	6.64512266510686e-05	TUBB2B/CELSR3/DPYSL4/VSTM2L/SCN1B/SHC3/PAX6/EFNB3/PLXNC1/LGR6/BOC/KIF5A/NFASC/DOK6/GFRA3/CRMP1/KIF5C/GFRA1/RET/ARX	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008088	axo-dendritic transport	10/386	69/18670	1.45819841920798e-06	7.75854143045262e-05	6.77812531702022e-05	HAP1/MAP2/AP3B2/NEFL/UCHL1/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006936	muscle contraction	23/386	360/18670	1.9049462095779e-06	9.97715577266424e-05	8.71638216290414e-05	TMOD1/AGT/GSTM2/CCDC78/HCN4/KCNH2/CACNA1G/TMOD2/CACNA1C/CACNB2/SCN1B/KCNJ2/CHRNB2/CACNA1H/KIT/CHRNA3/ANK2/SLC8A1/SGCD/KCNB2/GNAO1/MLN/CHGA	23
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021700	developmental maturation	20/386	284/18670	2.06749421707233e-06	0.000106619086394253	9.3146055253364e-05	CDKN1C/GRIN1/MAP1B/DCHS1/CCDC154/SRRM4/UNC13A/NEFL/IGSF21/C1QL1/GATA2/MMP2/NFASC/SEZ6L/SYP/SYT4/RET/FEV/CDK5R2/ASCL1	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0022604	regulation of cell morphogenesis	27/386	484/18670	3.27710592497742e-06	0.000166437258492792	0.00014540524215769	BRSK1/FZD4/TUBB2B/SPP1/ARHGAP33/NEUROG3/GRIN1/MAP1B/SRCIN1/KNDC1/BRSK2/MAP2/UNC13A/NEFL/EFNB3/PLXNC1/CPNE9/CHRNB2/HECW2/PALMD/KIT/CHRNA3/LZTS1/PAK3/SYT4/RET/ISLR2	27
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051952	regulation of amine transport	11/386	95/18670	4.22217338327386e-06	0.00021123470419006	0.000184541812290148	AGT/STX1A/CHRNB2/CHRNA3/CRH/SV2A/FFAR3/SYT5/RGS4/SYT4/CHGA	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008306	associative learning	10/386	78/18670	4.57486962945805e-06	0.000225514161734462	0.000197016831411026	BRSK1/AGT/GRIN1/ASIC1/CHRNB2/KIT/SNAP25/MAP1A/NPTX2/CRH	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007411	axon guidance	19/386	276/18670	5.17669576011412e-06	0.000251482379534819	0.000219703548507055	TUBB2B/CELSR3/VSTM2L/SCN1B/SHC3/PAX6/EFNB3/PLXNC1/LGR6/BOC/KIF5A/NFASC/DOK6/GFRA3/CRMP1/KIF5C/GFRA1/RET/ARX	19
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010107	potassium ion import	8/386	48/18670	5.68581030242366e-06	0.00027226908762463	0.000237863522726957	HCN4/KCNH2/WNK2/KCNJ11/WNK3/KCNJ2/ATP1A3/SLC12A5	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0070509	calcium ion import	10/386	80/18670	5.77066723558527e-06	0.000272440515122279	0.000238013287611538	FAM155B/CACNA1G/CACNA1E/CACNA1C/CACNB2/WNK3/CACNA1H/CRH/SLC8A1/GCK	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007215	glutamate receptor signaling pathway	11/386	100/18670	6.98389421141199e-06	0.000325139074953514	0.000284052539417371	GRIN1/GRIN2C/SSTR1/UNC13A/NEFL/MAPK8IP2/GRIK5/CRH/GRIK3/GRIA2/CNIH2	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0002027	regulation of heart rate	11/386	101/18670	7.69436361412045e-06	0.000353308312801805	0.000308662142386202	AGT/HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SLC8A1/RGS4	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032412	regulation of ion transmembrane transporter activity	18/386	260/18670	8.475254245174e-06	0.000380468748769174	0.000332390421767317	FXYD6/GSTM2/GRIN1/HAP1/WNK2/S100A1/KCNJ11/CACNB2/SCN1B/WNK3/NEFL/MAPK8IP2/HECW2/ANK2/CRH/GRIA2/FHL1/CNIH2	18
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010959	regulation of metal ion transport	23/386	394/18670	8.51287474871362e-06	0.000380468748769174	0.000332390421767317	FXYD6/AGT/GSTM2/KCNH2/GRIN1/HAP1/KCNAB2/WNK2/CACNA1C/S100A1/CACNB2/SCN1B/WNK3/KCNJ2/HECW2/ANK2/CRH/SLC8A1/FHL1/FFAR1/RGS4/GCK/GNAO1	23
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0045956	positive regulation of calcium ion-dependent exocytosis	6/386	25/18670	9.53740938016053e-06	0.000420649950556554	0.000367494084426684	STX1A/CACNA1G/CACNB2/CACNA1H/SYT4/CDK5R2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0070588	calcium ion transmembrane transport	20/386	315/18670	9.80808293940482e-06	0.000426970052115389	0.000373015539814412	GSTM2/TRPM3/GRIN1/HAP1/ITPR1/FAM155B/CACNA2D2/CACNA1G/ASIC1/CACNA1E/CACNA1C/S100A1/CACNB2/GRIN2C/CACNA1H/ANK2/NALCN/TRPA1/SLC8A1/PDE2A	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007612	learning	13/386	145/18670	1.01533594205107e-05	0.000436334112532716	0.000381196301050752	BRSK1/AGT/GRIN1/ASIC1/MAPK8IP2/CHRNB2/KIT/C1QL1/SNAP25/MAP1A/NPTX2/SLC12A5/CRH	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0022898	regulation of transmembrane transporter activity	18/386	268/18670	1.28165657585745e-05	0.000543811752186604	0.000475092417592995	FXYD6/GSTM2/GRIN1/HAP1/WNK2/S100A1/KCNJ11/CACNB2/SCN1B/WNK3/NEFL/MAPK8IP2/HECW2/ANK2/CRH/GRIA2/FHL1/CNIH2	18
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019932	second-messenger-mediated signaling	24/386	439/18670	1.61547548803341e-05	0.000676884229485997	0.000591349053645913	AGT/GSTM2/GRIN1/HAP1/ITPR1/ADCY1/RAPGEF4/CACNA1C/SCT/APLP1/SAMD14/GRIN2C/ANK2/ADCY2/CRH/RUNDC3A/NCALD/SLC8A1/PDE2A/SGCD/GNG2/UCN3/GIP/CHGA	24
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007626	locomotory behavior	15/386	198/18670	1.66288204878481e-05	0.000688145756484775	0.000601187506136366	PBX3/FZD4/TMOD1/GRIN1/EFNB3/CHRNB2/NEGR1/CHRNA3/C1QL1/UCHL1/SNAP25/CRH/SEZ6L/GIP/GNAO1	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0043270	positive regulation of ion transport	18/386	275/18670	1.81482337580694e-05	0.000739495929581522	0.000646048761492211	AGT/GSTM2/KCNH2/GRIN1/HAP1/WNK2/S100A1/KCNJ11/CACNB2/SCN1B/WNK3/KCNJ2/CHRNB2/ANK2/CRH/FHL1/FFAR1/SYT4	18
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048814	regulation of dendrite morphogenesis	10/386	91/18670	1.84151636940235e-05	0.000739495929581522	0.000646048761492211	ARHGAP33/NEUROG3/GRIN1/SRCIN1/KNDC1/CHRNB2/HECW2/CHRNA3/LZTS1/PAK3	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086065	cell communication involved in cardiac conduction	8/386	56/18670	1.85315209083675e-05	0.000739495929581522	0.000646048761492211	HCN4/CACNA1G/CACNA1C/CACNB2/SCN1B/ATP1A3/ANK2/SLC8A1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0001508	action potential	12/386	133/18670	2.0832152383004e-05	0.000821522056327404	0.000717709571882564	HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/CHRNB2/CACNA1H/ANK2/SLC8A1/SCN3A	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086001	cardiac muscle cell action potential	9/386	74/18670	2.12326862797932e-05	0.000827580981510078	0.00072300285471707	HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SLC8A1	9
