TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
TFCP2L1	WP	WP_MONOAMINE_TRANSPORT	32	down	44	2	0.005056260389496137	1	ADORA2A AGT
SOX4	REACTOME	REACTOME_CRMPS_IN_SEMA3A_SIGNALING	16	up	89	2	0.005074283337566765	1	DPYSL3 DPYSL4
HHEX	REACTOME	REACTOME_HCMV_INFECTION	162	up	9	2	0.005093992858233198	1	DYNC1I1 TUBB4A
POU5F1	REACTOME	REACTOME_HCMV_INFECTION	162	down	9	2	0.005093992858233198	1	DYNC1I1 TUBA1A
PAX6	NABA	NABA_ECM_GLYCOPROTEINS	196	down	47	4	0.005111048368978022	1	LTBP2 SMOC2 SPON2 VWCE
PAX4	REACTOME	REACTOME_SIGNALING_BY_HEDGEHOG	150	up	31	3	0.0051229502675094185	1	TUBA1A TUBB3 TUBB4A
SPIB	WP	WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL	21	up	68	2	0.005156444971074925	1	CYP27A1 IL17C
MAFA	REACTOME	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	504	down	19	4	0.005156568490696012	1	HGFAC LRIG1 NTRK1 SPARC
NEUROD2	PID	PID_AR_NONGENOMIC_PATHWAY	31	up	46	2	0.005182033505202521	1	GNAO1 PLCG2
FEV	REACTOME	REACTOME_KINESINS	61	up	76	3	0.0051975273516823295	1	KIF19 TUBA1A TUBB3
NEUROG3	WP	WP_GENES_INVOLVED_IN_MALE_INFERTILITY	155	up	95	5	0.005197712133619414	1	BHMT GNAO1 LTF MMP2 RGS9
NEUROD2	KEGG	KEGG_MELANOGENESIS	101	up	46	3	0.005202272658098583	1	GNAO1 KIT WNT9A
TFCP2L1	REACTOME	REACTOME_VISUAL_PHOTOTRANSDUCTION	100	up	92	4	0.005209628570734037	1	CLPS PDE6B RBP1 RGS9
PAX4	REACTOME	REACTOME_AUTOPHAGY	151	up	31	3	0.005218536874163626	1	TUBA1A TUBB3 TUBB4A
MAFA	WP	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99	up	93	4	0.005223838896767918	1	CDH22 CDH5 CSF1R FLT1
ZNF519	REACTOME	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	72	down	20	2	0.005233094523843573	1	TUBA1A TUBB3
GATA2	REACTOME	REACTOME_CELL_CELL_COMMUNICATION	130	down	36	3	0.00525905946253602	1	ACTN3 CDH5 SDK2
ARX	REACTOME	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	24	up	60	2	0.0052599756365512285	1	CPLX1 SLC1A2
NEUROD2	KEGG	KEGG_PATHWAYS_IN_CANCER	325	up	46	5	0.0052632705379923594	1	KIT MMP2 NTRK1 PLCG2 WNT9A
ONECUT1	PID	PID_VEGFR1_2_PATHWAY	69	up	21	2	0.005305293184847404	1	CDH5 FLT1
SMAD9	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	up	82	3	0.005313558340991453	1	DYNC1I1 HSPA2 TUBB3
ARX	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	60	3	0.005335621659965373	1	ABCC8 GNG4 SYT5
ETV1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	90	4	0.005350451012574031	1	ABCC8 GNG4 KCNF1 KCNH6
TFCP2L1	REACTOME	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	51	up	92	3	0.005360684226759949	1	TUBA1A TUBB3 TUBB4A
NEUROD1	WP	WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	47	up	100	3	0.005375596088393553	1	PPP1R14A PPP1R16B PPP1R3C
NEUROD1	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	up	100	3	0.005375596088393553	1	ABCC8 KCNJ11 SOCS1
PAX4	REACTOME	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	305	up	31	4	0.005379323307456163	1	CNIH2 TUBA1A TUBB3 TUBB4A
HIC1	WP	WP_SMALL_CELL_LUNG_CANCER	98	up	15	2	0.005380799468527431	1	CDKN1C GADD45G
PAX6	REACTOME	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	31	down	47	2	0.00540446143616613	1	DLL1 DLL4
PAX4	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	up	31	2	0.0054044614369487265	1	KCNJ11 SOCS1
PAX6	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	37	5	0.005425402710235172	1	CHRNB2 CPLX1 GABBR2 KCNJ11 LRFN1
ASCL1	REACTOME	REACTOME_SEMAPHORIN_INTERACTIONS	64	down	23	2	0.005484574988618651	1	DPYSL3 DPYSL4
RFX6	REACTOME	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	134	up	70	4	0.0055532266907450945	1	KIF1A TUBA1A TUBB3 TUBB4A
E2F7	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	down	26	2	0.0055726133121547505	1	HSPA2 TUBB3
ZNF846	PID	PID_IFNG_PATHWAY	40	down	37	2	0.005578255430284451	1	CAMK2B SOCS1
TFCP2L1	REACTOME	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	102	up	92	4	0.00558679531855788	1	DYNC1I1 TUBA1A TUBB3 TUBB4A
POU5F1	REACTOME	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	170	down	9	2	0.005595279347717974	1	DOCK8 TUBA1A
NEUROD1	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15	up	100	2	0.005596480673380255	1	WIF1 WNT9A
LMX1A	WP	WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	88	down	17	2	0.005601316231122366	1	LRIG1 WIF1
ZNF519	NABA	NABA_SECRETED_FACTORS	343	up	28	4	0.005605125943594524	1	CRLF1 IFNE MDK SFRP1
NEUROG3	WP	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99	up	95	4	0.005631544709564729	1	CDH22 CSF1R FLT1 KIT
NEUROG3	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	up	95	5	0.005632296951219362	1	CAMK2B GNG4 PLCG2 RGS4 RGS9
ARX	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	down	16	2	0.005643921373285288	1	CAMK2B TUBB3
SPIB	REACTOME	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22	up	68	2	0.0056533078844122064	1	DLL4 MDK
MAFA	REACTOME	REACTOME_SIGNALING_BY_MET	79	down	19	2	0.005663151205567374	1	HGFAC LRIG1
SOX4	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	down	38	5	0.005668633234611864	1	AGT GNAO1 GNG4 PDE6B RGS4
PAX6	WP	WP_NEURAL_CREST_DIFFERENTIATION	102	down	47	3	0.005679837763689077	1	DLL1 DLL4 PMP22
FEV	WP	WP_NOTCH_SIGNALING_PATHWAY_NETPATH	63	up	76	3	0.005688035004585812	1	DLL1 HES6 SAP30
TFCP2L1	WP	WP_PURINERGIC_SIGNALING	34	down	44	2	0.005694787983073102	1	ADORA2A P2RX6
ARX	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	up	60	4	0.005731856240237754	1	GNG4 PLCG2 RGS16 RGS9
NEUROG3	REACTOME	REACTOME_REGULATION_OF_KIT_SIGNALING	16	up	95	2	0.00576123070458745	1	KIT SOCS1
POU5F1	REACTOME	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	109	up	14	2	0.005764444849940986	1	GGT5 NNMT
PBX3	BIOCARTA	BIOCARTA_NO1_PATHWAY	28	up	54	2	0.005801993966305652	1	FLT1 PDE2A
TFCP2L1	NABA	NABA_MATRISOME_ASSOCIATED	751	up	92	12	0.00580569517597096	1	AMBP CELA3B CRLF1 GDF10 HGFAC IFNE LEFTY1 MMP11 MUC5AC SERPINI1 SFTPA2 WNT9A
ZNF519	REACTOME	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	76	down	20	2	0.0058139160774204335	1	TUBA1A TUBB3
HHEX	REACTOME	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	up	9	3	0.005814151059192141	1	EPHB3 GFRA1 TUBB4A
HIC1	WP	WP_22Q112_DELETION_SYNDROME	102	up	15	2	0.005816104639993713	1	P2RX6 TUBA3FP
NEUROG3	REACTOME	REACTOME_VISUAL_PHOTOTRANSDUCTION	100	up	95	4	0.005834392608208616	1	CLPS PDE6B RBP1 RGS9
PBX3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	up	54	6	0.005851069351079374	1	GABBR2 GPC2 PTGDR2 RBP1 RGS16 RGS4
LMX1A	WP	WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	90	down	17	2	0.0058514629014588815	1	NOTUM WIF1
LMX1B	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	up	73	2	0.005920329407383185	1	DRD2 KCNK3
E2F7	WP	WP_PURINERGIC_SIGNALING	34	up	45	2	0.005950087016365901	1	GNAO1 P2RX6
RFX6	WP	WP_TYPE_II_DIABETES_MELLITUS	22	up	70	2	0.0059812526671707555	1	KCNJ11 MAFA
ARNT2	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	up	27	2	0.006001817777985252	1	HSPA2 TUBB3
MAFA	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	93	4	0.006006304936135631	1	GNG4 KCNH6 KCNJ11 KCNK3
RFX6	WP	WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	70	up	70	3	0.0060680342654663155	1	TUBA1A TUBB3 TUBB4A
SOX4	REACTOME	REACTOME_NEURONAL_SYSTEM	410	down	38	5	0.00609146365225699	1	ABCC8 GNG4 KCNH6 SLITRK6 TUBA1A
ZNF846	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	up	33	2	0.006108997697055418	1	ABCC8 MAFA
PAX6	REACTOME	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	42	up	37	2	0.006135919221455954	1	GNAO1 RGS9
ZNF846	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	down	37	2	0.006135919221455954	1	CAMK2B SCN1B
ARX	REACTOME	REACTOME_DECTIN_2_FAMILY	26	up	60	2	0.0061578226947265335	1	MUC15 PLCG2
NHLH1	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	up	52	2	0.006172092620532088	1	CDKN1C LMX1B
NEUROD2	WP	WP_PURINERGIC_SIGNALING	34	up	46	2	0.006210553048405565	1	GNAO1 P2RX6
ASCL1	REACTOME	REACTOME_ION_HOMEOSTASIS	54	up	29	2	0.006215517423618255	1	CAMK2B KCNJ11
ZNF519	REACTOME	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	79	down	20	2	0.006268093622786908	1	TUBA1A TUBB3
NR4A3	REACTOME	REACTOME_CA2_PATHWAY	62	up	80	3	0.006273344077993959	1	GNAO1 GNG4 PDE6B
FOXJ1	WP	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	123	down	13	2	0.006283311846361994	1	CDH5 PPP1R14A
TFCP2L1	REACTOME	REACTOME_INTRAFLAGELLAR_TRANSPORT	54	up	92	3	0.006289894970037402	1	TUBA1A TUBB3 TUBB4A
PAX4	REACTOME	REACTOME_HCMV_INFECTION	162	up	31	3	0.0063416885140037405	1	TUBA1A TUBB3 TUBB4A
TFCP2L1	REACTOME	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	223	down	44	4	0.006346491986390146	1	ADORA2A DPEP1 GGT5 PLCG2
PBX3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	54	6	0.006352302949192201	1	CHRNA3 CPLX1 GABBR2 KCNK3 SLC1A2 TUBB3
SOX4	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	89	8	0.006381944238398329	1	CHRNA1 CHRNB2 GABBR2 KCNF1 KCNK3 LRFN1 SLC1A2 TUBB3
NFAT5	REACTOME	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	124	up	13	2	0.006382773897238514	1	CHGB NOTUM
ISL1	REACTOME	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	124	down	13	2	0.006382773897238514	1	MMP2 SCG3
SETBP1	NABA	NABA_SECRETED_FACTORS	343	up	5	2	0.006393589746681472	1	CSH1 CSH2
FEV	REACTOME	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	21	up	76	2	0.006402063985100792	1	TUBA1A TUBB3
SOX4	WP	WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	18	up	89	2	0.006413373974410552	1	DLL1 DLL4
SPIB	WNT	WNT_SIGNALING	89	down	18	2	0.006413373974459846	1	NKD1 WNT9A
NR4A3	ST	ST_WNT_CA2_CYCLIC_GMP_PATHWAY	20	up	80	2	0.006422994233387658	1	CAMK2B PDE6B
GATA2	NABA	NABA_CORE_MATRISOME	275	down	36	4	0.006430631093878425	1	CRISPLD2 MATN2 PRELP SPON2
SOX4	REACTOME	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	42	down	38	2	0.00646380642890787	1	GNAO1 GNG4
SETBP1	WP	WP_PI3KAKT_SIGNALING_PATHWAY	345	up	5	2	0.006466491506319394	1	CSH1 CSH2
NEUROG3	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	95	4	0.006472057797866415	1	ABCC8 GABBR2 GNG4 KCNK3
MAFA	WP	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	54	up	93	3	0.006480953617705509	1	DRD2 PDE2A PDE6B
FEV	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	76	5	0.006520463965963841	1	CHRNA1 CHRNB2 GNG4 TUBA1A TUBB3
ARX	WP	WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	164	up	60	4	0.006530060202741272	1	MMP2 PROX1 SPARC WNT9A
RFX6	REACTOME	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	72	up	70	3	0.006561640558851889	1	TUBA1A TUBB3 TUBB4A
ZNF846	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	down	37	3	0.006569865733759173	1	CAMK2B KCNJ11 SCN1B
EBF3	NABA	NABA_MATRISOME_ASSOCIATED	751	up	14	4	0.006579737301305455	1	AGT CSH2 GDF10 MUC5AC
ASCL2	REACTOME	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	31	up	52	2	0.006581210897006362	1	DLL1 DLL4
FOXJ1	REACTOME	REACTOME_GPCR_LIGAND_BINDING	463	up	22	4	0.006616706432565844	1	DRD2 FFAR2 GABBR2 SSTR2
TFCP2L1	WP	WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	55	up	92	3	0.0066196174338026825	1	TUBA1A TUBB3 TUBB4A
ZNF846	REACTOME	REACTOME_SIGNALING_BY_NOTCH3	49	up	33	2	0.006625199798098058	1	DLL4 HEYL
NR4A3	REACTOME	REACTOME_DEVELOPMENTAL_BIOLOGY	1131	down	15	5	0.006632908632634327	1	DPYSL4 EPHB3 MSI1 SCN1B TUBB3
PBX3	WP	WP_EICOSANOID_METABOLISM_VIA_CYCLO_OXYGENASES_COX	30	up	54	2	0.0066421183731198985	1	AKR1B1 PTGDR2
HHEX	REACTOME	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	186	up	9	2	0.006663584444328241	1	DYNC1I1 TUBB4A
POU5F1	REACTOME	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	186	down	9	2	0.006663584444328241	1	DYNC1I1 TUBA1A
ETV1	REACTOME	REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	127	down	13	2	0.006685500454339688	1	SFTPA2 SOCS1
SPIB	PID	PID_S1P_S1P2_PATHWAY	24	up	68	2	0.006709968484335693	1	CDH5 GNAO1
ZNF846	WP	WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	44	down	37	2	0.006718012849848964	1	AGT CAMK2B
ZNF519	REACTOME	REACTOME_SELECTIVE_AUTOPHAGY	82	down	20	2	0.006738026957052057	1	TUBA1A TUBB3
NEUROD1	WP	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99	up	100	4	0.00674253511038847	1	CDH22 CDH5 FLT1 NTRK1
LMX1B	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	up	73	7	0.00677390699031144	1	CAMK2B GABBR2 RGS16 RGS5 RGS9 SSTR1 SSTR2
POU5F1	REACTOME	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	613	down	9	3	0.006787467954883164	1	DYNC1I1 HSPA2 TUBA1A
TFCP2L1	WP	WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	18	up	92	2	0.006839018618985726	1	DLL1 DLL4
ETV1	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	up	90	3	0.006879647127303823	1	DYNC1I1 HSPA2 TUBA1A
ASCL2	WP	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99	up	52	3	0.006934930801186123	1	CDH22 CDH5 CSF1R
TFCP2L1	KEGG	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	56	up	92	3	0.006959465244755769	1	TUBA1A TUBB3 TUBB4A
E2F7	WP	WP_G1_TO_S_CELL_CYCLE_CONTROL	64	down	26	2	0.006979897264538071	1	CDKN1C MYT1
HHEX	REACTOME	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	191	up	9	2	0.0070152063566060185	1	DYNC1I1 TUBB4A
POU5F1	REACTOME	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	191	down	9	2	0.0070152063566060185	1	DYNC1I1 TUBA1A
GATA2	WP	WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	47	down	36	2	0.007239910190092846	1	PPP1R14A PPP1R3C
PAX4	REACTOME	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	170	up	31	3	0.007242704822031265	1	TUBA1A TUBB3 TUBB4A
PAX4	PID	PID_AVB3_INTEGRIN_PATHWAY	74	down	23	2	0.007270945929599204	1	COL16A1 CSF1R
ARNT2	WP	WP_NOTCH_SIGNALING_PATHWAY_NETPATH	63	up	27	2	0.0072891782705742925	1	DLL4 SAP30
NEUROD2	WP	WP_NEOVASCULARISATION_PROCESSES	37	up	46	2	0.00732426041481371	1	KIT SMAD9
SOX4	PID	PID_HNF3B_PATHWAY	45	down	38	2	0.007392060975288217	1	ABCC8 UCP2
SMAD9	WP	WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL	21	up	82	2	0.007417440316286994	1	CYP27A1 IL17C
SMAD9	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	up	82	2	0.007417440316286994	1	MAFA RFX6
LMX1B	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	73	7	0.007418941652246325	1	ABCC8 CAMK2B CHRNA1 CPLX1 GABBR2 KCNK3 TUBA1A
ARX	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	60	5	0.007428569204276814	1	CHRNA1 CPLX1 GNG4 SLC1A2 TUBA1A
ASCL2	REACTOME	REACTOME_SIGNALING_BY_NOTCH2	33	up	52	2	0.007435445721492018	1	DLL1 DLL4
HEYL	REACTOME	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	223	up	8	2	0.007441757366707713	1	ADORA2A IGHG1
ARX	WP	WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	88	up	60	3	0.007453802245564578	1	CD200 SFRP1 WIF1
LMX1A	WP	WP_NEURAL_CREST_DIFFERENTIATION	102	down	17	2	0.0074579122911923035	1	DLL4 PMP22
ZNF492	REACTOME	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	102	down	17	2	0.0074579122911923035	1	DYNC1I1 TUBB3
ARNT2	REACTOME	REACTOME_SEMAPHORIN_INTERACTIONS	64	up	27	2	0.007514869801626078	1	DPYSL3 DPYSL4
TP73	WP	WP_RAS_SIGNALING	185	up	29	3	0.007574000388349766	1	GNG4 KIT PLCG2
LMX1A	WP	WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	103	down	17	2	0.007599853022908221	1	NOTUM WIF1
FEV	WP	WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	70	up	76	3	0.007618992346570264	1	HSPA2 TUBA1A TUBB3
RFX6	REACTOME	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	76	up	70	3	0.0076189923492033795	1	TUBA1A TUBB3 TUBB4A
NEUROD2	KEGG	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	116	up	46	3	0.007630264536697906	1	CDH5 MMP2 PLCG2
PAX6	WP	WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	47	up	37	2	0.007636356333648453	1	PPP1R14A PPP1R16B
ZNF846	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	down	37	2	0.007636356333648453	1	KCNJ11 SOCS1
FEV	REACTOME	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23	up	76	2	0.007655867500916513	1	TUBA1A TUBB3
ARX	REACTOME	REACTOME_HEMOSTASIS	678	down	16	4	0.007656145809156412	1	CD99L2 DOCK8 SCG3 TUBB3
TFCP2L1	REACTOME	REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	58	up	92	3	0.007669833309108309	1	DLL1 DLL4 HEYL
ARX	WNT	WNT_SIGNALING	89	up	60	3	0.007689177911478939	1	SFRP1 WIF1 WNT9A
NEUROD2	PID	PID_RAC1_REG_PATHWAY	38	up	46	2	0.007714113518104804	1	ARHGAP9 ARHGEF25
ASCL2	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	52	3	0.007733677933389638	1	ABCC8 KCNF1 KCNJ11
NEUROD1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	100	4	0.0077398436112420255	1	ABCC8 KCNF1 KCNJ11 KCNK3
NR4A3	REACTOME	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22	up	80	2	0.007748087452039365	1	DLL4 MDK
HHEX	REACTOME	REACTOME_MITOTIC_PROMETAPHASE	203	up	9	2	0.007893203816969452	1	DYNC1I1 TUBB4A
HHEX	REACTOME	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	203	up	9	2	0.007893203816969452	1	DYNC1I1 TUBB4A
POU5F1	REACTOME	REACTOME_MITOTIC_PROMETAPHASE	203	down	9	2	0.007893203816969452	1	DYNC1I1 TUBA1A
POU5F1	REACTOME	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	203	down	9	2	0.007893203816969452	1	DYNC1I1 TUBA1A
ZNF519	WNT	WNT_SIGNALING	89	down	20	2	0.007895038821783329	1	NKD1 WNT9A
ARX	WP	WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	90	up	60	3	0.00792891750515734	1	NOTUM SFRP1 WIF1
ZNF846	WP	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	48	down	37	2	0.007954388231250609	1	CAMK2B PDE2A
PBX3	NABA	NABA_MATRISOME	1026	up	54	10	0.007958326395982596	1	ADAMTSL2 CELA3A CELA3B GPC2 HGFAC LEFTY1 LTBP2 MATN2 MMP2 SFRP1
LMX1A	REACTOME	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	330	up	50	5	0.007998765101863703	1	AGT FFAR2 GAL PTGDR2 SSTR1
HHEX	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	9	2	0.008044183815497763	1	CHRNA3 TUBB4A
MAFB	PID	PID_PRL_SIGNALING_EVENTS_PATHWAY	23	up	78	2	0.008049858520073117	1	AGT PTP4A3
ZNF519	KEGG	KEGG_GAP_JUNCTION	90	down	20	2	0.00806716646113148	1	TUBA1A TUBB3
ETV1	ST	ST_WNT_CA2_CYCLIC_GMP_PATHWAY	20	up	90	2	0.008067166461281472	1	CAMK2B PDE6B
NR4A3	REACTOME	REACTOME_L1CAM_INTERACTIONS	121	down	15	2	0.008096027348265977	1	SCN1B TUBB3
SMAD9	WP	WP_TYPE_II_DIABETES_MELLITUS	22	up	82	2	0.008126493248575395	1	KCNJ11 MAFA
ARX	WP	WP_MATRIX_METALLOPROTEINASES	30	up	60	2	0.008146597944278966	1	MMP11 MMP2
LMX1A	REACTOME	REACTOME_STRIATED_MUSCLE_CONTRACTION	36	up	50	2	0.008162445778850058	1	ACTN3 TMOD1
RFX6	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	70	3	0.008183248301694812	1	GNG4 KCNJ11 SYT5
NEUROD2	WP	WP_OSTEOBLAST_DIFFERENTIATION	119	up	46	3	0.008183622457293205	1	HES6 SMAD9 WNT9A
TFCP2L1	PID	PID_AMB2_NEUTROPHILS_PATHWAY	41	down	44	2	0.008201987524200205	1	JAM3 MMP2
HIC1	WP	WP_CELL_CYCLE	122	up	15	2	0.008225572663678626	1	CDKN1C GADD45G
EBF3	WP	WP_ADIPOGENESIS	131	up	14	2	0.008228897339626617	1	AGT GDF10
MAFB	PID	PID_P73PATHWAY	79	down	23	2	0.008250235610692047	1	NTRK1 TP73
PAX6	WP	WP_RETT_SYNDROME_CAUSING_GENES	49	up	37	2	0.008278322340112831	1	GABBR2 GNAO1
NHLH1	KEGG	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	272	down	7	2	0.008299483230288063	1	GABBR2 SSTR1
