TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
PAX6	GO	GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	41	down	67	2	0.008942848061716413	1	DRD2 RGS4
PAX4	GO	GO_CELL_BODY	592	up	42	5	0.008946234839481537	1	CD200 CHRNA3 CYGB KCNJ11 TUBB4A
ARX	GO	GO_CELL_LEADING_EDGE	421	down	20	3	0.008946280287773778	1	DOCK8 MPP2 TUBB3
FEV	GO	GO_REGULATION_OF_METAL_ION_TRANSPORT	396	down	40	4	0.008947510371676515	1	AGT HECW2 RGS4 SCN1B
NR4A3	GO	GO_POSITIVE_REGULATION_OF_CELL_ADHESION	428	up	105	7	0.008950333669227373	1	COL16A1 DOCK8 MDK NINJ1 SMOC2 SOCS1 SOX4
MAFA	GO	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	197	up	124	5	0.008959673048192007	1	CACNA1H CACNG4 KCNH6 KCNJ11 KCNK3
MAFB	GO	GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	149	up	105	4	0.00896941887943159	1	ADORA2A FAIM2 MDK VSTM2L
SPIB	GO	GO_AMINE_TRANSPORT	99	up	83	3	0.008973156780851865	1	ADORA2A AGT SYT5
ARX	GO	GO_AMINE_TRANSPORT	99	up	83	3	0.008973156780851865	1	DRD2 SLC38A3 SYT5
ASCL2	GO	GO_CATION_CHANNEL_COMPLEX	221	up	71	4	0.00897586106564352	1	ABCC8 KCNF1 KCNJ11 SCN1B
MAFB	GO	GO_TUBE_DEVELOPMENT	1148	down	31	6	0.008980719495481515	1	AKR1B1 CRISPLD2 CRLF1 DLL1 EPHB3 SFRP1
NEUROD2	GO	GO_SYNAPSE_ORGANIZATION	433	up	57	5	0.008980788795672545	1	C1QL1 CHRNA1 NTRK1 PCDHB16 SDK2
TFCP2L1	GO	GO_CELLULAR_COMPONENT_MORPHOGENESIS	800	down	57	7	0.008987451955320247	1	ADORA2A DSCAML1 MAP6 MDK NEUROG3 PMP22 TMOD1
LMX1A	GO	GO_NEUTROPHIL_MIGRATION	121	up	68	3	0.008989266184662004	1	DPEP1 JAM3 MDK
ETV1	GO	GO_CELL_DIFFERENTIATION_IN_HINDBRAIN	22	up	126	2	0.008989300106216125	1	FAIM2 PROX1
SIX2	GO	GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	552	down	45	5	0.008990385266852141	1	DRD2 GPC2 MDK SERPINI1 TOX
ASCL1	GO	GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	455	up	35	4	0.008994102234423318	1	CAMK2B CHRNB2 CNIH2 NPTXR
EBF3	GO	GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	471	up	18	3	0.009001085056701497	1	ADORA2A AGT TFPI2
ATOH8	GO	GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	471	up	18	3	0.009001085056701497	1	ADORA2A DPEP1 ELFN1
ZNF846	GO	GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	53	down	52	2	0.00900834357395075	1	MDK PODXL2
SPIB	GO	GO_METALLOPEPTIDASE_ACTIVITY	189	up	83	4	0.009012739594008057	1	ADAMTSL2 CPA1 CPE MMP11
ARX	GO	GO_METALLOPEPTIDASE_ACTIVITY	189	up	83	4	0.009012739594008057	1	CPA1 MMP11 MMP2 VASH2
PAX6	GO	GO_CELL_PROJECTION_MEMBRANE	344	up	46	4	0.009020090382409696	1	DOCK8 KCNJ11 MPP2 PDE6B
ARX	GO	GO_VASCULATURE_DEVELOPMENT	826	up	83	9	0.009022364677963024	1	ENPP2 JAM3 MDK MMP2 PROX1 SFRP1 SOX4 SPARC VASH2
SOX4	GO	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	270	up	127	6	0.00902312607224598	1	AMBP LTF SERPINI1 SPINK4 TFPI2 WNT9A
E2F7	GO	GO_MICROTUBULE_DEPOLYMERIZATION	46	up	60	2	0.009030989040120008	1	KIF19 STMN3
SMAD9	GO	GO_CARDIAC_SEPTUM_MORPHOGENESIS	77	up	107	3	0.009034597191857618	1	HEYL PROX1 SOX4
ZNF519	GO	GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	79	up	35	2	0.009040411747210375	1	CNIH2 RGS9
SMAD9	GO	GO_NEUROTRANSMITTER_TRANSPORT	229	up	107	5	0.00904110857999596	1	ADORA2A CPLX1 SLC1A2 SYNGR3 SYT5
ZNF846	GO	GO_RESPONSE_TO_GROWTH_FACTOR	744	up	47	6	0.009041462533594835	1	DLL4 GDF10 HEYL PTP4A3 SFRP1 SMOC2
GATA2	GO	GO_RESPONSE_TO_GROWTH_FACTOR	744	up	47	6	0.009041462533594835	1	AGT FLT1 LTBP2 NREP PDE2A SMOC2
LMX1A	GO	GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	837	up	68	8	0.009042206910290895	1	AGT AMBP CDKN1C DPEP1 ITPRIP PPP1R14A RGS4 SFRP1
ST18	GO	GO_RESPONSE_TO_LIGHT_STIMULUS	318	up	9	2	0.00904695331289973	1	KIT SLC1A2
POU5F1	GO	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	383	up	22	3	0.009054912790643188	1	C2CD4A HMGB3 MDK
RFX6	GO	GO_PROTEIN_LOCALIZATION_TO_SYNAPSE	85	up	97	3	0.009057599401003591	1	ANKS1B CACNG4 CNIH2
HHEX	GO	GO_NEURON_PROJECTION_GUIDANCE	285	up	10	2	0.009064254290737428	1	EPHB3 GFRA1
PAX4	GO	GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	517	down	31	4	0.0090654684223469	1	EPHB3 KIF1A LZTS1 SEMA6B
ASCL2	GO	GO_CHANNEL_INHIBITOR_ACTIVITY	39	up	71	2	0.009077128222925723	1	AMBP SCN1B
ASCL2	GO	GO_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	39	up	71	2	0.009077128222925723	1	CDH5 TUBB4A
TFCP2L1	GO	GO_NEURON_PROJECTION	1366	up	118	16	0.009082814215357615	1	CHRNB2 CNIH2 CPLX1 DPYSL3 EPHB3 GABBR2 GNAO1 NTRK1 PDE6B PTGDR2 SAMD14 SSTR1 SYP SYT5 TUBB3 TUBB4A
ASCL2	GO	GO_TUBE_DEVELOPMENT	1148	up	71	10	0.009088214673154904	1	ADAMTSL2 ATOH8 CDH5 CRISPLD2 CSF1R DLL1 DLL4 EPHB3 HEYL PPP1R16B
SMAD9	GO	GO_NEUROPEPTIDE_BINDING	26	up	107	2	0.009095390313615281	1	PTGDR2 SSTR1
SMAD9	GO	GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	26	up	107	2	0.009095390313615281	1	HEYL SOX4
SMAD9	GO	GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	26	up	107	2	0.009095390313615281	1	EPHB3 SCN1B
ONECUT1	GO	GO_HORMONE_TRANSPORT	323	up	26	3	0.009109985254578512	1	AGT CPE FFAR2
ZNF846	GO	GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	59	up	47	2	0.009113893046499122	1	SLC38A3 SLC38A5
ZNF846	GO	GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	59	up	47	2	0.009113893046499122	1	SLC38A3 SLC38A5
GATA2	GO	GO_ANTIBACTERIAL_HUMORAL_RESPONSE	59	down	47	2	0.009113893046499122	1	LTF SPON2
GATA2	GO	GO_STEROL_BINDING	59	down	47	2	0.009113893046499122	1	OSBPL6 SIDT1
ASCL2	GO	GO_CALCIUM_MEDIATED_SIGNALING	222	up	71	4	0.009115593217424056	1	ACTN3 PLCG2 PTGDR2 SAMD14
NR4A3	GO	GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1406	up	105	15	0.009116799683239196	1	AGT CACNA1H CDH5 CDKN1C COL16A1 DLL4 GDF10 GNAO1 HEYL LEFTY1 MMP2 NTRK1 RGS9 SMOC2 SOCS1
SIX2	GO	GO_PEPTIDE_SECRETION	554	down	45	5	0.00912361391821781	1	CPE CPLX1 DRD2 LTBP2 SOCS1
SOX4	GO	GO_ACETYLCHOLINE_RECEPTOR_ACTIVITY	22	up	127	2	0.009126849324146424	1	CHRNA1 CHRNB2
SOX4	GO	GO_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	22	up	127	2	0.009126849324146424	1	DLL1 PLCG2
LMX1A	GO	GO_GLYCOSAMINOGLYCAN_BINDING	232	up	68	4	0.009127906321572232	1	MDK PODXL2 SFRP1 SMOC2
LMX1A	GO	GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	96	down	29	2	0.009130761817073507	1	SPINK4 TFPI2
ZNF382	GO	GO_MUSCLE_CONTRACTION	362	down	8	2	0.009137733797230818	1	AGT GNAO1
GATA2	GO	GO_AXON_DEVELOPMENT	530	up	47	5	0.009141174289038823	1	DSCAML1 LINGO1 NPTX1 NREP SEMA6B
PAX4	GO	GO_CYTOKINE_RECEPTOR_BINDING	270	down	31	3	0.00914430558483903	1	CDH5 LEFTY1 RASL11B
MAFB	GO	GO_CYTOKINE_RECEPTOR_BINDING	270	down	31	3	0.00914430558483903	1	CRLF1 NTRK1 RASL11B
FEV	GO	GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	626	down	40	5	0.0091452043602549	1	CPE NOTUM RGS4 SFRP1 TMEM198
EBF3	GO	GO_AMINO_ACID_TRANSPORT	156	up	18	2	0.00914536225932916	1	ADORA2A AGT
DACH1	GO	GO_AMINO_ACID_TRANSPORT	156	up	18	2	0.00914536225932916	1	ADORA2A RGS4
ATOH8	GO	GO_AMINO_ACID_TRANSPORT	156	up	18	2	0.00914536225932916	1	ADORA2A SLC7A4
MAFA	GO	GO_LOCOMOTORY_BEHAVIOR	198	up	124	5	0.009145597564594987	1	C1QL1 CHRNB2 DRD2 SLITRK6 TMOD1
NR4A3	GO	GO_CATION_TRANSMEMBRANE_TRANSPORT	890	up	105	11	0.009150143697780888	1	AGT CACNA1H GAL HECW2 HSPA2 KCNH6 KCNK3 P2RX6 RGS9 SLC38A5 SLC6A17
INSM1	GO	GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS	202	up	14	2	0.00915307450383085	1	ASRGL1 BHMT
TFCP2L1	GO	GO_HEAD_DEVELOPMENT	803	down	57	7	0.009164200435132996	1	DSCAML1 KCNK3 MDK MMP2 NEUROD1 NEUROG3 SYNGR3
SPIB	GO	GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY	190	up	83	4	0.009176960488047503	1	AGT AMBP SERPINI1 TFPI2
PBX3	GO	GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	112	up	74	3	0.009178370106613376	1	CHRNA3 MPP2 RGS4
SOX4	GO	GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	151	down	55	3	0.009181065712488556	1	AGT RGS4 SLC16A12
FOXJ1	GO	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	82	up	34	2	0.009181782082114287	1	CHRNB2 DRD2
SIX2	GO	GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	185	down	45	3	0.009182941601091898	1	FAM126A PLCG2 SOCS1
LMX1B	GO	GO_HINDBRAIN_DEVELOPMENT	156	up	101	4	0.009184923576828652	1	MDK NEUROD2 SSTR1 SSTR2
ETV1	GO	GO_CAMERA_TYPE_EYE_MORPHOGENESIS	125	up	126	4	0.00918638395928062	1	FJX1 IGFN1 PROX1 WNT9A
PAX4	GO	GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	519	down	31	4	0.00918643864022628	1	CDH5 CSF1R GRHL3 LTF
ISL1	GO	GO_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	148	down	19	2	0.009191048174015837	1	AGT RGS4
ISL1	GO	GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	148	down	19	2	0.009191048174015837	1	AGT RGS4
LMX1A	GO	GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	122	up	68	3	0.009192946831675708	1	MDK SFRP1 SMOC2
ZNF519	GO	GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	720	up	35	5	0.00919458029755127	1	ARHGAP9 DLL1 IFNE MAD2L2 MDK
LMX1A	GO	GO_FEAR_RESPONSE	41	up	68	2	0.009201521199248774	1	MDK NEUROD2
MAFB	GO	GO_PANCREAS_DEVELOPMENT	79	up	105	3	0.009204633207312907	1	PROX1 RFX6 SOX4
HEYL	GO	GO_B_CELL_ACTIVATION	321	up	9	2	0.009212016008912305	1	IFNE IGHG1
ASCL2	GO	GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	489	up	71	6	0.009218708430267064	1	CLCNKA GAL KCNF1 KCNJ11 PLCG2 SCN1B
MAFA	GO	GO_ADHERENS_JUNCTION_ORGANIZATION	67	up	124	3	0.009227142689265944	1	CDH22 CDH5 JAM3
NEUROG3	GO	GO_REGULATION_OF_LIPID_KINASE_ACTIVITY	67	up	124	3	0.009227142689265944	1	FLT1 KIT SOCS1
NEUROD2	GO	GO_BODY_MORPHOGENESIS	49	up	57	2	0.00924210293798311	1	CRISPLD2 MMP2
NEUROD2	GO	GO_MAST_CELL_MEDIATED_IMMUNITY	49	up	57	2	0.00924210293798311	1	KIT SPON2
TFCP2L1	GO	GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	49	down	57	2	0.00924210293798311	1	NEUROD1 RFX6
FEV	GO	GO_TRANSPORT_VESICLE_MEMBRANE	209	down	40	3	0.009242975161990685	1	CPE SLC6A17 SYP
FEV	GO	GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	168	up	94	4	0.009246394770731081	1	ACTN3 CHRNA1 DLL1 SAP30
FEV	GO	GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	400	down	40	4	0.009260951750860391	1	CYGB DACH1 DPEP1 SFRP1
ZNF519	GO	GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	80	up	35	2	0.009261720016994879	1	DLL1 MAD2L2
HLF	GO	GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1142	down	8	3	0.009273345098835817	1	CD200 CD99L2 PLCG2
LMX1B	GO	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1853	down	20	6	0.009289780012235238	1	DLL1 GAL GPC2 RGS4 SLITRK6 UCP2
FOXJ1	GO	GO_RESPONSE_TO_GROWTH_FACTOR	744	up	34	5	0.009292449224800436	1	FLT1 LEFTY1 LTBP2 NREP RASL11B
NR4A3	GO	GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	235	up	105	5	0.009295769063346504	1	CADPS CHRNA3 CHRNB2 CPLX1 SYP
MAFB	GO	GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	235	up	105	5	0.009295769063346504	1	ADORA2A CPLX1 SYNGR3 SYP SYT5
ASCL1	GO	GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	240	up	35	3	0.009301114078076766	1	CHRNB2 CSF1R GAL
MAFB	GO	GO_CELL_CELL_SIGNALING_BY_WNT	521	down	31	4	0.009308467528011288	1	NKD1 PDE6B SFRP1 WNT9A
SOX4	GO	GO_LEUKOCYTE_DIFFERENTIATION	538	up	127	9	0.00931199351579115	1	CBFA2T3 CSF1R DLL1 DLL4 HMGB3 IFNE LTF PLCG2 TOX
ASCL1	GO	GO_SECRETORY_VESICLE	1018	up	35	6	0.009312203887880344	1	GAL KCNJ11 LTF SERPINI1 SFTPA2 SYT5
RFX6	GO	GO_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	29	up	97	2	0.009314346983364086	1	MAFA NEUROD1
HES4	GO	GO_SYNAPTIC_MEMBRANE	387	up	22	3	0.009314864141907409	1	ADORA2A KCTD12 SYP
PBX3	GO	GO_SIGNAL_RELEASE	616	up	74	7	0.009316737069077763	1	CHRNA3 CPE CPLX1 MAFA SFRP1 SYP SYT5
NHLH1	GO	GO_PROTEIN_DEPHOSPHORYLATION	323	down	9	2	0.009322817827839391	1	PPP1R16B PPP1R3C
PAX6	GO	GO_NEURON_PROJECTION_MEMBRANE	61	up	46	2	0.009323041093091455	1	KCNJ11 MPP2
SIX2	GO	GO_CELL_SURFACE	904	up	51	7	0.009325394033456558	1	CDH5 CHRNA1 CRLF1 DSCAML1 GFRA1 SLC1A2 SLITRK6
GATA2	GO	GO_REGULATION_OF_SECRETION	749	up	47	6	0.009327992650881356	1	ABCC8 ADORA2A AGT FFAR2 SOX4 SYP
ONECUT1	GO	GO_PEPTIDASE_ACTIVITY	626	up	26	4	0.009329054443656393	1	ASRGL1 CPE LTF MMP2
ZNF382	GO	GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	366	down	8	2	0.009333284301807021	1	AGT LTF
ZNF846	GO	GO_T_TUBULE	54	down	52	2	0.009338788586228386	1	KCNJ11 SCN1B
ZNF846	GO	GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	54	down	52	2	0.009338788586228386	1	CNIH2 LRFN1
MAFA	GO	GO_SECOND_MESSENGER_MEDIATED_SIGNALING	456	up	124	8	0.009349309993369137	1	DRD2 GAL NEUROD2 PDE2A PTGDR2 RASD1 RUNDC3A SAMD14
SMAD9	GO	GO_CARDIAC_CONDUCTION	148	up	107	4	0.009351837427830634	1	KCNH6 KCNJ11 KCNK3 SCN1B
ZNF846	GO	GO_RECEPTOR_REGULATOR_ACTIVITY	533	up	47	5	0.009353104420581015	1	CHGB GAL GDF10 IFNE WNT9A
ZNF519	GO	GO_COLLAGEN_METABOLIC_PROCESS	113	down	25	2	0.009357739160696266	1	CYGB MMP2
NEUROD1	GO	GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	23	up	123	2	0.009360768583370982	1	CHRNA1 CHRNA3
ONECUT1	GO	GO_EAR_MORPHOGENESIS	123	down	23	2	0.009360768585141122	1	GRHL3 SLITRK6
ZNF492	GO	GO_EAR_MORPHOGENESIS	123	up	23	2	0.009360768585141122	1	LRIG1 PROX1
MAFA	GO	GO_SIGNALING_RECEPTOR_BINDING	1654	up	124	19	0.009361109199470419	1	ANKS1B C1QL1 CACNG4 CDH5 CHGB COL16A1 CRLF1 DLL1 DRD2 GAL IGHG1 JAM3 LEFTY1 LINGO1 RASL11B SCG2 SFRP1 TUBB3 WIF1
FEV	GO	GO_SYNAPTIC_TRANSMISSION_CHOLINERGIC	30	up	94	2	0.009365289300905077	1	CHRNA1 CHRNB2
FEV	GO	GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS	30	up	94	2	0.009365289300905077	1	CSF1R LTF
FEV	GO	GO_REGULATION_OF_CELLULAR_RESPIRATION	30	up	94	2	0.009365289300905077	1	ACTN3 CBFA2T3
FEV	GO	GO_CARDIAC_ATRIUM_MORPHOGENESIS	30	up	94	2	0.009365289300905077	1	PROX1 SOX4
PAX4	GO	GO_NEURON_FATE_COMMITMENT	67	up	42	2	0.009369081802050205	1	DLL1 NKX2-2
PAX6	GO	GO_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	42	down	67	2	0.009369081802432344	1	RGS4 TP73
PAX6	GO	GO_PHOSPHOTYROSINE_RESIDUE_BINDING	42	down	67	2	0.009369081802432344	1	PLCG2 SHF
PAX6	GO	GO_CELL_FATE_DETERMINATION	42	down	67	2	0.009369081802432344	1	DLL1 PROX1
SMAD9	GO	GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	876	up	107	11	0.009375974105052753	1	ABCC8 CHRNA1 CLCNKA KCNF1 KCNH6 KCNJ11 KCNK3 SCN1B SLC1A2 SLC38A3 SLC38A5
PAX4	GO	GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	91	down	31	2	0.009377456366097325	1	DLL4 PROX1
PAX4	GO	GO_POSITIVE_REGULATION_OF_EXOCYTOSIS	91	down	31	2	0.009377456366097325	1	CACNA1H CADPS
SOX4	GO	GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	290	down	55	4	0.009378428668588956	1	AGT MAP6 MDK SCN1B
PAX4	GO	GO_RESPONSE_TO_KETONE	200	up	42	3	0.00938358662620653	1	CATSPERB KCNJ11 NKX2-2
SMAD9	GO	GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	240	down	12	2	0.009384363511316218	1	AMBP GADD45G
FOXP2	GO	GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	64	up	44	2	0.009384864979772978	1	CD99L2 DOCK8
ARX	GO	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	142	down	20	2	0.009386166333780643	1	CD99L2 DOCK8
ETV1	GO	GO_GROWTH	983	down	17	4	0.009386991095273522	1	CCDC85B MDK NINJ1 SOCS1
NR4A3	GO	GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY	151	up	105	4	0.009388388875619214	1	GNAO1 GRHL3 NKD1 PDE6B
NEUROG3	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	up	124	12	0.009388409323405678	1	CACNG4 CPLX1 DRD2 EPHB3 GAL GNAO1 LZTS1 MAP6 MPP2 P2RX6 SCGN SERPINI1
TFCP2L1	GO	GO_CEREBELLAR_CORTEX_FORMATION	24	up	118	2	0.009391654522752924	1	DLL1 FAIM2
TFCP2L1	GO	GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	24	up	118	2	0.009391654522752924	1	LEFTY1 RASL11B
PAX6	GO	GO_CELL_CELL_SIGNALING_BY_WNT	521	down	67	6	0.009397783398874537	1	DRD2 MAD2L2 MDK NOTUM PLCG2 SOX4
FOXJ1	GO	GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	83	up	34	2	0.009398163716753394	1	FFAR2 SPON2
SPIB	GO	GO_VASODILATION	34	up	83	2	0.00939816371775093	1	ADORA2A AGT
SPIB	GO	GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX	34	up	83	2	0.00939816371775093	1	GNAO1 GNG4
ARX	GO	GO_GLIAL_CELL_PROJECTION	34	up	83	2	0.00939816371775093	1	AKR1B1 SLC1A2
ARX	GO	GO_NEURON_CELLULAR_HOMEOSTASIS	34	up	83	2	0.00939816371775093	1	CHRNA1 SCGN
NEUROD1	GO	GO_MAIN_AXON	68	up	123	3	0.009399319439754028	1	KCNJ11 SLC1A2 TUBB4A
LMX1B	GO	GO_PHOSPHOLIPASE_C_ACTIVITY	28	up	101	2	0.0094028686468417	1	NOTUM PLCG2
LMX1B	GO	GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION	28	up	101	2	0.0094028686468417	1	INSM1 NKX2-2
LMX1B	GO	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	28	up	101	2	0.0094028686468417	1	ASRGL1 QDPR
ZNF519	GO	GO_SODIUM_ION_TRANSPORT	241	up	35	3	0.00940675468905694	1	NKAIN1 SCN1B SLC38A3
ZNF382	GO	GO_TUBE_DEVELOPMENT	1148	down	8	3	0.009409056995922649	1	AGT PPP1R16B SOX4
TFCP2L1	GO	GO_CELL_CELL_JUNCTION_ASSEMBLY	147	down	57	3	0.00941339303208677	1	AGT CDH5 JAM3
ZNF846	GO	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	60	up	47	2	0.009413622948673206	1	FJX1 IGFN1
GATA2	GO	GO_O_GLYCAN_PROCESSING	60	down	47	2	0.009413622948673206	1	MUC15 MUC5AC
GATA2	GO	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	60	down	47	2	0.009413622948673206	1	PROX1 SDK2
GATA2	GO	GO_AORTA_DEVELOPMENT	60	up	47	2	0.009413622948673206	1	PDE2A SOX4
GATA2	GO	GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	60	up	47	2	0.009413622948673206	1	ADORA2A AGT
SPIB	GO	GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	109	down	26	2	0.009424659839438299	1	AKR1B1 DRD2
FEV	GO	GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	89	up	94	3	0.009425375348127596	1	CRLF1 CSF1R SOCS1
PAX6	GO	GO_CAMERA_TYPE_EYE_MORPHOGENESIS	125	down	67	3	0.009430871455773815	1	DLL1 FJX1 PROX1
MAFB	GO	GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	27	up	105	2	0.009439735567710605	1	GABBR2 GABRE
TFCP2L1	GO	GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	71	up	118	3	0.009447632746383161	1	CRLF1 CSF1R KIT
ARX	GO	GO_GROWTH	983	up	83	10	0.009461669137483142	1	ACTN3 CHRNA1 DRD2 GNG4 MDK PROX1 SEMA6B SFRP1 SLC1A2 SLITRK6
HES4	GO	GO_REGULATION_OF_SECRETION	749	up	22	4	0.009462078146011299	1	ADORA2A AGT RAB26 SYP
PAX6	GO	GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	238	down	67	4	0.0094625839450595	1	ATOH8 DLL4 PROX1 SMOC2
LMX1B	GO	GO_FOCAL_ADHESION_ASSEMBLY	83	up	101	3	0.009475595355317945	1	ACTN3 COL16A1 SFRP1
PAX6	GO	GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	349	up	46	4	0.009476467279998735	1	CNIH2 HECW2 KCNJ11 RGS9
MAFB	GO	GO_TUBE_DEVELOPMENT	1148	up	105	13	0.009485329750895777	1	ADAMTSL2 AGT CDH5 FLT1 GRHL3 HEYL JAM3 MDK MMP2 PROX1 SCG2 SMOC2 SOX4
ASCL1	GO	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	81	up	35	2	0.00948544432325249	1	PCBP4 TP73
EBF3	GO	GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	159	up	18	2	0.009485956414544416	1	ADORA2A AGT
ZFP69B	GO	GO_GTPASE_ACTIVITY	326	down	9	2	0.009490158329637621	1	RGS16 RGS4
RFX6	GO	GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	626	down	14	3	0.009494826027546477	1	CHRNA1 NOTUM P2RX6
TFCP2L1	GO	GO_ENDOPEPTIDASE_ACTIVITY	439	down	57	5	0.009496067900238825	1	ADAMTSL2 MMP2 PCSK1 PGA3 PGA4
E2F7	GO	GO_ALCOHOL_BINDING	86	down	33	2	0.00949640879073499	1	RBP1 SYP
FOXP2	GO	GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1129	down	15	4	0.009497416941442016	1	CHRNA3 HOPX TMOD1 TUBB4A
NR4A3	GO	GO_SYNAPSE_ORGANIZATION	433	up	105	7	0.009503465047008941	1	CAMK2B CHRNB2 IGFN1 LRFN1 NTRK1 RAB39B SDK2
MAFA	GO	GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	23	up	124	2	0.009507357810625283	1	CHRNA1 CHRNB2
NEUROG3	GO	GO_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	23	up	124	2	0.009507357810625283	1	MDK TP73
