	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0.00900007866428	1	1	0.0288971558228	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00730953941805	1	1	1	0.0419160964156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00662271842654	1	1	1	1	1	1	1
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	1	1	0.0044253491265	0.0641690616303	1	0.000715023668018	0.0173259624798	1	1	1	1	1	1	1	1	1	1	1	1	0.023202926448	1	1	1	0.0277218353964	1	1	1	1	1	0.470583709792	1	1	1	1	1	1	1	1	1	0.0204621736051	1	1	1	1	1	1	1
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	1	1	1	1	1	0.000346562425257	0.000113000818503	1	1	1	1	1	1	1	1	1	1	1	0.0171897729289	0.0	1	1	1	0.00258431358582	1	1	1	0.548556973385	1	0.00398272157604	1	1	1	1	0.192002991521	1	1	0.993670311676	0.000390858556614	0.000171965355124	0.17739820512	1	0.0236052440661	1	1	1	1
GO_MUSCLE_CONTRACTION	1	1	1	1	1	0.971768638641	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NERVOUS_SYSTEM_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.838127647946	1	1	1	1
GO_NEURAL_NUCLEUS_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.64796620158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROGENESIS	0.557052878821	0.000429011696732	1	0.882473708308	2.07889352066e-06	0.0	0.0	0.000125127441457	1	1	0.0463595685843	1	1	1	1	1	0.0306905727192	2.18849115114e-05	1.040091672e-05	0.0	1	0.00158205149823	1	0.0	0.90800471634	1	0.0	1	0.0014990436599	1	1.75632578423e-05	1	1	1	1.51154939125e-05	1	1	0.143165439717	1.0742547635e-05	1.08006991062e-05	0.00146573473464	1	4.6311271823e-06	1	0.196661365643	0.256929433771	1
GO_NEURONAL_DENSE_CORE_VESICLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.483200105039	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_DEVELOPMENT	1	4.01361086296e-05	1	1	0.000860738777875	0.0	0.0	0.0402421503606	1	1	0.0206044043747	1	1	0.41837126502	1	1	0.000176622042136	1.28467128172e-05	6.43889716506e-05	2.56462182996e-05	1	0.114569249562	1	9.36901756088e-06	1	1	0.0	1	0.0577198846971	1	0.000300962108239	1	1	1	2.14889704111e-05	1	1	0.254378435103	3.16241242952e-05	3.20684616029e-05	0.00452201060669	1	0.000261146585482	1	1	1	1
GO_NEURON_DIFFERENTIATION	1	4.93451778816e-06	1	0.844568484493	3.07418045978e-05	0.0	0.0	0.000592295872615	1	1	0.0518136078628	1	1	1	1	1	0.000514570846694	0.0	0.0	0.0	1	0.000122575327341	1	0.0	0.0611016001611	1	0.0	1	0.000312058511156	1	1.5446379259e-06	1	1	1	0.0	1	1	0.0618798000796	0.0	0.0	0.000447182481672	1	0.0	1	0.466971107535	1	1
GO_NEURON_PROJECTION	8.13773803483e-05	4.62029700818e-05	1.53149892799e-05	2.59034505012e-05	1.81343960928e-05	1.41010529179e-05	4.51896229003e-06	2.81711036498e-06	2.56212912872e-05	0.0530110874283	2.2046852808e-05	0.357282702821	0.00187520317645	0.679738300237	1	0.00186912849047	4.79996232094e-06	2.48594244203e-05	3.37003228501e-05	1.78811487269e-05	1	3.20383853101e-05	9.4738726288e-05	1.96813714242e-05	0.0277176512678	1	1.36175078153e-05	2.75900492793e-05	4.03751696449e-05	4.19111650873e-05	4.30906198553e-05	0.0867480654274	1	1	3.96188280243e-05	1	1	3.08031670635e-05	3.58277160606e-05	3.81772821445e-05	2.99336537751e-05	1	3.01790620281e-05	1	1	3.08700627372e-05	3.62201226636e-05
GO_NEURON_PROJECTION_GUIDANCE	1	1	1	1	1	0.00571897345039	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.169415617286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.253154837619	1	1	1	1	1	1	1
GO_NEURON_PROJECTION_TERMINUS	1	0.00331820853314	1	1	1	1	0.531278303841	1	1	1	1	1	1	1	1	1	0.358368275984	1	1	0.0258655692807	1	1	1	0.538817766068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.291469142906	0.975240252843	1	1	0.726709275839	1	1	1	1
GO_NEURON_SPINE	1	1	1	1	1	1	1	0.298001922172	1	1	1	1	1	1	1	1	0.0305343436351	0.280211074011	1	0.4510044207	1	1	1	1	1	1	1	0.572177374279	1	1	0.273574756711	1	1	1	0.000473457088155	1	1	1	1	0.0537161893077	1	1	1	1	1	1	0.547298546524
GO_NEURON_TO_NEURON_SYNAPSE	1	0.000472557627909	1	1	1.00504624221e-05	1	0.000590357214242	1	1	1	0.944210654067	1	1	1	1	1	0.000135439946796	0.000432183092482	0.0308820627137	0.000798662618105	1	1	1	0.00508376858002	1	1	0.0	0.417881281622	0.0545389409919	1	0.0112562113062	1	1	1	0.0	1	1	0.0152184384868	1.10743271703e-05	4.49976911223e-05	1	1	2.40019562625e-06	1	1	1	0.00189880585629
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.941319538028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.410271518006	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_SECRETION	1	0.223483708003	1	1	1	0.83633018213	0.00303478078663	1	1	1	1	1	1	1	1	1	1	1	0.00337150144344	0.375585283581	1	1	1	1	1	1	0.000114757547025	1	1	1	1	1	1	1	0.0904824919027	1	1	0.38414681619	0.019887567822	0.185664544895	0.061043815221	1	0.000920652219213	1	1	1	1
GO_NEUROTRANSMITTER_TRANSPORT	1	0.000976726272055	1	0.287849603745	1	0.0648614771331	0.00156398393486	1	1	1	1	1	1	1	1	1	1	0.740097478794	0.00771949897338	0.0357113894136	1	1	1	1	1	1	0.000212580207276	1	1	1	1	1	1	1	0.200380717319	1	1	0.071410856222	0.0152244915454	0.032066253156	0.0535354184969	1	0.00252366388017	1	1	1	1
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0164406761837	0.0	0.0166635604546	0.668530968445	0.0	0.0	0.000122855441006	1	1	0.0	1	1	1	1	0.5592895222	0.0	0.238947852413	0.0	0.0	1	0.0183201006353	0.000638260222828	0.0	1	1	0.773949300656	0.0	0.224249967269	7.94492654144e-05	1	1	0.00918893816922	1	0.0130716569802	1	0.025395530436	8.35536754651e-06	0.000453362180491	0.0	0.0	1	0.0133278477002	1	1	0.0816143549509	1
GO_PEPTIDE_HORMONE_SECRETION	1	0.00869565899275	1	1	1	1	0.0	0.0792455790205	1	1	0.0251527156251	1	1	1	1	1	0.0	1	0.0012664467874	0.00139875466042	1	1	1	1	1	1	1	1	0.0326581423811	0.0419324472394	1	1	1	1	1	1	1	0.527170863983	0.118939499902	0.0980378181319	0.0235202349106	1	0.113123187374	1	1	1	1
GO_PEPTIDE_SECRETION	1	1	1	1	1	1	0.135150415942	1	1	1	1	1	1	1	1	1	0.0031019066863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PERIKARYON	1	0.0417943267426	1	1	1	0.65566921736	0.230363048208	0.233341665709	1	1	1	1	1	1	1	1	1	1	1	0.268775689299	1	1	1	0.00489434175915	1	1	0.0911842482254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	1	1	0.0905540836242	1	1	0.00973198444994	0.180440891248	1	1	1	1	1	1	1	1	1	1	1	1	0.0377419001484	1	1	1	0.54821389469	1	1	1	1	1	0.126056392191	1	1	1	1	1	1	1	1	0.566978385582	0.369999755483	0.0669834949188	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_REGION	1	1	1	1	1	1	0.622301558379	1	1	1	0.253463847135	1	1	1	1	1	0.638658238536	1	0.748486297521	0.000832280655226	1	1	1	0.679898791607	1	1	0.0108678281861	0.335478780253	1	1	0.434693176411	1	1	1	1	1	1	1	1	0.0687299329759	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.301543804573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0227889876146	1	1
GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00215453828594	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.398546297261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSPORT	1	1	1	0.647306968751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.232533360565	1	1	1	1
GO_POSTSYNAPSE	1	3.37447004192e-05	0.299318812561	1	0.000521473060739	9.50207961925e-05	0.0	0.0	4.45868329364e-05	1	9.55679403947e-06	1	0.0294580123608	1	1	1	0.0	7.16285174374e-06	1.73252453634e-05	0.0	1	1	1	1.07061146285e-05	1	1	1.60247337e-06	0.000110313980015	0.698074902708	0.00625164674913	3.27693448838e-05	1	1	1	1.86608082842e-05	1	1	1.79893063186e-05	1.1401056776e-05	1.98023010689e-05	0.000308337353023	1	1.360521079e-05	1	1	1	0.00090753219199
GO_POSTSYNAPTIC_DENSITY_MEMBRANE	1	1	1	1	0.71150788396	1	0.557630766465	1	1	1	1	1	1	1	1	1	1	1	1	0.628948682017	1	1	1	1	1	1	0.507960421826	1	1	1	1	1	1	1	0.280239058235	1	1	0.0571892356293	0.0192481266704	1	1	1	0.0175655262865	1	1	1	0.0336243792248
GO_POSTSYNAPTIC_MEMBRANE	1	1	1	1	0.0409774564212	0.00384973077779	0.0	0.00121556450361	3.37214491672e-05	1	5.87479842253e-05	1	0.00151566184237	0.946424749571	1	1	2.03796721965e-05	0.00498841945534	3.21229991056e-05	1.23529875669e-05	1	1	1	0.00135194512183	1	1	1.66683204795e-05	0.000171718760192	0.59225690086	0.00222334853993	0.000983835836483	1	1	1	0.000137832371415	1	1	2.86279440344e-05	4.70648612924e-05	3.45339351049e-05	0.00162691763451	1	3.5082040257e-05	1	1	1	0.00268380617623
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	1	1	1	1	0.192863279278	1	0.0837828448597	1	1	1	1	1	1	1	1	1	1	1	0.491219216986	1	1	1	1	1	1	1	0.291368674402	1	1	1	1	1	1	1	0.1003710674	1	1	0.0362605660924	0.0729277019225	0.627083860291	1	1	0.00329169475981	1	1	1	0.0134961275641
GO_POTASSIUM_CHANNEL_ACTIVITY	1	1	0.000170063152783	1	1	1.12684317168e-05	0.000427326922989	1	1	1	0.195249319655	1	1	1	1	1	0.681259769094	1	0.618666997738	6.35407908982e-05	1	0.00195187466733	1	0.00417348977219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0913728445707	0.000142206376508	1	1	1	1	1	1	1
GO_POTASSIUM_CHANNEL_COMPLEX	1	0.121652473158	0.0017497809431	1	1	0.103441292079	0.00344963045016	1	1	1	0.664383573892	1	1	1	1	1	0.295633849135	1	1	0.00403846734598	1	0.202199339592	1	0.000132832130818	1	1	1	1	1	0.125014112665	1	1	1	1	1	1	1	1	1	9.93395331514e-05	0.553932209759	1	1	1	1	1	1
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0.00655411610181	1	1	0.00528531142881	0.00935074159038	1	1	1	0.911915195987	1	1	1	1	1	1	1	1	0.000356748119501	1	0.0471356866978	1	0.0305235969409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.101972280877	0.000934269601328	1	1	1	1	1	1	1
GO_POTASSIUM_ION_TRANSPORT	1	1	0.00688153758845	0.102978177295	1	0.000574501998774	0.0052347894075	1	1	1	0.0409368507062	1	1	1	1	1	0.964400496367	1	1	0.00649588273438	1	0.226975767039	1	0.0444716021801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00703207541139	1	1	1	1	1	1	1
GO_PRESYNAPSE	0.0447612645533	3.79989977062e-06	1	1	0.0292255492327	2.68055249397e-06	0.0	0.0734153175307	0.537303046821	1	0.0213860806302	1	1	1	1	0.514914500939	0.0	0.000138522015611	3.09887970773e-06	0.0	1	1	1	0.00197991631388	1	1	0.0	0.00708826814841	1	1	0.00816933335334	1	1	1	0.0	1	1	0.000118234800946	2.46728302737e-05	0.0	2.01606587491e-06	1	0.000683614728889	1	1	1	1
GO_PRESYNAPTIC_MEMBRANE	1	1	1	1	1	1	1	1	1	1	0.166687488901	1	1	1	1	1	1	1	1	0.0111622352967	1	1	1	0.968846711834	1	1	0.0168286742913	1	1	1	1	1	1	1	1	1	1	1	1	0.472714698275	1	1	1	1	1	1	1
GO_REGULATION_OF_BLOOD_CIRCULATION	1	1	1	1	1	0.2872439127	0.160887330607	1	1	1	1	1	1	1	1	1	1	1	1	0.0157270832913	1	1	1	0.0291575463036	1	1	1	1	1	0.000525403874614	1	1	1	1	1	1	1	0.67577465074	0.0019127872379	0.088359125214	1	1	1	1	1	1	1
GO_REGULATION_OF_BLOOD_PRESSURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.138830069987	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0392219621842	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	0.00752531798677	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0442931224383	1	1	1	1	1	1	1	0.764057172651	1	1	0.16225051897	1	1	1	1	1	1
GO_REGULATION_OF_CELL_DEVELOPMENT	1	1	1	1	1	0.136948721032	0.0829466279332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.88046356211	1	0.000997464714973	1	1	0.000999314721973	1	1	0.0451780348739	0.953467528752	1	1	1	0.000226753920519	1	1	1	0.0462321842214	0.276504031479	1	1	0.0348713174998	1	1	1	1
GO_REGULATION_OF_CELL_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.541135629866	1	1	1	1	1	1	1	1
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	1	1	1	1	1	0.0210898749052	0.0585255530035	1	1	1	1	1	1	0.73895632218	1	1	1	0.584359677706	1	1	1	1	1	0.00478630077754	1	1	0.000241463292412	1	1	1	1	1	1	1	0.124381500296	1	1	1	0.38750602575	0.764758015511	1	1	1	1	1	1	1
GO_REGULATION_OF_EXOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.28860637774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0741024877886	1
GO_REGULATION_OF_HEART_RATE	1	1	1	1	1	1	0.0777209085088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0976750559553	1	1	1	1	1	1	1
GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	1	1	1	1	1	0.103810883448	0.000814945120327	1	1	1	1	1	1	1	1	1	1	1	1	0.154491982319	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.153090789891	0.526198809408	1	1	1	1	1	1	1
GO_REGULATION_OF_HORMONE_LEVELS	1	0.0368738502855	1	1	1	1	0.000953452148313	1	1	1	0.00567064757741	1	1	1	1	1	2.18203386693e-07	1	0.00351678636177	0.00406700882952	1	1	1	1	1	1	1	1	1	0.392077910369	1	1	1	1	1	1	1	0.135368661501	1	0.00911839789854	0.786292630097	1	1	1	1	1	1
GO_REGULATION_OF_HORMONE_SECRETION	1	1	1	1	1	1	0.000131927091006	1	1	1	0.216296095851	1	1	1	1	1	0.000169174551502	1	0.0469261205815	0.676295423713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.217230768789	0.19733346537	1	1	1	1	1	1
GO_REGULATION_OF_INSULIN_SECRETION	1	1	1	1	1	1	0.000208020385902	1	1	1	1	1	1	1	1	1	0.00817551097243	1	0.139073830471	0.644972672802	1	1	1	1	1	1	1	1	0.516463379025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	1	1	0.145651585165	0.417915792391	1	0.0	0.0	1	1	1	0.526533342487	1	1	1	1	1	0.0498196234743	1	1	0.00561887158328	1	0.483239576565	1	1	1	1	1	0.138168134201	1	0.00817164967909	1	1	1	1	0.243657143319	1	1	6.54369904036e-05	0.0345207635873	0.00351956566856	0.000130674478248	1	1	1	1	1	1
GO_REGULATION_OF_ION_TRANSPORT	1	1	0.151633238587	0.0429686700922	1	2.54898737784e-06	0.0	1	1	1	0.893149395729	1	1	1	1	1	0.028831872707	1	1	0.00173730160427	1	0.117033785745	1	1	1	1	0.00233033396816	0.703694178884	1	0.0296066035965	1	1	1	1	0.367604575869	1	1	3.38342626303e-05	0.0531317573291	0.00394918950042	9.38797822254e-05	1	0.702413676484	1	1	1	1
GO_REGULATION_OF_LIPID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.380790470815	1	1
GO_REGULATION_OF_MEMBRANE_POTENTIAL	1	1	0.00543586430364	1	1	0.0	0.0	0.000243865260136	1	1	0.0	1	1	1	1	1	0.0	0.422946482843	0.0300175772441	0.0	1	1	0.754862966777	3.0009087082e-07	1	1	0.0129004444819	0.101827641524	1	0.000178093756715	0.124377978313	1	1	1	0.368733869627	1	1	0.00221950734515	0.00314604435559	5.51051637787e-06	1.84919476531e-05	1	0.0150062576506	1	1	1	1
GO_REGULATION_OF_METAL_ION_TRANSPORT	1	1	1	1	1	1	0.466456258912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.517066840048	1	1	1	1	1	1	1	1	1	1	0.184076291878	1	1	1	1	1	1
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	1	1	1	1	0.108927877176	0.0239847015741	0.0140501338417	1	1	1	1	1	1	1	1	1	1	0.116358042648	0.463062975771	1	1	1	1	0.0	1	1	0.0	1	1	0.0534072678447	0.488864428318	1	1	1	2.77840428964e-05	1	1	1	0.00286477967766	0.00971912943017	1	1	0.0022993633789	1	1	1	1
GO_REGULATION_OF_NEURON_DIFFERENTIATION	1	0.585704095706	1	1	0.242456474143	0.000634399675056	0.0150993013821	1	1	1	1	1	1	1	1	1	1	0.192123585897	1	1	1	0.626629436428	1	0.000390838116307	1	1	2.97944118952e-05	1	1	0.0262728980152	0.290781215558	1	1	1	1.78588423161e-06	1	1	1	0.000523778133545	0.207597155546	1	1	0.0113722875231	1	1	1	1
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1	1	1	1	0.862632121153	0.00259733703706	0.0591208560857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0174155185355	1	1	5.77430512105e-06	1	1	0.101200019737	1	1	1	1	0.00170614430523	1	1	1	0.0036295428686	1	1	1	0.1056104895	1	1	1	1
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	1	0.0387781602709	1	1	1	1	0.192332023637	1	1	1	1	1	1	1	1	1	1	1	0.0539523818379	0.231100432209	1	1	1	1	1	1	0.00833052606989	1	1	1	1	1	1	1	1	1	1	1	0.110595893297	0.202917784882	0.357513764719	1	0.0742946825589	1	1	1	1
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.770586930644	1	1	1	1
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	1	0.793824911063	1	1	1	1	0.000263605189875	1	1	1	1	1	1	1	1	1	0.000971652733212	1	0.0328739756572	0.149719396243	1	1	1	1	1	1	1	1	0.561441987816	1	1	1	1	1	1	1	1	1	1	0.41634068807	1	1	1	1	1	1	1
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1	1	1	1	1	0.954026455319	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0736033115427	1
GO_REGULATION_OF_SECRETION	1	1	1	0.498416132361	1	0.135078313297	0.000149345897409	1	1	1	0.184575534576	1	1	1	1	1	0.00676344658676	1	0.0109526689022	0.0129618283147	1	1	1	1	1	1	0.105612382424	1	1	1	1	1	1	1	1	1	1	0.998416956275	1	0.404626392656	0.0131279626453	1	0.0191763289767	1	1	1	1
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	1	1	1	1	1	0.594849710531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0191055318843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.108195100994	1	1	1	0.0589098555437
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	1	0.915715612777	1	1	0.12831134857	1	0.000157624413737	1	1	1	1	1	1	1	1	1	1	1	0.304725367923	1	1	1	1	1	1	1	0.0291508701464	1	1	1	1	1	1	1	0.447903578131	1	1	1	0.0457251970619	1	1	1	0.380687440039	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	1	1	1	1	1	1	0.640100121128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.816892645278	1	1	1	1
GO_REGULATION_OF_SYSTEM_PROCESS	1	1	1	0.0476732827649	0.427097927091	0.00127428753191	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00521323530271	1	0.573550251664	1	1.22432806859e-05	1	1	0.109831292314	1	1	2.10482873519e-05	1	1	1	1	1	1	1	0.489053703984	0.00178627281281	0.00274721322964	0.875481932255	1	9.31328995437e-05	1	1	1	1
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1	1	0.167464621974	0.138812651069	1	6.80722530388e-06	0.0	0.715479464688	1	1	0.605146966889	1	1	1	1	1	0.261382494173	1	1	0.00949279512226	1	0.507165252049	1	1	1	1	1	0.187399614612	1	0.0421331730436	1	1	0.841142301283	1	0.798491420959	1	1	7.78104166876e-05	0.0603927651984	0.000476108261634	0.000426348858218	1	1	1	1	1	1
GO_REGULATION_OF_TRANSPORT	1	0.00749107057483	0.00974313502911	0.000178620355746	0.0344179632523	0.0	0.0	1	1	1	0.0	1	1	0.379752552685	1	1	0.00104387565764	0.0328777142976	0.00138429037429	0.0	1	0.299966072818	1	1	1	1	0.0	1	0.0181260540379	0.0184090626748	1	1	1	1	4.86825997511e-05	1	1	5.14829536402e-06	0.00111589519422	0.0	0.0	1	0.0	1	1	0.299966072818	1
GO_REGULATION_OF_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	0.828061923981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.364410415743	1	1	1	1	1	1	1	0.326208272327	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	1	0.206568210096	1	0.506057915817	0.0698409988439	0.0	0.0	0.0250667512922	1	1	1	1	1	1	1	1	0.327619011181	1	0.000582793613233	0.000179791917776	1	1	1	0.000728449384983	1	1	0.0	0.653815015565	0.0928267119908	0.0185363448721	0.0597086878243	1	1	1	5.85925672121e-05	1	1	0.015163247682	0.000441246364862	3.71415963287e-05	0.344660335714	1	0.0	0.687417437343	1	1	0.00371001011873
GO_RESPONSE_TO_AXON_INJURY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0511382396072	1	1	1	1	1	1	1	1	0.0950825242061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SECRETION	1	1	1	0.341320901462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SENSORY_ORGAN_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.18001642494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SIGNAL_RELEASE	1	0.0209478785981	1	0.0343530296428	0.30234293381	0.0185853118744	0.0	0.440307677256	1	1	0.00318986735811	1	1	1	1	1	0.000524371163898	1	3.79543579747e-05	0.00311796279175	1	1	1	1	1	1	0.00279023434378	1	1	0.0222831059972	0.987452264289	1	1	1	0.378160180897	1	1	0.014184444981	0.000109471207798	0.00431062126156	0.000285422236925	0.897697326381	6.41827306553e-05	1	1	1	1
GO_SITE_OF_POLARIZED_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.374550741695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0612029142623	1	1	1	1	1	1	1	1	1	1	1	1
