	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	GRIN1 LRFN1	CACNG7 CLSTN2		CNIH2 LRRTM3			CLSTN2 SHISA9							CACNG7 CNIH2 EFNB3 GRIK5 LRFN2	ADCY1 CACNG7 CNIH2 EFNB3 GRIK5 LRRTM3				ADCY1 CNIH2 GRIK5 LRRTM3									ADCY1 EFNB3				CNIH2 GRIK5 LRFN2 LRRTM3		ADCY1 CACNG4 CLSTN2 CNIH2 GRIK5 LRFN2	ADCY1 CACNG4 CLSTN2 CNIH2 EFNB3 GRIK5 LRFN2				CACNG4 EFNB3 LRRTM3		CACNG7 CLSTN2 LRRTM3	ADCY1 CLSTN2 EFNB3 GRIK5 GRIN1 LRFN1 LRFN2		CNIH2 EFNB3 LRFN2	CNIH2 EFNB3 GRIK5 GRIN1 LRFN1 LRFN2					CACNG4 CNIH2 EFNB3 GRIK5 GRIN1 LRFN2	CACNG7 LRRTM3	CACNG7 CNIH2 EFNB3 GRIN1	CACNG7 CLSTN2 CNIH2 EFNB3 GRIK5		ADCY1 GRIK5 LRRTM3			ADCY1 CACNG4 CNIH2 GRIK5 LRFN1 SHISA9			CLSTN2 SHISA9			CLSTN2 LRFN2 SHISA9	CLSTN2 SHISA9	
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	GRIN1 LRFN1 PCDH17		ADCY1 CHRNA1 DRD2 EPHA4 FXYD6 GRIK5	CHRNB2 CNIH2 KCNC1 LRRTM3			CLSTN2 PCDH17 SHISA9			ADORA2A LRFN1		CHRNB2 EFNB3 EPHA4 P2RX6		CACNG7 CHRNA1 CHRNB2 CNIH2 EFNB3 EPHA4 GRIK5 LRFN2 P2RX6 SLC8A1	ADCY1 CACNG7 CHRNA1 CHRNB2 CNIH2 EFNB3 GRIK5 LRRTM3 P2RX6	CACNG7 FXYD6 GRIK5 KCNC1 PCDH17	CHRNB2 DRD2 EPHA4 KCNC1		ADCY1 ADORA2A CNIH2 EPHA4 GRIK5 LRRTM3 PCDH17					ADORA2A LRRTM3		LRRTM3 P2RX6						CNIH2 EPHA4 GABRA1 GRIK5 KCNC1 LRFN2 LRRTM3 P2RX6 PCDH17	ADCY1 CHRNA1 CNIH2 DRD2 EPHA4 FXYD6	ADCY1 CACNG4 CHRNA1 CHRNB2 CLSTN2 CNIH2 DRD2 GRIK5 KCNC1 LRFN2 P2RX6 SLC8A1	ADCY1 ADORA2A CACNG4 CLSTN2 CNIH2 EFNB3 EPHA4 FXYD6 GABRA1 GRIK5 KCNC1 LRFN2 PCDH17 SLC8A1	CLSTN2 PCDH17		CHRNA1 KCNC1 P2RX6 SLC8A1	CACNG4 CHRNA1 DRD2 EFNB3 EPHA4 LRRTM3 P2RX6 SLC8A1		CACNG7 CLSTN2 LRRTM3 PCDH17	ADCY1 CHRNB2 CLSTN2 EFNB3 EPHA4 FXYD6 GRIK5 GRIN1 KCNC1 LRFN1 LRFN2 P2RX6 PCDH17	CLSTN2 EPHA4 KCNC1 PCDH17 SLC8A1	CNIH2 EFNB3 LRFN2	CHRNB2 CNIH2 EFNB3 FXYD6 GRIK5 GRIN1 KCNC1 LRFN1 LRFN2 P2RX6	CNIH2 EPHA4 FXYD6 GABRA1 LRFN2 SLC8A1				CACNG4 CNIH2 EFNB3 EPHA4 FXYD6 GRIK5 GRIN1 LRFN2 SLC8A1	CACNG7 GABRA1 LRRTM3 PCDH17	CACNG7 CHRNA1 CNIH2 EFNB3 EPHA4 FXYD6 GABRA1 GRIN1 KCNC1 SLC8A1	ADORA2A CACNG7 CHRNA1 CLSTN2 CNIH2 EFNB3 EPHA4 FXYD6 GRIK5 KCNC1	ADCY1 CHRNA1 CHRNB2 FXYD6 KCNC1 LRFN1 SLC8A1	ADCY1 ADORA2A GRIK5 KCNC1 LRRTM3 P2RX6 PCDH17 SLC8A1		EFNB3 EPHA4 P2RX6	ADCY1 CACNG4 CHRNB2 CNIH2 EPHA4 FXYD6 GRIK5 KCNC1 LRFN1 SHISA9			CLSTN2 PCDH17 SHISA9			CHRNA1 CLSTN2 EPHA4 KCNC1 LRFN2 SHISA9	CLSTN2 SHISA9	ADORA2A LRFN2 P2RX6
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GRIN1 LRFN1	CACNG7 CLSTN2		CHRNB2 CNIH2 LRRTM3			CLSTN2 SHISA9					CHRNB2 EFNB3 P2RX6		CACNG7 CHRNA1 CHRNB2 CNIH2 EFNB3 GRIK5 LRFN2 P2RX6	ADCY1 CACNG7 CHRNA1 CHRNB2 CNIH2 EFNB3 GRIK5 LRRTM3 P2RX6				ADCY1 CNIH2 GRIK5 LRRTM3							LRRTM3 P2RX6						CNIH2 GABRA1 GRIK5 LRFN2 LRRTM3 P2RX6		ADCY1 CACNG4 CHRNA1 CHRNB2 CLSTN2 CNIH2 GRIK5 LRFN2 P2RX6	ADCY1 CACNG4 CLSTN2 CNIH2 EFNB3 GABRA1 GRIK5 LRFN2				CACNG4 CHRNA1 EFNB3 LRRTM3 P2RX6		CACNG7 CLSTN2 LRRTM3	ADCY1 CHRNB2 CLSTN2 EFNB3 GRIK5 GRIN1 LRFN1 LRFN2 P2RX6		CNIH2 EFNB3 LRFN2	CHRNB2 CNIH2 EFNB3 GRIK5 GRIN1 LRFN1 LRFN2 P2RX6					CACNG4 CNIH2 EFNB3 GRIK5 GRIN1 LRFN2	CACNG7 GABRA1 LRRTM3	CACNG7 CHRNA1 CNIH2 EFNB3 GABRA1 GRIN1	CACNG7 CHRNA1 CLSTN2 CNIH2 EFNB3 GRIK5	ADCY1 CHRNA1 CHRNB2 LRFN1	ADCY1 GRIK5 LRRTM3 P2RX6		EFNB3 P2RX6	ADCY1 CACNG4 CHRNB2 CNIH2 GRIK5 LRFN1 SHISA9			CLSTN2 SHISA9			CHRNA1 CLSTN2 LRFN2 SHISA9	CLSTN2 SHISA9	LRFN2 P2RX6
GO_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE			DRD2 EPHA4 FXYD6 GRIK5 KCNJ3 PRRT2 SCN2A SLC1A2	CADM3 CHRNB2 KCNC1	CADM3 CHRNB2 KCNC1 PRRT2 SLC1A2							CHRNB2 EFNB3 EPHA4	ADORA2A CADM3 PRRT2	CHRNB2 CNR1 EFNB3 EPHA4 GRIK5 PRRT2	CHRNB2 EFNB3 GRIK5 NTNG2 STX1A	FXYD6 GRIK5 KCNC1 PCDH17 PRRT2 SCN2A STX1A	CHRNB2 DRD2 EPHA4 KCNC1 PRRT2 SLC1A2		ADORA2A EPHA4 GRIK5 PCDH17 PRRT2 SLC1A2 STX1A													EPHA4 GRIK5 KCNC1 KCNJ3 PCDH17 SCN2A STX1A	DRD2 EPHA4 FXYD6 PRRT2	CHRNB2 CNR1 DRD2 GRIK5 KCNC1 KCNJ3 NTNG2 PRRT2 SLC1A2	ADORA2A CADM3 CNR1 EFNB3 EPHA4 FXYD6 GRIK5 KCNC1 KCNJ3 NTNG2 PCDH17 PRRT2 STX1A			KCNC1 PRRT2 SLC1A2	CADM3 DRD2 EFNB3 EPHA4 NTNG2 SCN2A SLC1A2 STX1A			CHRNB2 EFNB3 EPHA4 FXYD6 GRIK5 KCNC1 PCDH17 STX1A	EPHA4 KCNC1 PCDH17 SCN2A		CHRNB2 EFNB3 FXYD6 GRIK5 KCNC1 KCNJ3					EFNB3 EPHA4 FXYD6 GRIK5 NTNG2 PRRT2		EFNB3 EPHA4 FXYD6 KCNC1 SLC1A2 STX1A	ADORA2A CNR1 EFNB3 EPHA4 FXYD6 GRIK5 KCNC1 SLC1A2	CHRNB2 FXYD6 KCNC1 PRRT2 SCN2A SLC1A2	ADORA2A CNR1 GRIK5 KCNC1 KCNJ3 PCDH17 PRRT2 SCN2A		EFNB3 EPHA4	CHRNB2 CNR1 EPHA4 FXYD6 GRIK5 KCNC1 STX1A	CADM3 PRRT2					CNR1 EPHA4 KCNC1 PRRT2		
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	GRIN1 LRFN1 PCDH17	CACNG7 CLSTN2 NTNG2	ADCY1 CHRNA1 DRD2 EPHA4 FXYD6 GRIK5 KCNJ3 PRRT2 SCN2A SLC1A2	CADM3 CHRNB2 CNIH2 KCNC1 LRRTM3	ADCY1 CADM3 CHRNB2 KCNC1 PRRT2 SLC1A2		CLSTN2 PCDH17 SHISA9			ADORA2A LRFN1		CHRNB2 EFNB3 EPHA4 P2RX6	ADORA2A CADM3 PRRT2	CACNG7 CHRNA1 CHRNB2 CNIH2 CNR1 EFNB3 EPHA4 GRIK5 LRFN2 P2RX6 PRRT2 SLC8A1	ADCY1 CACNG7 CHRNA1 CHRNB2 CNIH2 EFNB3 GRIK5 LRRTM3 NTNG2 P2RX6 STX1A	CACNG7 FXYD6 GRIK5 KCNC1 PCDH17 PRRT2 SCN2A STX1A	CHRNB2 DRD2 EPHA4 KCNC1 PRRT2 SLC1A2		ADCY1 ADORA2A CNIH2 EPHA4 GRIK5 LRRTM3 PCDH17 PRRT2 SLC1A2 STX1A					ADORA2A LRRTM3								CNIH2 EPHA4 GABRA1 GRIK5 KCNC1 KCNJ3 LRFN2 LRRTM3 P2RX6 PCDH17 SCN2A STX1A	ADCY1 CHRNA1 CNIH2 DRD2 EPHA4 FXYD6 PRRT2	ADCY1 CACNG4 CHRNA1 CHRNB2 CLSTN2 CNIH2 CNR1 DRD2 GRIK5 KCNC1 KCNJ3 LRFN2 NTNG2 P2RX6 PRRT2 SLC1A2 SLC8A1	ADCY1 ADORA2A CACNG4 CADM3 CLSTN2 CNIH2 CNR1 EFNB3 EPHA4 FXYD6 GABRA1 GRIK5 KCNC1 KCNJ3 LRFN2 NTNG2 PCDH17 PRRT2 SLC8A1 STX1A	CLSTN2 PCDH17		CHRNA1 KCNC1 P2RX6 PRRT2 SLC1A2 SLC8A1	CACNG4 CADM3 CHRNA1 DRD2 EFNB3 EPHA4 LRRTM3 NTNG2 P2RX6 SCN2A SLC1A2 SLC8A1 STX1A		CACNG7 CLSTN2 LRRTM3 PCDH17	ADCY1 CHRNB2 CLSTN2 EFNB3 EPHA4 FXYD6 GRIK5 GRIN1 KCNC1 LRFN1 LRFN2 P2RX6 PCDH17 STX1A	CLSTN2 EPHA4 KCNC1 PCDH17 SCN2A SLC8A1		CHRNB2 CNIH2 EFNB3 FXYD6 GRIK5 GRIN1 KCNC1 KCNJ3 LRFN1 LRFN2 P2RX6	CNIH2 EPHA4 FXYD6 GABRA1 LRFN2 SLC1A2 SLC8A1				CACNG4 CNIH2 EFNB3 EPHA4 FXYD6 GRIK5 GRIN1 LRFN2 NTNG2 PRRT2 SLC8A1	CACNG7 GABRA1 LRRTM3 PCDH17	CACNG7 CHRNA1 CNIH2 EFNB3 EPHA4 FXYD6 GABRA1 GRIN1 KCNC1 SLC1A2 SLC8A1 STX1A	ADORA2A CACNG7 CHRNA1 CLSTN2 CNIH2 CNR1 EFNB3 EPHA4 FXYD6 GRIK5 KCNC1 SLC1A2	ADCY1 CHRNA1 CHRNB2 FXYD6 KCNC1 LRFN1 PRRT2 SCN2A SLC1A2 SLC8A1	ADCY1 ADORA2A CNR1 GRIK5 KCNC1 KCNJ3 LRRTM3 P2RX6 PCDH17 PRRT2 SCN2A SLC8A1		EFNB3 EPHA4 P2RX6	ADCY1 CACNG4 CHRNB2 CNIH2 CNR1 EPHA4 FXYD6 GRIK5 KCNC1 LRFN1 SHISA9 STX1A	CADM3 LRFN1 PRRT2		CLSTN2 PCDH17 SHISA9			CHRNA1 CLSTN2 CNR1 EPHA4 KCNC1 LRFN2 PRRT2 SHISA9	CLSTN2 SHISA9	ADORA2A LRFN2 P2RX6
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE														RAB3C SLC6A17 SV2A SYN1 SYP					RAB3C STX1A SYP		RAB26 SYN1 SYP									RAB3C SYT4		RAB3C STX1A SYN1 SYP	ATP6V1G2 PTPRN2 RAB26 RAB3C		ATP6V1G2 RAB3C STX1A SYN1 SYP					PTPRN2 RAB26		ATP6V1G2 SLC6A17 STX1A SV2A SYP	ATP6V1G2 PTPRN2 RAB26 RAB3C	RAB26 SYP	PTPRN2 RAB3C SLC6A17 SYP	ATP6V1G2 RAB3C SYN1 SYP	RAB26 RAB3C	RAB3C SV2A		PTPRN2 RAB26 RAB3C SLC6A17		PTPRN2 RAB3C STX1A SV2A			ATP6V1G2 SV2A SYN1			PTPRN2 SLC6A17 STX1A SV2A SYP	RAB26 RAB3C					PTPRN2 RAB26 SYN1		ATP6V1G2 RAB26
GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY			ABCC8 KCNJ3	ABCC8 KCNJ11 KCNJ2 KCNJ6	ABCC8 KCNH2 KCNJ11								ABCC8 KCNH2	ABCC8 KCNH2 KCNJ2 KCNJ6	ABCC8 KCNH2	KCNJ2 KCNJ6			ABCC8 KCNJ6									KCNJ3 KCNJ6				ABCC8 KCNJ2 KCNJ3		KCNJ11 KCNJ2 KCNJ3	KCNH2 KCNJ11 KCNJ2 KCNJ3		ABCC8 KCNH2 KCNJ11		ABCC8 KCNH2 KCNJ6					KCNJ11 KCNJ6	KCNJ11 KCNJ2 KCNJ3 KCNJ6		KCNJ3 KCNJ6			KCNH2 KCNJ11			ABCC8 KCNJ11 KCNJ2 KCNJ6	KCNH2 KCNJ6	KCNJ2 KCNJ3 KCNJ6			ABCC9 KCNJ2					ABCC9 KCNJ11 KCNJ2	ABCC8 ABCC9 KCNJ2		
GO_IN_UTERO_EMBRYONIC_DEVELOPMENT																																																	APOB ASCL2																	ARNT2 SLC25A34 TET1
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY	GRIA2 GRIK3 GRIN1		GRIK3 GRIK5	GRIK3 GRIN2C			GRIA2 GRIN2C								GRIK3 GRIK5 GRIN2C				GRIA2 GRIK5													GRIA2 GRIK5		GRIA2 GRIK5								GRIK5 GRIN1			GRIK5 GRIN1 GRIN2C					GRIK5 GRIN1	GRIA2 GRIK3	GRIA2 GRIN1 GRIN2C	GRIK5 GRIN2C		GRIK5 GRIN2C			GRIK5 GRIN2C								
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING																																							CACNG4 CDK5R1 DRD2											CACNG4 CDK5R1																
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GRIA2 GRIK3 GRIN1		GRIK3 GRIK5 SULT1A4	CDK5R1 GRIK3 GRIN2C			GRIA2 GRIN2C								CDK5R1 GRIK3 GRIK5 GRIN2C SULT1A4				GRIA2 GRIK5								CDK5R1 GRIA2					GRIA2 GRIK5 SULT1A4							CDK5R1 GRIN2C SULT1A4			GRIK5 GRIN1 SULT1A4		GRIN2C SULT1A4	GRIK5 GRIN1 GRIN2C					CDK5R1 GRIK5 GRIN1	GRIA2 GRIK3	GRIA2 GRIN1 GRIN2C SULT1A4	GRIK5 GRIN2C SULT1A4	CDK5R1 GRIK3 SULT1A4	GRIK5 GRIN2C			CDK5R1 GRIK5 GRIN2C						CDK5R1 GRIN2C		
GO_ION_CHANNEL_BINDING			ABCC8 ACTN3 FHL1 FXYD1 KCNAB2 KCNE4	ABCC8 CDH5 FXYD1 KCNC1 KCNJ11	ABCC8 ACTN3 ANK2 CDH5 KCNAB2 KCNC1 KCNJ11 SCN1B								ABCC8 FHL1 SCN3B	ABCC8 ACTN3 ANK2 CABP4 FXYD1 HAP1 KCNAB2 SCN1B SCN3B SLC8A1	ABCC8 ACTN3 DPP10 KCNE4 KCNIP3 STX1A	DPP10 KCNAB2 KCNC1 SCN1B STX1A			ABCC8 ANK2 DPP10 FHL1 FXYD1 HAP1 KCNE4 SCN3B STX1A													ABCC8 ACTN3 ANK2 DPP10 FHL1 HAP1 KCNC1 STX1A	ABCC8 ACTN3 ANK2 DPP10 HAP1	ANK2 CDH5 DPP10 FXYD1 HAP1 KCNC1 KCNE4 KCNJ11 SLC8A1	ANK2 CDH5 FXYD1 HAP1 KCNAB2 KCNC1 KCNE4 KCNJ11 SCN3B SLC8A1 STX1A		ABCC8 CABP4 CDH5 KCNAB2 KCNE4 KCNIP3 KCNJ11	CABP4 CDH5 KCNAB2 KCNC1 SLC8A1	ABCC8 CABP4 DPP10 KCNE4 KCNIP3 SCN3B SLC8A1 STX1A	ACTN3 ANK2 CABP4 KCNC1 SCN1B		ANK2 CABP4 CDH5 HAP1 KCNAB2 KCNC1 SCN3B STX1A	ANK2 CDH5 DPP10 FHL1 KCNC1 KCNE4 SLC8A1		DPP10 KCNC1 KCNIP3 KCNJ11 SCN3B			ANK2 DPP10 KCNC1				ANK2 CDH5 FHL1 HAP1 KCNC1 KCNE4 SLC8A1 STX1A	ABCC8 ANK2 CABP4 KCNC1 KCNIP3 KCNJ11 SCN1B	CDH5 FHL1 KCNAB2 KCNC1 KCNE4 SLC8A1	CABP4 CDH5 DPP10 FXYD1 KCNC1 KCNE4 KCNIP3 SLC8A1			ABCC9 ACTN3 ANK2 KCNAB2 KCNC1 KCNIP3 SCN3B STX1A	ABCC8 KCNAB2 KCNE4		ABCC9 CDH5 FHL1		ABCC9 HAP1 KCNJ11 SCN1B	ABCC8 ABCC9 CABP4 FXYD1 KCNC1 KCNIP3		
GO_ION_CHANNEL_REGULATOR_ACTIVITY		CABP4 CACNG7 ITPR1 KCNAB2 NRXN2	AMBP FXYD1 FXYD6 KCNAB2 KCNE4 KCNMB3 REM2	FXYD1 NRXN2 WNK2	AMBP KCNAB2 SCN1B WNK2							CABP4 ITPR1 KCNMB3 REM2		ANKRD36C CABP4 CACNG7 FXYD1 KCNAB2 KCNMB2 KCNMB3 SCN1B SCN3B WNK3	CACNG7 DPP10 ITPR1 KCNE4 KCNIP3 REM2 STX1A WNK2	CACNG7 DPP10 FXYD6 KCNAB2 KCNMB3 REM2 SCN1B STX1A WNK2	KCNE4 KCNMB2 KCNMB3 WNK2	DPP10 ITPR1 WNK2	AMBP CACNG6 DPP10 FXYD1 ITPR1 KCNE4 KCNMB2 NRXN2 SCN3B STX1A WNK2		ITPR1 WNK3						ANKRD36C DPP10 KCNMB3 WNK2		AMBP KCNMB3	ANKRD36C CABP4 FXYD6 ITPR1 KCNMB2 NPY		AMBP CACNG6 DPP10 KCNMB2 REM2 STX1A	CACNG6 DPP10 FXYD6 KCNMB3 REM2	AMBP CACNG4 DPP10 FXYD1 ITPR1 KCNE4 KCNMB2 KCNMB3 NRXN2 REM2 WNK2	AMBP CACNG4 CACNG6 FXYD1 FXYD6 KCNAB2 KCNE4 KCNMB2 NPY NRXN2 REM2 SCN3B STX1A WNK2		AMBP CABP4 KCNAB2 KCNE4 KCNIP3	AMBP CABP4 KCNAB2	CABP4 CACNG4 CACNG6 DPP10 KCNE4 KCNIP3 KCNMB2 SCN3B STX1A	CABP4 FXYD6 SCN1B	CACNG7 NPY	AMBP ANKRD36C CABP4 FXYD6 ITPR1 KCNAB2 NPY NRXN2 SCN3B STX1A WNK3	ANKRD36C DPP10 ITPR1 KCNE4 KCNMB2		CACNG6 DPP10 FXYD6 KCNIP3 KCNMB2 NPY NRXN2 SCN3B		DPP10 KCNAB2 KCNMB2 KCNMB3 WNK2	DPP10 KCNMB3 WNK2		CACNG4 CACNG6 FXYD6 NRXN2 REM2 WNK2		CACNG6 CACNG7 FXYD6 ITPR1 KCNE4 KCNMB2 REM2 STX1A	CABP4 CACNG7 FXYD6 ITPR1 KCNIP3 KCNMB2 SCN1B WNK2	AMBP ANKRD36C FXYD6 ITPR1 KCNAB2 KCNE4 WNK2	AMBP ANKRD36C CABP4 CACNG6 DPP10 FXYD1 KCNE4 KCNIP3 NRXN2 REM2 WNK3			ABCC9 AMBP ANKRD36C CACNG4 FXYD6 ITPR1 KCNAB2 KCNIP3 KCNMB2 SCN3B STX1A WNK2	AMBP KCNAB2 KCNE4 NRXN2 WNK2		ABCC9 ITPR1	ABCC9 ANKRD36C KCNMB2	ABCC9 NRXN2 SCN1B	ABCC9 CABP4 CACNG6 FXYD1 KCNIP3 KCNMB3 WNK3		
GO_ION_GATED_CHANNEL_ACTIVITY	CLCA1 KCNT2		CLCA1 CLCA4 KCNMB3 KCNN3				CATSPER2 KCNT2					ASIC1 KCNMB3		KCNMA1 KCNMB2 KCNMB3		ASIC1 CATSPER2 CLCA4 KCNMB3 KCNN3 KCNT2 TRPM3	KCNMB2 KCNMB3 KCNN3		CLCA4 KCNMA1 KCNMB2 KCNT2 TRPM3						KCNT2 TRPM3				KCNMA1 KCNMB3 KCNT2	CLCA4 KCNMA1 KCNMB2 TRPM3		CLCA1 CLCA4 KCNMA1 KCNMB2 KCNN3 TRPM3	CLCA1 KCNMA1 KCNMB3 TRPM3	ASIC1 CLCA4 KCNMB2 KCNMB3 KCNN3	CLCA4 KCNMA1 KCNMB2 KCNT2 TRPM3				ASIC1 KCNMA1 KCNMB2 KCNN3 TRPM3	CLCA1 KCNMA1 KCNN3			ASIC1 CLCA1 KCNMA1 KCNMB2 KCNN3 TRPM3		KCNMA1 KCNMB2 KCNN3	CATSPER2 CLCA4 KCNMA1 KCNN3 TRPM3	CLCA4 KCNMB2 KCNMB3	CATSPER2 KCNMB3				ASIC1 CATSPER2 CLCA1 KCNMA1 KCNMB2 KCNN3 KCNT2 TRPM3										KCNMB2 TRPM3				CATSPER2 CLCA1 KCNN3
