	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	4	6	5	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
REACTOME_COLLAGEN_DEGRADATION	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	2	0	2	0	0	0	0	3	0	0	2	2	0	0	0	0	3	2	0	2	0	0	3	2	0	0	0	0	0
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	0	0	2	0	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	3	0	0	2	0	0	0	2	0	2	3	3	2	0	0	3	0	0	0	0	0	2
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	0	2	0
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0	0	3	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	4	0	0	0	3	0	0	0	4	0	0	0	0	2	0
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0	0	2	0	0	0	0	2	0	2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	3	0	2	2	0	3	0	0	2	2	2	0	0	4	0	0	0	2	3	0
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2	2	0	3	0	0	0	0	0	0	0	4	0	0	0	2	3	0
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DECTIN_2_FAMILY	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0
REACTOME_DEVELOPMENTAL_BIOLOGY	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0
REACTOME_DISEASE	0	0	0	10	15	6	0	0	6	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	23	7	0	4	0	0	0
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	0	0	0	0	0	0	0	0	2	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_OF_GLYCOSYLATION	0	0	0	0	0	0	0	0	3	0	5	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	4	3	0	0	4	0	0	0	0	3	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_OF_METABOLISM	0	0	0	3	3	0	0	0	3	0	6	3	3	6	0	0	0	0	0	0	0	0	0	0	4	2	5	5	0	6	5	5	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
REACTOME_EPH_EPHRIN_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0	0	0	0	0	0	0	3	0	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	2	0	4	0	0	3	0	0	0	0	5	0	0	0	2	4	0
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	3	0	0	0	0	0
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	4	0	0	0	0	0	0	0	4	2	0	0	2	3	0
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	0	2	0
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	2	2	2	0	0	2	0	0	0	0	0	0
REACTOME_GABA_RECEPTOR_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0
REACTOME_GAP_JUNCTION_ASSEMBLY	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	0	2	0
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	0	2	0
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	0	0	3	0	0	0	0	3	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	4	0	3	2	0	4	0	0	3	0	0	0	0	5	0	0	0	2	3	0
REACTOME_GPCR_LIGAND_BINDING	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	4	6	6	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0	3	7	7	5	0	0	7	0	10	12	0	0	6	0	2	0	0	0	0	0	0	6	6	11	0	8	9	0	8	0	11	0	7	10	0	0	7	7	0	0	8	0	6	7	11	7	0	0	14	4	0	3	0	4	5
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0	0	0	3	0	0	2	0	0	5	5	0	0	4	0	0	0	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	2	2	0	0	0
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0	0	3	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0
REACTOME_G_PROTEIN_ACTIVATION	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	0	0	2	0	0	0	0	0	0
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
REACTOME_HCMV_EARLY_EVENTS	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	0	3	0	0	0	0	0	0	0	4	0	0	0	2	3	0
REACTOME_HCMV_INFECTION	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	3	0	0	0	0	0	0	0	4	0	0	0	2	3	0
REACTOME_HEDGEHOG_OFF_STATE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
REACTOME_HEMOSTASIS	0	0	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0	0	0	0	2	0	0	0	0	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0	0	0	0	2	0	0	0	0	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	0	2	2	0	0	0	0	3	0	3	3	0	3	2	0	0	0	0	2	0	2	0	0	2	2	0	2	2	0	3	3	0	0	0	2	0	4	0	3	3	0	3	0	0	3	3	3	0	0	5	0	0	0	2	3	0
REACTOME_INFECTIOUS_DISEASE	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
REACTOME_INSULIN_PROCESSING	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	2	0	0	2	0	0	0	0	0	0
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0	0	3	3	2	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	4	3	0	0	0	0	2	0	0	0	2	3
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_INTERFERON_GAMMA_SIGNALING	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
REACTOME_INTRAFLAGELLAR_TRANSPORT	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	0	2	0
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	2	0	4	0	0	0	0	0	0	0	5	0	0	0	0	3	0
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0	0	2	3	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	2	0	3	0	2	0	0	2	2	2	0	0	3	0	0	4	3	2	0	0	2	2	0	0	0	0	3
REACTOME_ION_CHANNEL_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
REACTOME_ION_HOMEOSTASIS	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
REACTOME_KINESINS	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	2	0	0	4	0	0	2	3	0	0	0	4	0	0	0	0	2	0
REACTOME_L1CAM_INTERACTIONS	0	0	0	2	2	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0
REACTOME_LEISHMANIA_INFECTION	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0
REACTOME_MAPK6_MAPK4_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
REACTOME_MEMBRANE_TRAFFICKING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_METABOLISM_OF_CARBOHYDRATES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0
REACTOME_METABOLISM_OF_LIPIDS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_METABOLISM_OF_NUCLEOTIDES	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
REACTOME_METABOLISM_OF_STEROIDS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	0	3	0	0	0	0	0	0	0	4	0	0	0	2	3	0
REACTOME_MITOTIC_G2_G2_M_PHASES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
REACTOME_MITOTIC_PROMETAPHASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
REACTOME_MUSCLE_CONTRACTION	0	0	0	5	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	4	4	0	4	0	4	0	5	4	0	0	0	3	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	4	5
REACTOME_M_PHASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_NCAM1_INTERACTIONS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	5	0	0	3	0	0	0	0	0	10	0	0	0	10	0	0	0	0	5	0
REACTOME_NEURONAL_SYSTEM	0	0	9	6	8	0	2	0	0	10	9	5	6	5	0	2	0	0	2	0	0	2	0	5	8	0	11	10	0	10	4	11	0	0	9	0	8	0	7	3	0	12	0	6	12	13	6	0	0	11	6	0	0	0	5	7
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0	0	5	3	4	0	0	0	0	6	5	3	4	0	0	0	0	0	2	0	0	0	0	0	4	0	5	4	0	4	0	5	0	0	5	0	5	0	4	0	0	9	0	3	5	6	4	0	0	7	4	0	0	0	0	3
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
