	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	1	1	0.01691559007510235	1	0.05842877052207407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006675451559240542	1	1	1	1	0.0025250362994830855	1	1	1	1	1	1	1	0.07300715395381596	0.021671160086365715	1	1	1	0.045813577481587875	1
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008525629510682808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006189318299146818	1	1	0.0015388437430220447	1	1	1	1	1	1
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014639387900416745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005803391790066059	1	1	1	0.014115437861455082	1	1	1	0.01607153956129348	1	1	1	1	1	1
REACTOME_AGGREPHAGY	1	1	0.026488078157798856	1	1	1	1	0.023338549880111192	1	0.04615044059741491	0.04695770362469609	1	0.008994220331324243	0.026488078157798856	1	1	1	1	0.000385289296716107	1	1	1	1	1	1	1	0.05360033346702897	1	1	0.04534844280469741	0.011117692750369446	1	1	1	1	1	0.000761579393449896	1	0.022125529229976904	0.002628613905058974	1	0.00237505992957332	1	1	0.03912714629435965	0.06688347082165647	0.03326783887706375	1	1	0.0010639241401059207	1	1	1	0.006027197651327754	0.0005385058775045914	1
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02342139828779577	0.0042401070625712745	1	1	1	1	1	1	1	1	0.022963803485421486	1	1	1	1	0.04520478236495584	1	1	1	1	1	0.013168316521945611
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.059786256204718224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	1	1	1	1	1	0.0018635616408900768	0.025822403404898386	1	1	1	1	1	1	1	1	1	1	0.007441757366707713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027904843696624937	0.016459789991858487	1	1	1	1	1
REACTOME_ARACHIDONIC_ACID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04971286608129266	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01721335321683448	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03584475839096224	1	1	0.09802869193980746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02453069290058152	1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1	1	0.002051126507549572	1	0.014422553515932579	1	1	1	1	0.04615044059741491	0.04695770362469609	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03615081982209456	1	1	1	1	0.04534844280469741	1	1	1	1	0.039885476452367175	1	0.000761579393449896	1	1	1	1	0.0001413129858143236	1	1	0.03912714629435965	0.06688347082165647	1	1	1	0.010415984560248615	0.005056260389630474	1	1	1	0.011117692750369446	1
REACTOME_AURKA_ACTIVATION_BY_TPX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034998264822814984	1	1	1	1	0.07065225876657144	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_AUTOPHAGY	1	1	1	1	1	1	1	1	1	1	1	1	0.08663531412075431	1	1	1	1	1	0.0044409767057678184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023807070524389795	1	1	0.028113640612609236	1	0.06379177310474626	1	1	1	1	1	1	1	0.07076930942476523	1	1	1	0.06051892011284665	0.017441448874394028	1
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09913292749626945	1	1	0.08820848844556584	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	1	1	1	1	1	1	1	0.022354389820024245	1	1	1	1	1	0.0253773076169187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06423630495915056	0.031888283325556266	1	1	0.07237655716601055	1	1	1	1	1	1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08848307900250785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_BIOLOGICAL_OXIDATIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09459522298438139	1	0.0642865705432406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05608871876870891	1	1	1	1	1	1	1	1	1	0.07841756827589752	1	1	1	1	1	1
REACTOME_CA2_PATHWAY	1	1	1	1	1	1	1	1	1	0.012514293559450551	0.08577676777717747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09724595080126419	0.01187056787145746	1	0.08297886776193453	1	0.011556073244166076	1	1	0.010056756547278	1	1	0.05921188093659402	1	1	1	1	1	1	0.07208797807408629	0.021797640695699116	0.061717065371122315	1	1	0.026029948938752323	1	1	1	1	1	1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1	1	0.0253773076169187	1	1	1	1	1	1	1	0.045049627353499266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007117053547617269	1	1	1	1	0.0022227589856715912	1	1	1	0.06423630495915056	1	1	1	0.00977834405735345	1	1	1	1	0.010636820607184294	1
REACTOME_CARDIAC_CONDUCTION	1	1	1	0.0020452283448664232	0.019384445421218643	1	1	1	1	0.09177494020668742	1	1	1	1	1	1	1	1	1	1	1	1	0.04088110945507273	1	1	1	1	0.08774729888770871	1	0.0897515360574912	1	0.020253584615776532	1	0.003251618708854931	0.0761361807223786	1	1	1	1	1	1	0.05044305548152228	1	1	0.01651212944503122	1	1	1	1	1	1	1	1	1	0.013465703326420275	0.03618170144036592
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06242577182722431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08867523806506639	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CELL_COMMUNICATION	1	1	0.03902015874226272	0.014526665573466824	0.0020788079970210926	1	1	1	1	1	1	1	0.06691300200671457	0.03902015874226272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07953413103986273	0.01169616092872694	1	1	1	0.06729898610371976	1	0.09899010928977026	1	1	1	1	1	1	1	1	1	1	1	1	0.04538828969157149	1	1	1	1	1	1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	1	0.03000027591233434	1	1	1	1	1	1	1	1	0.05392846440805621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08994626930549598	0.02329336922478409	1	1	1	0.07966542817739009	1	1	1	1	1	1	1	1	0.046557448794992684	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07755768628894932	0.08455147939117691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CYCLE_MITOTIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05325219460448283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_JUNCTION_ORGANIZATION	1	1	1	1	0.056248726237863034	1	1	1	1	1	1	1	1	0.09841732248088086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04407465410188938	1	1	1	1	1	1	1	1	1	1	1	1	0.08561865832338134	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CILIUM_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049589305425130514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	1	1	1	1	1	1	1	1	0.08061808519215408	1	1	0.05629442136798568	1	1	1	0.04652512724381985	1	1	1	1	1	1	0.007087792815392957	0.006476597108372006	0.07487582393624825	1	1	1	1	1	1	1	1	0.059782904020671435	1	0.07316242400848694	1	1	1	1	1	1	1	1	1	1	0.020633108253359067	1	1	1	1	1	1	1	1	1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08881107574136715
REACTOME_COLLAGEN_DEGRADATION	1	1	0.00594334983235556	1	1	1	1	1	1	1	1	1	1	0.05246006352821497	1	1	1	1	1	1	1	1	0.00983256213811956	1	0.009467309240857369	1	1	0.08614743279139936	1	0.08760475688059355	1	1	1	1	0.010965443800483698	1	1	0.06261912232087607	0.044118081805448184	1	1	1	1	0.004724087915324082	0.0761639740420732	1	0.06525605776440857	1	1	0.0282559088489317	0.010455539609198983	1	1	1	1	1
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1	1	0.024286231395741154	1	1	1	1	0.021388048602172582	1	0.04242510544994604	0.004366048367253406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0409475737931565	1	1	1	0.003911099726162437	1	1	0.0033849240853047746	1	1	0.029236473102007166	1	1	1	0.02671419220086846	1	0.02082707843863585	0.003285252993995069	0.00759920160525307	0.03053215100007456	1	1	0.00916415164315465	1	1	1	1	1	0.02082707843863585
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	1	1	0.015396252544175093	1	1	1	1	1	1	1	0.02770713239729783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003238714240783036	1	1	1	1	0.001026380629076562	1	1	1	0.03994814471501695	1	1	1	0.004658170697759756	1	1	1	1	0.006364686433559585	1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	1	0.019913681920813886	1	0.06514139120594509	1	1	1	1	1	0.04438434160721716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000733914286823456	1	0.09623623443465534	1	1	0.0031592414814118897	1	1	1	0.07190033646411831	1	1	1	0.019774200692037835	1	1	1	1	0.05117948143934781	1
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	1	0.03732965019294243	1	1	1	1	0.03296310738111241	1	0.06428273953423536	0.06537905842451486	1	0.012861575125040825	0.03732965019294243	1	1	1	1	0.0005594505786991055	1	1	1	1	1	1	1	0.0743720573579636	1	1	0.06319281969172408	0.01586276337943482	1	1	1	1	1	0.0013125544529857258	1	0.0312772858202387	0.0037927187158735	1	0.004040129144858962	1	1	0.0547119698924714	0.09221223884257279	0.04668044430159046	1	1	0.002136811687044049	1	1	1	0.00864964169986604	0.0009309156103052274	1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	0.04350157022020551	1	1	1	1	1	0.0020552758118880243	1	1	1	1	1	1	1	1	1	1	1	0.05301637731161124	1	1	1	1	1	0.00835704125043013	1	0.09949294290935562	0.01346283338592269	1	0.02397908595287701	1	1	1	1	1	1	1	0.02109844412410178	1	1	1	0.029822902720629707	0.006024895605222902	1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	1	0.0008474742130508695	1	0.001763679169280219	1	1	1	0.0032611845169843168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00576123070458745	1	1	1	1	1	1	1	1	1	1	0.010093474077710773	1	1	1	1	1	1	1	1	1	1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039119486787233315	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012162762126357918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DECTIN_2_FAMILY	1	1	0.00972572896081425	1	1	1	1	1	1	1	1	1	1	0.00972572896081425	1	1	1	1	1	1	0.00044029044907989423	1	1	1	0.013438827293949962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025681010107971525	1	1	1	0.02914938247924792	1	1	1	1	1	1
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004208249698700373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0037270139106559963	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1	1	0.04688995651917538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04251384720522644	1	0.07054591481548156	1	1	1	1	1	1	1	1	1	0.0800734883253228	1	1	1	1	1	1	1	1	0.03820236325293158	1	1	1	1	1	1	0.04503965549766076	1	1	1	1	1
REACTOME_DEVELOPMENTAL_BIOLOGY	1	1	1	1	1	1	1	1	0.07374016785666604	1	1	1	1	1	1	1	1	1	0.004757176522352857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08759326017914615	1	1	1	1	0.03910484039539175	1	1	1	1	1	1	1	1	1	0.06227399030289993	1	1	1	1
REACTOME_DISEASE	1	1	1	0.08625640001531965	0.001565106331485988	0.005588515064364197	1	1	0.019919094905038737	1	1	1	1	0.06542884004922411	1	1	1	0.06036997923081966	1	1	1	1	1	1	1	0.06036997923081966	1	1	1	1	1	1	1	0.04445481857413924	1	1	1	1	0.06381217597701072	1	0.08271307933150629	1	1	1	1	1	1	1	1	0.054303268321310494	0.08023626425216368	1	0.04598476909370808	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	0.020439741877865014	1	1	0.0413234894115726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039895778787534586	0.009703754058793201	1	1	0.014406288945854051	1	1	1	1	0.019371689096518097	1	1	1	1	1	1	0.05905319703129952	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	1	1	1	1	1	1	1	1	0.004226780303914435	0.0986848233180948	0.016453366196150454	1	1	0.007032773232106604	1	1	1	1	1	1	1	1	1	1	1	1	0.02000451921125823	0.09548287622278318	1	0.09708000755480461	1	1	1	0.037070282216978834	1	1	1	1	1	1	1	1	1	0.050478579164779935	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_GLYCOSYLATION	1	1	1	1	1	1	1	1	0.0010627377146696926	1	0.005429270926660235	0.05496800338021823	0.07892803360044998	0.009281422699237707	1	1	1	1	1	1	1	1	1	1	1	1	0.033426899340467386	0.09674532313429862	1	0.024819802037385652	0.01509785848426426	1	1	0.0037911430233767973	1	1	1	1	0.038852325863666826	1	1	1	1	0.04027985205052076	1	0.04923173912807566	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_METABOLISM	1	1	1	0.07262459359311069	0.08285505945246807	1	1	1	0.0049704122889163704	1	0.013133712832012479	0.0270032019771832	0.04572321243607136	0.0029045144128574396	1	1	1	1	1	1	1	1	1	1	0.08734813089164284	0.00899658658840019	0.058339962644720744	0.04045718827761313	1	0.012015474177029195	0.0019241083620488153	0.03902278800441672	1	0.0007781460143300167	1	1	1	1	1	1	1	1	1	1	1	0.009675667629919227	1	1	1	0.041928232858238546	1	1	1	1	1	1
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	1	1	1	1	0.07670657681973803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006337313471300399	1	0.04726138457058582	1	1	0.058029072015930216	1	1	1	0.057017469097145	1	1	0.05205603625470112	1	1	1	0.029132648790221594	1	1	1	1	1	1	1	1	1	1	0.09698144589620505	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01960297289518509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08353861382433736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	1	1	1	1	1	1	1	0.050892241532454974	1	1	1	1	0.09057201048601904	0.06004257111730227	1	1	1	1	0.0046735527610447525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0036686697325304385	1	0.04743865797438884	0.02950391116773121	1	0.014520863451323307	1	1	0.09865078467726329	1	1	1	1	0.022085919505311358	1	1	1	0.06336464735873804	0.0023831917680207093	1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	1	0.02962863118152337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03297000229577085	1	0.016855484167809576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07557417297705982	1	1	1	1	1	0.09108878735088966	0.035784344340388796	1	1	1	1	1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	1	0.06937798455934963	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05856055621798795	1	1	0.07583166892169735	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	1	0.01662546342588156	1	1	1	1	1	0.024430698613766677	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005092505304007511	1	1	0.034957226929916874	1	0.019705728788803167	1	1	1	1	1	1	1	0.09881016276889387	0.06359904579015652	1	1	0.0744288812366316	0.023781779602680353	1
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0467884791101576	1	1	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022104079858587977	1	1	1	1	1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	1	1	0.00972572896081425	1	1	1	1	1	1	1	0.01767223285647579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00015749468755232865	1	1	1	1	0.000504265820370553	1	1	1	0.025681010107971525	1	1	1	0.002339411617825249	1	1	1	1	0.003981569001769492	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04273526811103223	1	1	1	0.041974170522457555	1	1	1	1	1	1	0.02119044539281889	1	1	0.027908896263434846	1	1	0.03751915826723451	0.06423630495915056	0.031888283325556266	1	1	0.07237655716601055	1	1	1	1	1	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07711283954574777	1	1	1	0.07580088227819526	1	1	1	1	1	1	0.03925150519684906	1	1	0.0512296714867686	1	1	0.06808656494616905	1	0.05824708705051829	1	1	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_ASSEMBLY	1	1	0.020124080351682117	1	1	1	1	1	1	1	0.03596818024609383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000493581013698785	1	1	1	1	0.001552811634012441	1	1	1	0.051571077842583524	1	1	1	0.00693816547855175	1	1	1	1	0.008376948716874444	1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1	1	0.034793638959941475	1	1	1	1	1	1	1	0.061101395694299065	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011735697678529888	1	1	1	1	0.0036228244990383907	1	1	1	0.08636599146884438	1	1	1	0.015548012471174544	1	1	1	1	0.014744726823330723	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.008320905419825775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01744156804514596	0.014342710979875939	1	0.014613442576903557	1	0.014074208908789743	1	1	1	1	1	1	0.006902628387407517	1	1	1	1	0.007097793919006556	0.012510482100200115	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07467747686388748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	1	0.042079972530173704	1	1	1	1	0.03547020129849221	1	1	0.08919887243210423	1	0.0705393752766974	1	1	1	1	1	0.0035154629576055196	1	1	1	1	1	1	1	1	1	1	0.0853071521751092	0.08531614530567122	1	1	1	1	1	0.002169377330704325	1	0.03298969148622399	0.022519281262422863	1	0.00886458201180751	1	1	0.07050715911750371	1	1	1	1	0.012504599506613645	1	1	1	0.04895779108176079	0.012689663112450345	1
REACTOME_GPCR_LIGAND_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.03317500957581121	1	1	1	0.08462527558143629	1	1	1	1	1	1	0.02222887592464573	0.02973279741481072	0.0962116288142788	1	1	0.06444322544191172	1	1	1	1	1	0.016923283564916458	1	1	1	1	1	1	1	1	1	1	1	1	0.0031280686495407384	1	1	1	1	1	1	1	1	1
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025086917534065556	1	1	1	0.0018178416177196954	1	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	1	0.09632841981341334	0.008411341696203722	0.0009599707590364215	0.025833888837327623	1	1	0.005822421437161496	1	0.001186248588995742	7.634605921091886e-05	1	1	0.0284248758977923	1	0.06644253126096256	1	1	1	1	1	1	0.0003006724181945364	0.016267373018249653	8.945483031264079e-05	1	0.0213220823538931	0.003705059180125758	1	0.0127529175439407	1	0.0002318923637469883	1	0.002039419232004791	0.0006303249247665565	1	1	0.014182863224957876	0.004974557562024473	1	1	0.0029994823717343078	1	0.019817887762673125	0.02480987207328833	0.0017504955750071716	0.015983104631688616	1	1	7.02518616840786e-05	0.01566996475791671	1	0.005062084601733408	1	0.05817581995194221	0.06243075559740885
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1	1	1	0.053215437587793124	1	1	0.02433414331932693	1	1	0.026978635084371927	0.027977611175302286	1	1	0.035894966391093686	1	1	1	1	1	1	1	1	0.09099885265097973	0.023991277674539457	0.060114518798395467	1	1	1	1	1	1	1	1	1	0.07042990067880528	1	1	1	1	1	1	1	1	1	1	0.057570600956063034	0.052487046100653245	1	1	1	1	0.034341627125071605	0.015795218047039983	1	1	1
