	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_CELL_ADHESION_MOLECULE_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_BODY	6	9	30	16	16	2	3	5	0	0	3	2	0	20	10	38	42	26	9	17	26	0	5	0	3	0	7	11	9	4	15	7	32	19	36	41	10	19	15	26	9	16	3	33	15	15	30	25	5	12	9	0	34	0	12	29	33	40	29	4	6	35	8	7	0	11	13	20	0	22	0	4
GO_CELL_BODY_FIBER	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_CELL_BODY_MEMBRANE	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	3	2	3	2	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_CELL_CELL_ADHESION	0	0	18	11	13	3	0	4	0	0	0	0	0	0	6	23	0	18	0	11	17	0	5	3	3	0	0	10	13	0	0	6	20	0	0	25	5	0	0	23	0	0	0	0	15	0	0	0	0	0	9	3	0	0	0	18	18	0	18	0	0	23	0	0	0	7	0	0	0	0	2	0
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0	5	8	6	9	0	0	2	0	0	0	0	0	0	4	11	9	11	4	0	12	0	3	2	0	0	0	5	5	0	0	0	10	8	10	14	3	5	4	12	4	0	2	8	12	0	0	0	0	0	7	0	0	0	0	11	9	11	11	0	0	12	0	4	0	5	0	0	0	6	2	0
GO_CELL_CELL_CONTACT_ZONE	0	2	4	4	6	0	0	0	0	0	0	0	0	3	0	7	7	0	2	2	3	0	0	0	0	0	0	0	2	0	2	0	5	0	7	7	0	3	2	0	0	3	0	4	4	2	5	5	0	0	2	0	5	0	0	4	5	5	4	0	0	4	0	0	0	0	2	4	0	4	0	0
GO_CELL_CELL_JUNCTION	0	7	12	10	12	0	0	0	0	0	0	0	0	12	4	20	18	0	7	0	0	0	0	0	0	4	0	0	7	0	0	0	12	0	17	18	0	0	0	0	5	6	0	13	8	0	0	12	0	5	7	2	12	0	0	0	13	16	14	0	0	16	0	4	0	0	5	7	0	11	0	0
GO_CELL_CELL_JUNCTION_ASSEMBLY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	6	0	0	0	0	0	0	0	0	2	0	0	5	0	3	0	5	0	7	8	0	3	0	0	2	0	0	0	4	0	0	0	0	0	4	0	5	0	0	0	0	7	5	0	0	6	0	0	0	0	0	0	0	0	0	0
GO_CELL_CELL_JUNCTION_ORGANIZATION	0	0	0	5	5	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	6	0	2	0	0	3	0	3	6	0	4	0	8	7	10	11	0	4	0	8	5	0	0	8	7	0	0	0	0	3	4	0	8	0	0	7	8	9	0	0	2	9	3	0	0	0	3	0	0	5	0	0
GO_CELL_CELL_RECOGNITION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_CELL_CELL_SIGNALING	13	22	53	39	39	0	3	12	0	0	5	5	0	41	15	85	91	57	24	26	61	0	12	7	5	0	18	20	29	17	22	11	70	59	76	82	14	28	21	61	10	28	10	73	37	38	61	55	11	18	21	4	63	0	20	64	71	95	57	13	9	83	18	14	0	17	17	33	0	51	3	7
GO_CELL_CELL_SIGNALING_BY_WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	10	4	0	6	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0
GO_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	0	0	3	3	3	0	0	0	0	0	0	0	0	2	0	7	8	3	2	0	4	0	0	0	0	0	0	0	4	0	2	0	4	5	5	6	0	0	3	4	0	2	0	5	4	3	6	2	0	2	2	0	3	0	0	3	6	7	4	0	0	5	0	0	0	0	2	2	0	3	0	0
GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	0	0	0	0	2	0	0	2	2	0	0	0	2	0	0	2	2	3	2	0	0	2	0	0	0	0	3	0	0	0	0	0
GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	0	0	0	0	2	0	0	2	2	0	0	0	2	0	0	2	2	3	2	0	0	2	0	0	0	0	3	0	0	0	0	0
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	0	0	4	3	4	0	0	0	0	0	0	0	0	3	0	8	10	4	2	0	5	0	0	0	0	0	0	0	4	0	2	0	4	6	6	8	0	0	4	6	0	2	0	6	5	3	7	4	2	2	2	0	5	0	0	5	7	9	5	0	2	6	0	0	0	2	4	3	0	3	0	0
GO_CELL_CORTEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_CORTEX_REGION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_CYCLE_ARREST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_CYCLE_G1_S_PHASE_TRANSITION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_CYCLE_PHASE_TRANSITION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	3	2	0	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_DIFFERENTIATION_IN_HINDBRAIN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_FATE_COMMITMENT	3	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	11	7	0	0	0	0	0	0	0	0	0	0	0	3	8	0	8	8	0	0	4	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0
GO_CELL_FATE_DETERMINATION	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	3	5	3	0	0	3	0	0	0	0	0	2	0	0	2	3	0	4	4	3	4	2	2	0	3	0	0	0	0	2	3	3	3	0	0	0	0	3	0	2	0	2	4	5	0	0	3	0	0	0	0	0	0	0	0	0	0
GO_CELL_FATE_SPECIFICATION	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	5	5	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	6	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0
GO_CELL_GROWTH	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
GO_CELL_JUNCTION_ASSEMBLY	3	7	0	9	0	0	0	4	0	0	0	0	0	0	5	15	17	11	7	0	13	0	3	3	0	0	0	5	8	0	6	0	15	0	16	16	0	6	0	11	5	0	3	17	12	0	0	0	0	0	8	0	13	0	4	13	13	18	13	0	0	17	0	4	2	5	0	0	0	8	0	0
GO_CELL_JUNCTION_MAINTENANCE	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_JUNCTION_ORGANIZATION	4	11	26	18	14	2	0	5	2	2	0	0	0	16	9	31	29	21	11	9	21	0	5	3	0	4	0	8	12	0	10	4	30	21	27	32	7	11	0	23	9	10	6	27	21	10	0	17	6	9	10	0	31	2	9	20	27	31	20	0	0	28	0	6	2	7	0	9	0	17	0	5
GO_CELL_LEADING_EDGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	5	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	9	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0
GO_CELL_MATURATION	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_MORPHOGENESIS	5	10	36	18	19	3	3	0	0	0	4	0	0	21	8	47	46	28	0	15	28	2	6	4	7	7	0	10	14	0	13	7	31	28	34	35	10	16	0	34	13	14	5	36	18	19	25	28	0	9	16	3	31	0	9	29	34	48	29	6	6	36	9	13	0	8	12	0	2	20	0	0
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	5	7	31	13	14	0	3	0	0	0	3	0	0	18	0	38	39	23	0	15	22	2	5	4	6	6	6	8	12	0	12	5	25	24	27	27	8	15	7	28	11	12	4	31	14	17	20	24	0	7	12	0	27	2	7	26	28	40	23	5	5	28	8	11	0	7	8	0	2	17	0	0
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	5	7	28	11	13	0	3	0	0	0	3	0	0	17	5	36	36	19	7	14	18	2	5	4	6	6	6	8	12	4	10	5	24	22	24	22	8	13	0	24	11	10	4	28	12	14	18	21	0	6	11	0	27	2	7	25	25	35	20	4	5	26	7	9	0	7	7	7	2	15	0	0
GO_CELL_MOTILITY	0	0	36	23	20	0	0	0	0	0	0	0	0	0	0	47	48	31	0	19	0	0	0	0	0	0	0	12	22	0	16	0	41	38	42	45	0	0	0	37	0	0	0	0	22	18	0	0	0	0	14	0	0	0	0	0	30	50	35	0	0	40	0	10	0	12	0	0	0	0	0	0
GO_CELL_PART_MORPHOGENESIS	5	9	32	15	17	2	3	0	0	0	4	0	0	19	6	42	40	23	8	14	23	2	6	4	7	6	6	8	13	4	11	6	28	25	28	27	10	14	0	26	11	13	5	32	14	16	22	25	5	0	12	0	29	2	9	27	30	41	24	4	6	31	7	12	0	7	8	0	2	18	0	3
GO_CELL_PROJECTION_ASSEMBLY	0	7	0	8	8	2	0	0	0	0	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	6	7	0	4	0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0
GO_CELL_PROJECTION_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
GO_CELL_PROJECTION_ORGANIZATION	0	19	48	29	31	4	3	0	0	0	0	0	0	42	12	64	68	46	21	23	38	3	11	5	9	10	16	21	26	10	23	8	49	55	51	56	13	22	17	47	17	24	8	55	25	23	37	45	0	14	20	0	57	0	12	44	49	71	41	5	10	59	21	15	0	14	15	22	2	34	0	7
GO_CELL_PROLIFERATION_IN_FOREBRAIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_RECOGNITION	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	6	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_SUBSTRATE_ADHESION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CELL_SURFACE	0	0	0	12	11	0	0	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	21	19	22	0	0	0	10	0	0	0	0	20	0	0	0	0	0	8	8	0	0	0	0	20	0	0	19	0	0	22	0	6	0	0	0	0	0	15	0	0
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	0	6	13	0	9	0	0	0	0	0	3	2	0	10	6	25	22	18	0	8	19	0	4	0	3	0	7	0	0	4	0	0	15	0	0	18	0	0	7	20	0	0	0	19	0	0	15	16	5	0	7	2	16	0	0	0	18	22	16	3	0	21	8	0	0	6	0	9	0	14	0	3
GO_CELL_VOLUME_HOMEOSTASIS	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	0	2	0	2	0	3	0	0	3	2	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	0	10	27	18	21	0	0	4	0	2	0	3	0	25	11	34	39	30	13	18	25	0	5	0	3	0	9	0	0	0	21	5	30	30	33	35	8	20	12	33	8	16	6	24	16	12	29	27	9	10	10	0	33	0	8	24	28	38	28	0	0	39	0	14	0	9	0	19	0	21	0	4
GO_CENTRAL_NERVOUS_SYSTEM_MATURATION	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	3	0	0
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	0	2	0	2	3	0	0	0	0	0	0	0	0	3	0	4	3	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	2	0	3	2	0	0	0	0	2	0	0	2	2	3	0	0	0	0	0	2	0	0	0	2	0	2	0	0
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	2	4	3	3	4	0	0	0	0	0	0	0	0	4	3	5	6	3	3	0	3	0	0	0	0	0	0	0	0	0	5	2	5	0	4	5	4	0	0	3	3	0	3	6	3	0	6	4	0	2	2	0	3	0	3	0	3	4	3	0	0	0	0	2	0	2	0	2	0	3	0	0
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	2	4	9	0	4	0	0	0	0	0	0	0	0	6	5	11	13	7	5	4	7	0	0	0	0	0	0	0	0	2	8	2	10	8	8	8	4	4	0	9	3	3	3	7	5	0	8	9	0	3	0	0	9	0	3	6	6	10	8	2	0	6	0	0	0	3	0	5	0	0	0	0
GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	0	2	0	2	3	0	0	0	0	0	0	0	0	3	0	4	3	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	2	0	3	2	0	0	0	0	2	0	0	2	2	3	0	0	0	2	0	2	0	0	0	2	0	2	0	0
GO_CENTRIOLAR_SATELLITE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_CENTRIOLE	0	3	0	0	3	0	0	0	0	0	0	0	0	4	0	5	6	6	3	3	4	0	2	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0
GO_CERAMIDE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CEREBELLAR_CORTEX_DEVELOPMENT	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	3	4	0	0	0	3	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	4	3	0	0	4	0	0	0	0	0	3	0	0	0	0
GO_CEREBELLAR_CORTEX_FORMATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	0	0	0	0	2	0	0	0	0
GO_CEREBELLAR_CORTEX_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CEREBELLAR_GRANULAR_LAYER_FORMATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	0	0	0
GO_CEREBRAL_CORTEX_CELL_MIGRATION	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
GO_CEREBRAL_CORTEX_DEVELOPMENT	2	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	4	4	2	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	2	2	2	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	3	2	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0
GO_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0
GO_CGMP_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_CGMP_MEDIATED_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CHANNEL_INHIBITOR_ACTIVITY	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	5	6	3	2	3	6	0	2	0	0	0	0	2	0	0	2	0	0	3	3	4	0	0	0	3	0	0	0	5	2	0	3	0	0	2	2	0	0	0	0	3	5	5	2	0	0	5	0	0	0	0	0	0	0	4	0	0
GO_CHANNEL_REGULATOR_ACTIVITY	0	3	6	6	4	0	0	0	0	0	0	0	0	5	0	9	11	7	3	5	10	0	2	0	0	0	0	4	0	0	5	0	6	7	8	10	0	3	0	8	0	0	0	9	4	0	9	5	2	5	4	0	0	0	0	7	8	11	9	0	0	10	3	0	0	0	0	0	0	7	0	0
GO_CHEMICAL_HOMEOSTASIS	8	0	0	16	20	0	0	7	0	0	0	0	0	20	12	41	50	26	0	0	37	0	0	0	0	0	0	0	0	7	14	7	32	27	40	44	0	0	10	25	0	16	0	38	25	19	32	27	0	0	0	0	29	0	9	33	33	43	34	0	7	44	0	10	0	9	11	18	0	25	0	6
GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	2	0	6	3	4	0	0	2	0	0	3	2	0	4	3	11	11	9	0	4	9	0	0	0	2	0	5	2	0	0	0	0	6	4	5	5	2	0	0	9	0	3	0	9	0	3	9	6	0	0	0	0	7	0	0	4	6	9	6	0	0	10	4	0	0	2	0	0	0	7	0	2
GO_CHEMOKINE_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_CHEMOSENSORY_BEHAVIOR	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_CHLORIDE_CHANNEL_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
