	AEBP1	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEYL	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846	ZNF883
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.00877162122145625	0.02412861085553153	9.069265005656746e-09	0.006989164813747117	0.000741074442012879	0.00011205007017356383	5.76070302571452e-11	4.075622062060802e-10	0.0005026265216977466	0.06727919155191298	0.00010380194970316392	0.0004606321030942162	0.012916386680540737	8.506967817734079e-06	0.030084222651681758	0.0032808289199435237	0.0011928254439053099	0.05905584378634676	0.004237510115762899	1.692034937450515e-05	7.369401385304286e-05	0.000130747950787935	0.001224216692711777	0.0001977834844187898	0.00026251843750979553	1	1.6480056403977983e-06	5.027713780747511e-06	0.002561160205362123	0.017120265835209314	1.1626107310203082e-07	0.0033951179232751816	6.371899111068391e-05	0.00041592516251409695	4.6729488110131e-06	1	0.06612119663196214	0.00029614261714761003	5.0043500010588104e-08	0.0057618412255979745	3.1963746008889515e-06	1.056936377308304e-07	3.789170888168769e-08	0.00011407748511271798	0.012169817047449571	8.393201669898431e-06	0.0111044726094649	4.814864489788295e-05	0.08616522328276033	0.0015635040413592982	1
GO_CELL_PART_MORPHOGENESIS	0.016288087983818644	0.00603919508184636	1.227381640767078e-09	0.0003511638789834848	2.7563772251992802e-05	7.791555134384343e-05	2.2305712832348945e-11	1.9094470449232404e-10	7.558558568898643e-05	0.05778215539744147	0.0005027971565942924	1.8581729937960922e-05	0.005662476254643778	1.1995315639667936e-06	0.056393900587536905	0.008178715797636071	0.0014636965052540196	0.09214630542153923	0.004269151476940181	3.3007864470580017e-06	3.662502572265858e-05	3.623440456390625e-05	0.00015819529814042887	1.581668288686e-05	0.0003437176956027077	1	2.3658062742182295e-06	2.142563864426794e-05	0.00020863942879589814	0.005724790034247085	2.2333174864996863e-08	0.0015863511122005125	2.391744006946528e-05	4.8520316463407376e-05	3.7978389288984005e-07	0.0641307342348062	1	0.00028840366496862835	9.29154103657126e-08	0.0008865943238433038	5.400702048352635e-06	2.6759584548230464e-09	2.181010039237208e-09	1.4863601127346193e-05	0.020376658291345162	7.011744691531874e-07	0.02387252535333695	5.401672599214535e-07	1	0.00038877291710959216	0.08818148104881374
GO_CELL_PROJECTION_ORGANIZATION	1	0.00013079049811759447	4.925262298005606e-08	9.454705647615746e-06	9.253681964027649e-07	3.1334732586429936e-09	8.013634200665365e-11	2.612654537159642e-11	4.2748698636518867e-07	0.00037499798234197357	0.0007964757269063316	4.5303306732469295e-05	0.0008447788362685449	2.258314268144268e-06	0.0003351358754977163	1.0564821314451578e-06	4.1809811944015784e-05	0.004311279246284494	9.525778725205658e-05	1.1822456232879475e-06	9.722438409909273e-10	1.0047664478096685e-05	5.34315984124234e-07	0.00023065497248564437	0.0011299054196834968	0.002853644028860902	1.1583084735811155e-07	1.3966198679771225e-05	9.725602990506843e-06	0.0036514556069836557	2.740484505991958e-09	0.0008032089041891677	0.00041644269758267516	8.376337048487947e-05	5.241962086621754e-09	1	0.016568140897328498	0.00016393016318139164	0.0	0.010133671191245863	2.9162822435147007e-05	1.0923563165121664e-09	3.3151614786675054e-10	1.3503977701390113e-05	0.085584320709574	2.3234163482044323e-09	8.402724510636617e-07	2.580992903145063e-05	0.00033315302625069876	3.587716962272225e-05	0.007891419539862277
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1	0.024939311187774815	0.0006710269025750337	0.0010706282131777156	4.3025175179955966e-05	3.816636987052924e-05	0.00019327745291286558	1.5399767117285634e-05	6.131497449812784e-05	0.008595582976661409	0.00042512437323971586	0.000974251589298869	0.09410975726741255	0.06077407095557774	0.019468968574944623	1	1	1	1.4724566964607888e-06	0.0005441569914057531	0.0002667710961565817	0.0005367673398253281	0.00022576469449753223	0.006424265842825849	2.7505175376529856e-05	0.007068842162264999	2.771040240712175e-06	0.023369910428762797	0.00030539553854480594	0.006649111101062033	0.022935104371294424	0.009255512096451923	0.051413177571951296	2.4845539229878533e-05	4.3314740677646846e-05	0.00417935422625948	0.024939311187774815	0.043787039066452316	4.2476380198719355e-06	0.03212156563635604	0.019016862270122337	7.439829759936512e-05	0.00045045324866865855	0.0001881179603292482	1	1.4235293210873579e-06	1	9.0518959094954e-07	2.6029858900988856e-05	0.002631696711111964	0.06888123802079371
GO_CHEMICAL_HOMEOSTASIS	0.003566271873856053	1	1	0.024081313881874955	0.0009118110691267445	0.0175543128331882	1.8215287878264874e-05	4.576168788350543e-08	0.011533943042503325	1	1	2.2316489967089126e-07	1	1	1	1	1	0.026589905883413145	0.017420317078932324	0.0015208692676542679	0.017447780960215598	5.6983346012007274e-05	5.077166721934034e-06	1	1	0.09317713652628645	0.01786598142903628	1	0.0015565625647003811	1	1.1363098176953024e-05	1.1484553245399987e-05	0.0005492769607754466	2.631124749652436e-05	0.0005111380487429207	1	1	1	0.0018811871024955185	0.028411629036314556	0.00044084927619925107	1.2431910029531146e-05	0.000344592115632425	1.54965394185691e-05	1	6.551450467684461e-07	1	0.002045565200303967	0.0005588182345303006	0.0007517494239511757	0.008340294614851418
GO_CIRCULATORY_SYSTEM_PROCESS	0.03340732818734815	0.005864166815353622	0.04351222435834068	0.013564235016339743	0.00047653680997050696	6.29673073442305e-05	6.106116525739225e-07	7.64801744157495e-08	0.0047092142826192784	0.021069770797079057	1	6.578232667475703e-07	0.010680911444900798	1	1	0.03076494466590729	0.0025928355354777333	0.012775850697178459	2.6601999615349925e-06	0.0005039885794186905	0.010047730890632045	5.816888526410935e-09	2.7450264283856995e-12	0.019184155014997595	2.1007049063603844e-06	0.002843708762120478	8.511094791829876e-06	1	2.7277720535123784e-05	0.06945795875538974	1.1332980331957287e-08	1.554827293759331e-05	0.0001532919829065893	4.0854153393610204e-10	2.232778139710234e-06	0.031236062824602673	0.05503290669000349	0.0791457199414336	0.0003090014668816199	0.001019522026896147	1.1100924979245974e-07	1.0061007582606862e-10	9.643024156957836e-10	1.9114637262118706e-05	0.010356314959016233	7.69566677050193e-09	0.029134904618195567	0.0002138624078329432	1.552614081967718e-05	8.764490413093462e-06	0.010356314959016233
GO_CYTOSKELETAL_PROTEIN_BINDING	1	0.006318299057321397	6.213368902940886e-06	0.0014000136400743601	5.093285488033672e-06	9.215077256818915e-09	3.2337317268371635e-09	3.753317656673971e-10	1.936937584978704e-05	0.0006513533381776737	5.655712561836168e-06	6.536846346860692e-05	0.025373513075084952	0.0012401609164148786	0.0003731221709927235	0.0006073269776687429	0.00018246580854563987	0.030733957633787723	5.392643313006928e-07	1.3906493150028787e-05	2.1246776952255075e-06	1.2484832034864723e-07	1.1175852521194685e-07	1	0.007233284217637359	1	3.998872668975473e-05	0.0015351381611918846	0.00015101941271788988	1	3.997871191430136e-06	3.509995327699578e-05	0.00034550726384441344	0.0008150300336162708	5.447434026084608e-07	0.0007089244817927165	0.01697006665828693	0.004718537120478428	3.745524557174917e-09	0.060268056777589396	0.00010968485592099952	3.2407551703306225e-06	2.761425310637833e-09	6.578993319028559e-05	1	2.167674963970967e-06	0.0059733866664783974	1	0.00013108574079434554	3.014547577118165e-07	0.057246947153394845
GO_DENDRITE_DEVELOPMENT	0.09686960577536285	1	2.6798524293103476e-05	0.0006549883730843087	0.002906545044521036	3.72230234547688e-05	5.119857409363604e-06	0.00017997738731712065	0.018085877911848902	0.0035136429010715897	0.0019548543159455534	1	0.002596180648797297	5.49193960782679e-05	0.07172730384103099	0.018699792990104935	1	0.022277092810180643	1	0.01303417342140667	0.0009885259461206442	0.003753059357651023	0.0016033230481911076	0.0005276391845908668	0.0015805505504525863	1	2.5720887189328856e-05	0.00018289030005824713	0.0005710773430177563	0.06308320677444446	0.0012411590343968104	0.04842371245907817	0.006886464750638144	0.07995358693690524	0.0019339254282106921	1	0.029576065981285593	1	2.5005477133355214e-07	0.011872287169751417	1	1.1305586562038172e-05	0.0018753145188558085	1	0.05293183813575675	6.351334438225997e-05	0.0032752669784870125	0.0006846010930421365	0.019866531003734478	2.9869267381688047e-07	0.05293183813575675
GO_DENDRITIC_SHAFT	1	1	9.782406182101688e-06	0.034372211761876104	1	0.000529786822860201	2.9847616627165507e-06	5.802604611504503e-05	0.0015956030274706379	0.021218925264783306	1	9.329390313461694e-05	1	1	1	1	1	1	1	2.0673363853807025e-05	1.6298855765040088e-05	4.255105088235567e-05	4.092905558805704e-06	1	0.02786037947585851	0.0009729703416346824	0.0001343675670164579	0.0002837558086099534	0.020186340252728918	1	1	0.00023407433989386384	0.00012572137781940995	0.010771875120769714	3.779561862260472e-06	0.006032290245555183	0.0007618220788281338	0.016590354993572642	1.0688521545398899e-05	1	0.00021863377973174725	6.13504453650382e-06	8.429696948253351e-07	0.0013999803450110981	1	3.342853973586912e-05	1	1	1	1.0822839013879815e-07	1
GO_DENDRITIC_TREE	0.0017881075492657272	3.161217421854268e-05	9.722223026642496e-13	2.101653286057381e-05	0.0075708892681584095	2.0860712668380188e-07	1.2670642313139524e-11	0.0	0.00023356287917686291	0.010787594867006645	0.07237260224401176	1.4885771770778433e-07	0.013875787386994687	0.015741214248400803	0.09130917725919085	0.0036594803024666556	0.030372646439986828	0.06228602789282722	0.004803846046530613	2.851289204741647e-10	3.288613619201186e-07	0.0	9.863998506887128e-12	0.0012508576757582768	4.058407598872549e-08	7.348583123334418e-05	2.2532762256055605e-06	0.0002097148691724282	0.00022173294211391692	1	5.858002971592668e-11	4.840906886460772e-07	0.00929997537624383	5.988913233001547e-06	4.594340302643829e-07	0.011075386604658566	0.002475134470701912	8.112797289250295e-05	0.0	0.006343123827593278	1.3643564018561705e-06	2.078115457493368e-12	4.914234574826537e-10	7.245280597700798e-09	0.06394731841446533	1.6795020929549764e-10	0.01217255651379201	0.09809458773348756	0.0001307863216341021	1.142071437421066e-09	0.012935086050144484
GO_DENSE_CORE_GRANULE	1	1	0.005292581994696954	0.01812609110713992	1	1	0.01038023069578553	0.012571149238355117	0.049950953374265694	1	0.01567024600812339	1	1	1	0.00015472598025911832	1	1	1	0.01199353770950451	0.007618112996912507	0.006786157959354444	2.731166000025098e-07	6.45059043247187e-06	5.1738323835870403e-05	0.0008140597551142825	0.008430178245472875	0.005235176651804174	1	1	0.0009131616734971981	0.007334379859628037	1	0.014396734237522635	0.004116290567051539	0.00021981675526960842	1	1	1	2.6705107908697734e-05	0.00012072896546011513	0.0069887475382428565	0.04253747518623119	0.017466149196565972	0.004898700017849644	0.0007494056341705857	6.98889058931007e-05	1	1	0.0006321685509120822	1	1
GO_DEVELOPMENTAL_MATURATION	1	0.04654251696140643	2.855731651152382e-07	0.06984818807099469	0.006430670192034027	0.024174038512987717	0.0003899672314828795	7.371396863364854e-05	0.00520434911267631	1	1	0.06166556627586428	1	1	1	1	1	0.005128320994160052	1.1328405722377255e-05	0.03021226727624915	0.009060645923705923	0.010840345327633782	0.00019397313535862715	0.007348201961388967	0.01400960981838928	0.05992382488548509	0.013886885029730678	1	0.02493531055401199	0.08135040324680154	0.06510066304416062	0.07971509779569774	0.013535842092318284	0.008220113077845648	1	0.05724172155217233	0.04654251696140643	1	8.105825330728678e-06	0.019314204477350883	1	0.002772346059675912	0.0008965090541142029	0.012037254705439704	1	0.002879614784651041	1	1	8.140064224326782e-05	0.009903473088836212	1
GO_DISTAL_AXON	0.0041120981515709865	0.00010684170943220384	2.3810953209135732e-12	2.7400200409921638e-05	0.00013289482217149207	1.3339605851037106e-05	6.237060867775313e-10	0.0	1.9217649560587802e-07	0.0005039019257883082	7.38492305081273e-05	1.3472698852101672e-06	0.000740449575162172	0.002348037017077975	0.007089273721348821	0.008792612964386715	0.006396506916899414	0.039409575222869475	0.0030860761598351383	1.0669164218768401e-08	2.8848075422915898e-06	4.3492812895618016e-07	0.0	0.009584958239075014	0.061542198919330326	0.0010747345472301717	1.6125219803875268e-07	0.0006034592179202658	0.00042130649903582285	1	3.828093397828525e-11	0.00019463376757600237	5.0536594856986916e-05	2.544113008051685e-05	4.383957730169641e-07	4.245389661083898e-05	0.003445582262577629	0.00020661766634844092	0.0	0.0001171213726964826	3.2260392024419104e-08	2.0371260234242072e-10	4.939482156629538e-11	5.711765316274153e-07	0.010952019056150952	1.5549223716382343e-05	0.008342765289098608	0.011633737268451294	2.5517275499931102e-05	1.4350226806847388e-07	1
GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.004915082979729424	0.04138647765859971	0.005875338797749929	1	1	0.005591674492182119	0.00044693007010288	1.5983692662757676e-06	0.02166626448159814	0.015709041557842585	1	0.003781775290970679	1	1	1	0.02895241040444585	1	0.05933347263620781	0.003334919982040274	0.0032689119533446664	0.03073422818305227	2.425772843306362e-05	3.3393060860364976e-05	0.07085185366072866	1	0.001493084088999952	0.0014074977363820462	1	0.06707412031437521	1	0.00016202399263631762	7.23001430724679e-07	0.00012131109065283141	0.003609001031247505	0.03594843300962092	0.013431917726077658	0.04138647765859971	0.052202343142984	0.0015917181749499631	0.02037531011384741	4.873711593300634e-06	0.00017146786579080864	0.006403653950900923	4.847293409593334e-05	1	0.001475583626305843	1	1	0.019124983381506255	0.08727473359936877	0.0018134100932500896
GO_DIVALENT_INORGANIC_CATION_TRANSPORT	0.0032968844069383163	0.0758057369047862	0.001837649566667432	0.01163896693742883	0.0037039363260719105	0.0009940659000566843	7.027029952555441e-05	5.859111962269736e-08	0.012209950877431819	0.007521944256285273	1	0.0008142613925455899	0.024984073627490777	1	1	0.04645907011531336	1	0.028785302089488707	0.009640124047650245	0.00037225182119526856	0.010168455544043664	8.720258086591937e-05	0.0001377637457313785	1	0.01719611029059709	0.011612195931736458	0.004597056484623163	1	0.0017797326904361865	1	1.0743862111861624e-05	3.053728127933031e-05	0.016498203393225386	0.00024586420292194155	0.007873977039130398	0.05846846548904716	0.0758057369047862	1	0.0021364871262341545	0.09203629600968277	2.356941212089403e-06	0.00027070852682409274	0.0022251999160431968	4.1039110698637415e-06	1	0.00038287749133170124	1	0.04726076933008638	0.0032056819525965174	0.0014431500518696794	0.0006665707956018396
GO_EXOCYTIC_VESICLE	1	0.08965963646485742	3.2047118858624657e-07	0.029462468748039594	0.0016789012152961247	0.0018061136648509502	6.774506817075476e-06	1.563205676013979e-07	4.966661656280458e-05	0.01069748357793443	1	3.925699454288001e-06	0.0018210956223424501	1	0.011344836117635926	1	0.07432742473052578	1	0.002686918009922601	5.6698794992371404e-08	2.464484951281154e-05	1.75945778124742e-06	2.6846106321309904e-06	0.022541011607511652	1	1	0.0029791099926820275	1	0.00031809564474205576	0.00599045193710479	2.6601693237093826e-07	0.002186929189078146	2.280805058241242e-05	0.00041304821112708723	1.5448616430546736e-06	0.0049031140571440535	0.021634122931109445	0.029309075937551277	6.540199715132644e-08	0.04636391717467758	1.1460610116476033e-06	0.00044172081091420345	8.132761686319157e-09	0.0006712850840547846	0.04444172125579071	1.936068454444495e-07	0.012962182692962454	1	0.0029196585406598974	0.0005493298609235975	0.004527215225258341
GO_GATED_CHANNEL_ACTIVITY	2.9399795375972815e-08	0.0010810304510285862	1.6109691358678901e-10	2.0512924692184242e-11	8.426648268056169e-10	1.1524408094487626e-09	2.7816970948890685e-11	7.121636613760529e-12	2.0337398431991005e-11	1.0036663355972308e-07	0.0006925404041919769	1.7918888595147564e-11	1	1	0.010090363225661814	9.628784555681946e-06	1.1856445214508682e-07	1.617637550821449e-05	2.5496973421468283e-09	4.889089133541802e-12	5.151124394808804e-07	3.011257909690812e-12	2.1497137403514444e-11	3.0933073301708802e-06	1.7542878261167516e-10	1.8853775207716694e-09	2.5305313400281193e-11	1	8.698106235272007e-09	0.018061000618288303	2.6934787733523535e-11	4.118372309847018e-12	9.812209933457439e-09	1.081290612603425e-11	2.7361904531009174e-07	0.003667039327533206	5.392398959580547e-07	1.4031968484928825e-06	1.82540649262819e-11	2.9259057510166997e-08	1.9748314095124897e-11	1.791999881817219e-11	2.4271362697447785e-11	1.6141199488117763e-11	0.01382515106158122	2.7912783195915836e-11	6.499419482297597e-05	0.015552057069252112	2.6749340409359945e-08	1.4335762577033506e-08	2.504609131204205e-08
GO_GLUTAMATERGIC_SYNAPSE	0.041133448198478306	0.09151304144615857	1.64229785892811e-06	4.406265565859435e-06	0.02091596501744919	0.0002673407838523767	4.697829861000091e-05	8.289969422037302e-07	0.00010838142428948316	1	1	5.025132061575732e-07	1	0.039520986046211126	0.013278787260165736	1	0.01423681827653811	1	0.0071341605175754275	0.00041464790325551615	7.914331457203883e-05	0.001531400590132792	2.142659050297091e-06	4.940413814402689e-05	0.03808288336110088	0.0025994617277381726	2.8329475432187223e-09	1	0.0002420258336955916	0.0002976283637901034	2.127998888212801e-10	0.02615243676439294	0.0032932499010818184	4.431297716545046e-07	0.002608572269676923	0.00011261353870883895	0.028166095716736894	0.011311702382231448	1.0175571996118293e-07	0.0018392134842128982	1.6938150770862137e-06	1.0377362702485016e-07	0.00018578201664942728	1.1009279851093012e-06	1	1.6205777830791135e-09	1	0.08389242065634106	0.00779235992113414	0.001369114574378938	1
GO_HEAD_DEVELOPMENT	1	0.035880032079273816	0.0010502855429470603	0.0035818944820072973	0.00013642828583537714	0.00040833069926937693	0.000568887773825244	4.397770485664587e-06	2.8766657793166672e-05	0.008009769016693591	0.0005963753633130287	0.009739432332076636	1	1	0.012625904463980486	0.04625471230115563	1	1	4.6622222960035486e-07	0.005341471860833558	0.00028074795531529695	0.0003230278251478147	0.00024454056641631805	0.0012970760207617893	3.4923118187757396e-05	0.0008361813469948132	2.794423469620888e-06	0.05311390622305978	0.00020972558627674331	0.0018366109304880363	0.03207768869235317	0.01233192495054436	0.021059272739020973	1.6096812395227644e-06	3.6862604659848586e-05	0.011013005820457278	0.08516512467179194	0.05711404443720336	3.286906525457045e-05	0.007769383333335322	0.007555068571155066	0.00034977919388301526	0.002443762993762366	0.00029694133525537403	1	4.686832809630559e-07	1	0.00041059689687972245	1.1005939062114223e-05	0.0017172280553915398	1
GO_HEART_PROCESS	1	0.01331159322036235	0.0006281985455643957	0.008125332083298575	9.605368680165594e-05	8.746040221607743e-06	8.045883248541941e-07	5.856302665030455e-09	0.0006728821213947134	0.09972585217731711	1	7.68121782658282e-05	1	1	1	0.033730266787682206	0.01892189901781327	1	1.570494359404151e-05	0.0006153742508989701	0.0013666588150469394	2.3123399339741724e-07	7.51855022684822e-10	1	6.406707687589552e-06	0.0008536881825831344	4.2555142063083196e-05	1	0.0003236123710919081	1	2.239743102094849e-08	2.756897847400186e-05	0.00019855933827761518	3.979557017252944e-09	0.0005476131673840534	0.012943579550107942	1	0.06888396427935062	0.00020228845682424001	0.02183622609736513	1.95146861259321e-06	1.219732093105108e-10	2.8461160095361038e-09	3.276674341823327e-05	1	5.271141952922775e-07	1	0.0015560080612083693	0.00010845422312277808	6.361834407186961e-05	0.009838865348159587
GO_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	0.007313949978995815	1	1	0.004171224810995633	0.011731046888093566	0.0006478127564301106	1	1	1	0.006244070083621489	1	1	1	1	1	1	1	0.0003777440092695983	1	1	0.012855561468464227	1	1	1	0.007258596054915967	1	1	1	1	7.925904825789587e-07	1	1	1	1	1	1	0.007537309472502418	0.0005578344062701079	0.008881478016513844	0.006244070083621489	0.016986526840892857	0.006930567920946373	1	1	1	1	1	1	1
GO_HINDBRAIN_DEVELOPMENT	0.04344112842668735	1	0.00023734479793346974	0.007126029444305626	0.0012632450335888779	0.019700918830243053	0.001376645630672746	5.6332954218030196e-06	0.0002514608376981142	0.06534375546963955	0.02531777136461033	0.012318188580547229	0.05136744269974869	0.008172326800804819	0.0032127883968109394	1	1	1	0.00041727890078602226	0.009617043485223853	0.0077301751782743455	8.254066885293732e-05	0.00048228694880092515	0.06635069234657953	0.0007224890989220301	0.0012634601836408743	0.00023053761013935858	1	3.3371646764868146e-05	1	0.08411275910413163	1	0.09032168644374439	0.00012081007307895852	0.00835943279103124	0.012140595747259786	1	1	5.069515172007044e-05	1	1	0.0006687575104762367	4.290405850371215e-06	0.004124835838970831	1	3.1042133652459114e-07	1	0.07316466097248964	6.382467476195863e-06	3.5880741917959647e-05	1
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.049612152854885516	0.0012044728844031738	0.0018158336913804973	0.0019066198375407017	5.762578503709648e-06	0.08615015283241656	0.0005945028149995091	0.011830159156032471	1.633019225333321e-05	0.01771347024479064	0.03202580211294914	7.0460256937909804e-06	0.00705666571754493	1	1	0.0006346977699482892	0.0068224483593015695	0.06324606377812514	1	0.0002434040925055614	0.0031612406944805382	0.0006684733503875551	1.8805668554611188e-06	0.010514401563132214	0.006027359177748326	0.05563322345737054	1.4638840922009955e-05	0.002492892510479461	0.07306771033058168	0.031566536923938404	0.01309229515741217	1.0876716971530698e-07	1	1	0.04099750623975795	1	1	2.7322257910133985e-05	0.026194428959060434	1	0.0001891150066398728	0.00022520618351573596	0.0025393535028953584	6.588340019597627e-05	1	2.2785009860637473e-05	1	0.012247625839473586	1	0.008064528261563897	1
GO_HORMONE_ACTIVITY	0.0022125225329278075	0.02007416479705515	0.07883639534104825	1	1	0.00021553425490605793	4.3126491426570546e-05	7.803371145964633e-05	3.806568008835054e-05	0.0059685972732396175	0.011247513121923403	0.00012645434999569716	0.03295301421990238	1	1	0.013797621320401077	1	0.035690331185874946	0.006933773338057669	2.445011967000532e-06	0.0020090465631777965	8.347757914695109e-06	2.6561012600456735e-07	1	0.009911753322501604	1	1	0.008122716071435665	0.005434874319767413	4.788311454417826e-05	1.454550867230342e-05	0.002987375061869635	0.0014752285509119778	0.00011921632940703475	1	1	1	1	0.024553295270527853	2.666323967170925e-07	0.0021336899609195603	0.06231712751539886	4.3698194283958713e-05	0.00018289381252212245	0.01442770333217025	1.1095552132633912e-07	0.08748998095649596	2.5261524184694295e-05	1	3.9500816768067715e-05	1
GO_HORMONE_TRANSPORT	0.004809921249132598	0.018475228351241713	3.293702431905743e-07	0.0002011536398481839	1.2007397958146981e-06	2.1275742274062814e-05	3.557767114248378e-08	2.0067392192402167e-11	7.474359653425466e-08	0.0006736832249532032	0.0005113460634609268	3.8339553753985456e-11	1	1	0.00849792640654723	0.04369566335864117	1.8682194528718554e-05	0.007834122000819121	0.0001794058839403867	1.539079974577362e-11	5.2150690318386594e-06	4.191518243601422e-10	8.16394840619239e-10	1	2.31509158143961e-06	0.08498750795422028	2.6964488413883103e-05	1	0.0001053214155272153	1	1.8290684045130234e-06	2.030830146160234e-06	4.367153993989348e-08	8.531935358213616e-08	3.89091400843089e-06	1	0.06674278617790719	0.026528500420418877	4.1426324293158956e-07	0.0010438782643366062	1.3419884203891286e-08	1.78580256138261e-08	7.791967071568706e-11	1.37945044276222e-09	0.00010928955015865327	5.4480531197498294e-11	1	3.538181331141921e-05	0.0009959932146847983	1.4065807081298232e-06	0.08453441928917771
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	1	1	0.009362659209678825	0.0009115054874732076	0.0008841899774589823	0.0004095343357450876	7.457867231552839e-07	1.4932163195924275e-06	0.0019035866831871306	1	1	0.03095363715279431	1	1	1	1	0.031327907341707206	1	1	1	0.013414812838850265	4.4192394025421855e-05	1.1922323034374571e-06	1	0.029035279983437245	0.0136776446067296	0.00029768165609711517	0.004305444559905003	1	1	0.014993253180098254	1	0.0005248548055853952	2.680117682340999e-06	0.004721369310664358	1	0.0011522196269874163	0.09039975814865864	4.9136691678941524e-05	1	1	0.0001853599060691602	0.00017289690711275174	0.00025751097744597384	1	0.0001990315391550146	0.058817742862986355	0.03131459364139766	0.0003647156581370048	6.592223269663577e-05	0.009314346981892818
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	6.970379745818711e-05	1	1.6256062862485265e-07	4.755073157447498e-08	9.956933855526096e-06	4.823319752489397e-07	8.771094961446124e-12	0.0	1.7936199525614427e-08	0.00018265165525765958	0.045379406472379036	4.5262504855259067e-10	1	1	1	0.0002045948729606506	0.0012139667558275224	0.0010798147834131244	2.3909118830767184e-05	1.245038340202953e-07	3.5257941538580084e-06	4.187507041120142e-08	0.0	0.0021204133483324616	0.00029511922436586957	0.00013700113390113788	4.5224235800667145e-08	1	3.681008642841821e-05	0.05403713388413178	8.834129006096703e-08	5.524376400778408e-09	0.00027040981478376747	3.574133211614594e-10	5.026473269720277e-06	0.0012121772082192006	2.7241488874674147e-06	3.9831967957870695e-05	7.212515956700472e-07	0.00024161509339137854	1.077937739069057e-11	1.0985012899311641e-10	4.356781602155024e-11	4.733879954699205e-12	1	7.071274128245264e-06	0.02389105890617449	0.0364953164372076	7.833099648579811e-06	3.34502979617568e-05	3.0194227414237496e-05
GO_INSULIN_SECRETION	0.010415117220435754	0.003387317461307493	1.6701000293828372e-07	0.00024453465179963274	5.5956446544103144e-06	9.414223486881035e-06	7.404786797060581e-07	0.0	1.0940906883805113e-06	0.00027605662792928864	0.0001438902282815402	8.16926526425732e-09	1	1	0.0014488263861083261	0.0571081385584552	0.0007986121332148599	0.015097420868130484	0.00035879311436148864	0.0	9.074073314963016e-08	8.072743584719433e-10	9.001113854267828e-09	1	2.1229692335200667e-06	1	9.514703681601233e-07	1	0.0014666818179575047	0.04852784578295943	1.9503353384187072e-05	5.50470258769975e-05	1.986583120228147e-10	3.368550296478645e-07	2.9659454074737468e-05	1	0.0798602101470618	0.09910604720412175	2.0422354707338997e-07	0.007157173020206797	6.06020773008531e-07	5.7383076734751626e-08	1.7940405050431707e-08	7.1509677934678e-07	0.0039330472856752285	3.6899838740112045e-10	1	0.022913084452775956	0.00039698591149051055	3.45129169909697e-07	0.0405823899003489
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.00017692800700164213	1	1.018978443845242e-07	6.992195711319482e-11	6.41900226305836e-08	0.0001925065768614287	5.48566747582413e-11	2.414135558126418e-11	7.150660619181792e-09	6.325440491883327e-05	0.0011133954476533203	2.18094431403415e-11	1	0.05986155967799223	0.03449689585522053	0.00017800722031280358	9.357364250117683e-08	0.007877806686284905	0.00033837479307363694	7.489634468171857e-10	3.0735596812103694e-07	1.2286955897167218e-09	3.1587288340517716e-11	0.0005338359725605146	1.5643787953933952e-06	5.186434170134646e-06	1.2793102022179426e-08	1	4.0199160171727755e-05	0.021201263406861237	2.128039788829028e-08	6.243120242999112e-09	4.121270325008197e-07	4.763009209263203e-09	1.9091313152586054e-07	0.0018843925039208065	0.00013533539791887872	0.0013258831256448556	5.6229436417032375e-06	2.6489617018787825e-05	2.306664859119678e-10	7.725065032104794e-10	4.127974628787001e-10	9.387890465006876e-11	0.0032067572376942577	1.3450875968601395e-09	0.0013464414596495722	1	0.011468733985558366	1.5809141561518025e-05	0.0032067572376942577
