	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1	1	1	1	1	1	0.07583729635749092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03068734377252813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08243532702380507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	1	1	0.07969865606673698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08115292096785498	0.07450147186612122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046166361022756286	1	1	1	0.07897589479245026	0.02719123066655027	1	1	1	1	0.09443754605592258	0.06449059342554864	1	1	0.05015510187680494	0.05928179632815378	1	1	1	1	1	1	1	0.07470120199086439	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ALCOHOL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025086489172637005	1	1	0.027109764786622192	0.025244817457797275	1	1	1	1	1	1	1	0.003944479710756399	1	1	1	0.012277169750640193	1	0.020297058207696228	0.07863325839133939	1	1	0.07969807078054836	1	1	1	1	1	1	1	1	0.08248376169927152	1	1	0.011837056528623546	1	1	1	1	1	1	1	1	1	1	1	1	0.027840888236027483	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ALKALOID	1	1	0.07800269848960006	1	0.029161376723747523	1	1	1	1	1	1	1	1	0.004964293457949909	1	0.002781121722580604	0.025299641671692408	0.011193524077232953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09765834674417084	1	0.002937649904472761	0.02383191156348241	1	1	0.013915508057643966	0.07747687479005605	0.0062008716823026555	0.01727693233327854	1	0.015042341896841838	0.03176387897658328	1	0.0008116456369254843	0.006974430265135223	1	0.011853608877768762	1	1	0.001201661539932397	1	1	0.014355098720838622	0.008783449566969193	0.034672486730118024	0.010166032089805155	1	1	0.002514017777416333	1	0.0044776048606766095	1	1	0.0005235848539598686	0.020315050016118774	1	0.005562902735725572	1	1
GO_CELLULAR_RESPONSE_TO_AMYLOID_BETA	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07328123062192304	1	0.04035769951716073	0.04810026889894603	0.0220258240400919	1	1	0.01742621541126832	1	1	1	1	1	1	1	1	1	1	1	1	0.004015257725989763	1	0.04544283201199928	1	1	1	0.0028710358345579445	1	1	1	0.029270724021854155	0.005550774795382907	1	1	0.013936193337452552	1	0.019131816201102714	1	1	0.022473873955328294	1	1	0.00417055921032683	1	0.0648243487802993	1	1	0.00011910960709016205	0.03763342181997942	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CAFFEINE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011731046888093566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012077474027764601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007537309472502418	1	1	0.008881478016513844	1	1	0.006930567920946373	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CALCIUM_ION	1	1	1	0.025276102533747125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040615887603208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08910246281308098	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CAMP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060455244172850864	0.07155748607463552	1	1	1	1	1	1	1	1	1	1	1	0.053906419113505466	1	1	1	1	1	1	0.06775957487738837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034329483751256995	1	1	1	1	1	0.030759056162373843	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	1	0.031333836311708274	1	0.005258750743465157	0.00012481808013298235	1	1	1	1	1	1	1	1	0.014821476417596458	1	1	0.005054495189369068	0.0033531516470179934	0.054845809382814026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012738155535325868	0.044847815531879	1	0.0776758276798104	1	0.003143220726185003	1	0.009887980739112345	1	1	1	0.00047209482353749443	0.0003889879286758102	0.08044305026355136	1	1	1	1	0.0007798664181534187	1	1	1	0.0004117506636597268	1	1	1	0.03806227232034909	0.0006743384236826966	1	0.06442909546877784	1	1	1	0.00222155709916938	1	0.00398707539386034	1	1
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	1	1	1	1	0.08122274891015868	1	1	1	1	1	1	1	1	1	1	0.08757249915361276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008845279434491649	0.04045515219267659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08210945956908344	1	1	1	1	1	0.057905433203155776	1	1	1	1
GO_CELLULAR_RESPONSE_TO_DRUG	1	1	1	0.017332170142212444	0.0021230298625803945	1	1	1	1	1	1	1	1	1	1	0.007028065611184631	0.0018233467141755	0.0691738801709828	0.008600569889868015	1	0.05587896441724749	1	1	1	1	1	1	1	0.01384936436546591	1	0.07132055351098665	1	0.09224189200332211	1	1	1	1	0.08522989311111717	1	0.06728257239423163	1	0.00799588382939398	1	0.08937800219796355	0.019240695929020335	1	0.05473758301970588	0.00829824352417663	1	1	0.05254930137648306	1	0.002665685676145668	1	1	0.003834761792194663	0.05587896441724749	0.015354486627122355	0.06357329765822506	1	1	0.006261301083400506	1	0.0175165460117942	1	1	1	1	1	0.037126912572239545	1	0.005092693952767902
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1	1	0.019807309888726365	1	0.039497911361656146	1	1	1	1	1	1	1	1	1	1	0.004963497808330386	0.0005424610439419553	0.0021147992067118704	1	1	0.05942598534297783	1	1	1	1	1	1	1	1	1	1	1	0.02181057763819272	0.03425858021215511	0.04200070792209276	0.026705405109520353	1	0.01559553706364103	1	1	0.09935789159189201	1	1	0.04669516679164143	0.05694827276685355	1	1	0.014772407847604696	1	1	1	1	0.06085795704702335	1	1	0.038587336045333154	1	0.05045362625816774	0.008006287343658713	0.01654485270179995	1	0.005478311949246417	1	0.017222870906814958	1	1	1	0.057565715841848775	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	1	1	0.013723948456966895	1	1	1	1	1	1	1	1	1	1	1	1	0.026138318657952575	0.031345020031157245	0.09104942026987128	1	1	1	1	1	1	1	1	1	1	1	1	0.022987972722889438	1	1	0.01742265071022253	1	1	1	0.02786037947585851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09225203203837296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0237121775941731	1	1	1	1
GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04433971927889746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052910913070253085	1	1
GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027907413138405723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_FATTY_ACID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07194975347055876	0.08487335472755464	1	1	1	1	1	1	1	1	1	1	1	0.06131847400670909	1	1	1	0.010736818819197635	1	0.07456291228852119	0.08045974096358621	1	1	1	1	1	1	1	1	1	1	1	0.02607242036643631	1	1	1	1	0.041252893853601535	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027374456618428078	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS	1	1	1	0.016867362309728406	0.016653114220152032	1	1	1	1	1	1	1	1	1	1	1	0.011324089816211691	0.046651514998618526	1	0.014576646015803219	0.0037810801591650067	1	1	1	1	1	1	1	0.0007930702262179956	1	1	1	0.05820392489363102	0.05401981882562423	0.009736499269021093	1	1	1	0.007831753651406426	1	1	1	1	0.006591075865978069	0.01817765754234424	0.013389294650776762	1	1	1	1	0.00798499407794051	1	1	1	1	0.055055217177433	1	0.09908237959779731	1	1	1	0.008656224035295979	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08487560855288745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	1	1	1	1	1	1	1	1	1	1	0.00036714966433282203	1	1	1	0.0032922219245445916	1	1	0.043436388138131554	0.009517316656448838	0.01351768104853801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00012486299063285689	1	1	1	1	1	1	1	0.0631063148984623	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_HISTAMINE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007464188078952549	1	0.0047021550494597	1	1	0.003948178272581648	1	1	1	1	1	1	0.0004570084486782422	1	1	1	1	0.00598879719385681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00034870867129910277	0.0001643033545174477	1	0.010860151832745801	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	1	1	1	1	0.05361713708973648	1	1	1	1	1	1	1	1	1	0.06545414578666187	1	0.002913991738740407	0.005057009662596368	1	0.03697014356705375	0.02363844078790056	1	1	1	1	1	1	1	1	1	1	1	0.057780300359466574	0.07735734699389185	0.04686636001237676	1	1	0.030148857442507948	1	1	1	1	1	1	1	1	1	0.05356229132360879	1	1	1	1	0.08627986409142396	0.066110242242158	1	1	1	1	0.06639960962929492	0.06850532485463923	1	0.017653500869614924	1	1	1	1	1	0.018332275760934658	1	1	1	1
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	1	1	1	0.04181659461549525	0.04111903108693493	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_KETONE	1	1	0.03990338456792997	1	0.03810821198713721	1	1	1	1	1	1	1	1	1	1	1	0.0019457338173757277	0.040871524451213226	1	0.03191554121588036	1	1	1	1	1	1	1	1	0.004950718045571012	1	1	1	0.05936496366221289	1	0.006550629153194376	0.09411217747622846	1	1	0.0136776446067296	1	1	1	1	0.014993253180098254	1	1	0.030131493627543415	0.09547511718941593	1	1	0.01405015003350063	1	1	1	1	1	1	1	0.036619842808183534	1	1	0.0760600963543071	1	0.0026812824163084947	1	1	1	1	1	0.0791334527507832	1	1
GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS	1	1	1	0.009191048169598148	0.009072151428754172	1	1	1	1	1	1	1	1	1	1	0.04034711052970086	0.04587247978070508	1	1	1	0.02208001092766887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00737391501384721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02645817134196049	1	1	1	1	1	0.02441027880866009	1	1	0.03834680214046993	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_LIPID	1	1	1	1	0.014802969598748383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028689577578172143	1	1	1	1	1	1	1	0.02366043084437708	1	1	1	1	1	1	1	1	0.04933983831669053	0.031792012451785645	1	1	0.05346829559203159	1	1	1	1	0.05436766133216053	1	1	1	1	1	1	1	1	1	1	1	0.07857161662480827	0.05739303434606935	1	1	1	0.02582614336332756	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017008586681967808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08176358982853882	1	1	1	1	1	1	1	1	1	1	0.04842388172381462	1	1
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	1	1	0.003249269770986718	0.001253695393305887	0.000117234647481812	1	1	1	1	1	0.008097146432303415	1	1	0.0052200951530559925	0.03555246898928632	1.37365188219718e-05	2.8025892291339005e-06	3.427560499957849e-05	0.009975299320562625	0.03181023062250943	0.003071702226265516	1	1	1	1	1	1	0.07326615647175794	0.004795930633568535	1	1	1	0.000575780028784445	0.0039853028269334345	0.0014662077896461234	0.00020288995980077829	1	0.010233479962614034	0.07548380441847102	0.006855557168334636	0.01019539686186599	1	1	0.00047496284841430647	0.0006295053913553117	0.05552012060280476	0.00017133941187486013	5.834376550928333e-05	1	0.006661237706816481	0.0120737754282092	1	3.884688761168764e-05	0.08198971463658222	0.042799686083692	5.608526875067188e-05	0.003071702226265516	0.00018994233468150323	5.522750222752837e-05	1	0.017305531143834707	2.8500079364279784e-06	1	0.004081390782452066	1	1	0.004965392750800879	0.0005648544001851663	1	0.007549255901355023	1	1
GO_CELLULAR_RESPONSE_TO_NUTRIENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0311430870672893	1	0.07565319487188304	1	1
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	1	1	0.02273715665809628	0.07887505753248869	0.07651119565943487	1	1	1	1	1	1	1	1	0.03011514874714183	1	0.010189544004457263	0.00041221233362920273	0.02411118181433869	1	1	0.05270768815848592	1	1	1	1	1	1	1	0.008115109845634905	1	1	1	0.0072757438143424835	0.02224323871158962	0.07643956649495176	0.03045374665969869	1	0.04619758042329325	0.07820489176335421	1	1	1	1	0.027711284059397157	1	1	0.00191874124112279	0.06274392831733988	1	1	0.03127793820768643	1	0.012130171277558999	1	1	0.0023205339368698175	0.026066962744916045	0.00901247459697374	0.003569082167123372	0.055517310112656704	1	0.00776583967561062	1	0.006007632838331278	1	0.08951843625536249	1	0.003591958902735337	1	0.017601957467828666	1	1
GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0927802209006241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1	1	0.006114942829944958	0.00042078372238030237	5.46372801668582e-06	1	1	1	1	1	0.04686320726636328	1	1	0.009650714012278905	1	0.0008230957663984961	2.3468939901238883e-05	0.0008950571228547588	0.05689853876265538	1	0.007662631679286602	1	1	1	1	1	1	1	0.025273864841566684	1	1	1	0.018027841627421548	0.018646247213532363	0.0020382209397561413	0.0019178386154917737	1	0.001669411440888502	0.04826145154736894	0.03250860371287767	1	0.023113465703316072	1	0.025742445695261185	0.03480376080738745	0.01865441647875765	1.1670469240776526e-05	0.005225731764540109	1	1	1	1	7.3184675503101815e-06	1	1	0.012280786528454102	0.001984788375721247	0.0013344850246319595	0.00022650766763454566	1	0.013540692198388604	5.360744056759348e-05	1	0.02162935723577264	1	1	0.0478401228709322	0.0005978413169747121	1	0.0018031960228409583	1	1
GO_CELLULAR_RESPONSE_TO_PEPTIDE	1	1	1	0.08673895340039628	0.03313140649348667	1	1	1	1	1	0.07489592323311567	1	1	1	0.011678666620673628	1	0.006405868084733535	0.007393775286855808	0.08747461838974424	0.06493379646326303	0.0012577008307392834	1	1	1	1	1	1	1	1	1	1	1	0.0400195574109804	0.030929784775657554	0.08319983553212973	0.0987847112498843	1	1	1	1	1	1	1	0.0752679962882924	0.0013847989212787404	1	1	0.035906183819738535	1	1	1	1	0.04334438582139333	0.02853893213190284	1	0.06871802506232105	1	0.06851827966121216	0.0338413275045657	1	0.00992664218082373	0.00644161899389839	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	1	1	1	1	0.04105161563814674	1	1	1	1	1	0.05389462931076516	1	1	1	0.026513342509751237	1	0.017972081477051205	0.03346311214525499	1	0.030666200463213	0.007480254454154234	1	1	1	1	1	1	1	0.08465540121682313	1	1	1	0.06376453144532745	1	0.059592338651942134	1	1	0.07673503268523729	1	1	1	1	1	1	0.01696657540901092	1	1	1	1	1	1	1	1	0.020121956323669643	1	1	1	1	0.027519590356746115	1	1	0.021200710944008327	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PH	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019808355885087003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05418538303974618	0.05742116531465602	1	1	1	1	1	1	1	1	1	1	1	1	0.0020453753336306946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS	1	1	0.018513007648513602	1	1	1	1	1	1	1	1	1	1	1	1	0.029266496477225235	0.033354575335243775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023706614741227372	1	0.03010011437484983	0.03196769695566437	1	1	1	1	1	1	1	1	1	1	1	0.013525540474252251	1	1	1	1	0.019062776347195554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	1	1	0.033838778499234445	1	1	1	1	1	1	1	1	1	1	1	1	0.052737377413522246	0.0598168559693949	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04301913912778765	1	0.05418538303974618	0.05742116531465602	1	1	1	1	1	1	1	1	1	1	1	0.02491815805557529	1	1	1	1	0.03481558072424651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019666189185310046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020236601548022426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01272270984975754	1	1	0.014956310355145996	1	1	0.011711762947357873	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0771611672885486	0.04653194508177405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_STARVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01221906477304735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	1	1	1	1	0.07309336445992387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053338222206575026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009718087649337348	1	1	1	1
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0806798892889844	1	1	1	1
GO_CELLULAR_RESPONSE_TO_VITAMIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06761685721441357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08380085241204549	0.07795926016391796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0685365056282976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01714254916202318	1	0.04295197203719181	1	1
GO_CELLULAR_RESPONSE_TO_VITAMIN_D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03727057221478891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046656982223995724	0.04325156469562086	0.05868990730588308	0.06217219463225443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037799863972988734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00907068920966958	1	0.02326950968734387	1	1
GO_CELLULAR_SODIUM_ION_HOMEOSTASIS	1	1	0.0231991813290795	1	1	1	1	1	1	1	1	1	1	1	1	0.036499909796657404	0.0002672759541963998	1	1	1	0.0012749812948525951	1	1	1	1	1	1	1	1	1	0.0054203971255892824	1	0.02963543798574464	0.027417484904307954	0.03752698661715437	0.0037066505272581596	1	1	1	0.023029867797942916	1	1	1	0.002258220726759741	0.00037365109458487034	1	1	0.000999976396582225	1	1	1	1	0.023881661472828775	1	1	0.027965292416538112	1	0.005582306283460792	0.00148816220635839	1	1	0.034679916908474384	1	1	1	0.002431708493578877	6.899871792853673e-05	1	1	1	1	1
GO_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04635396631841826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_ADHESION_MEDIATED_BY_INTEGRIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07044818692915278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	1	1	0.0011759076268486046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008392935844193428	1	0.06795320727482812	0.036826559123451785	1	1	1	1	1	1	1	0.008769044416151006	1	0.05304464720045854	1	0.012798793842641487	0.011105493928803667	0.019605171992921777	0.0041977666369179545	1	0.06368375384506952	1	1	1	1	1	1	1	1	1	1	1	0.032686312636130754	1	1	0.008619262587186038	1	1	0.011514328303144472	0.036826559123451785	0.007725454519938446	0.007422880287078826	1	1	0.0760508984611804	1	1	1	1	1	1	1	1	1	1
GO_CELL_ADHESION_MOLECULE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024135240548787018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06379391502485732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_BODY	0.0014733338984573852	0.0019138870310542178	3.193045827742935e-10	1.317568225411847e-05	1.2088122820830272e-05	0.05871989866548932	0.0014380406881197016	0.0023549772355655474	1	1	0.028754130906726183	0.050693549974149876	1	1.8635831764424182e-06	3.102942839250389e-05	2.634537032975004e-11	0.0	1.090038125317605e-07	0.00854069191648621	1.0574498325865989e-06	1.7628432713578945e-08	1	0.01192257417430409	1	0.014215005603330555	1	0.008138971294884167	2.843699321242177e-05	0.02458055900681133	0.05563879554989937	3.7137920406715708e-06	0.0001370828880072894	4.537284992167656e-10	0.001062954444539188	4.9300674653807164e-11	9.072187445724467e-12	3.4219522941913993e-06	2.219794070779102e-08	3.400131629582859e-07	8.616324909116457e-08	0.000157785641519137	2.8045635425133497e-07	0.07410236876902665	9.466272210545412e-11	8.225708723430536e-05	1.2211235106418528e-05	4.5450976315919434e-11	1.337404476053905e-08	0.0345505377742229	2.1764032110738185e-05	0.00364636832089249	1	0.0	1	1.1234980853425114e-06	1.3983112223669991e-08	1.0667577932110817e-11	5.5698112788604703e-11	7.253662115402904e-10	0.011369213357164343	0.0014733338984573852	7.173350802247569e-11	0.00267975551856936	0.0014056021424576626	1	2.843699321242177e-05	2.4161730803884396e-06	8.133094198115032e-10	1	2.2376487152087066e-07	1	0.011369213357164343
GO_CELL_BODY_FIBER	1	1	1	1	0.0011829678697342638	1	1	1	1	1	1	1	1	0.0019850671894150462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0029353912185344777	1	1	1	1	1	0.0036122717831168494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008039458550409551	1	1	1	1
GO_CELL_BODY_MEMBRANE	1	1	1	0.023539457464261337	0.0016701841944040119	1	1	1	1	1	1	1	1	1	1	1	0.018319406750350598	0.06393669775078226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09875136938574058	0.01723608530596954	1	1	0.011020574686883333	0.06263373963483954	1	1	1	0.010790012648647984	1	1	0.05378333006837033	1	1	1	1	1	1	1	1	0.010289313334782113	0.05460524315355819	0.02527807025889417	0.060056203560372445	1	1	0.09180475751541783	1	1	1	1	1	1	1	0.04053698898635105	1	1
