	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	1	1	1	1	1	1	1	1	0.0778328742892822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08820848844556584	1	1	0.05885171541718359	1	1	0.06293407266542239	1	1	1	1	1	1	1	1	1	0.08191521350881192	1	1	1	1	1	1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03395730125759111	0.02061835018272029	1	1	1	1	1	1	1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	1	0.0731990870587006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_BIOLOGICAL_OXIDATIONS	1	1	1	1	1	1	1	1	1	1	1	1	0.029050974762126147	1	1	1	1	1	1	1	1	1	0.05109553601273542	1	1	1	1	1	1	1	1	1	1	0.04757487982045805	1	1	1	0.0222497657019729	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_PATHWAY	1	1	1	1	1	1	1	1	0.008678006794014537	0.049567737438820814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07076209394034061	0.05192047092838914	1	0.08021025051324049	1	0.010056756547278	1	1	0.006273344077993959	1	1	0.013011391963987262	1	1	1	1	1	1	0.056743455914182284	1	0.04057046743637649	0.009215167051583206	1	1	1	1	1	1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1	1	1	1	1	1	1	1	1	0.0253773076169187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00013588181300827618	1	1	1	1	0.0015147972795629405	1	1	1	1	1	0.0033066193130343313	1	1	1	1	1	1
REACTOME_CARDIAC_CONDUCTION	1	1	0.0032817189869769336	0.01669890113008854	1	1	1	1	0.06702519128092832	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204162954984	1	1	0.0724285688013917	0.0474005377807849	1	0.08576244182130144	1	0.017102774911414764	1	0.01669890113008854	1	1	1	1	1	1	1	0.03618170144036592	1	1	0.010411100941306595	1	1	1	1	1	1	1	0.002964548760229113	1
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06242577182722431	1	0.0897472080452909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CELL_COMMUNICATION	1	0.021255774215964363	0.03286727798049427	0.0016880144657929197	1	1	1	1	1	1	1	0.03939585202016349	1	1	1	1	1	1	1	1	1	1	0.08687966725798424	1	1	1	1	0.07594465367027725	0.07526431054591387	1	1	0.09287653999683454	0.04434451478787149	1	1	1	1	1	1	1	1	0.05889953731129016	1	0.05756584138809129	1	1	1	1	1	1	1	1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	0.02704090492986455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08696962154988419	0.021507468714385025	1	1	1	0.059056980525441505	1	1	1	1	1	1	1	1	0.016517056338470004	1	0.07117565732160103	1	1	1	1	1	1	1	1
REACTOME_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07755768628894932	0.04088874288755395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CYCLE_MITOTIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05325219460448283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_JUNCTION_ORGANIZATION	1	1	1	0.050898645786427665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04080235131822685	1	1	1	1	1	1	1	1	1	1	1	1	0.03158350326651593	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1	1	1	1	1	1	1	1	1	1	1	0.07999598446694622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CILIUM_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011585262830941523	1	1	1	1	0.0919775514201856	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	1	1	1	1	1	1	1	0.04652512724381985	1	1	0.016772674217059302	1	0.017281965190745874	1	0.040534953823540665	1	1	1	1	1	1	0.0733057938280911	0.007998765101863703	1	0.0834983506596495	1	1	1	1	1	1	1	1	0.09586988166918897	1	1	1	1	1	1	1	1	1	1	0.027427047828504914	1	1	1	1	1	1	1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	1	0.0680865649470006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022963803486918066
REACTOME_COLLAGEN_DEGRADATION	1	0.003056406841787207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04881958478178017	1	0.05493956705188441	1	0.08469767465329414	1	1	1	1	0.0574599050123592	1	1	1	1	1	1	1	1	1	0.06002008321711394	0.0692804420476607	0.04297080907082629	0.07338481219761861	0.00863851591632947	1	1	1	1	1
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1	0.01557252243688445	1	1	1	1	0.008975661812250624	1	0.033190943718686805	0.001792646752163285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025488253726309473	1	1	1	0.0033849240853047746	1	1	0.0020766868162573893	1	1	0.006135919221455954	1	1	1	0.02082707843863585	1	1	0.002228611331207664	1	0.01972415376871761	0.00309138809138243	1	1	1	1	1	0.004903776313557318
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	1	1	1	1	1	1	1	1	1	0.015396252544175093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.103677351321224e-05	1	1	1	1	0.0006955607985316137	1	1	1	1	1	0.0015371473348461118	1	1	1	1	1	1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	0.07580088227624171	1	0.05901297760120894	1	1	1	1	1	0.019913681920813886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0016263746559370684	1	1	1	1	0.0019400651389946955	1	1	1	1	1	0.0326383096030054	1	1	1	1	1	1
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	1	1	1	1	1	1	1	0.05063776330975167	0.03732965019294243	1	1	1	1	1	1	1	0.0005594505786991055	1	1	1	1	1	1	0.05368271267469149	1	1	0.06103244606362135	0.014629309574590188	1	1	1	1	1	0.00025386701226215447	1	0.019818722193274074	1	1	0.0027687251829426884	1	1	0.04284471122964395	1	0.03044772831078313	0.0004986973952645357	1	1	1	1	1	1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020552758118880243	1	1	1	1	1	1	1	1	1	1	0.04912739630932972	1	1	1	1	1	0.0017214879207991807	1	0.06530188808510384	1	1	0.01688073721595451	1	1	1	1	0.09708000755432322	0.00558679531855788	1	1	1	1	1	1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.0004751776377169836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005074283337566765	1	1	1	1	1	1	1	1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039119486787233315	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DECTIN_2_FAMILY	1	0.0061578226947265335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009000616419442165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013156002178548842	1	1	1	1	1	1	1	1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1	0.02576194819906852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037630457233743364	1	1	1	1	1
REACTOME_DEVELOPMENTAL_BIOLOGY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004757176522352857	1	1	0.07695328822246927	1	1	0.09246936585759424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015078103870437398	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASE	1	1	0.050859129155572	0.00083294616132501	0.019311982316991716	1	1	0.07671369297133146	1	1	1	1	1	1	1	1	0.06036997923081966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08625640001531965	1	1	1	1	1	1	0.08271307933150629	1	1	1	1	0.06195887606171224	1	0.04449850740548633	0.050859129155572	1	0.025896163675033224	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	0.008566700585773912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038487551205688586	0.008938596570119084	1	1	0.011318258891849786	1	1	1	1	1	1	1	1	1	1	1	0.0311034504771055	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	1	1	1	1	1	1	1	1	0.0784565421320198	0.05842006769841346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012202334008098448	0.06115793015306559	1	0.09389354896301083	1	1	1	0.029394953128842882	1	1	1	1	1	1	1	1	1	1	1	0.07696124613219368	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_GLYCOSYLATION	1	1	1	1	1	1	0.08534817677922435	1	0.07414896036561003	0.04939286872311388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01835979037271429	0.05263572688261253	1	0.02328049067673965	0.013459534831527176	1	1	0.0023904978917459463	1	1	1	1	1	1	1	1	1	1	1	0.015866903553946154	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_METABOLISM	1	1	1	0.07262459359311069	1	1	1	1	1	0.053374827387463575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029858496782998234	0.05769342387563192	1	0.010966065817736514	0.010413118183876247	1	1	0.0027497380187621046	0.06219369922681883	1	1	1	1	1	1	1	1	1	1	0.0013499143585613549	1	0.09289107905405114	1	1	1	1	1	1
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	1	1	1	0.06508316053107221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	1	1	0.056755383088462286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03231831750313019	1	1	1	1	1	0.05205603625470112	1	1	1	1	1	1	0.018432740028101913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0919516139736678	1	1	1	1	1	1	1	1	1	1	1	1	0.05444403138977272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	1	1	1	1	1	1	1	1	0.08935470385770228	0.06004257111730227	1	1	0.08000828706923557	1	1	1	1	0.0046735527610447525	1	1	1	1	1	1	0.09629096893119704	1	1	1	1	1	1	1	1	1	0.00044977005488300303	1	0.02547199352684637	1	1	0.009208024327756692	1	0.08000828706923557	0.07196249865602478	1	1	0.004536670016236477	1	1	1	1	0.042439009095837754	1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	0.011722261896140673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06239369832349717	1	0.025435433740645275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027703896102949765	1	1	1	1	1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	0.04563684137536217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0725811918066177	1	1	1	1	1	1	0.07583166892169735	1	1	1	1	1	1	0.06006687241268194	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	1	1	1	1	1	1	0.013558847325555012	1	0.07473556794350888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007242704822031265	1	1	1	1	0.012604179257905135	1	1	1	1	1	1	0.053367296881785764	1	1	1	1	1
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03910860176508202	1	1	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018346752561510415	1	1	1	1	1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	1	1	1	1	1	1	1	1	1	0.00972572896081425	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.941214741725151e-05	1	1	1	1	0.00034038759673971075	1	1	1	1	1	0.0007587838179063944	1	1	1	1	1	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026630730250705836	1	1	1	0.03824817266297331	1	1	1	1	1	1	1	1	1	0.021769140924136954	1	1	0.0292114468523178	1	0.02061835018272029	0.03607764632702848	1	1	1	1	1	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.048963875618354025	1	1	1	0.06935307808187607	1	1	1	1	1	1	1	1	1	0.04029010813574385	1	1	0.053532694414694326	1	0.03822341266433038	0.065577342686019	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_ASSEMBLY	1	1	1	1	1	1	1	1	1	0.020124080351682117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9.362682155011903e-05	1	1	1	1	0.0010552728958241886	1	1	1	1	1	0.002317746458832759	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1	1	1	1	1	1	1	1	1	0.034793638959941475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00022639843574778773	1	1	1	1	0.002479981613710769	1	1	1	1	1	0.005360684226759949	1	1	1	1	1	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0052599756365512285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012257820056044588	1	1	0.014074208908789743	1	0.012765432152824552	1	1	1	1	1	1	0.004280895437043908	1	1	1	1	1	0.00963198032999335	1	1	1	1	1	1	1	1	1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	0.06672780063050854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06934463625776899	1	1	0.08571660069427423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	1	1	0.09774449635603011	1	1	0.07634191380153632	1	1	0.042079972530173704	1	1	1	1	1	1	1	0.0035154629576055196	1	1	1	1	1	1	1	1	1	0.08149058303307233	0.07929829470407346	1	1	1	1	1	0.0037368208049851637	1	1	1	1	0.0055532266907450945	1	1	0.05076746704689983	1	1	0.014274901319351385	1	1	1	1	1	1
REACTOME_GPCR_LIGAND_BINDING	1	0.058804999956358905	0.07998180995325088	1	1	1	1	0.08462527558143629	1	1	0.006616706432565844	1	0.050581964188350925	1	0.0742072837757084	1	1	1	1	1	1	1	0.030181998314227187	1	1	0.05580336306445721	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09882431214387943	1	1	0.067877748041695	1	0.009579294716314135	1	1	1	1	1	1	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.04808285568682058	0.03589771949089038	0.0016785633823369617	0.02077262518322265	1	1	0.002321400240985483	1	0.0004083985999127071	0.002167924221717854	1	1	1	1	0.05809421684782268	1	1	1	1	1	1	1	0.0039860248638476925	0.00677390699031144	0.023556368187499732	0.0025573582404345707	1	0.011401032827758839	1	0.000146495819121073	1	0.02077262518322265	0.0001540442361566141	1	1	0.005046637731626169	0.005851069351079374	1	1	0.0012716596176708395	1	1	0.012532430450278076	0.05465354160432756	0.004587218239433533	0.00010943905334381832	0.05747028687148492	1	1	1	1	0.07859169285430667
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1	1	1	1	1	0.02433414331932693	1	1	0.016028464547765853	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008925563444244	1	0.06620072626076245	1	1	1	1	1	1	1	0.042105045332497815	0.0456572141300603	1	1	1	1	1	1	1	1	1	1	0.02517408013453193	1	1	1	1	1	1	1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	1	0.020050328482451807	1	1	1	1	1	1	0.004249576679225542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04494094458329689	0.032644316155788444	1	1	1	0.0466924972768592	1	1	0.03419447301222622	1	1	1	0.016435055487141303	1	1	1	1	1	1	1	1	0.044074654101312616	1	1	1	1	1	1
REACTOME_G_PROTEIN_ACTIVATION	1	1	1	1	1	1	1	1	0.015493445328300215	0.011228213381673124	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011800186611486851	1	1	1	0.017160951681120418	1	1	0.012384789528894324	1	1	1	1	1	1	1	1	1	0.012981912856087074	1	0.009068827200661711	0.016151552740162556	1	1	1	1	1	1
REACTOME_G_PROTEIN_MEDIATED_EVENTS	1	1	1	1	1	1	1	1	0.05235775302948542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06307540515819854	1	0.05762804709500924	1	1	0.04238604145223657	1	1	1	1	1	1	1	1	1	0.04431701622781692	1	1	1	1	1	1	1	1	1
REACTOME_HCMV_EARLY_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003724005424614929	1	1	1	1	1	1	1	1	1	1	0.08339927226565425	1	1	1	1	1	0.0040584650459916105	1	1	1	1	0.03684892062567413	1	1	1	1	1	0.01574610704390067	1	1	1	1	1	1
REACTOME_HCMV_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005093992858233198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0063416885140037405	1	1	1	1	0.05473130178729235	1	1	1	1	1	0.026564306984104502	1	1	1	1	1	1
REACTOME_HEDGEHOG_OFF_STATE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0023069147004229906	1	1	1	1	0.022093220589210927	1	1	1	1	1	0.044335220764496475	1	1	1	1	1	1
REACTOME_HEMOSTASIS	1	0.08655955578236318	1	1	1	1	1	1	1	0.09481570582262133	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08031874296467978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06719948311476232	1	1	1	1	1	1	0.059171141540623196	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	0.0005385297611479878	1	1	1	1	2.50069010466758e-05	0.0011476819844478126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0017123930267739507	1	1	0.0019764751252976387	1	1	1	1	0.0012707167916703455	1	1	1	1	1	1	1	1	1	1	0.0015697137720354082	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	0.0008186105959431256	1	1	1	1	4.8636952692304725e-05	0.001740357862094033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0025922504159737736	1	1	0.0029899152926256	1	1	1	1	0.0019261529528353805	1	1	1	1	1	1	1	1	1	1	0.0023772171798067676	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	1	1	1	0.00031573316931432505	1	1	1	1	0.0009445017586585669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007471138403125632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	1	1	1	1	1	1	1	1	0.027578006898789642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018656846610136446	1	1	1	0.03348030905502786	1	1	1	1	0.022153278578461166	1	1	1	1	1	1	1	1	1	0.02319853368939584	1	1	1	1	1	1	1	1	1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	0.006001817777985252	1	1	1	1	1	1	1	0.006879647127303823	0.004295575754109104	1	1	1	1	1	1	1	0.0006470391018408295	1	0.000983058111243107	1	1	0.019661440298885613	0.03960984585050786	0.0610716724324758	1	1	0.009186492105750288	0.0010163481321705525	1	1	1	1	1	0.0003150810062110265	1	0.0227172980085657	1	1	0.003406408410337236	1	1	0.005313558340991453	0.05651260192062968	0.003137703978899231	4.639909249704033e-05	1	1	1	1	1	1
REACTOME_INFECTIOUS_DISEASE	1	1	1	1	0.010839499734045077	1	1	1	1	1	1	1	1	1	0.049097891685252915	1	0.09249319232587516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05404877202910563	1	1	1
REACTOME_INSULIN_PROCESSING	1	1	1	1	1	1	1	1	1	1	1	1	0.0029966152076614794	1	1	1	1	1	1	1	1	1	0.004647376190749175	1	1	1	1	1	1	1	1	1	1	1	1	0.0025683316949096646	1	1	1	1	1	1	0.012102990338895836	1	0.008448967795028461	1	1	1	1	1	1	1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	1	0.013009118012440202	0.0016678469112182404	0.06754218085414276	1	1	1	1	0.037494824976806784	0.024338738637414314	1	1	1	1	1	1	1	1	1	1	1	1	0.06305028898521581	1	0.04070264476457841	0.026033363857398295	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01962691595616939	1	1	0.004547198071799596	1	1	1	0.023329157401191347	1	1	1	0.021835273919766696	0.029706166279662938
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1	0.05705520284595833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08034618318800613	1	0.08996999195115563	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1	1	1	1	1	1	1	1	0.01880979110163372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERFERON_GAMMA_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05188909738839609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTRAFLAGELLAR_TRANSPORT	1	1	1	1	1	1	1	1	1	0.038623614857141275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0002683735725260705	1	1	1	1	0.0029205395081499663	1	1	1	1	1	0.006289894970037402	1	1	1	1	1	1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007893203816969452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011740520789246034	1	1	1	1	0.022648645758454267	1	1	1	1	1	0.05339396486414649	1	1	1	1	1	1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1	0.010982271078217587	5.9547399048454075e-05	0.008337031743671619	1	1	1	1	0.023649856334013397	0.01722216816165123	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015959445616602674	0.025137568399862698	0.0011342857824816477	1	0.028753473387431283	1	0.002001191434941929	1	1	1	1	1	0.004292806549576422	1	1	1	0.0008280877597626191	1	1	6.258765403488464e-05	1	0.01394861033356154	0.02463746907283293	0.0026519363641422933	1	1	1	1	0.0034259821639244237
REACTOME_ION_HOMEOSTASIS	1	1	0.006215517423618255	0.019120376230570058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06307540515819854	1	1	1	1	1	1	1	1	1	1	1	0.033238666506823056	1	1	0.04431701622781692	1	1	1	1	1	1	1	1	1
