	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	GATA2	HLF	HMBOX1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZNF382	ZNF846
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	1	0.0036073099126162633	9.639509733982976e-06	0.06011206386746504	0.0019330473995614605	4.7822056290947046e-05	0.0003677108970647769	0.030248598749299527	1	3.282842811480613e-06	0.00021282753048079694	0.06129851149933074	0.001049406903539607	0.014336401352671002	0.00016798077086044305	1.1849882175507531e-06	0.022032098270644118	0.01991749384646313	0.08406895148942484	5.756855420813167e-06	0.015186180731892818	1	0.0011823158525839927	4.517172885742937e-07	1	5.269176914790563e-07	0.03297501225289745	0.00016798077086044305	1	0.02768964984586808	2.3381751709683485e-05	0.005561081391360578	0.0026378191119477146	0.02836508017366568	1	0.044156686298683745	0.057370129447541385
GO_INSULIN_SECRETION	0.0031822135454189215	3.6031750229037485e-05	0.00012230790754363952	0.0014000663818307668	1	1.1944098113891854e-05	6.543990460627924e-08	1.2497899844032823e-05	1	8.79018191568548e-10	1	0.0006156663064260659	1.1356341249602053e-06	2.287306517956278e-05	1.291153485238894e-07	2.7430576965414843e-07	1	0.00013676690666708513	1	3.066987130928567e-08	1	1	0.008516258854512904	0.01570640182091876	9.791182675744636e-07	9.474104562978702e-06	0.0022702959624102403	4.446883988040717e-06	1	0.00039672987782513047	5.722299514232532e-07	1	3.4402761607266186e-06	0.002383291246096375	1	1	3.402077242031787e-06
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.05495793436306218	7.42683098068353e-05	6.294495878045314e-05	0.009022374005916323	0.0005815014271117747	1.3937531129215586e-09	7.148055495287409e-07	0.002376474311968302	0.00011132405241454091	5.708548078686704e-09	0.0007058302745470701	2.2917435777203288e-05	2.4396155107186956e-06	0.0005387626719401961	1.9871397749504638e-08	1.3958689759618892e-10	0.0002846352240393202	0.00017255700830709486	0.00039933471169184553	5.8094891342008737e-08	0.0005392552398935102	0.00018068789752989645	7.224158715679607e-09	4.331103931054514e-08	0.0006056265531567684	2.632528928070421e-06	1.880975397483553e-05	4.928183471086811e-06	0.06796211772802385	0.008057074312912915	4.6079554638644993e-07	7.642516629702278e-05	1.064507166526063e-06	6.030120709432651e-07	0.01073095005413438	0.00018624091515384578	0.03399434088882913
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	0.08141819252409	0.020781917926284366	0.055378428181624306	1	0.056726320231475835	0.009729178892781354	0.0003969222818926976	0.05068897993539645	0.03492353114778479	0.00012957636535648742	1	1	0.0030869549772860605	1	6.370470577898857e-05	5.196518473304934e-07	0.06663669047695575	1	1	0.00040919692802843244	1	0.00770560787606267	8.192332062628704e-05	0.005734370996821836	1	0.01136074652706498	1	0.006023860291587635	1	0.012259002701467847	0.0022016758387698454	0.024471915274918987	0.0004374131054456498	8.81459531912876e-05	1	0.027386254806853083	0.06806075821379998
GO_ION_TRANSMEMBRANE_TRANSPORT	1	0.001548992824970341	7.685137402346776e-06	0.03433960343631326	0.001091506910628981	1.0053919652586174e-05	0.00010963997781054946	0.008867643684952964	1	5.606845626671131e-07	0.0018008289584127146	0.05812469596737446	0.00017584180597551846	0.016673952112767565	5.14159247251289e-05	2.4401898002235356e-07	0.0024358974579793413	0.008232990236235693	0.06744728122472887	9.441416702127281e-05	0.034861657059467754	1	0.00015221174671964377	3.169680645731532e-07	0.05812469596737446	2.0530997180134847e-07	0.02029160003712338	0.00027564321288475746	1	0.01626515421247987	8.729257656270306e-06	0.0026735882612978212	0.0017285886596929423	0.004377662225597878	0.09147480189643165	0.03260197946080112	0.0660679237491415
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.019157567662518193	1.0806436936405817e-05	1	0.016491460969497718	8.101039802865806e-06	0.0024771624318138397	0.032229020808830056	1	0.00012031027672643191	0.018993765354623382	0.06396669951416079	0.002708464355682949	0.09833840135359184	7.630819837867175e-05	4.800034056895441e-07	0.0015166050065880121	0.021221207394040986	0.08725871988902323	0.0003136113863786427	0.09600773375622962	1	0.00681170908800921	2.987676142007789e-05	1	8.79077185108601e-05	1	0.0010911478911400652	1	1	2.7100445994410194e-05	0.013192893885561108	0.002917731888676167	0.007496997932179061	1	1	0.0265805840317771
GO_ION_TRANSPORT	1	0.01705957223367982	1.4666993828682529e-05	0.031134509389222242	0.006821533922716783	6.810196626960696e-06	9.662635055385227e-05	1	1	6.6030945246042805e-06	0.006844104787244176	1	0.00022561106595886393	0.010098739220704145	0.0006263593047770577	1.8870485130051406e-07	0.009253888106947272	0.00788397018696807	1	0.00014998431327606365	1	1	6.422111868886748e-05	9.504323394193825e-06	1	4.798064495936671e-06	0.08064866949341387	0.004091224905717783	1	0.012148370982569268	4.744446209348219e-06	0.01592106817304817	0.0002835970914181196	0.0029933887337922904	0.05195478534513287	1	1
GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	1	7.448362192408187e-05	4.825856936285788e-09	0.0003860149892278564	2.213883134061234e-05	3.994847177501981e-07	2.2104654135990387e-06	0.0002932842935271518	0.07900979987405421	5.876935300741515e-06	1	0.0019300752781650221	0.00024774701556429246	0.03051610463415999	8.249097551760176e-05	2.415065176619713e-06	0.0001626148166985475	0.0010120794452235238	0.08065063486057089	0.0006271631034345804	0.083963929280368	1	0.0001709379035155223	0.006505299974273293	0.01586071838422376	1.217301925926506e-09	1	1.1514150170977011e-05	1	0.060099992876903596	2.453069269936492e-08	1.1674453862631218e-05	0.001100122068302234	0.00018129748203166152	0.050081804398583785	0.012214495327612318	0.003302887224294837
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	1	0.00035685027388776547	4.433125122549342e-08	0.001211081478812548	9.117686301962635e-05	7.186825093929983e-07	1.7468429985179057e-05	0.0011137720082484703	1	4.62946279167209e-06	0.04518946154847692	0.004783756915939907	0.00020458807985168637	0.06572964135103243	0.0004678878823245469	2.2891329232721525e-05	0.000426530890116128	0.0030695589437003123	1	0.0005758004895641822	1	1	0.0007902003414055336	0.002698844264899858	0.03056795092333231	1.7579011912793874e-08	1	8.5197549537952e-05	1	0.02817734145231421	3.640668255755486e-08	9.895436699269844e-06	0.00392908560848626	0.0008357943079676522	0.0779294359613556	0.019681160200771486	0.00803527005589788
GO_MEMBRANE_DEPOLARIZATION	1	0.0017149478791693706	0.00011099231656086506	0.0018326281458861393	0.012158442046166118	6.780581196519364e-08	0.0028154180446419153	0.00011477443167773327	0.058643296780246046	0.00016998897454989503	1	0.010012768332088862	9.876425929755683e-06	0.0031881587849378334	2.4057545287226034e-05	4.240714446268612e-09	0.022452089575512924	1	0.059894069422909535	3.012447599826107e-05	5.40752469855299e-05	0.001420124290340441	5.7896007511604175e-05	6.122832241217679e-10	1	9.649087387697541e-05	0.00744932139577692	2.4057545287226034e-05	1	0.0009422064567048416	6.339874453309413e-06	3.258329813637939e-05	6.119455504105531e-06	0.00048063353371929907	0.03678246290615761	0.00879928054998691	0.0938727838072666
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	1	0.005081455762139586	0.0009260910882181728	0.0012198713118179993	1	7.764578471292083e-07	0.006964904073962441	1.3414616557905212e-05	1	0.04344761136675013	1	0.000773793911932108	0.0008253853914363951	0.007541407031334324	0.00010948281195932719	6.205524909486115e-07	1	0.028014429950894426	0.011320912906384484	8.904163339318316e-06	2.179685070435866e-05	0.003670321743470706	0.0006581246215635606	1.7963371556906083e-07	1	0.00330193197053108	0.0037353051530977233	7.4388472072195455e-06	1	0.03729657677769893	4.5886254291249706e-05	0.0004683276558133942	4.484532955872922e-05	0.007541407031334324	1	1	1
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	1	0.019693761164237822	0.0062791033411514485	0.007549934041295447	1	1.5264858852281904e-05	0.02436881855310946	0.0008957766272039702	1	0.01790467300168208	1	0.0001853012816948052	0.002222660105037577	0.0019219975657880362	0.00020144145607070563	1.299228907947203e-05	1	1	0.004473474172794423	0.003442961721682125	0.004683565008940294	1	0.0018702489260081778	4.25295005435089e-07	1	0.0008175633145744987	0.0009283467215029928	0.00020144145607070563	1	0.015269503797678663	4.004957313563651e-06	0.021344931252559207	0.0018447063506767947	0.0019219975657880362	1	1	1
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.002561362192214145	4.451311697017957e-08	1	0.007288925054858009	2.2941590449576665e-07	7.409949834835672e-07	0.0032529750169322247	1	6.199246171956219e-08	0.003757061830099495	0.018317148220005075	0.00013225656239512773	0.01926435221413081	3.457552030461386e-06	2.3595436715595497e-10	0.0007214013375361761	0.0009279380261607573	0.010979258745619114	1.4104735489572917e-06	0.003017717631530581	1	0.00023962339520489095	2.4818330512932363e-07	0.058295254729959334	4.092142750211636e-07	0.010759347645205808	1.310873223303588e-05	1	0.009234005644808474	2.1293406327060893e-07	0.01016344846489603	4.013427244320411e-06	0.0008701974777327592	1	0.028322540126181073	0.002984670287229818
GO_METAL_ION_TRANSPORT	1	0.01244914315441581	1.8466349760437595e-07	0.005682092562316776	7.558465292201166e-05	1.64682068838351e-05	1.218632191446467e-05	0.07888020121590555	1	4.201656989000213e-08	0.0014511468602811384	0.07573892861548837	4.762910201439041e-05	0.0022819594895984174	0.0003372221368310724	1.1669112331968989e-07	0.07990626298978665	0.0006829311612162048	0.044282490975313005	5.000311129710333e-06	0.007154827784093709	1	5.720851878332489e-06	1.1455181470054754e-08	1	7.790499012561014e-08	0.022269628819189813	0.00013832992196172178	1	0.018373193009743383	5.720851878332489e-06	0.003897522779783502	0.00012380050816707122	0.0022819594895984174	0.030546108401087624	0.05084542694614269	0.01381347167534408
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0701390244358614	1.0340571288125489e-08	0.022056219910680852	1	3.476909083688362e-05	0.000779875310826128	0.0048127986207224804	1	9.174799331268524e-06	0.06565321633489807	0.03869562926076997	0.0015527074447608813	0.057713523050855864	0.00014440508865187773	3.2715913311776035e-09	0.015819678607194687	0.00037814357198340254	0.02546316826407591	1.612246501303538e-05	0.0015708274684205215	1	0.000923807277409816	0.004763119081595435	1	2.747018382431854e-06	0.01594595166218471	0.00014440508865187773	1	0.09608143359056642	7.127425224662254e-05	0.004644194341282271	0.0008859003093258933	1	1	1	0.021192987557349552
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	1	0.03788647748268259	1.6664531410359729e-07	0.0012698780843963808	0.008654430300481852	1.4007057942411194e-06	0.00028381440872249364	0.0069358438997287886	1	1.338372448422831e-07	0.0021653482278506386	0.0186373305087556	2.256451834914408e-05	0.003112182685214515	3.904953665223587e-05	1.3621967998034279e-08	1	0.00015248006483481458	0.033910481471038034	1.7154958357190608e-06	0.003294009465432901	1	3.3787588631595256e-05	2.7215835490812523e-05	0.05372143656847528	5.817005878094861e-07	0.0026927376523068203	1.208255394347102e-05	1	0.01676668831902406	0.00011256470120502016	0.0034546041378367143	0.0003343344360420275	0.01866178698024079	1	1	0.004198514627256622
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	1	0.04606217364305021	0.022424621933922917	0.0065698488192973414	0.023160030345317106	1.5686595733477304e-06	7.119374612452045e-05	0.0003451215019993903	0.05937277565505539	1.7498069664334537e-05	1	0.0005164499207995776	0.0006392481637763625	0.025589024656929693	5.263131135357924e-07	4.075505377620914e-09	1	0.00010858395369561791	0.012574964918787956	7.680334750403972e-07	0.0022948748351413473	0.08988815131290417	1.5335651458614485e-05	1.5708545060277856e-06	1	0.0002789551407750279	0.030910041219576967	5.263131135357924e-07	1	0.007322199645629857	5.497664856690676e-08	0.0044069552558921865	0.0017697053394702955	0.00044247248295881114	1	0.04064391878694806	1
GO_NEURAL_NUCLEUS_DEVELOPMENT	0.0007379236847282478	1	0.0003019937364442393	1.427100155715344e-06	0.04194398405264321	0.001869810614807066	2.841967204902929e-07	0.015094267950617968	0.00014741285778063773	0.018251446098371038	1	0.03682457554919727	7.636783913300693e-05	0.030134821273213652	0.0012494345268081464	2.2121271911368368e-05	0.0005253764672606964	1	1	0.009531101701688582	1	0.010026159734295659	0.004508393914077757	0.008845279434491649	1	6.727578856224881e-07	0.015596932655129958	0.00855724654561496	1	0.0017145719599531706	1	0.0032673036168685554	1	0.004663375250978263	0.018056953438437384	1	0.04810054916059836
GO_NEUROGENESIS	4.7772499693565784e-05	2.647778662989708e-10	3.5112895226951935e-06	2.3176194297036545e-09	4.782766516164827e-09	0.0	1.2684266970097724e-09	7.318761487962178e-06	5.800584106152584e-06	1.6909851296986744e-10	2.8856587833026026e-05	0.0001374441490497036	2.2932455934210338e-10	1.8855472738721346e-11	6.571082566964037e-09	2.9819990920998407e-10	2.0464092086447394e-06	8.485927516233005e-10	1.1019689627467244e-07	1.5017542764894642e-11	8.968775833118059e-09	0.0005221466987376244	0.0	0.0003994841552747985	4.4498630584755006e-05	3.649340276745683e-06	1.7863266421613844e-11	0.0	1	6.437068655884559e-09	0.0	1.2452629927217629e-08	5.745614140018063e-08	8.850770594204249e-08	8.551130115219685e-05	0.012622844365192898	1.694358762960313e-05
GO_NEURON_DEVELOPMENT	0.00032568116331799235	1.33006938796143e-10	0.0022820251617207132	6.494516106680948e-06	1.817876904564031e-08	6.0921268030256215e-12	4.182955448683856e-08	7.903784651908108e-05	9.718958153304147e-05	2.2323032311533098e-11	7.327565623549415e-05	0.00040350553379786547	2.1715740317063137e-11	3.018707506186047e-11	8.582420873981533e-08	5.6145310622923716e-11	8.39831827414983e-08	9.973132342189217e-08	0.00039486963986468115	3.409850179991736e-11	5.128881955807074e-07	7.327565623549415e-05	2.119115993792775e-11	3.225858886646282e-05	3.377450910879709e-05	5.199175399983602e-06	1.7389714113136279e-09	3.365718814762886e-11	1	3.7190236445994174e-09	5.1164517067547877e-11	2.6029645959768644e-06	5.33541977265628e-09	6.947014171809762e-06	1.8006380643753594e-05	0.03006167030487661	0.0006830883475532623
GO_NEURON_DIFFERENTIATION	0.00012586450544027628	6.034506228047576e-12	3.0325087652327554e-05	3.479556420771246e-09	4.1827297181384893e-10	0.0	7.442356841913522e-09	5.020588563775519e-06	8.574660174254234e-05	1.3275502919185556e-10	0.00010274864346260237	0.0011934047759784017	0.0	0.0	1.418541406561502e-08	9.626333064005621e-11	1.2056536037308163e-06	5.539952940836201e-10	7.520000799399185e-06	0.0	1.2017817851983637e-09	0.00045070647471689984	0.0	0.0005694050026030517	1.1639452753620105e-05	7.787172990769697e-06	6.916334172046845e-11	0.0	1	1.0272807049460653e-08	0.0	3.278322613375906e-08	1.1561391510817032e-08	4.662424833989931e-07	0.0001703584269252545	0.06367583732638937	0.00010839330044354334
GO_NEURON_PROJECTION	4.220845454372402e-06	1.1588507931037384e-11	5.578493222913039e-11	7.855548444180016e-06	1.7883269302076954e-06	2.7186919382415908e-11	4.051092794554734e-12	4.874123327169855e-10	2.1658521465184322e-07	3.557443228885404e-11	6.806750518784099e-08	1.980503499088293e-06	2.67832422906622e-11	4.343692072694694e-11	2.6113888829115695e-11	2.205968741009201e-11	1.3232619400227463e-07	1.198354082632136e-09	4.959260768155893e-06	4.6779469187185896e-11	2.7061644653381123e-05	0.0014268308220430903	3.0768054770646813e-11	1.4098444633958707e-10	2.4824477584672877e-08	2.8076430069745584e-11	2.5047519613963232e-11	2.6113888829115695e-11	1	4.1713410503518844e-11	3.0768054770646813e-11	1.5841949885242457e-07	5.260702984344334e-11	1.0026590668843482e-10	0.0004690759155556723	0.0008915074419215685	1.5235658290535525e-09
GO_NEURON_PROJECTION_GUIDANCE	0.04778835187972952	3.2998088415059357e-06	1	0.00023049934223373647	0.017103955952538996	0.0	0.0009485752533638925	0.002772316749241388	0.0014430845954304106	4.5993788777565214e-08	0.005065543233573555	0.0004905654037768992	5.489263044111681e-09	0.0011812536409648855	0.012369733637555558	0.0006133554599339064	0.005880576982598695	0.05164330681033413	1	1.076435507396667e-08	0.008977100598229537	0.03216127935581581	6.563716221075211e-05	0.0007841269549553331	0.050808099385937	0.0022805687917091255	5.784154611720993e-06	2.2741404175130597e-05	1	1.4770512701822724e-08	2.7873983683424086e-06	0.00012778526546619595	0.001059696237039942	7.195377513535828e-05	1	0.07227710702170609	0.0784239226718545
GO_NEURON_PROJECTION_TERMINUS	0.06756222348958252	1.7978315391964372e-08	0.04252012790940596	1	0.00784401292018877	1.5087765774524087e-06	0.0010604166497608647	1	1	0.00040010045311922315	0.0511660496241495	1	5.662021534091899e-05	0.001253979190891208	0.013229745834902551	1.0633563349848885e-06	3.740626748283127e-05	0.02132286345109846	1	3.3172600481079506e-05	1	1	0.00021793844467010715	0.019344749108781034	0.00610605319097457	2.91744035798569e-05	3.992578402955971e-05	0.00014495092390864883	1	0.0002397529033834056	6.66903056112389e-07	1	3.403472075869107e-05	0.0002325607632678306	1	1	0.00020298111364980276
GO_NEURON_RECOGNITION	1	0.011723552929539638	1	0.002916228085902417	0.028288326258096186	4.818169626608082e-07	0.01589694964678101	0.06545028629631455	0.001303928744385785	8.39782560754232e-05	0.006616501052373991	0.001864628468400964	0.00026359823986799036	0.0021304008057039248	0.02701356666563115	6.104678875540337e-05	1	1	1	3.0523295102558023e-07	1	1	0.016734536171532977	0.0003790960827890766	0.02476650233408817	0.06193419488624663	0.0008383664870571517	0.003985300618851495	1	3.37366741554046e-06	1.5712383020560772e-05	0.0014782393687745587	0.002021868236432467	1.6587463677941727e-05	1	1	0.0001823541946012197
GO_NEURON_TO_NEURON_SYNAPSE	0.0006122810452824368	2.3032023213076513e-06	0.003059755919789464	0.0597726802085059	3.621584813817691e-06	1.4665371012023698e-06	1.4443789941864793e-08	0.0010789222274815158	2.8940181908687634e-05	6.0922525912943115e-09	1	0.0004364796234392898	2.6770885508398123e-10	2.3238096669153663e-08	7.781535993345301e-08	2.904552154348039e-10	0.014093925665060847	1	1	5.370300204532441e-09	1	1	0.0	8.757851987950538e-06	7.792268497597288e-05	0.0002086692505607335	1.5494977012697753e-05	5.120510682132817e-10	1	1.1861185115424888e-05	3.446771978943275e-09	3.92496429768574e-06	2.468807295485931e-06	2.3238096669153663e-08	2.8491827973042838e-05	0.0024187776940266525	7.631905979965659e-06
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	0.008290037032852693	0.010488107336049102	1	1	1	1	0.09163750649208657	0.0006852638978487313	1	6.885752558227765e-05	1	0.0016570478671381617	1.7420767961517925e-05	1.3043673245172194e-05	3.4854118213134555e-05	4.823832663436445e-05	1	0.04513542177443175	1	0.0038438978234442978	1	1	7.791131451106992e-07	1	0.0016570478671381617	0.0006087988034547687	0.062249419867015154	0.0034357163523421885	1	0.007259363247646089	0.00016371923725999604	0.08119411554421263	0.014809295012371826	0.00017118612115241127	1	1	1
GO_NEUROTRANSMITTER_SECRETION	0.0890813894795972	8.804581250743126e-07	0.013106594533927707	0.000504617130402063	0.01355280602364728	4.337491477102162e-09	1.7768714182908596e-05	0.0006807281800000897	0.006912620331323005	0.0001863281390135363	0.06791890428327185	0.00021613055011626692	5.8065168235810205e-06	2.2809347158148086e-05	1.1802299137997352e-09	9.489782615279552e-07	0.001011339509334963	0.008067925052415048	0.041065779090462384	0.00937702499865034	1	0.008900076339322438	1.013997774634845e-10	0.032388254054213306	0.010626212295451243	9.110640656972979e-05	0.0007322556688028614	3.1518649731276938e-06	1	1.5106673470044463e-05	5.860275353875011e-08	0.02981636009595845	4.331030203363895e-07	7.859805029042377e-09	1	1	0.017471840947234862
GO_NEUROTRANSMITTER_TRANSPORT	1	1.910734679588799e-06	0.006842132142918511	0.0020196493067895505	0.007130522566377917	5.211267861682245e-09	6.225289156946978e-06	0.0031710249833021287	0.017178138096469175	0.00023131477570270675	1	0.0008979767240321346	2.546102179312726e-06	8.361702780068647e-06	8.426062070299167e-09	1.216152396565917e-07	0.0027047784003810804	0.00575142434682574	0.07841091015286561	0.0038190987511870222	1	0.018281006588765414	6.928824181073878e-11	0.07267784282110956	0.02579797581364207	0.00010594958548160172	0.0007532735317185013	9.751121701206955e-06	1	0.00012251828671927534	1.2958539505891764e-06	0.07666902671409326	1.2276400329636061e-06	3.380349478110389e-08	1	1	0.04110543449076931
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0006473115315271949	2.4962155453778223e-08	0.019941647916667304	0.0036889763079521742	2.2607782312888958e-10	3.6452508794804217e-06	0.0007109843507066005	0.05573394182759728	2.146355981835768e-09	0.0010331229194638913	0.002360411567205345	1.1109783479512636e-05	0.006449876786948527	3.2109162795279644e-07	5.60498425450362e-10	2.8466998781562225e-06	0.0001511811196492907	0.01819871365056136	7.664000408191818e-06	0.005564368668837694	0.028976917673846914	6.752431507273116e-05	1.8399335144358986e-07	0.08498442543769691	3.611241290446543e-07	1	1.7044413116118484e-05	1	0.018071466963052507	5.834644289937074e-08	8.454905985622041e-05	0.00021856389837038304	7.564905907275765e-05	1	0.037689126497819636	0.005845847215496747
GO_PEPTIDE_HORMONE_SECRETION	0.006180822108429407	3.433594434998355e-05	0.00038499881303755146	0.0006839700533800563	1	4.400627952816372e-06	1.0513067338902005e-07	1.0933246687661047e-05	0.024987214360730148	1.8235202237093517e-10	1	0.001621160639928232	4.871378556092765e-08	2.6432576902268856e-05	4.623628557798298e-08	1.0760381641272687e-07	1	0.00048551918074546396	1	4.0555876168468785e-07	1	1	0.021815548172371413	0.0003975942870978466	4.588040292352602e-06	1.255944941602749e-06	0.0015761433878689335	7.1082522183907315e-06	1	0.00028967274259539266	1.3560746270346868e-07	0.04230235014101269	7.771483777618826e-07	0.007322266792099574	1	1	1.5461355299173363e-05
GO_PEPTIDE_SECRETION	0.07308116663725017	0.002381759260253302	0.002348123723536877	0.014057675233873579	1	0.001018065417176306	2.6079578722137953e-05	6.516465202044408e-05	0.009869820187323186	1.0136129713345099e-09	1	0.0186373305087556	4.4941156684963346e-07	1.0970469298987595e-05	3.554012085293934e-06	9.074769449890496e-06	1	0.00015248006483481458	1	6.078320822178185e-05	0.03741924034324906	1	0.03849411528436797	2.7215835490812523e-05	7.998286721389025e-05	0.0001686586362876774	0.007584800499358835	0.0003477544241793362	1	0.002191105114673464	2.560041523214096e-06	0.04830272084328768	2.37632321664627e-06	0.01866178698024079	0.03667950054570979	1	0.004198514627256622
GO_PERIKARYON	0.0010213323963582654	3.007381110808893e-08	0.00016256101095779574	0.012285358519493084	0.04878707074964184	6.69131694497338e-09	0.0013836304246860331	7.690477944466423e-07	5.7619079852466726e-05	1.6716725048659953e-07	0.0555099019504528	0.007163788487496436	8.078751959550434e-05	0.0003174857357568506	6.235296158507708e-06	3.4160542172756436e-08	1	0.005011445329013209	0.004822708166318468	3.4830471840052724e-10	7.035568798174907e-05	1	1.5923196095002368e-10	0.0007224890989220301	1	4.05146109275778e-05	0.04360546275690014	3.762495470660543e-05	1	4.639265487504929e-05	7.692383366175726e-06	0.004545993650440061	1.2418202866015804e-07	0.0003174857357568506	0.015111690957924973	1	0.0002601685366500073
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	1	0.0058197388764194	4.815048434414493e-07	0.016950022805637843	0.06955269200707692	1.8708016158441865e-07	7.901408027866097e-08	0.0002153592181209918	0.028702710501503415	0.00048477167720906156	0.025467000300396503	0.019122205440335716	0.0001358140300535826	1	3.6495949360393354e-06	2.5335609610266374e-08	0.001667940294473591	0.0003659631949735065	1	2.027476368571257e-06	1	0.025467000300396503	0.000495830823097565	0.0002686239444958938	0.019122205440335716	3.105556176108415e-06	0.03219991703347891	0.0002629824923136015	1	0.027522225905884046	5.631735694233697e-06	1	4.0528141820317387e-07	0.0005555647294744892	0.07797236367354399	1	1
GO_PLASMA_MEMBRANE_REGION	0.023084314275464757	0.024545696089721014	0.004576376698324447	0.049041148744953356	0.05838137721601566	0.005485116588103578	0.0029385075531858096	1	0.002293444186881821	1.6798342417079226e-07	0.028970928387531014	8.845782098054755e-05	1.272376251315599e-05	3.048425322460524e-05	0.0003227648776199521	3.6952929016731417e-07	0.03546733759812115	1	0.08844160845662818	2.1470826274128108e-05	1	0.028970928387531014	4.009346854516593e-09	3.266106912469535e-05	0.0008996577187332377	0.0023441304412803454	4.1753265669020045e-05	6.315261127287641e-05	1	0.0012704199380058068	3.5072752808673613e-06	8.171562563319412e-05	0.001697995766060667	1.1680716091588828e-05	0.02022739414013064	0.040073318441956385	0.08970575892838728
GO_POSTSYNAPSE	7.520493428836428e-05	1.7595495038769116e-07	0.00011811594286126326	0.011020026863267418	6.135725404310399e-06	1.531086368800061e-11	1.698367002589407e-10	2.6513865164168315e-05	5.48047489390413e-07	4.048539281598096e-12	0.0008527665957145381	1.3443707694738016e-05	6.130651541980114e-13	4.0681569224432224e-10	2.969982038081298e-10	6.6495697836899126e-12	0.00019139696506065285	0.03768785986941103	1	1.7237200555797472e-10	0.02418115176064961	0.06997262814289995	3.215316901616916e-12	4.247716622884923e-10	0.00028133255267748236	1.0546788886678371e-08	4.825425947707629e-09	1.0381473458664914e-11	1	7.271280588749818e-08	3.641420498468051e-12	9.022924307711122e-08	2.6171343314729256e-08	1.8443265803469444e-09	0.005191215989287956	4.499442128802489e-05	6.624001773358756e-05
GO_POSTSYNAPTIC_DENSITY_MEMBRANE	0.02840831277171252	0.001799858055967496	0.012190775657335173	1	0.012521297354734728	0.010085587722225675	5.966013397418202e-06	0.04187894732385444	0.007340234721149752	1.9161802427891672e-05	1	0.0010676822887983883	0.0006662876561239761	0.00334210097684029	0.0012607599501280875	5.45183853950526e-07	1	1	1	3.261651304220514e-05	0.06363044711270949	0.021192803458629728	6.683081138492142e-07	0.00042607813617168144	0.07428002875342221	0.0009088918036109783	1	0.00019476745139490603	1	0.007100285083183833	6.683081138492142e-07	0.0021714416232001543	0.00047227903650515213	7.379741912783011e-06	0.037520917128239795	0.008986173999221858	0.015350406470221012
GO_POSTSYNAPTIC_MEMBRANE	0.008315965799428282	0.005226594790363914	0.0006412907582759031	0.07654647150462535	0.003566963541041357	5.827153862769663e-07	3.1829826652174376e-07	0.009285139713862467	3.2537404901500366e-06	5.020643900621735e-09	0.004759412482135406	9.16198966438575e-06	2.6523125584709817e-08	4.6201668080225744e-07	2.856973502218807e-08	3.553303207226577e-10	0.00552740761172843	1	1	4.630779149028541e-08	0.008354098124155551	0.030748704323831588	2.8737012769397552e-11	6.705067179257895e-08	0.00044141322609725364	1.806161303774534e-05	4.829667201500243e-06	8.348077203956805e-07	1	0.00011357929562794133	2.4308566271002974e-10	4.04954847432748e-10	2.142339213917488e-06	7.834469650802589e-08	0.0661797653712124	0.009213615175979961	0.021470477894234175
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.044707844117638174	0.00526456872133596	0.0033302572249791496	1	0.0034514405746495225	0.006836742487256076	4.6132917385088845e-06	0.07632608045553346	0.0016897682890140153	9.48771380655522e-05	1	0.0026635120633251574	0.0024087909172054722	0.009485274532811339	0.0008821456337864131	5.38943053329799e-06	1	1	1	0.00019023009942076285	0.09754208423179489	0.03358365127486884	6.101454416151952e-07	0.0013160116666209865	1	0.00039886922305820693	1	0.0008821456337864131	1	0.01655690607303395	5.402281021638089e-06	0.0011203376798275544	0.0017344015312487082	5.838376982203464e-06	0.05859530150426262	0.014453302864258832	0.029382502571831948
