	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_GTPASE_ACTIVITY	0.00014123413051969624	0.001934243797942714	0.013088948805972778	0.026195954485444872	0.019319562615028207	0.03372193839251458	0.013077113337004453	0.007746427512244747	0.05478438515159478	1	1	1	0.017032226300988218	0.028246227812405156	0.002706325824578082	0.0001863771120692581	0.037882136311943815	0.002744814104937765	1	1	1	0.0584418920206049	1	0.008188271918797674	1	0.0009065002519846876	0.014771571151181107	0.003977448229296132	0.025444326041107357	0.0999997089152731	5.01735798019709e-07	1	0.003221230022756316	0.060684612187431264	0.0006401668950302142	0.002627419415506038	0.0013185598909191132	0.0752854651521222	0.06608701274390105	1	0.02188040101408628
GO_HEART_PROCESS	0.048011192435079786	0.017143318309136957	0.00010163538084206891	0.005248038730008675	0.00014840599128540521	1.0550589835345292e-05	0.019404556991278965	1	1	0.0003391722773454786	1	1	0.010677694177338992	0.00026295502001227877	0.0003737214719637949	0.022596871542783892	0.00012226045210494974	2.962198841771624e-08	1	0.0011827825891951305	0.00023615265415477538	6.8609078843762106e-06	0.0042253265770840764	3.0342152359086327e-05	0.001127438688764526	0.007841286862424357	3.660681232919849e-06	0.0020439078517803244	1	0.07711742818307932	0.0002100502095054857	0.00010040548571388364	0.00013005703207347175	3.2796612192687036e-07	1.6421957957923894e-06	0.010557221806266281	0.000513065255473899	1	0.0015560080612083693	0.00012679192380737891	0.012709599209131062
GO_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.007537309472502418	0.0020505841547305836	1	0.00497188639296775	0.01402608559874774	3.1149637892635695e-05	0.007537309472502418	1	1	0.00020919669710472988	1	1	1	0.0021427127092892295	8.07023128279738e-06	0.007935645500043553	1	0.0006532179146510053	1	1	1	0.006822789620911096	1	1	4.5395082770571804e-07	1	1	1	0.001121136290711422	1	0.00027138917535707296	0.0005740823704138975	0.00034450385946083184	0.00023616281876037704	0.0010183879363415693	0.00032000736405390917	0.01425062586196535	1	1	1	1
GO_HORMONE_ACTIVITY	1	1	1	0.00037234854298817677	9.40418704886703e-05	0.0008314105552306161	4.043261282371535e-05	0.004027439877307137	0.007347080930203642	0.0008056189508659495	1	0.001248718184294395	1	0.010971587837068753	1.0363799955892539e-05	0.006965961236895191	8.180049850947668e-05	2.375878438432011e-06	1	0.010700075248569862	1	0.07115352331413538	0.050541699622304925	7.179414408375884e-05	0.0016303183314457792	0.0024438034707402467	0.0014680877298534067	1	1	1	0.08327729035049747	1.3893438843837203e-08	0.0021336899609195603	0.020825556777689824	5.844972163748796e-05	0.0018517263737312106	4.910188400319981e-07	1	0.00040593755458573355	1	0.004347839421379729
GO_HORMONE_TRANSPORT	4.1426324293158956e-07	0.0018259004662891654	0.0008913873236795489	0.002852714331787354	2.912880487038194e-06	2.422252065592545e-09	0.0001282421913990639	0.028578797349474327	0.0009959932146847983	6.479647929324983e-10	0.02355693344267973	1	0.001291521716795363	0.008071826618333167	9.815070978191898e-11	4.589027269985557e-05	5.700255298890511e-07	2.9745404028780342e-08	1	0.0004592957953521992	1	7.429620715126983e-05	0.06966108088559386	0.0009045033843556594	0.0004349531356738767	3.855346783476765e-05	4.20956966893371e-05	7.981713679794389e-05	1	1	2.0177076058836008e-06	0.00016868592950047834	1.4234960694636811e-06	8.101285017314552e-05	6.804490526590712e-09	9.919882434372695e-07	8.584773085740238e-07	1	0.013501947233284128	0.014294682394442426	0.0025845466579826892
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	6.210828846109351e-06	2.0969820948568696e-06	0.00012134428374532824	0.00019613943151974844	4.840158274177497e-10	6.757988280092775e-09	1.7226896111943724e-05	0.006179248754705435	0.04655025158172266	1.1323166185794875e-06	1	0.00010771535907094787	0.001829031182250196	0.0012139667558275224	3.261598734427551e-07	3.7282118883208426e-06	0.00013632668543195336	2.4115670016477964e-08	0.026325419738538636	0.0031021583007926345	2.0526570855050608e-05	5.845753658917374e-09	0.002347918039293573	6.58069843361142e-05	1.367535447105439e-07	0.015539394032432097	1.0922647010191966e-06	0.0003337231068011315	6.427388021812419e-08	1.606687953170649e-05	2.54239239216858e-07	0.0011126137938870517	4.402089392119279e-06	2.1353304586080313e-05	2.2763702878236813e-07	0.000707102205677379	0.00046508789637556003	0.025660451818663388	1	0.003624782308434882	0.013024697327276513
GO_INSULIN_SECRETION	3.2327619914340744e-08	0.0006998666414526067	0.0013087131991925682	0.0023139594494951954	1.1285741960520568e-05	1.3314018332266642e-08	0.0006357340918711207	1	0.00039698591149051055	2.591943525254159e-06	0.005799616299685395	1	0.029727189558870104	0.017648345889861417	1.236843660823439e-08	1.6438873297053291e-06	2.0201317793011597e-06	7.605103036212313e-08	1	0.00012993706686570405	1	3.7282298982477258e-06	1	0.0039630892247248806	0.016658559276590323	7.370889506530531e-07	3.950140090447363e-05	0.00015611591272490788	1	1	1.255542899647466e-06	0.0010621761799251006	0.000314739456478641	0.00010318138637044338	7.248216804534025e-07	5.859389845686014e-05	2.797117557129525e-06	1	1	0.006928513423703042	0.0003622388096226059
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	2.4308830041119833e-06	1.795856310327082e-07	6.475013488493886e-06	0.012330006393399873	3.0263738959313e-08	6.781449768400449e-08	0.00025143365573709886	0.009159779775542276	0.0024789305856323107	8.763545444878673e-12	0.012114856141059893	0.0021260103988456347	0.00029976855669888725	0.004823195954293369	1.4152140696221949e-05	2.526477515851777e-05	3.548801723385342e-05	1.742810982197085e-07	0.000435747922773122	2.154796343567522e-05	0.00015647936134899343	2.1250423454244327e-07	0.0005773258233280343	1.7144328325890967e-06	0.00013429933081288148	0.0002594404834732611	0.00037789900112139563	0.0009760572363792797	0.0010310694492596806	0.002134158264991859	1.4021923891438526e-05	0.0003849748957929222	0.00021225465262808552	4.51553853481057e-05	4.7112552525874207e-07	0.00023733737559372692	3.721428214542577e-05	0.001599881845753992	1	0.01719350306791101	0.01634512063226634
GO_ION_TRANSMEMBRANE_TRANSPORT	7.1387973921144265e-06	4.725887460477196e-06	0.00023506979289888985	2.5774902881692263e-05	5.441462835875654e-10	1.4454575314459817e-09	4.334428185837069e-05	0.0033456311632419355	0.01479762172349064	1.0149075139187502e-06	0.04191416790100033	0.0004575692265122999	0.00644872269979524	0.008232990236235693	7.059170631373846e-07	1.2868729324932993e-05	9.779539257737113e-05	2.680787528630546e-07	0.00323680140560767	0.0013312957068550846	0.00020702396770277964	2.208274959558665e-06	0.013032945767580628	1.5041369190060827e-05	4.2701275038137254e-07	0.0034503360092661417	6.126641763914975e-07	0.0003057741267048497	5.64540509995215e-06	0.0005083718367913104	4.147067903526036e-07	0.0009385031691516721	0.00010181314487789361	0.00010442127202436868	7.762371351249797e-07	0.0013350707789863137	0.00016812222716777736	0.0015349961082877783	1	0.0003406689247523742	0.003142212533020272
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7.398622482335249e-06	2.4106592398931426e-06	0.0004090618193306472	0.0071477077905028885	1.8635562870628064e-08	3.339701582394383e-06	0.000332543969675414	0.04245420320256166	0.0999206042473989	1.1910845175044926e-05	1	0.018842847346169922	0.025780449222356006	0.021221207394040986	2.4881690887101904e-05	0.00020922542953616396	0.0003527061817477639	6.922883476478958e-07	0.00790955797361903	0.0012333187779490773	1.2733817725818497e-06	8.823175882133327e-07	0.03648757957056703	0.00018769714249478042	1.0273167191821031e-05	0.00715721236764133	7.458887945599457e-05	0.0021890794313343953	3.471030613388937e-05	0.0026736244335424653	2.181530912204188e-05	0.004294788877086009	0.0024612423161344266	0.0009793401153910253	2.5254105499250556e-05	0.0074807638203151505	0.007962525255861275	0.02701411139497234	1	0.0005580322344862498	0.02707699714887213
GO_ION_TRANSPORT	7.884687279946512e-05	3.124862239545223e-05	0.0004987344263908122	0.0027798039313621237	5.729715035762695e-09	6.985772404988211e-08	0.007136674147650179	0.033129673454403985	0.009341443429511043	4.301012618390665e-06	0.05677223660743791	0.0017385288269712307	0.018333773300795442	0.015617666730907032	3.6970271150016387e-06	0.0002913367311927484	0.0015454840419633076	9.599981780628042e-07	0.004180523807960412	0.003452028141616603	0.0021219337090899737	1.0202340395948362e-05	0.03844417593411065	2.4145239924333595e-05	9.632266876291595e-05	0.033260977000558634	5.87177153361651e-05	0.000155817405258718	0.00010216705019572281	0.004047475008931545	4.066966373583725e-05	2.487407801221586e-05	0.00013473388835782973	0.00012985167543333453	8.27589140328655e-06	0.00030199931288910076	0.000501204090902263	0.007644830597739016	0.04937345677681648	0.0035436812331252066	0.07880808229389857
GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	1.5261524355048017e-05	8.201325742973609e-07	1.991092536868244e-05	0.00017605603457471197	7.894531118823878e-07	1.1752921142971218e-05	0.003392990722927758	1	0.0005972309221505823	0.00038782489393640596	0.00580722206145079	1	0.057414526836411905	0.041048491797060827	0.0009314551129896431	0.06260375821033082	0.0008240151924937544	0.0036239625112743923	0.0029298045455090627	0.00011253202711603016	0.021758229084056446	7.371533010225306e-05	0.006334995199605786	0.00017575860869889492	1	0.049714419625175865	2.758453004902961e-07	1	1	1	0.0001082907012316392	0.058722387987914404	1	0.0027399836601863514	0.0001009320482115994	0.004541411468562129	0.00019675339395974767	0.0019300752781650221	1	0.0016578871652797034	6.385049271973031e-05
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	1.8807212044058552e-05	4.357639271646008e-08	1.2044824643231422e-05	0.00013964056276072334	3.2481896128366827e-07	2.5656171809274042e-05	0.0005905993221247963	1	0.001847028633098713	9.032558236699018e-06	0.01157292722583414	0.016391071601444485	0.026519602382572005	0.016984174501256444	0.00017980994368949066	0.012773092378942419	0.0040575487335055005	0.0010231069959808492	0.005935178510644956	5.5974628553445704e-05	0.001026036687732823	1.7373671128417811e-06	0.002611486279029851	0.0001948984604994708	0.002879887277003279	0.09029623720187918	3.437966461850017e-06	0.02062574528262573	0.005542997738406608	1	0.0001147859729048184	0.014131416380966266	0.05371666478503645	0.0021712174716456145	1.5851301303770882e-06	0.014833797668828752	1.2257618115185664e-05	0.004783756915939907	0.05982652590922655	0.0008266501844531593	6.43288772627093e-05
GO_MAIN_AXON	0.00030275800361156957	0.001253667290247007	1.3687547908536324e-05	0.000855485101013076	4.463553583633484e-06	8.718376985461518e-06	0.00030275800361156957	1	0.0008824242136317162	0.00019212644879296192	1	1	0.002248603671310412	0.012330176549619765	0.002900838191424282	0.0024745983473232203	0.008040391232057242	3.185996636334565e-05	1	8.090322094700397e-06	0.0005368346021328296	0.05619158871847996	0.011148039534190968	0.016963733261935232	0.08122114786507284	0.015176056710813901	0.0023951631322650657	0.04134221056928489	0.005028252646278819	0.05217545931834233	3.167560214123455e-07	1	0.07765840874797647	0.00023988957790843646	1.3009772647176732e-05	5.1398702840321775e-05	0.0017056753051363227	0.04353986481318117	0.016144895289874506	0.016582233464187857	0.0002055843537103197
GO_MEMBRANE_DEPOLARIZATION	0.00022586848005723414	3.9725720017314003e-05	7.212434260361889e-05	0.017251877807684668	1.3057939507454819e-08	3.842827167588325e-09	0.00767315243902722	0.012484815400507832	1	0.0001343721663162878	1	0.04781930387310729	0.03767282868199329	0.003944479710756399	4.857674666591816e-05	0.00855508962160667	6.283517967053953e-06	1.0335263422867058e-08	0.0017992336458283464	0.0261049176736583	0.0001461200495043169	2.1431843779451398e-05	0.00039121993192359206	7.867743913037017e-07	2.3134246873723896e-07	0.03244084265401903	3.5473572521982355e-05	7.557953678594131e-05	0.011209199847551976	0.013152572165258447	3.182667328471833e-05	0.00033590332049837635	5.650995370398704e-05	2.6151820641251433e-06	3.5440678765041866e-06	6.898191737825243e-07	1.296326751498711e-07	1	0.027840888236027483	0.005841629878440835	0.005700082201175571
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.0014842329682435151	0.002101938608198073	0.00018095582803845378	0.060825404502152125	3.158308032880086e-07	3.821110217128165e-08	0.013305699918096825	0.016370996290130835	1	0.01060092054001549	1	1	0.03602637565755629	0.028014429950894426	0.015759328948328877	0.09222766855027476	5.121231018268002e-05	4.022632599576248e-06	1	0.0021931625042724834	4.961290865390655e-05	6.783464057580346e-06	0.00011308011101218707	1.38929133864929e-05	5.491258982304181e-06	0.032321125803677964	0.00014130989288341222	0.008248856409594829	1	0.01698181901703688	0.00013157421036302797	0.007975781516428415	0.01668241367240153	0.00010543046991295935	0.00011714356636038925	0.00017094719324450836	5.891238247046626e-05	1	0.004993666767045379	0.034359887407095724	0.0011383699146833015
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.00023060157664200887	0.010872706741876792	0.0007017408229894606	0.025489284765719655	3.0415961016494464e-06	9.633374764561609e-09	0.037799863972988734	0.006524633957370463	1	0.0027423248405405998	1	1	0.014728746613371424	1	0.004159733097702345	0.03967538482626254	5.065810185767017e-05	4.9977726541250433e-05	1	1	7.057542195654243e-06	0.00018937904191307364	0.010562178529552213	1.665515200099943e-05	4.583350494691274e-07	1	0.00024805836359576006	0.002110157792503786	1	0.006774502497834067	0.0035185044446991443	1	0.004417380976245222	9.426672085921517e-06	0.00010300435643584294	0.00028979356839986536	5.7110444280805694e-05	1	1	0.01402109676915475	0.002841164146820563
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.972679296637693e-09	9.029971215213095e-10	5.6414817662941985e-06	0.0008326950822445944	0.0	8.92053320100672e-10	2.1113361275082454e-05	0.026188405434138362	1	3.951539593316511e-07	1	0.024334709751503092	0.0025906454764956788	0.00023055517211589827	6.183095779821457e-08	2.259860896969279e-06	1.2804181110936952e-06	0.0	0.005353240125812286	4.8564105405657365e-05	1.5824135335407163e-09	3.4884317656747044e-11	0.00016581301469209553	1.2406541729514942e-06	3.0253196059426557e-07	0.0004508054192976507	1.200044500437869e-07	0.0001079752637643816	2.5804130709961015e-07	0.0005153637965688018	2.0410170331608413e-08	0.0009107450584501242	1.4734088998880068e-06	7.598368666483779e-07	1.1507834463131417e-08	3.7524195553029216e-06	6.268667282227636e-05	0.018317148220005075	1	7.693164989497348e-06	0.0010376231817017523
GO_METAL_ION_TRANSPORT	1.4836108534477255e-05	2.63743807904504e-07	2.1474106939423088e-05	5.268134968239302e-05	6.704868882323467e-10	9.530228828324994e-09	0.0005716998876023061	0.02208129573749873	0.05992405557315772	2.9928411371393793e-07	1	0.0024046995219297873	0.0011266646948915326	0.0006829311612162048	9.13692192239246e-07	2.4546347251352962e-05	0.00031033321181750395	2.3772178825431922e-07	0.09133322273051481	0.0006295114073689989	0.0001323271160181827	1.9932395156629923e-07	0.003557234565092271	3.2777625647018027e-06	7.033438342851639e-08	0.009733145456286008	9.852746543081992e-07	9.571121610130184e-05	3.0325916445805845e-06	0.0012057459533255654	7.01508294453923e-07	0.005456195557056898	1.104414673136489e-05	2.225127429422713e-06	1.9463726494972633e-06	4.5390534052835996e-05	0.00048263108995749704	0.033137021038787684	1	0.0008420649799527613	0.0010865581050966133
GO_MICROTUBULE	0.005742577433525686	1	0.0018515842811961392	0.00027024365347227963	0.0012436572234791887	0.0005155981198085025	1	1	0.05450445512680513	0.018566852245673227	1	1	0.008563807230428044	0.03333219740294169	0.04686823333019874	0.037588881691055454	0.0025597817212038576	0.000995717433112997	1	0.03220904885899489	0.0317690175159514	0.0506093178502377	1	0.010391549500545327	0.08054483955179226	0.0017606745875247132	1	0.0036616421905558694	0.0064353997204363855	0.0023244001786227875	4.393086718845751e-07	1	1	0.01025559104440954	5.311353652215356e-05	0.0037395153060749697	2.3161022177697888e-05	0.00513507600762364	1	0.007276384910763656	0.00011186524590356406
GO_MICROTUBULE_BINDING	0.003222783796236972	1	0.004434894096479458	6.806723362617895e-06	1.0213926003865836e-05	7.969261189955112e-06	0.003222783796236972	0.05225144496512968	0.025940680558877216	0.00011865314992576259	0.06024399851200335	7.036539083549176e-05	0.0014473902059383148	0.0005940097152504764	0.014460629087576171	0.003891006302057076	3.173599353312184e-05	0.00011167834692848988	0.03297354933226704	0.01098707405240551	0.05859752709919308	0.0022257393661886393	0.0348411962775369	0.0005081514730104209	0.0005384294250164734	0.0009884313907702058	0.0011170081989873015	0.00021683026507601788	0.0004091323087599408	0.01444565220991989	6.771873659605632e-07	0.07189248851289398	0.016410244895867843	0.0006708406278158607	1.0628068217721776e-06	0.000446821036595324	6.661607154789806e-07	0.040752945093605164	1	0.01874007570610592	3.095571492639504e-05
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.360079071674683e-06	6.098613503091599e-08	3.9063467618727366e-05	0.023545106593816034	2.1506642811086607e-07	3.44694325979944e-05	0.0006803204215681813	1	1	2.232999552587156e-05	1	0.05882725294997826	0.03567421108110114	0.005689980144230056	0.00013031395592744133	0.0025602197578861174	8.117831954890242e-05	8.761804615176061e-09	0.018096934255210417	7.81034776605738e-05	4.7778496337747e-05	2.1091019408725487e-06	0.001191911106811272	0.0013896086411575581	0.005210811784499003	0.02704220767953558	5.68952762713959e-06	0.00040116052742278363	0.0007246370901998755	0.004596256983073199	0.00022138752687161922	0.04978019379727294	0.025147155570130586	3.685625819849214e-05	1.890322280928558e-07	0.0034035247831865068	0.02806368141115534	0.01086924783539378	1	0.00022424809429033576	0.003176852397016372
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	0.00018947625191922945	1.4039398426035632e-06	1.2724517745033026e-06	0.00037217043174675446	5.3324691551281944e-08	3.1044354997789014e-06	0.00018947625191922945	0.027726610272336694	0.02357760072639903	1.5784825869724628e-06	1	0.005327217813141716	0.005502478370369879	0.0019178730337532368	5.355473073120898e-06	0.0002661672321994102	0.00023408585076278854	3.8700814075642853e-07	0.058451039350455036	0.0001415411187215554	0.0034865379904972515	2.729084793262615e-06	0.0014201195566544422	0.0004823658127518504	3.223223400394826e-05	0.026327482382811795	2.5393268813234116e-06	0.0001877439403203951	0.00011707435790853093	0.00019967162298928365	6.699090859818568e-06	1	0.0034117108448560307	0.00010776298843284682	3.3157480427981056e-07	0.002638237530041443	0.008639038003451449	0.0186373305087556	1	0.0014977399020802418	0.004303928275558588
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	0.006850761565891927	0.0030879793947721224	0.0001948816318433355	0.0018795697714737436	6.148936992911302e-08	7.529555534624421e-09	0.0004901660492229176	0.004786585734365634	1	1.0158072922483719e-05	1	1	0.0002789551407750279	1.584787725894543e-05	4.3898748102289e-05	0.0006029599571446553	1.3018514465334974e-06	1.9158241659766873e-10	1	0.0006278292072300351	0.00014331977146442298	6.74131431788183e-08	0.0028643302671748083	0.00021544617104463093	1.4068404929568068e-05	0.0010371764397274497	5.583385824792231e-06	0.02940219036386127	0.0006445496240597981	0.025453649722722016	1.389595312151215e-07	0.006703925656185161	5.4024877307101704e-05	2.8195428047883553e-06	9.048114868459578e-08	0.0007787514666484086	1.8080864100378236e-06	1	1	3.8332981334932015e-05	0.0011781018321631587
GO_NEUROGENESIS	1.4132472969663468e-11	0.002435658845312383	2.5497778241900804e-05	2.1439094854969198e-07	5.46429679282312e-10	2.2233437313445847e-11	9.59568938307953e-07	0.002838241979537637	0.0037728413665243377	7.353920741914877e-06	0.009419315596029376	0.004203299122328197	0.00040855851887211525	1.345732730384519e-05	4.6089387228942513e-07	5.5626420136789534e-08	5.859960583443069e-08	5.2642830983273825e-08	1.7841637711346614e-05	1.2885556622821426e-06	0.0018273654675482476	1.0485312618158105e-08	5.21835512921065e-05	8.440331766834674e-10	0.01174386886087675	3.0186780997087936e-07	8.981286397924393e-06	3.002869530810415e-08	0.021669502222710357	0.0014504643819847063	0.0	0.0008389859791994025	2.0914282046202715e-06	1.7243597660865362e-09	3.7311387313110345e-10	5.323432217596569e-06	2.7903883093038928e-08	0.06252825482338731	2.336592055285358e-06	4.269926466105023e-05	0.0002326923688210636
GO_NEURONAL_DENSE_CORE_VESICLE	0.0004822342016789216	0.0029804529627054377	1	1	0.0012338565961785841	0.02345470070058764	0.010860861395611598	1	0.0024752846965498954	1	7.878364332136734e-06	1	1	0.003113715540454587	0.0005804963140914055	0.0005212752450931557	2.995343972855835e-08	1.3874241860944991e-06	3.774589669158779e-06	7.057080357109058e-05	1	0.009840033031289108	1	0.01251968080067467	1	0.003625975661639025	0.0005099202596996477	7.2047242402062395e-06	1	1	1.4703925630077386e-05	9.85591405966435e-06	0.0006180211863858753	1	0.0018089683734906492	0.0005743886658760022	5.3173366237224684e-05	1	1	0.00387101236003351	1
GO_NEURON_DEVELOPMENT	0.0	0.012377855788042513	0.001217027280685179	7.4894269985748e-07	3.088129751915858e-11	2.8430036103088696e-11	4.45307516461213e-06	0.007221117306726588	0.000274754133440136	7.00727966762571e-08	0.014074644053425622	0.0012887123524846222	0.0003651967950059065	4.873238107161448e-06	1.887753287022065e-09	1.8585524230729789e-09	5.988959173031105e-08	7.510949195932426e-09	1.0025587203754682e-06	1.431780053784415e-05	0.04952802764886477	1.6639517197436504e-07	0.000730343042479431	5.822631266028111e-11	0.005858807561060941	1.3471083015748064e-07	1.7174281417009496e-05	6.199932200967595e-08	0.030415245470135632	0.003299291605255106	9.017298019386999e-11	1.1882601518631297e-05	9.465337313940836e-08	2.265928511491211e-08	5.758167276326276e-10	1.0118156352767471e-06	1.954159314698778e-06	0.02315790012898944	1.4703106559155188e-05	0.003940188248068521	0.0005194023494199396
GO_NEURON_DIFFERENTIATION	0.0	0.0015540842592045578	6.669215660859429e-05	1.4211959409315966e-07	1.3188938829955532e-10	1.9114043681156545e-11	2.089864907794947e-06	0.01604034340288396	0.0011970499949439661	5.833538965216434e-07	0.018708664067663805	0.0024945540822233214	0.0009511284379463136	4.5033421288476205e-05	1.480517419771843e-08	4.309877232877568e-09	6.310500422213039e-08	2.2901624929794195e-08	1.1252189786814526e-05	3.916403382708822e-07	0.009924586258554968	2.4939996179362822e-08	7.775574608293034e-06	4.030420441836213e-11	0.034872899199191676	6.365469906732812e-08	1.9336958339444266e-05	4.546629339685637e-08	0.05281020968139016	0.0034785263673972056	0.0	0.00012916946616636782	2.1036344932667816e-07	1.1800872501410709e-09	1.9805483919554945e-09	4.0358908458548726e-06	3.525039353746706e-07	0.08021335245842487	1.149312960802007e-06	0.00026825500061700147	0.0014694491070229576
GO_NEURON_PROJECTION	6.694644838489694e-14	6.550342490641015e-10	2.1342316802730465e-10	5.843325823207124e-11	4.694600264087967e-11	4.344224979746514e-11	1.0158540675320182e-13	1.3373119422954716e-07	1.0311585743050244e-06	1.785827041800303e-11	3.671745333333476e-07	2.4782309870907682e-08	0.0002610245624432572	3.2189872989363266e-10	4.879507908839287e-11	3.243139090614022e-11	2.5961344185532198e-11	2.8414159913836556e-11	4.0246239555674634e-05	3.927304370598961e-09	2.8848500210898465e-07	4.3501202640072734e-11	1.415102706348037e-06	7.415723590753487e-11	1.8476929397603925e-07	1.1844258507309746e-07	2.283151445681142e-11	2.5170865391999087e-11	0.0013915066202287996	0.0009874879362876676	2.45535813903075e-11	5.578045027321288e-06	5.033495842354796e-11	3.720945773721951e-11	2.94178015280977e-11	2.8548274855211275e-12	3.444500240590287e-11	1.980503499088293e-06	9.40225018076779e-05	1.1870948668502024e-10	4.981459689190615e-11
GO_NEURON_PROJECTION_GUIDANCE	6.417791553747776e-08	1	0.06903320239313349	0.036212908419007483	2.008908261963427e-08	3.739264132773812e-07	0.0005007673594147333	0.0647520917600789	0.009247511999946445	1.3120805800292956e-05	1	0.0966842930591355	0.008635705865208121	0.015773033860966956	8.24614414862701e-07	0.006429849673809107	0.0008012748099562872	0.006256257187457037	0.03958067574088342	0.05032454676235576	1	8.050139790061195e-05	1	9.577200679178333e-07	0.014758859859176243	0.006312555973288392	0.017074384605884396	9.836981218547258e-05	1	0.004488549425652466	0.0005182191416834847	0.020022986592656666	8.418005191324074e-05	2.0800452195768315e-05	8.449740535043659e-07	0.00024282436308009636	0.04292879578058639	1	0.00883671612024639	0.02566565349975214	1
GO_NEURON_PROJECTION_TERMINUS	7.060907414313533e-12	0.019828136618868175	0.027981918370310943	0.02330654439212476	7.616589795533812e-07	2.027157767647836e-06	0.004063358205867895	0.04465635437690929	0.06750599408861657	1.6625157506999777e-05	0.09009381052730658	0.002593979287492054	1	0.004129173167623401	1.6277592013169695e-06	4.294992445308399e-05	0.006139429827824672	1.4204684983809557e-08	4.5511636328154914e-05	0.020817166650404673	0.0013976277257941039	0.00012836694538087556	0.08128757725953539	6.407679254039067e-05	0.02031893328605694	0.027384889789821898	0.0010528319009452947	1.0130430754262676e-06	1	0.04684516805162764	8.701218010553902e-07	1.682270049552237e-05	1.2521379653351872e-05	3.707680355291565e-06	3.6265574114846544e-06	0.0002943600656525325	4.7470650826886285e-06	0.00610605319097457	0.06756222348958252	0.00018181946028050788	0.0005828848459824565
GO_NEURON_SPINE	5.09627922640199e-06	0.03436254529363192	0.002476981106839693	0.0007117802296721099	0.00012169376636528284	0.0009658983976187363	0.00014529907382132556	0.00035779847659933584	1	0.00036373448446980206	1	6.0823363081774495e-05	1	1	5.085529489334828e-05	6.6857820184562655e-06	0.0015801795752851122	0.00010110453531919639	1	0.035998803257825784	5.546687219604163e-05	0.0004625131544401251	0.032770628084424325	0.0002646607049991978	0.007953674173410863	0.0023944313758381686	3.396852149006868e-05	5.439295560849544e-06	0.012719417436743208	1	2.3483234246057805e-09	1	0.0012178672686646852	0.0004903793801764866	2.6178223103245912e-05	9.358893226396603e-06	0.0005234093227348691	0.055662985988072955	0.0908128968770785	0.05170251388316904	3.6872628228490356e-07
GO_NEURON_TO_NEURON_SYNAPSE	1.0415969198263042e-09	0.0010417497719120705	0.0005631770854968021	3.7780718553648285e-09	1.6584468749414327e-06	8.6137474930581e-09	4.103783027542551e-05	0.00014682051845416044	1	7.988017514115597e-07	3.1956567260738034e-05	0.013575178982837	0.0008476453534570494	0.004636889797526078	1.842966357301634e-08	9.409026335838178e-09	4.54540806016368e-06	4.2555513557474e-09	0.07348835643499174	0.004435847298099427	0.00422893502356958	1.2889954090766764e-06	1	9.040026505147125e-10	0.014542828238832128	2.6045617585346292e-05	0.001772014478667483	7.17546444484185e-09	0.0027310892669032416	1	0.0	0.04482127234592548	1.2475270894096724e-07	6.816732556202965e-08	3.1046754056518466e-10	3.6483619358929076e-07	1.708486352391958e-09	2.2936420140950986e-07	1	0.00016614633608769136	4.2406079758805504e-08
GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0.005526018523150933	1	0.01812609110713992	0.0030333317513409064	0.01335627694229502	0.0019845362716847115	0.00043814911208017726	0.00892848478443542	1	0.004367867910620382	1	0.00014867556254472003	6.265334773536413e-05	0.015454718995663086	0.006587140663070867	0.0004845197255408662	0.0013761849590802067	0.00011294283636298363	1	1	1	0.04618795766343442	0.014396734237522635	0.0005797848725319632	1	4.970628513356612e-05	0.005826451881700057	0.03681742440498148	1	0.009267887110171458	1.326568093151792e-06	1	4.0102951415654786e-05	0.004898700017849644	0.0023811365145958163	0.056340814997097755	0.0015100309669583423	1	1	1	0.044514454860144936
