	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_AMYLOID_BETA_METABOLIC_PROCESS	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANAPHASE_PROMOTING_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	0	0	24	0	0	0	0	0	0	0	0	0	10	0	0	24	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	25	24	30	0	0	15	0	0	0	0	0	0	0	0	20	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANATOMICAL_STRUCTURE_MATURATION	3	3	11	4	5	0	3	0	0	0	0	0	3	9	10	7	0	0	0	0	0	0	0	0	0	0	0	5	0	8	2	7	9	11	12	0	7	6	7	0	0	7	6	5	9	7	0	5	0	8	4	11	6	12	10	0	0	9	0	0	3	0	6	6	0	0
GO_ANCHORED_COMPONENT_OF_MEMBRANE	2	0	6	0	0	3	0	0	0	0	0	0	3	13	9	5	0	4	8	0	2	0	0	0	0	0	4	4	0	0	0	11	9	7	6	0	0	4	0	0	0	6	4	0	5	6	5	3	0	6	0	11	0	9	7	0	0	7	4	0	3	0	0	5	2	2
GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3	2	2	0	0	0	0	0	0	0	2	2	0	2	2	0	0	2	0	2	0	2	0	0	0	2	2	0	0	0	0	2	0	0
GO_ANCHORING_JUNCTION	0	9	0	11	14	0	0	0	0	0	0	16	7	27	24	0	8	0	0	0	5	0	0	0	0	0	6	13	0	0	0	0	0	23	23	0	0	0	0	0	0	0	13	0	0	0	0	8	2	0	0	0	17	0	18	0	0	0	0	5	0	0	12	15	0	0
GO_ANIMAL_ORGAN_MATURATION	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_ANIMAL_ORGAN_MORPHOGENESIS	5	0	23	0	0	0	0	0	0	0	0	19	10	0	0	22	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	23	0	0	26	0	12	0	0	0	0	0	15	0	0	0	0	0	0	0	8	0	20	30	21	5	0	31	0	12	0	0	17	0	0	0
GO_ANIMAL_ORGAN_REGENERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
GO_ANION_CATION_SYMPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANION_CHANNEL_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANION_HOMEOSTASIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANION_TRANSMEMBRANE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANION_TRANSPORT	4	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANKYRIN_BINDING	0	0	0	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	2	0	2	2	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	0	4	0	0	0	0	0	0	0	0	0	5	4	0	11	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	6	8	0	0	5	0	0	0	0	0	0	4	7	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	8	7	0	0
GO_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTEROGRADE_AXONAL_TRANSPORT	0	0	4	3	0	0	0	0	0	0	0	3	0	6	5	0	0	0	4	0	0	0	0	0	0	0	0	2	0	2	0	4	4	4	5	2	4	2	0	0	0	0	0	2	0	3	0	2	0	4	2	3	3	4	0	0	0	3	0	0	0	2	2	3	0	0
GO_ANTEROGRADE_DENDRITIC_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTIBACTERIAL_HUMORAL_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ANTIPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_AORTA_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_DENDRITE	0	0	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	2	0	0
GO_APICAL_JUNCTION_ASSEMBLY	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_JUNCTION_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_PART_OF_CELL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APICAL_PLASMA_MEMBRANE	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APOPTOTIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_APOPTOTIC_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ARACHIDONIC_ACID_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
GO_ASSOCIATIVE_LEARNING	2	0	0	2	3	0	2	0	0	0	0	3	0	0	6	0	2	0	5	0	2	0	0	0	0	0	2	0	0	4	2	4	0	6	5	0	2	3	3	2	0	6	2	0	4	4	0	0	2	5	0	4	3	8	3	2	0	8	0	0	0	0	0	4	0	0
GO_ASTROCYTE_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ASTROCYTE_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0
GO_ASYMMETRIC_CELL_DIVISION	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0
GO_ATPASE_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	2	2	4	4	0	0
GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	2	0	2	2	2	2	0	0
GO_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	3	0	0
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	2	0	2	0	0	2	0	0	0	0	0	2	0	2	2	2	2	3	0	0	0	0	0	0	0	2	0	0	0	0
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_PLUS_END_DIRECTED	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	0	0	2	0	0	0	0	0	0	0	0	2	0	3	5	0	2	0	3	0	0	0	0	0	0	0	0	3	0	2	0	3	2	3	4	0	0	0	3	0	0	2	3	0	2	0	0	0	0	2	0	0	3	3	3	0	0	3	0	0	0	2	0	0	0	0
GO_ATRIAL_SEPTUM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_ATRIOVENTRICULAR_VALVE_FORMATION	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0
GO_AU_RICH_ELEMENT_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_AXIS_ELONGATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_AXIS_SPECIFICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXOLEMMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON	5	11	46	15	17	2	3	0	2	3	0	28	10	46	49	31	12	13	34	0	9	0	0	3	4	11	13	16	6	20	7	32	30	37	52	8	15	13	29	14	4	36	13	16	26	28	9	10	0	44	13	37	38	46	31	6	8	39	11	10	9	14	22	24	0	0
GO_AXONAL_FASCICULATION	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0
GO_AXONAL_GROWTH_CONE	0	0	2	0	0	0	0	0	0	0	0	2	0	4	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_AXONAL_TRANSPORT	0	0	6	3	2	0	0	0	0	0	0	4	0	8	7	0	0	2	5	0	0	0	0	0	0	0	0	3	0	3	0	4	4	5	6	3	4	2	0	0	0	0	0	3	4	5	2	3	0	5	2	5	4	5	0	0	0	5	0	0	3	3	3	3	0	0
GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	3	0	0	0	0	3	3	0	0
GO_AXONEME_ASSEMBLY	0	2	0	3	0	0	0	0	0	0	0	4	0	4	4	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	6	0	0	0	0	4	0	4	2	2	3	0	0	0	0	4	0	4	3	4	4	0	0	6	3	0	0	0	3	5	0	0
GO_AXON_CHOICE_POINT_RECOGNITION	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0
GO_AXON_CYTOPLASM	0	0	5	2	2	0	0	0	0	0	0	0	0	6	5	0	0	0	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	4	3	3	2	0	0	0	0	0	2	3	4	0	2	0	3	2	4	3	0	0	0	0	4	0	0	3	2	2	0	0	0
GO_AXON_DEVELOPMENT	4	6	29	7	8	0	0	0	0	0	0	14	0	33	34	17	7	12	21	0	4	0	3	3	5	0	5	14	4	9	3	23	19	25	22	5	11	0	20	0	3	27	7	14	18	17	0	9	0	21	6	24	19	34	20	3	8	23	0	8	6	8	8	12	0	0
GO_AXON_EXTENSION	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON_HILLOCK	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON_INITIAL_SEGMENT	0	0	3	0	2	0	0	0	0	0	0	3	2	5	5	2	0	3	2	0	0	0	0	0	0	0	0	2	0	3	0	2	2	4	4	0	3	0	2	0	0	0	0	0	2	0	2	0	0	5	0	3	2	4	2	0	0	2	0	0	0	0	0	2	0	0
GO_AXO_DENDRITIC_PROTEIN_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXO_DENDRITIC_TRANSPORT	0	0	6	3	0	0	0	0	0	0	0	4	0	8	7	0	0	2	5	0	0	0	0	0	0	0	0	3	0	3	0	4	4	5	6	3	4	2	0	0	0	0	0	3	4	5	2	3	0	5	2	5	4	5	0	0	0	5	0	0	3	3	3	3	0	0
GO_A_BAND	0	0	3	0	2	0	0	0	0	0	0	2	0	3	4	0	2	2	2	0	0	0	0	0	0	0	0	3	0	0	0	2	2	3	3	0	0	0	0	0	0	0	2	0	2	3	0	2	0	2	0	4	3	3	0	0	0	3	0	0	0	0	0	2	0	0
GO_BASAL_DENDRITE	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
GO_BASEMENT_MEMBRANE	0	0	5	0	3	0	0	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	6	0	0	0	0	4	0	0	0	3	3	0	0	0	0	0	0	2	0	5	5	0	0	0	0	2	2	0	0	3	0	0	0
GO_BASIC_AMINO_ACID_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
GO_BASOLATERAL_PLASMA_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BEHAVIOR	6	8	19	0	10	2	3	0	0	4	0	23	5	23	33	18	9	10	21	0	6	0	4	3	3	7	5	0	6	14	7	25	16	28	31	9	12	8	16	9	4	32	13	15	26	19	7	9	3	25	7	29	23	36	21	3	5	34	7	5	7	0	14	25	0	0
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE	0	0	0	0	2	0	0	0	0	0	0	2	0	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
GO_BILE_ACID_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
GO_BIOLOGICAL_ADHESION	0	0	31	16	18	5	5	0	0	0	2	0	0	41	42	32	0	0	29	0	8	0	7	4	0	0	11	20	0	0	7	34	0	42	45	0	15	0	31	0	0	36	18	16	31	0	0	14	3	31	0	38	28	48	37	0	0	37	13	10	0	0	18	27	0	0
GO_BLASTOCYST_DEVELOPMENT	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
