TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
ASCL2	KEGG	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	74	up	148	4	0.009523101669329348	1	ACTN3 CACNA2D2 CACNB4 ITGA7
ZNF846	REACTOME	REACTOME_ION_HOMEOSTASIS	54	down	107	3	0.009523503388033427	1	CAMK2B ITPR1 KCNJ11
LMX1A	NABA	NABA_ECM_GLYCOPROTEINS	196	up	282	10	0.009527536989802465	1	COLQ FBN1 IGSF10 LGI3 MMRN1 SMOC2 SNED1 SPON1 THBS4 USH2A
HMBOX1	PID	PID_AVB3_INTEGRIN_PATHWAY	74	down	78	3	0.009529190664615328	1	COL12A1 COL1A2 CSF1R
MAFB	WP	WP_SCFA_AND_SKELETAL_MUSCLE_SUBSTRATE_METABOLISM	6	up	345	2	0.009532742727903942	1	FFAR3 PYY
MAFB	REACTOME	REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	6	up	345	2	0.009532742727903942	1	ADORA2A NTRK2
MAFB	REACTOME	REACTOME_MITOCHONDRIAL_UNCOUPLING	6	up	345	2	0.009532742727903942	1	SLC25A27 UCP2
MAFA	REACTOME	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	52	up	331	5	0.009540077080908649	1	ADCY1 ADCY2 ADCY5 GNG2 GNG4
MAFA	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	up	331	5	0.009540077080908649	1	CPLX1 CPLX2 SNAP25 STX2 SYN1
TFCP2L1	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	up	286	5	0.009540940689990784	1	ADCY1 ADCY5 GABBR2 GNG4 KCNJ2
PBX3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	up	203	13	0.00954856340042487	1	ADCY5 APOA1 APOC3 CHRM4 GABBR2 GNG2 GPC2 PTGDR2 RBP1 RGS14 RGS16 RGS4 SSTR5
SMAD9	REACTOME	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	43	up	257	4	0.009556746240404368	1	LRRC49 TTLL10 TTLL7 TUBB3
SMAD9	REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	up	257	4	0.009556746240404368	1	KCNC1 KCNF1 KCNH3 KCNH6
HLF	REACTOME	REACTOME_GPCR_LIGAND_BINDING	463	up	68	7	0.009579294716314135	1	CXCL12 CYSLTR2 FFAR1 NTS PTHLH TAC1 TAS2R20
LMX1B	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	229	9	0.009585567722011579	1	ADCY1 CAMK2B CHRNA1 GABBR2 LIN7A NCALD PPM1E TUBA1A TUBB2B
POU2F2	WP	WP_MAPK_SIGNALING_PATHWAY	249	up	96	6	0.009589057586057215	1	CACNA1A CACNA2D1 CACNB4 FGF14 MAPK10 NTRK2
ONECUT1	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	152	7	0.009592065925513205	1	ADCY2 ADCY5 DLG2 GABRB3 GRIA2 NCALD PPM1E
PAX6	REACTOME	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	729	up	205	20	0.009626129548978679	1	ABCC4 ADCY5 ADD2 ASIC4 ASIC5 ATP13A4 ATP1A3 ATP6V0E2 ATP6V1B1 ATP8B2 FXYD6 GNG2 KCNJ11 LIPC MCOLN3 SLC12A5 SLC7A2 TRPA1 TRPC7 UNC79
ZNF519	WP	WP_NEOVASCULARISATION_PROCESSES	37	down	53	2	0.009632407482662031	1	DLL4 SMAD9
ARNT2	REACTOME	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	504	up	78	8	0.009640779407960931	1	AKT3 FGF9 ITPR1 KLB LRIG1 NTRK2 TPH1 VGF
GATA2	WP	WP_CIRCADIAN_RHYTHM_RELATED_GENES	207	up	227	9	0.00964160437309003	1	ADCY1 ADORA2A ARNT2 GHRL ID4 KCNH7 KCNMA1 MAPK10 TPH1
RFX6	REACTOME	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	8	up	255	2	0.009641844973491409	1	BOC PTCH1
SPIB	REACTOME	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	8	up	255	2	0.009641844973491409	1	AKT3 ITGBL1
MAFA	REACTOME	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	up	331	3	0.009644307865575463	1	CPLX1 SNAP25 SYN1
LMX1A	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	up	282	3	0.009653531246891056	1	AKT3 GCK PAX6
LMX1A	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	up	282	3	0.009653531246891056	1	ADCY2 DDC GNG2
LMX1A	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	21	up	282	3	0.009653531246891056	1	CAMK1 NEFL PPM1E
LMX1A	REACTOME	REACTOME_PI_3K_CASCADE_FGFR1	21	up	282	3	0.009653531246891056	1	FGF17 FGF9 KL
LMX1A	REACTOME	REACTOME_SHC_MEDIATED_CASCADE_FGFR1	21	up	282	3	0.009653531246891056	1	FGF17 FGF9 KL
HMBOX1	REACTOME	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	18	up	110	2	0.009653637856032238	1	CPLX1 SNAP25
HMBOX1	REACTOME	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	up	110	2	0.009653637856032238	1	CPLX1 SNAP25
ZFP69B	PID	PID_E2F_PATHWAY	73	down	27	2	0.009686131519267116	1	CES1 TP73
SMAD9	WP	WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	23	up	257	3	0.009690003056625374	1	IFIT1 MX1 SOCS1
SMAD9	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	up	257	3	0.009690003056625374	1	CPLX1 LIN7A STXBP1
SMAD9	REACTOME	REACTOME_LONG_TERM_POTENTIATION	23	up	257	3	0.009690003056625374	1	CAMK2B GRIN2C NEFL
ARX	KEGG	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	74	up	232	5	0.009690172850832846	1	ACTN3 CACNA1C CACNA2D1 CACNA2D2 ITGA7
ETV1	REACTOME	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	51	up	339	5	0.009696033619879696	1	EFNB3 EPHA4 EPHA8 EPHB3 VAV3
SPIB	REACTOME	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	94	up	255	6	0.009701690114891859	1	CRH GNG2 GNG4 PTHLH SCT UCN3
NFAT5	REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	down	41	2	0.009703754057132752	1	ADCY1 PRKCH
NFAT5	PID	PID_AJDISS_2PATHWAY	48	down	41	2	0.009703754057132752	1	IGF2 NTRK2
HLF	WP	WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX	29	up	68	2	0.009708422966482111	1	CYSLTR2 TRPA1
ETV1	REACTOME	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	33	up	339	4	0.009722846921058514	1	GIP GNG2 GNG4 SCT
NEUROG3	KEGG	KEGG_ERBB_SIGNALING_PATHWAY	87	up	276	6	0.009737474599884721	1	AKT3 CAMK2B MAPK10 PAK3 PAK6 PLCG2
ZNF492	REACTOME	REACTOME_NEURONAL_SYSTEM	410	down	59	6	0.009739591568030392	1	GNG2 KCNA6 KCNJ6 NCALD TUBB2B TUBB3
HES4	WP	WP_OSTEOBLAST_DIFFERENTIATION	119	up	49	3	0.009740709391823588	1	DLL3 HEY1 PRKCH
ASCL1	WP	WP_RETT_SYNDROME_CAUSING_GENES	49	up	119	3	0.00974070939336047	1	GABBR2 SRRM3 STXBP1
SIM1	ST	ST_INTEGRIN_SIGNALING_PATHWAY	82	up	71	3	0.009754831690300891	1	ITGA4 MAPK8IP2 PAK3
PAX6	WP	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	54	up	205	4	0.009756190876473947	1	ADCY5 GRIN1 GRIN2C PDE6B
PBX3	REACTOME	REACTOME_CHYLOMICRON_REMODELING	10	up	203	2	0.009767180284790733	1	APOA1 APOC3
PBX3	WP	WP_COMPOSITION_OF_LIPID_PARTICLES	10	up	203	2	0.009767180284790733	1	APOA1 APOC3
PBX3	REACTOME	REACTOME_CHYLOMICRON_ASSEMBLY	10	up	203	2	0.009767180284790733	1	APOA1 APOC3
PBX3	REACTOME	REACTOME_HDL_REMODELING	10	up	203	2	0.009767180284790733	1	APOA1 APOC3
ZNF846	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	down	107	4	0.00977433660535132	1	HCN4 KCNF1 KCNH2 KCNJ11
EBF3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	down	15	3	0.009781766741105535	1	APLN GPC2 SSTR3
ASCL1	REACTOME	REACTOME_TIGHT_JUNCTION_INTERACTIONS	30	down	66	2	0.00978969431685961	1	CLDN6 PARD6A
GATA2	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	up	227	2	0.009791389800161254	1	KCNMA1 KCNMB2
ASCL2	REACTOME	REACTOME_GABA_B_RECEPTOR_ACTIVATION	43	down	46	2	0.009800032850146634	1	ADCY5 KCNJ2
ASCL2	REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	down	46	2	0.009800032850146634	1	KCNB2 KCNH7
ASCL2	REACTOME	REACTOME_SIGNALING_BY_SCF_KIT	43	down	46	2	0.009800032850146634	1	GRAP2 SOCS1
SIX2	REACTOME	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	down	105	2	0.009815280527209147	1	KCNK16 KCNK17
PBX3	WP	WP_MONOAMINE_TRANSPORT	32	down	62	2	0.009836804626021878	1	ADORA2A AMPH
MAFB	PID	PID_E2F_PATHWAY	73	down	80	3	0.009838163386055254	1	E2F7 SULT2A1 TP73
FEV	REACTOME	REACTOME_COLLAGEN_DEGRADATION	64	down	173	4	0.00983841854926848	1	COL14A1 COL1A2 MMP13 TMPRSS6
FEV	REACTOME	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	71	up	243	5	0.009863064715426195	1	IFI6 IFIT1 MX1 RSAD2 SOCS1
TP73	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	84	5	0.009867860407154372	1	CAMK2B CHRNA3 CHRNA5 GNG4 TUBB4A
ARX	REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	up	232	4	0.009887173830857465	1	ADCY1 GNG2 GNG4 RGS16
NEUROD1	REACTOME	REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	12	up	169	2	0.009888456511089827	1	KCNK17 KCNK3
POU2F2	REACTOME	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	61	up	96	3	0.009897638793554542	1	COL14A1 COL1A2 DST
PAX4	KEGG	KEGG_GNRH_SIGNALING_PATHWAY	101	down	58	3	0.009899481438557789	1	ADCY1 ITPR1 JMJD7-PLA2G4B
FEV	WP	WP_INSULIN_SIGNALING	161	up	243	8	0.00991394017808156	1	EIF4EBP1 GRB14 MAP3K12 MAPK12 PRKCH SHC3 SNAP25 SOCS1
PAX4	KEGG	KEGG_GAP_JUNCTION	90	up	123	4	0.009915266962536085	1	ADCY5 TUBA1A TUBB3 TUBB4A
LMX1B	REACTOME	REACTOME_COLLAGEN_FORMATION	90	down	123	4	0.009915266962536085	1	COL12A1 COL14A1 COL1A2 MMP13
RFX6	WP	WP_ERBB_SIGNALING_PATHWAY	91	down	22	2	0.009930262739756168	1	PAK6 SHC3
NR4A3	REACTOME	REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	21	up	285	3	0.009935577535023166	1	GRIN1 LRFN1 LRFN2
NR4A3	REACTOME	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	21	up	285	3	0.009935577535023166	1	CAMK2B DLG2 GRIN1
PAX4	REACTOME	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	140	up	123	5	0.009953684478422264	1	EVL SPC25 TUBA1A TUBB3 TUBB4A
LMX1B	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	up	229	2	0.009958005049280905	1	KCNMA1 KCNMB3
LMX1B	REACTOME	REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	9	up	229	2	0.009958005049280905	1	EPM2A PPP1R3C
LMX1B	WP	WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	9	up	229	2	0.009958005049280905	1	DLL3 EPHA4
NR4A3	WP	WP_PPAR_ALPHA_PATHWAY	26	down	77	2	0.009973062312017444	1	APOA1 APOC3
NR4A3	REACTOME	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	26	down	77	2	0.009973062312017444	1	CHST10 ST8SIA3
FEV	WP	WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	46	up	243	4	0.009986482403330776	1	ADCY1 ADCY2 ADCY5 SYNE2
ZNF382	REACTOME	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	50	up	40	2	0.010009082005126069	1	CHST9 GPC2
ISL1	PID	PID_ER_NONGENOMIC_PATHWAY	40	down	50	2	0.010009082006414816	1	GNAO1 MMP2
TFCP2L1	WP	WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	21	up	286	3	0.010030663033045784	1	CSF1R FLT1 KIT
TFCP2L1	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	21	up	286	3	0.010030663033045784	1	CAMK1 GRIN2C PPM1E
TFCP2L1	REACTOME	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	21	up	286	3	0.010030663033045784	1	TUBA1A TUBB3 TUBB4A
ETV1	REACTOME	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	up	339	12	0.010037024397800076	1	AVPR1B DGKB FFAR2 GHRL GNG2 GNG4 MLN RGS16 RGS17 RGS4 RGS5 TACR3
HMBOX1	KEGG	KEGG_GNRH_SIGNALING_PATHWAY	101	up	110	4	0.010046805029628514	1	ADCY1 ADCY2 ADCY5 CACNA1C
SOX4	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	down	239	3	0.01005017893909721	1	CACNA1C CACNB4 CACNG7
SOX4	REACTOME	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	25	down	239	3	0.01005017893909721	1	AKT3 GNG2 GNG4
NFAT5	SIG	SIG_CD40PATHWAYMAP	34	up	59	2	0.010054791174700206	1	MAPK10 MAPK8IP2
SMAD9	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	up	257	6	0.0100582121969095	1	CAMK2B GRIN2C LIN7A NEFL PPM1E TUBB3
NHLH1	NABA	NABA_ECM_GLYCOPROTEINS	196	up	123	6	0.010063731798043984	1	AEBP1 LTBP2 MATN2 MFAP2 SPON1 SPON2
LMX1B	REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	down	123	3	0.010069830093678456	1	ADCY2 RGS17 RGS4
SPIB	REACTOME	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	44	up	255	4	0.01008293886341971	1	DLG2 GRIN2C LIN7A TUBB3
SPIB	NABA	NABA_COLLAGENS	44	up	255	4	0.01008293886341971	1	COL14A1 COL16A1 COL1A2 COL21A1
SPIB	REACTOME	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	44	up	255	4	0.01008293886341971	1	COL14A1 COL16A1 COL1A2 COL21A1
ZNF492	REACTOME	REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	100	down	59	3	0.010096291658625911	1	KIF5A TUBB2B TUBB3
FOXJ1	REACTOME	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	41	down	49	2	0.010096924412847263	1	PRELP VCAN
PAX6	KEGG	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	272	up	205	10	0.010105895802050568	1	AVPR1B BRS3 CHRNB2 GABBR2 GRIK5 GRIN1 GRIN2C P2RX6 SSTR3 SSTR5
NR4A3	KEGG	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	85	up	285	6	0.01012798268082904	1	ADCY1 ADCY2 ADCY5 AKT3 MAPK10 SPDYA
ZNF519	REACTOME	REACTOME_GAP_JUNCTION_ASSEMBLY	38	down	53	2	0.010141592017832934	1	TUBA1A TUBB3
SMAD9	WP	WP_OVARIAN_INFERTILITY_GENES	32	down	63	2	0.010144050866460086	1	CCND2 SYNE2
MAFA	REACTOME	REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_	23	down	88	2	0.010153690018711359	1	LRAT RBP1
MAFA	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	down	88	2	0.010153690018711359	1	PAX6 PCSK1
LMX1B	WP	WP_RETT_SYNDROME_CAUSING_GENES	49	up	229	4	0.01016042700849984	1	ACTL6B GABBR2 HAP1 STXBP1
ARNT2	REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	down	42	2	0.010165483412546195	1	PRKCG PRKCH
FOXD4L5	REACTOME	REACTOME_SIGNALING_BY_ERBB4	58	down	102	3	0.010168075286139722	1	GABRB3 GABRG2 SPARC
SOX4	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	down	239	4	0.010170005582872843	1	ABCC8 CACNA1A CACNA1C MAPK10
SOX4	ST	ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	47	down	239	4	0.010170005582872843	1	GAST MAP1B MAPK10 TUBA1A
POU5F1	REACTOME	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	52	up	114	3	0.010202178134392281	1	ADCY1 ADCY2 GNG2
ZNF492	REACTOME	REACTOME_GLYCOGEN_METABOLISM	27	up	75	2	0.010202307845725844	1	EPM2A PPP1R3C
ARX	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	up	232	2	0.010210333257046678	1	KCNMB3 KCNN3
FOXP2	REACTOME	REACTOME_GABA_B_RECEPTOR_ACTIVATION	43	down	47	2	0.010214581064862172	1	ADCY1 ADCY5
FOXP2	REACTOME	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	43	down	47	2	0.010214581064862172	1	ADCY1 ADCY5
HHEX	WP	WP_NOTCH_SIGNALING	47	up	43	2	0.010214581064929784	1	DLL3 DTX3
HHEX	KEGG	KEGG_NOTCH_SIGNALING_PATHWAY	47	up	43	2	0.010214581064929784	1	DLL3 DTX3
INSM1	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	up	43	2	0.010214581064929784	1	CACNA1B CACNA1G
SOX4	WP	WP_PI3KAKT_SIGNALING_PATHWAY	345	down	239	13	0.010229161263345943	1	AKT3 CCND2 COL1A2 EIF4EBP1 FGF14 FGF17 FGF9 GNG2 GNG4 ITGA7 PDGFD SPP1 THBS4
ZNF492	KEGG	KEGG_CARDIAC_MUSCLE_CONTRACTION	79	up	75	3	0.010233482872197941	1	ATP1A3 CACNA1C CACNB2
SOX4	REACTOME	REACTOME_GPCR_LIGAND_BINDING	463	down	239	16	0.010236380811587287	1	AGT BRS3 CCL19 DRD2 ECE2 FFAR1 FZD4 GIP GNG2 GNG4 GPBAR1 NPW NTS PYY TAC3 UCN3
ASCL2	REACTOME	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	44	down	46	2	0.01024409035082574	1	DLG2 GRIN2C
NEUROD2	REACTOME	REACTOME_METABOLISM_OF_CARBOHYDRATES	293	up	108	7	0.010254821986270035	1	AKR1B1 FUT1 FUT7 GPC2 GPC6 PPP1R3C PRELP
HMBOX1	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	up	110	3	0.01026680027714455	1	ADCY1 ADCY2 ADCY5
ZNF519	REACTOME	REACTOME_GPCR_LIGAND_BINDING	463	down	53	6	0.01026915301064979	1	CHRM4 CNR1 CRH GAL SSTR3 WNT9A
ASCL1	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	up	119	4	0.010279302807623791	1	CAMK1 CAMK2B GRIN2C PPM1E
E2F7	REACTOME	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	15	up	137	2	0.010280524080532816	1	FZD4 PRKCG
ARNT2	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	down	42	4	0.010287318001426904	1	CHRNB2 KCNJ2 PRKCG STXBP1
FOXP2	PID	PID_HEDGEHOG_GLI_PATHWAY	48	up	124	3	0.010293476974379212	1	GNG2 PTCH1 SAP30
ASCL1	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	down	66	3	0.010297251779830652	1	ACE MBOAT4 PCSK2
NHLH1	WP	WP_ERBB_SIGNALING_PATHWAY	91	up	123	4	0.010298011289813891	1	CAMK2B EIF4EBP1 MAPK10 PAK6
MAFB	REACTOME	REACTOME_CELL_JUNCTION_ORGANIZATION	92	up	345	7	0.010302536317905675	1	CADM2 CADM3 CDH5 CLDN6 DST LIMS2 PARD6A
FEV	REACTOME	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	140	down	173	6	0.01030379152125216	1	COL14A1 COL1A2 MMP13 SCUBE3 SPOCK3 TMPRSS6
MAFB	REACTOME	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	33	up	345	4	0.010323992991168485	1	CYSLTR2 GNG2 GNG4 SCT
MAFB	WP	WP_BDNFTRKB_SIGNALING	33	up	345	4	0.010323992991168485	1	ADCY1 ARC NTRK2 TRPC6
MAFB	REACTOME	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	33	up	345	4	0.010323992991168485	1	ADCY1 CYSLTR2 GNG2 GNG4
SOX4	REACTOME	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	504	down	239	17	0.010333702847459825	1	ADAM12 AKT3 ATP6V0E2 ATP6V1G2 CDK5R2 COL1A2 FGF17 FGF9 GABRA1 ID4 KLB MAPK12 PDGFD SHC3 SPP1 THBS4 VGF
SMAD9	WP	WP_RAS_SIGNALING	185	up	257	9	0.010346350866398013	1	CSF1R GNG4 KSR2 MAPK10 NTRK2 PAK6 PLCG2 PRKCG RASAL1
FEV	NABA	NABA_CORE_MATRISOME	275	down	173	9	0.010368159420418355	1	COL14A1 COL1A2 IGSF10 IMPG1 LGI3 MMRN1 SNED1 SPOCK3 USH2A
FOXD4L5	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	up	234	2	0.010380151298077123	1	KCNMB3 KCNN3
FOXD4L5	REACTOME	REACTOME_SPERM_MOTILITY_AND_TAXES	9	up	234	2	0.010380151298077123	1	CATSPER2 CATSPERB
E2F7	REACTOME	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	51	down	117	3	0.010380473422290315	1	LIN7A SNAP25 SYN1
ARX	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	232	9	0.010382083048516844	1	ADCY1 CAMK1 CHRNA1 GNG2 GNG4 GRIK3 GRIK5 KCNJ3 TUBA1A
CBX2	KEGG	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	265	up	8	2	0.010382770271815556	1	IL11 TNFSF14
LMX1A	REACTOME	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	140	up	282	8	0.010385777423117637	1	COL12A1 COL14A1 COL1A2 FBN1 MMP13 SCUBE1 SCUBE3 SPOCK3
HMBOX1	WP	WP_ECTODERM_DIFFERENTIATION	144	down	78	4	0.010394038769491298	1	ANKS1B GREB1 PLCXD3 SCHIP1
PAX6	REACTOME	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	55	up	205	4	0.01039629127146846	1	ATP13A4 ATP1A3 ATP8B2 FXYD6
ASCL2	REACTOME	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	14	up	148	2	0.010404983978103521	1	E2F7 PCBP4
ASCL2	REACTOME	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	14	up	148	2	0.010404983978103521	1	CHRNA3 CHRNB2
ASCL2	REACTOME	REACTOME_CELL_CELL_COMMUNICATION	130	down	46	3	0.010412146033941028	1	CLDN6 DST SIRPA
CCDC17	PID	PID_HIF1_TFPATHWAY	66	up	31	2	0.010431344685479238	1	CXCL12 GATA2
ZNF846	WP	WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS	13	up	160	2	0.010435803744793248	1	ARC CRH
ASCL2	WP	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	76	up	148	4	0.010438178860142866	1	ACTN3 CACNA2D2 CACNB4 ITGA7
NHLH1	REACTOME	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	62	down	33	2	0.010440008309794413	1	MUC17 MUC5B
POU5F1	REACTOME	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	504	down	23	4	0.010443841037994561	1	ADAM12 CDH5 ITPR1 NTRK2
ISL1	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	up	98	2	0.010454855562126109	1	DDC KCNK3
ISL1	REACTOME	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	61	up	98	3	0.010467801744181493	1	COL12A1 COL14A1 DST
FEV	NABA	NABA_ECM_GLYCOPROTEINS	196	up	243	9	0.010467914992531635	1	AEBP1 LTBP2 NTNG2 SPARC SPON1 SPON2 SPP1 THBS4 VWCE
ARX	PID	PID_P38_MKK3_6PATHWAY	26	down	79	2	0.010476106058204815	1	CAMK2B GADD45G
ARX	REACTOME	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	26	down	79	2	0.010476106058204815	1	CHST8 ST8SIA3
ARX	REACTOME	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	down	79	2	0.010476106058204815	1	TUBB2B TUBB3
KCNIP3	KEGG	KEGG_ACUTE_MYELOID_LEUKEMIA	57	up	36	2	0.010508332221373484	1	CCNA1 KIT
SIX2	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	up	244	8	0.010508921777852231	1	ATP1A3 DDC FEV GABRA1 GCK GRIN1 NTRK2 TAC1
