	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	1	1	0.00460740145003	0.0668102325481	1	0.000744431735583	0.0180388868798	1	1	1	1	1	1	1	1	1	1	1	1	0.0241577206028	1	1	1	0.0288626179969	1	1	1	1	1	0.489962543234	1	1	1	1	1	1	1	1	1	0.0213041696539	1	1	1	1	1	1	1
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	1	1	1	1	1	0.00036081484836	0.000117647426951	1	1	1	1	1	1	1	1	1	1	1	0.0178970924905	0.0	1	1	1	0.00269061934432	1	1	1	0.571148016219	1	0.00414656135634	1	1	1	1	0.199907705308	1	1	1	0.000406932878199	0.000179036913894	0.184701477721	1	0.0245765973737	1	1	1	1
GO_NERVOUS_SYSTEM_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.872649152972	1	1	1	1
GO_NEURAL_NUCLEUS_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.674652644583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROGENESIS	0.579993928402	0.000446655233213	1	0.918822359151	2.16435177813e-06	0.0	0.0	0.000130272739426	1	1	0.0482675478798	1	1	1	1	1	0.0319535557086	2.27846982579e-05	1.08285022073e-05	0.0	1	0.00164712476786	1	0.0	0.945405226617	1	0.0	1	0.00156070205778	1	1.82853341064e-05	1	1	1	1.573692641e-05	1	1	0.149059083078	1.11841794618e-05	1.12447221632e-05	0.00152602299525	1	4.82150536918e-06	1	0.204757917585	0.267508000541	1
GO_NEURONAL_DENSE_CORE_VESICLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.503098646461	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_DEVELOPMENT	1	4.17863961493e-05	1	1	0.000896140547784	0.0	0.0	0.0418983052442	1	1	0.0214522564608	1	1	0.435599346543	1	1	0.000183885131947	1.33748599689e-05	6.7036569795e-05	2.67006618797e-05	1	0.119285431174	1	9.75417667182e-06	1	1	0.0	1	0.0600955626712	1	0.000313339047408	1	1	1	2.23724735298e-05	1	1	0.264851913515	3.29243788153e-05	3.33869907321e-05	0.00470804018577	1	0.00027188595615	1	1	1	1
GO_NEURON_DIFFERENTIATION	1	5.13736868657e-06	1	0.879355373102	3.20057733112e-05	0.0	0.0	0.000616655902678	1	1	0.0539461025955	1	1	1	1	1	0.000535733682228	0.0	0.0	0.0	1	0.00012761566775	1	0.0	0.0636164921715	1	0.0	1	0.000324891870832	1	1.60813381145e-06	1	1	1	0.0	1	1	0.064426728968	0.0	0.0	0.000465573457193	1	0.0	1	0.486201121109	1	1
GO_NEURON_PROJECTION	8.47235529663e-05	4.81027357786e-05	1.5944625168e-05	2.69684715976e-05	1.88799604637e-05	1.46807740133e-05	4.704729063e-06	2.93291569431e-06	2.66747085883e-05	0.0551928843609	2.29533001056e-05	0.371994416548	0.0019523363779	0.707734023302	1	0.00194601171771	4.99728157521e-06	2.58815162635e-05	3.50859569462e-05	1.86162963653e-05	1	3.33556760626e-05	9.86343379272e-05	2.04905445713e-05	0.0288582601638	1	1.41773464644e-05	2.87244194728e-05	4.2035288918e-05	4.36344449948e-05	4.48623982903e-05	0.090318788277	1	1	4.12478441999e-05	1	1	3.20696604234e-05	3.73008404467e-05	3.97470238624e-05	3.11643915725e-05	1	3.14198915695e-05	1	1	3.21393099458e-05	3.77093835775e-05
GO_NEURON_PROJECTION_GUIDANCE	1	1	1	1	1	0.00595425424717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.176390181714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.263577909213	1	1	1	1	1	1	1
GO_NEURON_PROJECTION_TERMINUS	1	0.00345470871475	1	1	1	1	0.553157501684	1	1	1	1	1	1	1	1	1	0.373124729443	1	1	0.0269299503688	1	1	1	0.561007603674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.303470263638	1	1	1	0.756640227106	1	1	1	1
GO_NEURON_SPINE	1	1	1	1	1	1	1	0.310272174942	1	1	1	1	1	1	1	1	0.0317908941058	0.291748463434	1	0.469576697818	1	1	1	1	1	1	1	0.595741546307	1	1	0.284838857756	1	1	1	0.000492928875786	1	1	1	1	0.0559270270505	1	1	1	1	1	1	0.569837703725
GO_NEURON_TO_NEURON_SYNAPSE	1	0.000491992397654	1	1	1.04636389514e-05	1	0.000614637478475	1	1	1	0.983103154657	1	1	1	1	1	0.000141009344325	0.00044995710324	0.0321529293223	0.00083151105018	1	1	1	0.00529291205376	1	1	0.0	0.435089140159	0.0567836593366	1	0.0117193438401	1	1	1	0.0	1	1	0.0158446246165	1.15296016667e-05	4.68478909613e-05	1	1	2.49886209525e-06	1	1	1	0.00197691001694
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.980092744802	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.427165902559	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_SECRETION	1	0.232684843607	1	1	1	0.870777605578	0.00315961951662	1	1	1	1	1	1	1	1	1	1	1	0.00351019447552	0.391050946737	1	1	1	1	1	1	0.000119476398676	1	1	1	1	1	1	1	0.0942069610232	1	1	0.399965190972	0.020705917286	0.193308265613	0.0635563254943	1	0.000958518553817	1	1	1	1
GO_NEUROTRANSMITTER_TRANSPORT	1	0.00101689930227	1	0.299701612271	1	0.0675311547068	0.00162831387398	1	1	1	1	1	1	1	1	1	1	0.77058001252	0.00803709658743	0.0371810408269	1	1	1	1	1	1	0.000221322151531	1	1	1	1	1	1	1	0.208630417081	1	1	0.0743501630306	0.015850927574	0.0333858659743	0.0557388102327	1	0.00262747425824	1	1	1	1
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0171171658161	0.0	0.0173492230068	0.696064921974	0.0	0.0	0.000127907306529	1	1	0.0	1	1	1	1	0.582322744798	0.0	0.248785891856	0.0	0.0	1	0.019073938632	0.000664510891545	0.0	1	1	0.80582664965	0.0	0.23348266317	8.2716151133e-05	1	1	0.00956700293458	1	0.0136094932359	1	0.0264405650041	8.69885288568e-06	0.00047200737902	0.0	0.0	1	0.0138762271773	1	1	0.0849737281688	1
GO_PEPTIDE_HORMONE_SECRETION	1	0.0090534261545	1	1	1	1	0.0	0.0825074279667	1	1	0.0261877555181	1	1	1	1	1	0.0	1	0.00131853735664	0.00145628775858	1	1	1	1	1	1	1	1	0.0340021148326	0.0436581796664	1	1	1	1	1	1	1	0.548880850474	0.12383563285	0.102073357468	0.0244880875153	1	0.11777982395	1	1	1	1
GO_PEPTIDE_SECRETION	1	1	1	1	1	1	0.140714025759	1	1	1	1	1	1	1	1	1	0.00322950704772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PERIKARYON	1	0.0435143702174	1	1	1	0.68267326947	0.239847466523	0.242948834043	1	1	1	1	1	1	1	1	1	1	1	0.279842120762	1	1	1	0.00509569043475	1	1	0.0949376183051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	1	1	0.0942815095848	1	1	0.0101323941601	0.187869457384	1	1	1	1	1	1	1	1	1	1	1	1	0.039295137161	1	1	1	0.570790778451	1	1	1	1	1	0.13124558144	1	1	1	1	1	1	1	1	0.590328352295	0.385235318753	0.0697405361602	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_REGION	1	1	1	1	1	1	0.647930628017	1	1	1	0.263899655434	1	1	1	1	1	0.664961157943	1	0.779314507928	0.000866511864921	1	1	1	0.707901162104	1	1	0.0113149772618	0.349292514808	1	1	0.452593568178	1	1	1	1	1	1	1	1	0.0715588727387	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.313959977589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0237267457934	1	1
GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00224316263142	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.414957766543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSPORT	1	1	1	0.673966225662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.242107198102	1	1	1	1
GO_POSTSYNAPSE	1	3.5132164713e-05	0.311643321335	1	0.000542919850586	9.8928011627e-05	0.0	0.0	4.64201368011e-05	1	9.94967418988e-06	1	0.0306702566539	1	1	1	0.0	7.45731173213e-06	1.80375343461e-05	0.0	1	1	1	1.11462480878e-05	1	1	1.66834680204e-06	0.000114850099259	0.726826260394	0.00650884536706	3.4116698771e-05	1	1	1	1.94280203014e-05	1	1	1.87289045872e-05	1.18697652653e-05	2.06164482486e-05	0.000321017663703	1	1.41645431414e-05	1	1	1	0.0009448587517
GO_POSTSYNAPTIC_DENSITY_MEMBRANE	1	1	1	1	0.740812657653	1	0.580595645825	1	1	1	1	1	1	1	1	1	1	1	1	0.65485161282	1	1	1	1	1	1	0.528879030955	1	1	1	1	1	1	1	0.291777615297	1	1	0.0595430633217	0.020040160728	1	1	1	0.0182883101289	1	1	1	0.0350081223744
GO_POSTSYNAPTIC_MEMBRANE	1	1	1	1	0.042663877133	0.00400809899574	0.0	0.00126556195276	3.51079556006e-05	1	6.11636090925e-05	1	0.00157800402605	0.985408501955	1	1	2.12175606318e-05	0.005193638674	3.3443772365e-05	1.28608349187e-05	1	1	1	0.00140755264337	1	1	1.73535977974e-05	0.000178780169062	0.616648308146	0.00231480380094	0.00102430133912	1	1	1	0.000143500154896	1	1	2.9804993753e-05	4.9000071247e-05	3.59538537635e-05	0.00169383670466	1	3.65245028457e-05	1	1	1	0.00279420530008
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	1	1	1	1	0.200803442718	1	0.0872314949074	1	1	1	1	1	1	1	1	1	1	1	0.511448126608	1	1	1	1	1	1	1	0.303365642355	1	1	1	1	1	1	1	0.10450266152	1	1	0.0377528240696	0.0759294589033	0.652909954843	1	1	0.00342710389047	1	1	1	0.0140514324646
GO_POTASSIUM_CHANNEL_ACTIVITY	1	1	0.000177056461196	1	1	1.17316872434e-05	0.000444901148002	1	1	1	0.203287726898	1	1	1	1	1	0.709318230431	1	0.644146346394	6.61535023964e-05	1	0.00203216204511	1	0.00434517891106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0951339827688	0.000148054046183	1	1	1	1	1	1	1
GO_POTASSIUM_CHANNEL_COMPLEX	1	0.126660305456	0.00182175444789	1	1	0.107699294907	0.00359153765485	1	1	1	0.691746677265	1	1	1	1	1	0.307806514979	1	1	0.0042046010413	1	0.210523934512	1	0.000138294285606	1	1	1	1	1	0.130160388958	1	1	1	1	1	1	1	1	1	0.000103424349599	0.576744649688	1	1	1	1	1	1
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0.00682376003304	1	1	0.00550274829786	0.009735464023	1	1	1	0.949476878464	1	1	1	1	1	1	1	1	0.000371419469716	1	0.0490756131744	1	0.0317797018081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.106169802887	0.000972696120095	1	1	1	1	1	1	1
GO_POTASSIUM_ION_TRANSPORT	1	1	0.00716465390911	0.107217111047	1	0.000598130042137	0.00545014723359	1	1	1	0.042621598046	1	1	1	1	1	1	1	1	0.00676313016374	1	0.236320713037	1	0.0463018581295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00732138623274	1	1	1	1	1	1	1
GO_PRESYNAPSE	0.0466034466556	3.95610628567e-06	1	1	0.0304282256903	2.79074407683e-06	0.0	0.0764371491594	0.559430474999	1	0.0222661026684	1	1	1	1	0.536119546664	0.0	0.000144218165445	3.22626830673e-06	0.0	1	1	1	0.00206135735932	1	1	0.0	0.00737989160753	1	1	0.00850544041314	1	1	1	0.0	1	1	0.000123096650901	2.56872489705e-05	0.0	2.09894133008e-06	1	0.000711730834269	1	1	1	1
GO_PRESYNAPTIC_MEMBRANE	1	1	1	1	1	1	1	1	1	1	0.173549704063	1	1	1	1	1	1	1	1	0.0116214999969	1	1	1	1	1	1	0.0175211336264	1	1	1	1	1	1	1	1	1	1	1	1	0.492181312728	1	1	1	1	1	1	1
GO_REGULATION_OF_BLOOD_CIRCULATION	1	1	1	1	1	0.299070966512	0.16751071975	1	1	1	1	1	1	1	1	1	1	1	1	0.0163742035811	1	1	1	0.0303574227333	1	1	1	1	1	0.000547012443671	1	1	1	1	1	1	1	0.703607015206	0.00199146660402	0.0919961819221	1	1	1	1	1	1	1
GO_REGULATION_OF_BLOOD_PRESSURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.144545217738	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0408361250298	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	0.0078349249031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04611603051	1	1	1	1	1	1	1	0.79552691737	1	1	0.168930045525	1	1	1	1	1	1
GO_REGULATION_OF_CELL_DEVELOPMENT	1	1	1	1	1	0.142586382576	0.0863608532526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.916729367558	1	0.00103849088755	1	1	0.00104041704103	1	1	0.0470373769094	0.992741482059	1	1	1	0.000236078743387	1	1	1	0.0481349183312	0.28788875699	1	1	0.0363063950323	1	1	1	1
GO_REGULATION_OF_CELL_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.563420952576	1	1	1	1	1	1	1	1
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	1	1	1	1	1	0.0219577071292	0.060934394491	1	1	1	1	1	1	0.769391814193	1	1	1	0.608425718436	1	1	1	1	1	0.00498320448457	1	1	0.000251393089683	1	1	1	1	1	1	1	0.129501721064	1	1	1	0.403462747188	0.796256668427	1	1	1	1	1	1	1
GO_REGULATION_OF_EXOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.300489561791	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.077152612029	1
GO_REGULATION_OF_HEART_RATE	1	1	1	1	1	1	0.0809199872549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.101695657509	1	1	1	1	1	1	1
GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	1	1	1	1	1	0.108084105649	0.000848463285013	1	1	1	1	1	1	1	1	1	1	1	1	0.160852029096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.159393136255	0.547868706757	1	1	1	1	1	1	1
GO_REGULATION_OF_HORMONE_LEVELS	1	0.0383913553092	1	1	1	1	0.00099266769779	1	1	1	0.00590393991746	1	1	1	1	1	2.27173065692e-07	1	0.00366145673389	0.00423431688228	1	1	1	1	1	1	1	1	1	0.408222914428	1	1	1	1	1	1	1	0.140941263073	1	0.00949355989172	0.818678461532	1	1	1	1	1	1
GO_REGULATION_OF_HORMONE_SECRETION	1	1	1	1	1	1	0.000137352022652	1	1	1	0.225201247955	1	1	1	1	1	0.000176131300433	1	0.0488574195303	0.704149273895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.226174414373	0.205457698525	1	1	1	1	1	1
GO_REGULATION_OF_INSULIN_SECRETION	1	1	1	1	1	1	0.000216574805026	1	1	1	1	1	1	1	1	1	0.00851187309336	1	0.144799020636	0.67153575652	1	1	1	1	1	1	1	1	0.537732267009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	1	1	0.151647590859	0.435125095039	1	0.0	0.0	1	1	1	0.548217045543	1	1	1	1	1	0.0518700298018	1	1	0.00585003322432	1	0.50313977005	1	1	1	1	1	0.143856017177	1	0.0085078524873	1	1	1	1	0.253689128852	1	1	6.81276854267e-05	0.0359414088994	0.00366435056658	0.000136047887264	1	1	1	1	1	1
GO_REGULATION_OF_ION_TRANSPORT	1	1	0.157875548026	0.0447370601437	1	2.65377047004e-06	0.0	1	1	1	0.929937920331	1	1	1	1	1	0.0300183408452	1	1	0.0018087617027	1	0.121851450846	1	1	1	1	0.00242619048166	0.73267705314	1	0.0308249642836	1	1	1	1	0.382741471831	1	1	3.52254112659e-05	0.0553185236383	0.00411164963326	9.77400693394e-05	1	0.731343772341	1	1	1	1
GO_REGULATION_OF_LIPID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.396470596297	1	1
GO_REGULATION_OF_MEMBRANE_POTENTIAL	1	1	0.00565949578968	1	1	0.0	0.0	0.00025389388808	1	1	0.0	1	1	1	1	1	0.0	0.440363013497	0.0312528551255	0.0	1	1	0.785953940339	3.12426745142e-07	1	1	0.0134312347435	0.106019204092	1	0.000185417376464	0.129498047257	1	1	1	0.383917286939	1	1	0.0023108044805	0.00327546071439	5.73704695517e-06	1.92522151821e-05	1	0.0156237107989	1	1	1	1
GO_REGULATION_OF_METAL_ION_TRANSPORT	1	1	1	1	1	1	0.48566504519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.538360608097	1	1	1	1	1	1	1	1	1	1	0.191654564225	1	1	1	1	1	1
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	1	1	1	1	0.113411774822	0.0249716708363	0.0146282397826	1	1	1	1	1	1	1	1	1	1	0.121147878164	0.482131949339	1	1	1	1	0.0	1	1	0.0	1	1	0.0556053822655	0.508996311523	1	1	1	2.89263906991e-05	1	1	1	0.0029826244561	0.0101190097035	1	1	0.00239394568827	1	1	1	1
GO_REGULATION_OF_NEURON_DIFFERENTIATION	1	0.609825568901	1	1	0.252439011727	0.00066049153051	0.0157205837726	1	1	1	1	1	1	1	1	1	1	0.200033275092	1	1	1	0.652436781296	1	0.000406911575818	1	1	3.10194230554e-05	1	1	0.0273540452157	0.302753979171	1	1	1	1.85929739382e-06	1	1	1	0.000545319782365	0.216144116871	1	1	0.0118401972184	1	1	1	1
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1	1	1	1	0.898163269458	0.00270417880059	0.061554206034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0181321289229	1	1	6.0116800471e-06	1	1	0.105365741751	1	1	1	1	0.001776322629	1	1	1	0.00377885211444	1	1	1	0.109957795643	1	1	1	1
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	1	0.0403740501152	1	1	1	1	0.200250304751	1	1	1	1	1	1	1	1	1	1	1	0.0561729525992	0.240615235239	1	1	1	1	1	1	0.00867326683676	1	1	1	1	1	1	1	1	1	1	1	0.11514847734	0.211271969527	0.372235012479	1	0.0773527217918	1	1	1	1
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.802325748241	1	1	1	1
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	1	0.826521025893	1	1	1	1	0.000274445696923	1	1	1	1	1	1	1	1	1	0.00101161698063	1	0.0342268320489	0.155882901764	1	1	1	1	1	1	1	1	0.58456391722	1	1	1	1	1	1	1	1	1	1	0.433485060956	1	1	1	1	1	1	1
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1	1	1	1	1	0.993323483711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0766328851982	1
GO_REGULATION_OF_SECRETION	1	1	1	0.518941500611	1	0.140638947504	0.000155487192365	1	1	1	0.1921743908	1	1	1	1	1	0.00704170335976	1	0.0114033098923	0.0134951449332	1	1	1	1	1	1	0.109959772294	1	1	1	1	1	1	1	1	1	1	1	1	0.421288274621	0.0136681163315	1	0.0199654076038	1	1	1	1
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	1	1	1	1	1	0.619347965137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019891696262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.112648828755	1	1	1	0.0613345177011
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	1	0.953433884407	1	1	0.133593378605	1	0.00016410616651	1	1	1	1	1	1	1	1	1	1	1	0.317272593238	1	1	1	1	1	1	1	0.0303504702402	1	1	1	1	1	1	1	0.466348113835	1	1	1	0.0476070605554	1	1	1	0.396363301989	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	1	1	1	1	1	1	0.666462494444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.850539235331	1	1	1	1
GO_REGULATION_OF_SYSTEM_PROCESS	1	1	1	0.0496353425232	0.444685433743	0.00132670067092	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00542770611238	1	0.59717099493	1	1.27466158308e-05	1	1	0.114352396182	1	1	2.19136698033e-05	1	1	1	1	1	1	1	0.509193408649	0.00185974762703	0.00286022092224	0.911542450726	1	9.69624701254e-05	1	1	1	1
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1	1	0.174358839476	0.14452707411	1	7.08706423658e-06	0.0	0.744947854699	1	1	0.63006933639	1	1	1	1	1	0.272144478896	1	1	0.00988336265886	1	0.528051086921	1	1	1	1	1	0.195114798247	1	0.0438671709854	1	1	0.875788022693	1	0.831379828242	1	1	8.10099100812e-05	0.062878472179	0.000495689135888	0.000443882835988	1	1	1	1	1	1
GO_REGULATION_OF_TRANSPORT	1	0.00779926807133	0.0101440040505	0.000185965640247	0.0358343760938	0.0	0.0	1	1	1	0.0	1	1	0.395389876258	1	1	0.00108681096242	0.034230726352	0.00144122845636	0.0	1	0.312317265665	1	1	1	1	0.0	1	0.0188719063827	0.0191665623052	1	1	1	1	5.06843331145e-05	1	1	5.35993463213e-06	0.00116179289456	0.0	0.0	1	0.0	1	1	0.312317265665	1
GO_REGULATION_OF_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	0.862168696744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.379415725249	1	1	1	1	1	1	1	0.339640228933	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	1	0.215072751996	1	0.52689812105	0.0727156818521	0.0	0.0	0.026098252356	1	1	1	1	1	1	1	1	0.341109074417	1	0.000606762737022	0.000187185389499	1	1	1	0.000758409676206	1	1	0.0	0.680742557515	0.0966477052707	0.0192990839718	0.0621662355685	1	1	1	6.10017983607e-05	1	1	0.0157871620677	0.000459393161227	3.86687474656e-05	0.358852207507	1	0.0	0.715729698495	1	1	0.00386262996977
GO_RESPONSE_TO_AXON_INJURY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0532429297479	1	1	1	1	1	1	1	1	0.0989963883758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SECRETION	1	1	1	0.355375248594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SENSORY_ORGAN_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.187427506333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SIGNAL_RELEASE	1	0.0218098666314	1	0.0357667683637	0.314792027892	0.0193500669043	0.0	0.458439319102	1	1	0.00332108677975	1	1	1	1	1	0.000545937231318	1	3.95149315997e-05	0.00324622381006	1	1	1	1	1	1	0.00290501218645	1	1	0.0232000436662	1	1	1	1	0.393731913508	1	1	0.0147680803972	0.000113972666177	0.00448795290324	0.00029715999581	0.934673228152	6.68218448928e-05	1	1	1	1
GO_SITE_OF_POLARIZED_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.389973763781	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0637219796434	1	1	1	1	1	1	1	1	1	1	1	1
GO_SODIUM_CHANNEL_ACTIVITY	1	1	0.0451779741953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
