	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_CYTOSKELETAL_ANCHOR_ACTIVITY	1	1	1	1	1	1	1	0.015557457512288209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002183691455743597	1	1	1	1	1	1	1	1	1	1	1
GO_CYTOSKELETAL_PROTEIN_BINDING	0.012402046186560711	0.0003945917858709791	0.022943332927426008	1	9.70418040735499e-05	1	0.07798032847941305	1.4195351897949848e-05	0.08595196065038802	0.04056438441435661	7.434880955181633e-05	1	1	1	1	0.013906127125606904	0.02925201230230301	1	0.040075753591339414	1	1	0.024713219416014565	1	1	1	1	1	0.07302490649986892	0.035712036817239	1	0.09075573553332406	0.036784401372956355	1	1	0.031236641679715405	1	1	1.6771601370257905e-05	1	1	0.025484922774657193	4.746912396380587e-05	0.09817953253018297	1	1	1	0.005539731954323335	0.004462691600981339	1
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	1	1	1	1	0.02537284694802966	1	1	0.030989345298841342	1	1	1	1	1	1	0.03619861768507504	1	1	1	0.09497249684519748	1	1	1	1	1	1	1	1	1	1	1	1	0.09177694670735903	1	1	1	1	0.09177694670735903	0.0028302473009091944	1	1	1	0.013008983059980439	1	1	1	0.09819968109379706	1	1	1
GO_CYTOSKELETON_ORGANIZATION	0.048195063033825924	0.006596472917360319	1	0.029221888394509565	0.08609646887795586	1	1	0.010038868468133622	0.09153923371528105	1	0.015538588663920994	0.08026642277574547	1	1	1	1	0.06142485894531036	1	0.002735177708636627	1	1	1	1	1	1	1	0.06983545122930324	1	1	1	1	1	1	1	0.07567628392812042	1	1	0.01594677689491919	0.056518172785946286	1	1	0.008056596427367113	1	1	1	1	0.03343976970463591	1	1
GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	1	1	1	1	1	1	1	0.01998203956380251	1	1	1	1	1	1	1	1	1	1	0.07788522858165992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DECIDUALIZATION	1	0.003194989478538579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035516592952199444	1	1	1	0.012960669132351832	1	1	1	1	1	1	1
GO_DEFENSE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	0.09619427155551463	0.021793393680059503	1	0.02784319554579462	0.09918980779978315	1	1	1	1	1	1	1	1	1	1	0.09127440026441769	1	1	1	1	1	1	0.036303415671662176	1	1	1	1	0.09619427155551463	1	1	1	1	1	1	1	1	0.002087684567748216
GO_DEFENSE_RESPONSE_TO_BACTERIUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09270606873513576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00968646590274902	1	1	1	1	1	0.07523034617491264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	1	1	1	1	1	1	1	1	1	1	1	0.04471405783396598	1	0.007016742651035468	1	1	0.0734139077724999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05263371718086085	1	1	1	1	1	1	1	1	1	1	0.09650658688970781	1	1	0.0034939211452079677
GO_DEFENSE_RESPONSE_TO_VIRUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001959597280002834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08188440282810938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DENDRITE_CYTOPLASM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06196489942292582	1	1	1	1	1	1	1	1	1	1	1
GO_DENDRITE_DEVELOPMENT	0.04969092144264331	0.05083311266867263	1	1	0.012251002814320233	1	0.0399753359691174	1	0.0027617881745430894	0.04343793978866728	0.011716383595221758	1	1	1	0.05293183813575675	1	1	1	1	0.046525459838946626	1	1	1	1	1	1	0.05963034288134261	1	1	0.04969092144264331	1	1	1	1	1	1	1	0.07620086478696653	1	1	1	0.0938162294599112	1	1	1	1	1	0.0006026135626256979	1
GO_DENDRITE_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0931161265651721	1	1	1	0.035977839752839635	1	1	1	1	1	0.02587881646490764	1
GO_DENDRITE_MORPHOGENESIS	0.0189338132393696	1	1	1	0.008926027409895343	1	1	1	0.0025309708779805984	1	0.00273893720404661	1	1	1	0.0202365962904949	1	1	1	1	0.01766808886810245	1	1	1	1	1	1	0.022950842434135366	1	1	0.0189338132393696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010436874844633737	1
GO_DENDRITIC_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	0.012715201380877894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09681209925074397	1	1	1	1	1	1	1	1	1	1	1
GO_DENDRITIC_CELL_MIGRATION	1	0.004286536599066526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DENDRITIC_SHAFT	1	0.0002837558086099534	1	1	0.001217964271166938	1	1	0.004385671664140167	1	1	1	1	1	1	1	1	1	1	1	0.0012875739981493828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.430398918479742e-05	1	1	1	0.0023195378221206875	1	1	1	1	1	2.607382914243672e-06	1
GO_DENDRITIC_SPINE_DEVELOPMENT	1	1	1	1	0.019202326074391984	1	1	1	0.059968588015812285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DENDRITIC_SPINE_MORPHOGENESIS	1	1	1	1	0.04653184511124475	1	1	1	0.024302042252957068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DENDRITIC_TREE	0.01143316053854082	3.7397276799855383e-05	1	0.003682538322717366	3.625059784906348e-05	1	1	1.8458085059291918e-06	1	1	1	0.04417494597295757	1	1	0.06394731841446533	1	1	1	0.02115150813619604	0.05360908054015223	0.022346218883918523	1	1	1	0.0010168904148701863	1	0.0003835007886966446	1	1	1	1	0.07047042929486047	0.00330790727500474	1	0.07179039357212491	0.023611850446693672	1	1.3213485861029994e-09	1	1	0.06282677512402213	2.503041273160811e-05	1	1	0.03494896496458533	0.022855148850554508	0.011513242319978967	1.3197855445068463e-05	1
GO_DENSE_CORE_GRANULE	1	1	1	1	1	1	1	0.0229784616891201	1	1	1	1	1	1	8.740089181835664e-06	1	1	1	1	1	1	0.0028756355806819345	0.0019645843560537335	1	1	1	1	1	1	0.0006983252434256126	1	0.002133552273104189	1	1	1	1	1	0.040916466466416446	1	0.00012362717731584372	1	1	1	1	1	1	1	1	1
GO_DENSE_CORE_GRANULE_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.0411621440573633e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DENSE_CORE_GRANULE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007262514415999344	1	1	1	1	1	1	1	1	1	1	1
GO_DENTATE_GYRUS_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015236872245792954	1	1	1	0.005400076590089675	1	1	1	1	1	1	1
GO_DERMATAN_SULFATE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010139229483551615	1	1	1	1	1	1	1	1	1	1	1
GO_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015236872245792954	1	1	1	1	1	1	1	1	1	1	1
GO_DETECTION_OF_ABIOTIC_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01046407586523801	1	1	1	1	1
GO_DETECTION_OF_CALCIUM_ION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010139229483551615	1	1	1	1	1	1	1	1	1	1	1
GO_DEVELOPMENTAL_CELL_GROWTH	1	0.008396846670133962	1	1	1	1	1	0.056802035247864535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023963177517339784	1	1	1	1	1	0.027109915766814652	1	1	1	1	1
GO_DEVELOPMENTAL_GROWTH	1	0.007213093783664082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02302920456060864	1	1	1	1	1	1	1	0.048632375961234264	1	1	1	1	1	1	0.05901681439002737	1	1	1	1	1	0.03489260633386981	1	1	0.0614142830676363	1	1
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	1	0.045469077730113994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019782707490423324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09724549208630784	1	1
GO_DEVELOPMENTAL_MATURATION	0.06440705714655559	0.00040133809338194215	1	1	0.02167999637718865	1	1	0.003672216899326064	1	1	1	1	1	1	1	1	1	1	0.03798245985038973	1	1	1	0.032447847822369535	1	1	0.05644683001881967	0.07699520582997899	1	0.052606919026686794	1	1	1	1	0.02576190529248168	1	1	0.03608730355572298	4.195820934882466e-05	1	1	1	5.177220989027731e-06	1	1	1	1	3.890617389767925e-05	0.0065279250367104025	1
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	1	1	1	1	1	0.09192096896584823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08921096220097902	1	1	1	1	1	1	1
GO_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	1	1	1	1	1	1	1	0.01347054558758165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023333284763202067	1
GO_DICARBOXYLIC_ACID_TRANSPORT	1	0.04326471879392402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008266971548120616	1	1	1	1	1	1	1	1	1	1	1	0.025769236875821444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DIENCEPHALON_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	0.008877550767058429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DIGESTION	1	1	1	1	0.04386464362654352	1	1	0.03504434231609832	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06532028162754755	1	1	0.01427641481273012	1	1	0.00881533844646476	0.01427641481273012	1	1	1	1	1	1	1	0.049965920187732715	1	1	1	1	0.003062505199341925	0.011150991288685574	0.010185704722876388	1	1	1	1	1
GO_DIGESTIVE_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	0.03987197974084489	0.019677702573073108	1	1	1	1	1	1	1	1	1	1	1	1	0.00941339303208677	0.049948799392409704	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0061950237202925695	1	1	1	1	1	1	1	0.035608775908431034	1	1	1	1
GO_DIGESTIVE_SYSTEM_PROCESS	1	1	1	1	0.019202326074391984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037831007071635336	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03427489359924929	1	0.005453069886616646	1	1	1	1	1
GO_DIOL_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010116086547102388	1	1	1	1	1	1	1
GO_DIOL_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01611066287779017	1	1	1	1	1	1	1
GO_DISTAL_AXON	0.07369785022561381	9.04994276518245e-07	1	1	0.0003286293499191739	1	1	0.00581222460429931	0.0012874026302212016	1	0.02120841948258212	1	0.015203842867838935	1	1	1	1	1	1	0.06914336239562546	1	1	1	1	0.06033155768501608	0.06468647694596419	0.013160420776856308	1	1	1	1	0.00012657369119961626	1	1	1	1	1	4.896406388121832e-06	1	1	1	0.06478041809481172	1	1	0.024370811673558812	0.04833194967493126	4.992474217258014e-06	0.03434365135453887	1
GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	1	0.0937153052859302	1	1	1	1	1	0.005276035196259632	1	1	1	1	1	1	1	1	1	1	1	0.0338063821165282	1	1	1	1	1	1	0.04810046181315952	1	1	1	1	1	0.0973980144570179	1	1	1	1	0.08670844716492532	1	1	1	0.026480972032448813	1	1	1	1	1	1	1
GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0021851297073451903	1	0.03126052941887769	1	1	0.0015272117844509214	0.0029958878121151278	1	1	1	1	1	1	1	1	1	1	0.06616149073821487	0.0014695820799148773	0.0380619693988582	0.001342816040207473	1	1	0.001169877791942886	1	1	1	1	1	1	1	1	1	1	1	1	0.04503665916308286	1	1	1	1	1	1	1	1	0.05064366831339551	1	1
GO_DIVALENT_INORGANIC_CATION_TRANSPORT	1	0.00019706583865986005	1	0.04773763989107893	1	1	0.0033425191713779556	0.00029514569357369513	1	1	1	1	1	1	1	1	1	1	0.035097177901774246	0.028514104733492807	0.06770450809481887	0.05270161057630518	1	1	0.003123641622483575	1	1	1	1	1	1	1	1	1	1	1	1	0.012553600157876987	1	1	1	1	1	0.09457341023038734	1	1	1	0.06021166077037943	1
GO_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06991200042699774	1	1	1	1	1	1	1	1	1	1
GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03676693682864263	1	1	1	1	1	1	1	0.08612010351264776	1	1	1	1	1	1	1	1	1	1
GO_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.048236125876811586	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03279129393213254	1	1	1	1
GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07668387146073496	1	1	1	1	1	1	1	1	0.04335456524467196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	0.05041149281006008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DOPAMINERGIC_SYNAPSE	1	1	1	1	1	1	1	1	1	1	0.0002759331378565655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DOPAMINE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	0.00011450922887812354	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030245654696759994	1	1	1	0.00044536045600873653	1	1	1
GO_DOPAMINE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	0.0013222320772390272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031497557711340995	1	1	1	0.005020185055686355	1	1	1
GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	0.049612152849882185	1	1	1	1	1	1	1	1	0.0069950295687947195	1	0.005068922369478646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012805253409130746	1	1	1	1	1	1	1	1	1	1	1
GO_DORSAL_ROOT_GANGLION_DEVELOPMENT	1	0.00023257687058408916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DORSAL_VENTRAL_AXIS_SPECIFICATION	1	1	1	1	1	1	1	0.003943953663061883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_DRUG_BINDING	1	1	1	1	1	1	1	0.06262776036801876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026621720841738417	1	1	1	1	0.039187584691956046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EARLY_ENDOSOME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08522936878562937	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EAR_DEVELOPMENT	1	1	1	1	1	1	1	1	0.011344836117635926	1	1	1	1	1	1	1	1	1	1	0.03900361142823083	0.08300498668408696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020233539872183792	1	1	1	1	1	1	1
GO_EAR_MORPHOGENESIS	1	1	1	1	1	1	1	0.09261977340402427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EATING_BEHAVIOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015386077510431972	1	1	1	1	1	1	1
GO_ELECTRON_TRANSFER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00904225378647805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ELECTRON_TRANSPORT_CHAIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023541202949241002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EMBRYONIC_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041866346760384365	1	0.07143708943693183	1	1	1	0.08898073241925364	1	1	1	1	1	1	1	1	1	0.006859728375661511	1	1	1	1	1	1	1	1
GO_EMBRYONIC_ORGAN_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03592802200537348	0.03829633562918988	1	0.08565390555058983	1	1	1	1	1
GO_EMBRYONIC_ORGAN_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08453609436335618	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017027334302015196	0.05992234166457666	1	1	1	1	1	1	1
GO_EMBRYONIC_PLACENTA_DEVELOPMENT	1	1	1	1	1	1	1	1	0.04707244622383877	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_EMBRYO_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03179883179552612	0.06772628424949745	1	1	1	1	0.08713747501183544	1	1
GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0221241050775427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06205741522987607	1	1	1	1	1	1	0.059537142081103944	1	1
GO_EMBRYO_IMPLANTATION	1	0.016392550684157015	1	1	1	1	0.013640268878873707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00014891568498687224	1	0.03200549571296751	1	1	1	0.0076705549680268215	1	1	1	1	1	0.04479531237631107	1
GO_ENDOCARDIAL_CUSHION_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03909292155186772	1	1	1	1	1	1	1
GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024572329464509157	1	1	1	1	1	1	1
GO_ENDOCRINE_HORMONE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042306655166694185	1	1	1	1	1	1	1
GO_ENDOCRINE_PANCREAS_DEVELOPMENT	1	1	1	1	1	1	1	0.058572159919219935	1	1	0.0033694621221842525	1	1	1	1	1	1	1	1	1	0.017963376635992456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03909292155186772	1	1	1	1	1	1	1
GO_ENDOCRINE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020798389983862187	1	0.0001003219540939293	0.01252525369718116	1	1	1	1
GO_ENDOCRINE_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	0.0239630077255516	1	1	1	1	1	1	1	1	1	0.0025823127721036343	1	1	1	1	1	1	1	1	1	0.0872352774363816	1	1	1	1	1	1	1	1	1	1	0.011330526593863799	1	1	1	1	1	1	1
GO_ENDOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07778760554174857	1	1	1	1	1	1	1	1	1	1	1	1	0.05009060175665403	1	1	1	1	1	1	1	1	1	1	1	0.06288929903275864	1	1	1	1	1	1	1	1	1
GO_ENDODERMAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014194848131959814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDODERM_DEVELOPMENT	1	1	1	1	0.009689390185709246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038885575248952975	1	1	1	1	0.05165309710730859	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDODERM_FORMATION	1	1	1	1	0.037461118934237536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01990846303120164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08608228502182325	1	1
GO_ENDOPEPTIDASE_ACTIVITY	1	1	1	1	1	0.0012496012681394442	1	0.09006431804527049	1	1	1	0.01501314650651664	1	1	1	1	1	1	1	1	0.0008893582827875779	1	0.021903932621963773	1	1	1	1	1	0.018605410660708643	1	0.09521779239919825	1	1	1	1	1	1	0.002461842480638743	1	0.029369297358866064	1	0.0010032005709343927	0.08864866043806863	1	0.05865102103320663	1	1	0.043030305566127525	1
GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013156824372091425	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006637688143191656	0.09006350270895358	1	1	1
GO_ENDOPLASMIC_RETICULUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012654551705544081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0878665383477083	1	1	1	1	1	0.01662788194494924	1	1	1	0.07105033797807447	1
GO_ENDOPLASMIC_RETICULUM_LUMEN	1	0.085095870906155	1	1	1	1	1	1	1	0.007930384521191436	1	1	1	1	1	1	1	1	1	1	8.050588457875207e-05	1	1	1	1	1	1	0.0650743395380533	1	1	1	1	1	1	1	1	1	0.003931662679321213	1	1	1	0.06337034578279488	1	0.004301397044844446	1	1	1	1	1
GO_ENDOSOME	1	1	1	1	1	1	1	0.08488860891903593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06948718191303449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ENDOSOME_LUMEN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06521833256388332	1	1	1	0.0018271139726895314	1	1	1	1	1	1	1
