	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	GATA2	HES4	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROG3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	0.0005233424541000176	2.579226181520511e-07	0.000186430634043111	9.630700141749493e-05	2.6339748093739956e-07	0.001125052978739216	0.01080099858293393	8.95156408446951e-05	1	0.007322517149580099	1	8.262939229763955e-05	1	0.0013665431720966126	0.0016515346453331858	0.005306059222113135	0.0003618047198432617	3.169412593384546e-05	0.00020458807985168637	0.0011626753780902277	0.05493925506943065	1.197374747130553e-07	1	0.0188418121152365	0.0004204572327087819	0.013596176713456143	0.013066738937170586	0.0006087667760130699	0.0019117891457443026	0.0049368349869265415	0.006123016405501613	0.015237448219533545
GO_LOCOMOTORY_BEHAVIOR	0.003979306224018098	0.0638496838887117	0.030922500349353177	1.0337168889984483e-05	0.0002772848018629537	9.956658807019902e-05	0.04159562152478258	0.0009718600177477388	0.06916273002786144	1	1	1.0727758244843955e-05	0.036911896338200134	0.03308957705841631	0.0003193425041472242	0.013908243312181878	0.011072298778179723	0.0020214024999245517	4.964763040682385e-07	0.0009175716462250794	0.00023038453405965775	4.034854045653624e-06	0.00787671197567097	1	0.0010305551669604895	1	3.191905104793502e-05	0.00022265281618150112	1	0.007253616113903405	0.030079194765982087	1
GO_MAIN_AXON	0.0006116354448909567	0.03944564399665218	3.2021752039979035e-06	1	1.0064793057096288e-05	0.00772526097153492	0.000480949537807529	0.0006406848764104467	0.00043681252271954296	1	0.037064396890770235	0.011606814131066012	0.02504247277095184	0.003853606637103768	1.1351973520756786e-05	1	6.511780047624427e-06	1	0.043254912003341195	0.05670424260408824	0.008589950983511674	0.0043895845497914365	1	0.0026442215838128336	1.9851871313480984e-07	1	1	7.21766997502371e-05	1	0.0001162208941231091	0.008471266468028316	0.02674583579895562
GO_MEMBRANE_DEPOLARIZATION	0.013473498528240646	6.373691219074828e-05	0.00021404572976169156	0.012484815400507832	1.642653990607812e-08	0.00396208954109456	0.0017990853464574519	3.972774755833797e-05	1	1	0.06242310036745824	0.00017751034733914928	0.05215379742965531	1.0657989118700861e-05	1.9782115501243425e-08	0.022452089575512924	1	9.555454650422845e-06	9.876425929755683e-06	4.638395556533226e-08	1	0.0019763954121060356	0.008267643086655285	0.005997961483517833	2.1431843779451398e-05	0.0003178482935685123	0.0003067623810487641	4.577934996974342e-06	0.001594211699114556	8.670771589613935e-07	0.00010016851329541776	1
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.053326013090956526	0.012641302085238282	0.0013864130377435613	1	7.968835580296485e-08	0.06707138255121303	0.005238011342489357	0.006238553344652509	1	1	1	0.011973139403595345	0.045730706205042826	0.00023678527310067032	1.5539819010479405e-06	1	0.025772146839760146	3.5713409440862875e-06	6.119978282947969e-05	1.9892514093733382e-06	1	0.005559808250617304	0.004065180632442544	1	0.00010149453228114336	0.007757220861034808	0.052838780372195915	0.0005574864266570945	0.004852008352664194	0.0007710449482145609	0.0009119001194459742	1
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.0221916273551912	1	0.008225420012543339	1	1.070914111722665e-06	1	0.020101231775871975	0.001578115822690851	1	1	1	0.0031154524471678213	0.018889570289721713	0.0003782884758741778	2.5158352544574214e-05	1	1	0.00012329511386355296	0.0001254685973248737	1.635355201257127e-07	1	0.0014004185896794308	0.0010130434935703425	1	0.0030107555742986403	1	0.021978646016575842	8.367842202994247e-05	0.01908926863219318	0.002110157792503786	0.00013909905074338536	1
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.0064757044034884e-05	9.574273263091015e-09	0.014297760309816554	0.026188405434138362	3.4425553518957486e-09	3.682790987880047e-05	6.556969686644099e-05	8.328780121136248e-08	1	0.007377441946890273	0.003017717631530581	1.2413852638948342e-05	0.00017878737892285113	1.0688922940427226e-05	9.447775894955157e-12	0.0045050151466994315	0.00015491930570532553	1.2638967650246968e-10	5.445507220702694e-07	1.3475990934264104e-07	0.005092799967436501	2.202267582740447e-07	0.0013609910453513674	1.1625153106820107e-06	7.162340276423151e-09	0.0008353435588375202	2.830392993780073e-05	2.3482093216564692e-06	0.01880030336884586	2.9493046406425805e-05	0.0005791990404363512	0.07609091048000449
GO_METAL_ION_TRANSPORT	0.010516401339752846	1.4385544544470719e-07	0.0029996561803942168	0.00030341914189369046	8.372789517263612e-08	0.00032515662488463715	0.002764794544071081	4.4972910839824465e-08	1	0.00021913145289531588	0.007154827784093709	1.9139253797817446e-05	0.0019210441725943106	0.00036207795608611537	4.2863191662689815e-08	1	0.0012112367165918458	5.576379715765967e-07	1.9358002993907775e-06	6.284656683952505e-09	0.024963619962682926	2.417794255915595e-07	0.00037243585552526604	3.0473578364054177e-06	1.9932395156629923e-07	0.004956841846639581	0.00011862463560241565	2.5109527841404855e-06	0.08137468726306185	0.0002494832015486059	0.0011299683788154047	0.019763013634299442
GO_MICROTUBULE	0.030810163693437476	1	0.014804319790894693	0.07873191796099754	0.0004346944966636679	0.02740220521471093	0.055233033439458845	0.07391862821091011	1	1	1	0.05407276948655049	0.018946414917191734	0.0027703066451179037	0.0005247901174085801	0.09639253510126022	0.026973081194570425	0.05969454180832001	0.061065442891731436	1	0.0053067794434815685	1	0.013472139861101295	0.0017950474827265195	7.45605920116077e-07	1	1	0.014349004118853204	0.01957106251703844	0.009895219635171149	0.001870312595321999	0.005440875463828432
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.005366842629608737	1.80604283861463e-07	0.02672833090182769	1	5.857197853398333e-07	0.004656342481479392	0.0011202178772845572	3.7328523420421256e-05	1	0.023236453313471794	0.027834548926660485	0.00046107040336018645	0.025484090504853785	7.141506355279326e-06	2.0698263103469117e-09	0.015819678607194687	0.0002630411821435974	8.383567262071345e-06	0.000477247910205425	0.0014508075322663405	1	5.245490045879819e-06	0.0019195080810401333	0.0008833819358974315	0.00012087238570401837	0.04764739833168696	0.08917663869346071	0.0006267763049296882	0.009412505226939372	0.011378291613701186	0.03711751176973188	0.05420090369555497
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	0.02490290058426503	1.512517848301087e-06	0.00048000511981760585	0.0007070428156491504	1.6748852804671088e-07	0.004894946084225693	0.0009005801651299494	4.031674369464611e-06	1	0.0009577312948795269	0.011875181545755509	3.689218527647142e-05	0.014077538399386524	1.5876034931694427e-05	6.518661777032975e-08	1	0.00037433166304268184	6.023164378476942e-06	0.00023327122988237026	2.9142495115985767e-06	1	2.1712552439323574e-06	0.00036371904294518753	7.714313513851323e-05	2.729084793262615e-06	1	0.024088405940554947	0.0006598685131250503	0.014625389268261957	0.010246428094522697	0.0024532520773677957	0.017312044990292152
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	0.01814850212119201	0.015274471725508332	0.0014837304287041997	0.004786585734365634	1.4752922239402722e-07	0.0026567072713628015	0.0008342060624642045	1.3739795758915818e-06	1	1	0.0003200128390555834	0.0003598512611314719	0.003081470879031878	3.714609415172987e-06	1.2852519049033617e-10	1	0.002757166047361981	7.400382773248282e-07	0.0001379323625987361	2.5869863966576645e-06	0.03892511310963398	0.00019572350490837387	0.0345395481424311	0.000187624370112216	6.74131431788183e-08	0.006373129100063046	0.00023801762156350215	1.6118034779077917e-06	0.04342241982365391	0.0005607641646026007	0.0007736365312450699	1
GO_NEUROGENESIS	7.031770354881672e-08	0.0015291461581439236	1.441112225919472e-05	0.0004327280411102752	4.425449229294998e-09	1.8772396526145485e-08	0.0012175437538177736	5.201474061578004e-06	0.0088489269493367	0.006904648130523494	0.00036053293495275085	2.950538483537102e-07	5.270679548363688e-08	3.4502163424043886e-06	3.127533064750665e-07	1.04101377393917e-05	1.7719274314487166e-06	1.8365607923342964e-09	1.8772396526145485e-08	0.012725364035902076	2.672579879126058e-05	0.00017267697419287575	8.901358357071842e-07	0.016336415258203174	1.900435364632358e-11	0.0021417040750058014	2.2721764222244367e-05	5.094188471055361e-08	1.5107977876516188e-06	4.051343578614919e-06	0.007848030004689477	0.045549802694266006
GO_NEURON_DEVELOPMENT	8.512434090945931e-10	0.03768272461524036	0.00043310836413534837	0.0009732482435603762	2.8252356010227686e-10	3.10350469767684e-08	0.003044689754200691	1.500281032740247e-08	0.03619819869376817	0.004735821110319227	3.979528994302317e-05	2.5275455062256924e-09	4.449670409911732e-09	5.589223458613013e-06	1.527293291836429e-09	5.854766542690015e-07	2.550253525757107e-05	2.752063033018004e-08	8.135838669431905e-10	0.005063015454477515	2.1832030541291125e-05	1.7840758783638222e-05	6.531939587883784e-06	0.04083439812016354	1.7396684093284875e-10	4.408018193557961e-05	1.1921303691986296e-06	7.4673013328308e-08	0.00015319830137228152	6.199932200967595e-08	0.008587087487285205	0.00972131160502776
GO_NEURON_DIFFERENTIATION	4.2539693989596117e-10	0.0018556609122913903	7.918830975395252e-06	0.0001296949577009876	1.2793371917396712e-09	7.637574683805326e-08	0.0019128552760769857	2.3179635944003962e-07	0.009973859647452676	0.005894001862210452	0.00043580615426708214	1.249957326532325e-08	5.2562579844206425e-09	4.520776280880767e-06	1.2438620111687726e-07	6.747289281738844e-06	6.10395290645549e-07	2.2559935031196687e-09	7.849977334828395e-10	0.027070268218000404	1.4278992392369183e-05	9.980960375044479e-05	1.411929683281521e-06	0.0565903629778417	6.663081197899601e-11	0.00039075568135948924	1.0149335681997051e-05	3.558933370229056e-09	4.030491388073987e-05	2.870945853383766e-06	0.00441136673507736	0.03553341841357194
GO_NEURON_PROJECTION	1.0837553077180928e-11	3.0741298395753347e-10	3.757038151697145e-07	7.822081720232354e-06	2.2013502132267604e-11	2.6913249406845807e-11	1.8062243922756238e-09	3.998623654410949e-11	0.008441399746792477	2.1037792174993797e-08	9.059520789111986e-08	3.895261890818347e-11	2.3140822591471988e-10	3.566658079989793e-11	5.894218446655941e-11	2.534761901973326e-05	2.4554507649376944e-08	3.029132500387277e-11	2.67832422906622e-11	1.2564966567207847e-07	2.6445236800398675e-06	3.2454483545052426e-11	5.723943541369181e-11	0.02120547930029426	4.330502623162147e-11	1.958668716051104e-05	6.1649019222898e-11	5.32874855352361e-11	6.210729085132094e-05	2.5231261524538695e-11	2.5244218826436793e-08	4.0010170088145003e-07
GO_NEURON_PROJECTION_GUIDANCE	1.2224289708262503e-06	1	0.02812041090675521	0.0647520917600789	2.224553008467467e-08	0.0004702424192645216	0.0561169992205125	3.687277491259966e-05	1	1	0.008977100598229537	1.936680700254101e-07	0.01687812819014356	0.031935113504356405	0.005774907877673208	0.03577120922886334	0.04403156689593324	2.5476399335255806e-05	0.00011691890924592219	0.005636539627591364	1	0.02203521865378022	0.0002059454360635593	1	0.00031524157843709766	0.019094405044699836	6.2836196560445146e-06	4.2771579259914816e-05	0.005257565075049042	0.0004031690464598725	0.05233865205176025	1
GO_NEURON_PROJECTION_TERMINUS	3.6649098200669528e-09	0.03172768617428923	0.05980309073234369	0.04465635437690929	5.891121708234692e-07	0.0016798488508771303	0.05468825930046062	2.2146753750673653e-05	1	0.00885396010933881	0.004458257684349265	2.4512630646067457e-05	0.00047470222653889227	0.008126235115474056	1.8656947098349974e-09	3.740626748283127e-05	0.0184000869887585	0.00031826628726006057	8.726696476224483e-06	0.010195376186647676	0.013720823036271201	0.00010886804839782549	4.9481526810946086e-05	1	4.838770560899874e-07	1.547862149331447e-05	1.9599715838203302e-05	3.452029149642044e-06	0.012775496441135403	0.0002902174724194184	6.959858515187545e-05	0.01830751014722587
GO_NEURON_SPINE	0.0021358006041497513	0.009158525351755431	0.0894798372914456	0.0676846948283728	2.1544184481303574e-05	0.01650237564563206	0.00030585817145412086	0.002262682252151871	1	0.0016270451131937813	1	0.0005048214548551977	4.036925640193978e-05	0.0004114082717472378	2.5361954149483168e-05	1	1	0.000992362274071179	3.886198322777812e-05	0.003340382271791009	0.004853862069920778	9.63660880748396e-06	3.556384472358509e-06	1	6.654714479470414e-08	1	0.00891974876061119	0.0005158786373319346	0.024895889312015473	3.3279879979475346e-05	0.05861771048409847	0.028607019689438018
GO_NEURON_TO_NEURON_SYNAPSE	1.050728474449869e-06	0.0071542592285527284	0.006578952825392892	2.5515264838738005e-05	7.695119963457842e-08	5.2864086108606045e-08	0.009017784205475943	2.553874106514531e-05	1	1	0.024437621840203594	3.4398491821630017e-07	3.2952880923975414e-07	4.342335907070449e-06	1.9577461873865332e-10	0.06681367325435583	0.00352918453443829	2.506367031696044e-07	0.0	0.05791774569888497	9.572324426909695e-05	0.0002752686860995057	4.398889202450462e-06	0.0037625835295544974	0.0	0.042879736264684776	2.1502087097946543e-05	2.9336350948483414e-07	0.0006738688250352842	2.0411235690520613e-07	1.8515506170491136e-06	1.1278590172913994e-07
GO_NEUROTRANSMITTER_SECRETION	1.148274290840856e-05	0.00880892145357648	8.666899498610547e-05	0.014008575933873502	2.0998346395018075e-09	3.5276494737335184e-05	0.0002832880443400798	1.8237791101771705e-06	0.0005612829493717442	0.0890813894795972	0.00782302360864584	9.579419562844027e-05	3.693393052861538e-05	2.533221410416786e-10	7.630952466586294e-07	0.001011339509334963	0.030868593573847747	0.004026253267405133	5.850431250564725e-12	0.017471840947234862	0.023275497568996384	5.65363470586e-05	0.0008746568874153926	1	7.549905589598893e-09	0.0035860426008479385	6.924215187809057e-05	2.8355652748057736e-07	0.005931917917237128	9.621179608565456e-08	1.6246776346484637e-07	0.0004985557528619511
GO_NEUROTRANSMITTER_TRANSPORT	2.1446837624172765e-05	0.0006731165641574721	6.974843959817179e-05	0.007427297462661575	3.3436916568874153e-09	7.048294937050947e-05	0.0016402726977837734	2.3586883072690412e-05	0.0015243758403959973	1	0.003615682471899806	9.340970425597561e-06	5.501246681172134e-05	1.64258356916136e-08	7.72139837401653e-07	0.0027047784003810804	0.01959564212402376	0.001305261418256376	3.4336755661001916e-11	0.009749447376706466	0.053637552082459794	1.60026155081594e-05	0.00018575949605292852	1	6.6293437406272915e-09	0.009182839859911529	0.00010805369418109834	4.827944490415348e-06	0.005648021867014408	3.423538961211392e-07	5.906672525535228e-07	0.0016603591911313886
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.910325861904539e-05	4.794958874398958e-09	0.0005941410659643376	0.003918263748367123	0.0	0.00013755118931357835	1.510872294030463e-05	2.0621857110825204e-08	1	5.988556061886641e-05	0.001335920769259591	1.6112370827991995e-05	0.0005248495056290325	1.4571096654814042e-06	6.48337494801865e-10	0.0001949830911899264	4.4591095870183395e-06	1.3561138878515067e-09	7.090900963069302e-07	8.166726206404462e-08	0.009754508039095722	2.458454853027092e-07	0.024794024041301377	5.9254203321756904e-08	5.735827035557861e-08	5.059851392030801e-05	2.731524392540763e-05	1.0403308704831637e-05	0.005255034258839109	0.0011064055101881465	0.0016948935491344352	0.03336569213660834
GO_PEPTIDE_HORMONE_SECRETION	6.143181716056212e-05	0.00018757556177972923	0.00015501544824203517	1	5.9478144043279e-07	1.695165868897952e-06	0.00018723579199153573	8.922171335079554e-09	1	1	1	1.1107383901531875e-09	0.0006595410194800699	0.00017548964828173474	5.157000604327777e-09	1	0.0003587652110140782	1.6066418937477067e-06	0.00980248524625682	0.003418961613114946	4.434775715655981e-06	2.4122624964206807e-07	8.858357447794063e-05	1	1.1626121960706115e-06	0.00031461610554051056	5.862863810723873e-05	7.723931747127821e-05	0.00282593401362885	2.3522940595377406e-07	0.01139405123627557	1
GO_PEPTIDE_SECRETION	0.000506069941298759	0.004069825826539808	0.0017775925747890442	1	0.0004355838715345284	0.00023327122988237026	0.0026200755111619456	2.4020192945783947e-07	1	1	1	6.276047515019201e-08	0.0019583330067770577	0.005344794338043246	8.068858942111845e-07	1	0.004344717388750308	0.00022107208806232403	0.02649665508062682	0.0011841672910254397	0.0006418219192945163	3.1785077612367374e-05	0.0011636137437968097	1	3.104409020948662e-05	0.0007929503840410357	0.003946329610720722	0.005099531295489457	0.014625389268261957	4.894474372352242e-06	0.031665066234248584	1
GO_PERIKARYON	5.283903832253856e-07	0.005916300610558811	0.06671192965193162	1	1.5237888961738832e-07	0.034045218984722125	0.003890060024071662	3.185473997890931e-05	1	1	1	0.0009731083097609394	0.014982456055457893	0.0006836632878979287	3.8419367614728195e-05	1	0.02137453328141481	1.2561403064603738e-05	1.3066439060405166e-05	0.011911854923106535	1	0.0008616038454289932	1	1	0.003946999127505846	0.018457591781694704	0.004902962058084714	0.001199364879455489	1	7.022642028264858e-05	0.03752700883342164	1
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	0.004195217219383096	5.486511871488631e-07	0.008125584382044027	0.01071668260202785	1.13250414601751e-07	4.6059543847953854e-05	0.00010882942007761631	0.00024098056775556653	1	0.013295176496526895	0.033951461975482156	0.00024902469005716465	0.011628495507452485	6.160080491013353e-05	1.6453521323178677e-07	0.007669192113035739	0.0024086336096811323	4.2244950488878885e-06	0.00252398307034174	0.0005148468323821209	0.010228673976380498	1.0465109203661171e-06	0.03880737165701831	9.76105694734386e-05	0.0002109757887466257	0.011377652454333309	0.003998469153190687	9.47438206189144e-06	1	1.1124370634663094e-05	0.00019482740034715285	0.0433899987966353
GO_PLASMA_MEMBRANE_REGION	0.024212421239935722	0.011126865885486503	0.015236466237720014	0.002093810793818318	0.00020042692296728948	7.999433655525579e-05	0.048456943727956614	2.750570619158843e-06	0.04973791155207996	0.0006272829208372466	0.09894151974181375	0.001348838668841723	6.902647745210544e-05	0.008358980026554441	2.093850807183273e-06	0.09150565782351339	1	0.0142187570398985	6.204394795705781e-07	0.0005536101374460367	0.0005629943319113151	2.5783650022814797e-05	0.00018290080532157305	0.026806680903683877	2.920892260060981e-06	0.031402983826597675	0.006224960121981038	7.263379198074738e-05	0.0011191731861528442	0.0015570984686407163	5.464332654259163e-05	0.005869133330966614
GO_POSITIVE_REGULATION_OF_CHOLESTEROL_ESTERIFICATION	1	1	1	1	1	1	1	0.003533160165558602	8.005941799504868e-07	1	1	0.005635596109551999	1	1	0.008294842407552516	1	0.001575273120186793	1	1	1	1	1	1	1	1	1	1	1	0.002957578075432954	0.00011243081374223696	1	1
GO_POSTSYNAPSE	1.3252999331303528e-07	0.00017277930205295	0.00155189036745218	6.898309806269154e-06	2.23301377388907e-11	5.949774006808184e-11	4.3346489108531117e-05	3.911663215561134e-10	0.049863619061189524	1.1514622396013863e-05	0.02418115176064961	1.1440621783265215e-09	5.671240921323317e-09	1.993333593741653e-07	3.76081388253624e-11	0.00110001189828568	0.0013185219980647034	2.1645430781092045e-08	6.130651541980114e-13	3.1534423835521963e-06	0.0020422987163897233	1.6798318069888296e-08	4.163006261936886e-08	0.0010971614149353215	2.4570900869491652e-11	0.0019863743355720276	1.2055600628890772e-07	2.6113547990647135e-09	0.0009564792133263111	1.6256576307327464e-08	1.616021654271549e-07	2.3792928965593596e-05
GO_POSTSYNAPTIC_DENSITY_MEMBRANE	0.0003345804717277412	0.008888601469224433	0.017689899170957868	0.0014453823965261403	9.192572926708387e-05	1.016733078840204e-07	0.05801841557378862	4.263355320333062e-05	1	1	0.00809249592222927	0.0012351761391801164	0.00021065154065968983	8.371674779539262e-05	1.8908130995365369e-06	1	1	0.0006506645994158733	1.1079890870346887e-06	0.09561772553965153	0.002539903076091532	3.269063049904375e-05	1	0.006182300472102553	2.528201425988641e-08	0.04300285829914752	0.0003254679730373411	4.611149000410819e-07	0.00021712948831986711	0.0006054960555375022	1.3010802626611806e-05	0.00494711748412846
GO_POSTSYNAPTIC_MEMBRANE	0.007590523347221212	0.00031596983132253786	0.00669898377645195	0.00012090650649121404	1.656919179637839e-08	4.188925650794317e-09	0.01821722267757553	4.434042133460991e-09	0.0229448032980778	1.2089231752332452e-06	0.0015843171015615942	3.895313614887819e-06	5.334019059777262e-08	1.6152613128150861e-06	2.1896121360498455e-08	0.03421260114774238	0.011876541116867978	2.1169738790960402e-05	6.466064350618694e-10	4.286744173631618e-06	0.000349868175077761	3.889557540492916e-06	3.5947504085753756e-05	0.0009530599070060042	6.178273448398386e-10	0.0032877013601280147	2.6651493297058515e-05	3.700534167982994e-08	3.7422790266639083e-07	7.017938381537192e-07	1.239180840384435e-06	0.003951833581434694
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.0012467987322972718	0.0021830146510141146	0.005474918579041255	3.864245095419605e-05	1.5450651867143783e-05	1.1242670017175271e-08	1	0.000205528256916776	1	1	0.015837700909357766	0.00014925838123547308	0.0007992676663529652	1.3753791508364088e-05	2.683112793389064e-06	1	0.04571080745566791	0.0004140125403916395	1.146680463914862e-07	1	0.0061725969125565605	2.362954152124175e-06	0.08422874717443096	0.012193935751075302	3.366647249869459e-07	0.008737275472820882	0.00018696972733267536	3.7679776254684327e-06	0.00011736742695844793	0.000381250592267679	1.093118190798048e-05	0.009815092267586811
GO_POTASSIUM_CHANNEL_ACTIVITY	2.9257351764955253e-05	4.304726575199425e-09	0.005807827140908106	1	5.307648764940609e-10	7.351415312450982e-05	2.001065542089897e-05	4.133544416751178e-07	1	0.00038125210859252245	0.016558726619899322	3.6127359765991685e-06	0.0008726997912947843	4.441744749783538e-09	9.172262949164178e-11	0.037373899377687425	1.214659897108561e-07	9.74856864455198e-06	7.351415312450982e-05	0.000599770550702039	0.038271289117124296	2.717723582734699e-06	0.004035131385832225	5.56761643899506e-07	2.3697662455690605e-05	0.06885658266514993	0.032629843682767334	4.32927507276748e-06	0.000898444695650924	0.002392819823319736	0.0005522874462043914	0.07413574413246271
GO_POTASSIUM_CHANNEL_COMPLEX	5.2535916094886836e-05	3.007029121260274e-07	0.002619102608205637	1	2.413262191414134e-06	0.00011890569162664733	3.835496015902606e-06	6.113939546414926e-06	1	0.00016218152055769153	0.06853813838000256	4.227690777680593e-06	0.0019702551990494754	1.6493924093197165e-05	3.654503277772392e-08	0.02480213959786859	4.728265261499942e-05	1.4199160298655755e-05	0.0008340566634875701	0.0021559022574115794	0.021635165348144803	4.1181859855576874e-07	1	2.5066508966276047e-06	0.03457264316384945	0.04642248047098496	0.07191635205142943	0.00048150767899224345	0.012320087896658727	0.0007584831580633722	0.0009581748769954546	0.05009887337861141
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00018561808283168446	4.322232305398188e-08	0.014265252167751319	1	2.1561359142552305e-08	8.078751959550434e-05	0.00012904252636181113	5.85162639676895e-07	1	0.0010213323963582654	0.032665874135264894	3.636937865580947e-05	0.0033071054634828956	1.8020841707766522e-08	8.041867172181583e-11	0.05976546424291862	1.1296040802744045e-06	1.2561403064603738e-05	1.3066439060405166e-05	0.0019348885900235535	0.01598681027885185	3.86214909942062e-07	0.0004422338589514796	3.2433114297569787e-06	5.3482263098203475e-06	1	0.020503998810902035	5.2059999091635945e-06	0.003399417618560774	0.008541202768412415	0.0005328314275699908	0.020646590684800237
GO_POTASSIUM_ION_TRANSPORT	0.011469062292708387	1.7239022986892394e-07	0.0006254276139825432	1	4.7242161183014275e-08	0.0005000364158036508	0.00011472090719388817	2.8010768815533993e-08	1	6.377783981004193e-05	0.09395691008145335	3.3938877528338907e-06	0.0018822440066930124	3.849407659295423e-08	1.8400011514430048e-09	1	5.765053586959112e-06	2.314455441010388e-05	0.00011518754126926822	7.017859178803931e-05	0.06311856059849097	2.6682214707807184e-05	5.367736699990466e-05	5.732759724708103e-07	1.4802367322208632e-05	1	0.003104495969412313	4.4954580830647295e-05	0.00756343669706272	0.006250342117308683	0.0006158256731159106	0.012808982661689172
GO_PRESYNAPSE	7.966590664931772e-08	0.0001501612348141501	0.0003003052845675924	0.021268268730670337	1.6746171116466257e-10	1.0416933788781613e-05	0.0005242316969760186	9.511764442748927e-08	0.00012453833731407293	0.00011187435141513102	0.0001124317655196716	2.193594195176729e-10	4.111862501599006e-07	1.5563434441201451e-07	1.0724976462483937e-11	0.0003365768837448879	0.009159368293530368	9.76291651277883e-06	5.8132609837002747e-11	8.250049847835506e-06	9.740079999498441e-05	3.9871947569158905e-06	0.00020697310852679784	0.005276534880938932	0.0	0.00010062111968178744	1.421974389348435e-06	5.418985561389533e-07	0.00369085656103596	2.8558862608107916e-08	4.2304233115464385e-06	0.003379837613434744
GO_PRESYNAPTIC_MEMBRANE	0.0010349273638146084	0.03562545129649575	0.06671192965193162	0.04997756031108036	0.0007522544634352979	8.078751959550434e-05	0.0007594162665731652	6.830446341865581e-08	0.0003636317477890838	0.010029591243819413	1	3.636937865580947e-05	0.014982456055457893	0.010315116207076036	1.8666134904421483e-07	0.007295668457554028	1	0.009103542731009884	2.5235057121708593e-07	0.0019348885900235535	0.01598681027885185	0.00014965893611340597	0.04778970214203937	1	3.281535689836357e-05	0.018457591781694704	0.020503998810902035	0.02304089844050372	0.05775108107287519	0.0003953255796231847	0.0005328314275699908	1
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING	1	1	1	1	0.01314554903001719	1	1	0.004133060932452692	6.696770610270519e-07	1	1	0.008012152517210103	1	1	0.09027793946854679	1	0.019616916602858914	0.05141040710628675	0.05182720280075581	0.014070601667625526	0.0009984882661042693	1	0.00267888618656853	1	0.06263587222857048	1	1	1	0.0032040990944033343	0.00043867914177753153	0.054353746181535545	1
GO_REGULATION_OF_BLOOD_CIRCULATION	1	0.05176582800944407	0.009682356559229999	0.022478496923092006	1.3198564696725867e-06	0.0026967043735932616	0.02661081673602428	2.8308650715791472e-06	1	1	0.011485890490609774	0.00016716834346319764	1	0.00025478709936033184	5.692752935715362e-10	1	0.00451550839834991	7.815871183591838e-08	5.027760725762054e-05	5.608972865900341e-05	1	1.7310162427897069e-06	0.001391646478485331	0.034491054648551955	3.7304178485131345e-05	0.00010369831054068968	1.2112068056513436e-05	1.0979648279452192e-07	0.023340416368558325	0.007554831733950995	0.0009715309091103963	1
GO_REGULATION_OF_BLOOD_PRESSURE	1	1	1	1	1	1	1	0.012325559513059803	0.06259382038583361	0.0019886056531019936	0.05122599511162129	0.003045412953652793	1	0.06817653914774957	0.0007966957399236918	7.60637886343396e-06	1	0.06355353316366541	0.0210120426377719	0.0006814208489628326	1	0.036580912931504894	0.001285961243868039	1	1	2.153695266571276e-08	0.0006058620587376939	0.0033439456409641855	0.008113243511525314	0.06065078084920317	1	1
GO_REGULATION_OF_CELL_DEVELOPMENT	0.0003758899463833787	1	0.06870348841633511	0.005668880194978354	2.582593568378755e-05	0.0001612257623683222	0.08766557499033822	0.005468188019021825	0.01881648586280993	0.05998814481553838	0.07141514853790465	0.004373184913972761	1.2723294749994452e-05	0.009023193569247634	0.003679208604410289	0.003094888912860805	3.226900260466792e-05	2.6199900063916814e-06	2.3342090535338755e-05	1	0.0010544773473313285	0.0006176000215493138	0.0009461775079322443	0.04466184501646098	3.637150742807904e-07	0.00810268919409185	1	0.0005343856031567729	0.010085767146104652	0.0007302911621771546	0.04236922115249098	0.010635548172457376
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	7.496603417711523e-05	0.05540923334784553	0.038270014990654855	0.024506588761433634	2.9517719303262524e-05	0.0031742242540236942	1	0.03959492952057586	1	0.05860574614841518	1	1	0.00015001255707303152	0.02154968900689569	0.001356365901391876	0.04410707943310843	4.864119257341759e-05	0.0009059959539774454	1.1591002102573356e-07	1	0.0006846344032273022	1.1649893157272828e-05	0.019169422678260384	1	1.1438910812899827e-05	1	0.036918777016430315	0.0003932426189235949	0.008557818644596482	0.008704124652732848	0.07471572464601128	0.028747817157362965
