	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_FORMATION_OF_PRIMARY_GERM_LAYER	1	1	1	1	0.04047977318570839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05469412065885937	0.09978308747499054	1	1	1	1	1	1	1	0.09957188327097233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_FRIZZLED_BINDING	1	1	0.05592545295280893	1	1	1	1	1	1	1	1	1	1	1	1	0.050910394729360764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026701746870481324	1	1
GO_FRUCTOSE_METABOLIC_PROCESS	1	1	0.009707315427183394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021491734284801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00961154668772124	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GABAERGIC_NEURON_DIFFERENTIATION	0.00039522466580799165	1	1	1	1	1	1	1	1	1	1	1	0.0009327569168400274	1	0.01087474220572382	1	1	1	1	1	1	1	1	1	1	1	1	1	3.0121308671859914e-05	0.00033925490696307126	0.013652853374542695	1	1	1	5.5092991004812575e-06	1	1	1	1	0.0002250533079728445	1	1	1	1	1	1	1	1	1	1.5533637362175057e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GABA_ERGIC_SYNAPSE	1	1	1	1	1	1	0.005519950720961009	1	1	1	1	0.058566046428632945	1	0.0058492637538429815	1	1	1	1	0.006854365297284892	1	1	1	1	1	1	0.018936018273521094	1	0.0006002427785856135	1	1	0.0026964785896961274	1	1	1	1	0.08910812211553787	1	1	1	1	0.001604906992880295	0.06579850318535407	1	1	1	1	1	1	1	0.028905578940308096	0.006496672713633855	1	1	0.009727899632393844	1	1	0.056826858194351515	1	1	1	1	1	1	1	1
GO_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006110579764262436	1	1	1	1	0.011802113742606757	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007234405737460925	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GABA_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0033672454777878835	1	0.02079044603505853	1	1	1	1	1	1	3.2573924566459134e-05	1	1	1	1	0.0323945688905557	0.017351069493144355	1	0.04654136362370065	1	1	1	0.02578109763471015	1	1	1	0.006797917794501229	1	1	0.015557457512288209	1	1	1	1	1	0.001322656723291793	0.02138939877143775	0.017535094477607815	1	1	1	0.027320495042904902	1	1	1	1	1	1	1	1
GO_GABA_RECEPTOR_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0027837534681272036	1	0.017328655072191612	1	1	1	1	1	1	2.4210903763477454e-05	1	1	1	1	0.02709694099929505	0.014444391500632037	1	0.03907329312589369	1	1	1	0.021523080933711358	1	1	1	0.005632646986693413	1	1	0.012942485610342724	1	1	1	1	1	0.0009936304598987533	0.01783148472291951	0.014598575561608373	1	1	1	0.022818962458476477	1	1	1	1	1	1	1	1
GO_GAMETE_GENERATION	1	0.06759692760884128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041707764471643594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00268025434530339	1	1	1	1	0.0472032414421647	1	1	0.06720372756796422	1	1	1	0.03774830076764735	1	1	1	1	1	1	0.0229784616891201	1	1	1	1	1	0.02970860505976125	0.031428198442132405	0.025851550362387066	1	1	1	1	1	1	1	1	1	1	1	1
GO_GANGLION_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01412637914965753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024317127630784086	1	1	1	1	0.014005286334556777	1	1	1	1	1	1	0.008362598537344668	1	1	1	0.017301608806414737	1	1	1	0.009446776883462182	1	1	1	1	1	1	1	1	1	1	1	1
GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018855243522680754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GANGLIOSIDE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005421973334715946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GAP_JUNCTION_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017240898572870256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GASTRIC_ACID_SECRETION	1	1	0.015398073118015554	1	1	1	1	1	1	1	1	1	0.0017344079412775493	0.0029780540789239307	0.019682354825131476	0.01392878843926515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019515617459346823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00793713493094017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GASTRULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07097586436969561	1	1	0.009179560151747479	1	1	1	1	1	1	1	1	0.025098507369342715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GATED_CHANNEL_ACTIVITY	0.005583663488406332	0.01966388063720359	8.51776347432498e-06	5.2393311911203e-11	3.4308748192435345e-05	1	0.0015431002709854758	0.007958938893135814	1	1	1	0.00042326815906590376	0.00011204080124360694	1.0183742737979173e-11	8.563804046235468e-06	1.584871955895295e-07	0.00036478851053312056	1	2.799883658255453e-10	1	1	0.05143574326324685	1	1	0.024708320817544704	4.781973142464757e-06	0.0015699541997058475	0.000884845236737597	0.0007728451358752775	0.0004954958841489887	8.823679498171089e-08	0.000307927028677657	2.5220253663249537e-09	3.956746041922088e-11	0.0002026969846018467	4.716086879907877e-07	1.4602361022575394e-06	2.034905577374957e-11	6.456412177568982e-05	0.001988954014349731	1.3007444121804213e-08	7.274194580020321e-10	0.004949712027426001	5.839063121904076e-09	0.002857784098492022	1.0846475284598256e-07	2.1232583196195698e-05	1	4.452589408288077e-10	2.655889206149009e-05	1.6212197382348137e-06	8.394783279630502e-08	0.00032307326928293634	0.00012199178271476985	0.05143574326324685	0.024708320817544704	4.9210116558229267e-05	0.008531951846889707	1	0.022939057094905735	0.0008728117897235377	0.00012615096965074013	0.0019620639938512374	1	3.269073265965705e-05
GO_GERM_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0356310784023659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035926676609471464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT	1	1	0.02795283076384858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023831903374948227	0.007108999116767989	1	1	0.013195738092571352	1	1	1	1	1	1	0.00053770489066296	1	0.02139716460991059	1	1	1	0.000310265163472323	1	1	1	0.001749482592124818	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	1	1	0.08715761486437068	1	1	1	1	1	1	1	1	1	1	1	0.018602097148225583	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020200953269956523	1	1	0.07521152611143833	0.03899747952887522	1	1	0.00440380263828577	1	0.018381873163348716	0.02675154522309109	1	1	1	0.003436953327921377	0.01210746874203339	0.06804154233013882	1	1	1	0.00039204963693106887	0.013325172036972699	1	1	0.010609230119642987	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLAND_DEVELOPMENT	1	1	0.03575160356089557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05373204184808822	1	1	1	1	1	1	1	1	1	1	1	1	0.04062783140049098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03995333951627422	1	1	1
GO_GLAND_MORPHOGENESIS	1	1	0.00841761836805932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07717608091100514	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023308099125237458	1	1	1	1	1	1	1	1	0.0516684010004721	1	1	1	1	1	1	1	0.005397865799906976	1	1	1
GO_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002325088846771406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000977728059449623	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00040897779359672093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004044239975259045	1	1	1	1	1	1	0.004256911457454549	1	1	0.005348878951712099	1	1	0.005838223122757058	1	1	1	1	1	1	1	1
GO_GLIAL_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	0.013487962073100435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03198310047924624	1	1	1
GO_GLIAL_CELL_DIFFERENTIATION	1	1	0.08328195134194649	1	1	1	1	1	1	0.0437248608148485	1	1	1	1	1	1	0.06253226890447094	1	1	1	1	1	1	1	1	1	1	0.09311612655716117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015619029060287004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041657348287217566	1	1	1
GO_GLIAL_CELL_FATE_COMMITMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00172906268620876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01334174349114714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLIAL_CELL_FATE_SPECIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00019503671196985373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015814616345906085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLIAL_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01990846303120164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03874188582440652	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004732357430349277	1	1	1	1	1	1	0.0059611813231060795	1	1
GO_GLIAL_CELL_PROJECTION	1	1	0.004774564363968614	1	1	1	1	1	1	1	1	1	1	0.015504377762014632	1	0.04163898227304563	1	0.00961681904566769	1	1	1	1	1	1	1	1	1	1	0.00046426455298798075	1	1	0.03921538346354092	0.014959499560517453	1	1	0.02199478639658714	1	1	1	1	1	1	1	1	1	1	1	1	0.06969155238638369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLIAL_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	0.0288070128816863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09417360931841834	0.07863861343948275	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLIOGENESIS	1	1	0.09055907247970474	0.05383108374750967	1	1	1	1	1	0.07287321674538738	1	1	0.07913248826603159	1	1	1	0.0072945015280933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06293543146169711	1	1	1	1	0.04181445121672678	1	0.01828196250552183	1	1	0.008453478736754949	1	1	1	0.099228504409277	0.06716217384699719	1	1	0.019384793619235063	1	1	1	1	1	0.008005817542916183	1	1	1
GO_GLOMERULUS_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03973165737307882	1	1	1	1	1	1	1	1
GO_GLUCOCORTICOID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05962346507351257	0.06286160482595882	1	0.013195738092571352	1	1	1	1	1	1	1	1	1	1	1	1	0.043121409216812956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUCOCORTICOID_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004386982710083309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUCOSE_METABOLIC_PROCESS	1	1	1	0.07666020761966907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043741746367218615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUTAMATERGIC_SYNAPSE	0.041133448198478306	0.09857429623259528	4.017305621828449e-06	0.0014097998148465685	0.02120798886597719	1	0.016600472546414724	1	1	0.0017359602257859263	1	0.0001270869115274076	0.006479366128076869	5.29663269452918e-05	2.0200955408444798e-07	0.002525691294154031	0.05430267563998692	1	4.556284107115616e-06	1	1	1	0.06316764024362209	1	1	1	0.03570311212350008	1	0.022725287570424135	0.005404580603111664	0.0008807322977558707	0.00013874401904878653	0.00015108647208927906	5.085240893820675e-06	0.00029338790245969637	0.003142048609106829	0.018016434076358556	3.628758094009754e-08	1	0.00025500661778976585	1.9849311083675047e-10	1	0.0071341605175754275	2.725084451316029e-06	1	1	0.023753821738136338	0.011542275365910903	8.450341981713905e-09	0.00030352437645497776	3.7698602532998393e-06	1.145757023812699e-06	1	6.327112882409391e-05	1	0.029483322544496593	1.4259857630261052e-06	0.046096462639483526	1	0.02739645774378574	1	0.05420291134953081	0.01087939467455501	1	0.000677562017769584
GO_GLUTAMATE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005542211425139221	1	1	1	1	1	1	1	0.006822789620911096	1	0.004256911457454549	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUTAMATE_METABOLIC_PROCESS	1	1	0.04338762799065543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06754576215928998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04298554335706706	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUTAMATE_RECEPTOR_ACTIVITY	0.0014979817716682664	1	0.029992472706570572	1	1	1	1	1	1	1	1	1	1	1	0.03806061961310381	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03806061961310381	1	1	0.028305840163883267	1	1	1	1	0.04618795766343442	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUTAMATE_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08168677318842588	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.0012880327539436243	1	0.0005519117623320469	0.011451172995754155	1	1	1	1	1	1	1	1	1	0.07227751727536869	2.1293629828611493e-05	1	1	1	0.08390020020395572	1	1	1	1	1	1	1	1	1	1	0.016904686100507993	1	0.06700951291374779	0.01953980464662919	0.07578733637676405	0.0021597296039251868	1	1	1	0.09677808236234497	0.01144986057311903	0.006157148992125938	1	1	0.00311375050358198	1	1	1	1	0.00031437664758871	0.00047270593861803434	0.08096784999133155	0.003967428064762246	0.06790260707135709	1	1	1	0.00019274422002824032	0.05483136635644548	1	1	0.0444182820762663	0.019643698777924157	0.030358816272958666	0.0017337370829809684	1
GO_GLUTAMATE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09402522087827536	0.06868621576059153	1	1	0.010738072119820252	1	1	1	1	1	1	1	0.021562070917946374	1	1	1	1	0.06482837009182418	1	0.0054356149689156474	1	1	1	0.014634067656495775	1	1	0.014811596746422184	1	1	0.0712997707561902	1	1	1	1	1	1	1	0.07865161780720764	1	0.09116767164166806	1	1	0.09836032780726311	1	1	1	1	1	1	1	1
GO_GLUTATHIONE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024758243680068848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08184002963135917	1	1	1	1	1	1
GO_GLYCEROLIPID_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027987509552972467	1	1	1	1	1	1	0.0005599035764904947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052683559605925856	1	1	1	1	0.010818787119545203	1	0.003988160051444867	1	1	1	1	1	1	1	0.031574411334927555	0.009727899632393844	1	1	0.056826858194351515	0.03126279019746281	1	1	1	1	1	1	1
GO_GLYCEROLIPID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06827353742602371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08776900412432131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05141040710628675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCINE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007971432690878744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCINE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016709174726767473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCOLIPID_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01986346089205293	1	1	1	0.0401349505884514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04365900295263936	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	0.09270606873513576	1	1	1	1	1	0.025328465927699106	1	1	1	1	1	1	1	1	1	0.05712419126619994	1	1	1	0.007535699723930311	1	1	1	1	1	1	0.09201990623878398	1	1	1	1	1	1	0.01719909623027227	1	1	1	1	1	1	1	1	0.03388791313677919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05712419126619994
GO_GLYCOPROTEIN_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035528863912619446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016156877339138065	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCOPROTEIN_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	0.046042529316512204	1	1	1	1	1	1	1	1	1	0.07983981826246556	1	1	1	0.004847788525450092	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02120234179152536	1	1	1	1	0.08641441398323813	1	1	1	0.06059246108458727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07983981826246556
GO_GLYCOSAMINOGLYCAN_BINDING	1	1	0.00012547340645463478	1	0.050331655246834694	1	1	1	1	1	1	0.007833892159235134	1	0.0034706722668188528	1	0.0004010654680938197	0.013353166391186888	1	0.002636316549367246	1	1	1	1	1	1	1	1	1	1	1	2.0720241907801196e-06	0.0003144851489037537	0.026841885570787483	0.07541765198143224	1	1	1	0.017428409502777686	0.007218473028539174	1	1.5929093822419915e-05	0.042773809233593085	0.05575138912343358	0.0772850198245536	0.000997075217047727	1	0.004015244933030626	1	0.02975546002421392	1	0.0023970313367205343	1	0.065596494421857	1	1	1	0.006356186945190023	0.0017578102503246207	0.06291347961322757	1	1	0.010274322139731784	0.07061456316173564	1	1
GO_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	1	1	0.02795283076384858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007529349827868903	1	1	1	0.0440736558715451	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034339970428012734	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS	1	1	0.027797643168475217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04247219018196169	1	1	1	1	1	1	1	1	1	1	0.03820560993776201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03691588725354078	1	1	1	1	1	1	1	1	1	1	1
GO_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	1	0.05534811411630203	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00217824453350679	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032948749205549244	1	1	1	1	0.09163590967331126	1	1	1	1	1	1	1	1	1	1	0.09267099160331738	1	1	1	1	1	1	1	1
GO_GOLGI_APPARATUS	1	1	1	0.014503521968467714	0.027836819994680795	0.08687059221996563	1	1	1	0.07735831283342709	0.05800155461685785	1	1	0.009241164986300343	0.009179908641228418	1	1	1	0.057071196848090255	1	0.020400544460138503	1	1	0.011892188830571304	1	1	1	1	1	0.03448405314881575	1	1	0.04797200466075591	0.007183691813711257	1	0.07162430628082905	1	0.025807617005105032	1	1	0.009179908641228418	1	0.036760034372716355	0.00017049499533616785	0.0014383371781909737	0.011415190606547054	1	1	0.00029180256790284353	1	0.017143256973213727	0.0004753282402840675	0.06678450902748279	0.09000383390838929	1	1	0.00739334006385628	0.03421535584188118	0.05822324491478148	0.022784911858364287	1	0.06643449476764407	1	1	0.007527232412358753
GO_GOLGI_LUMEN	1	1	0.019686268994436817	1	0.0032602614242117633	1	1	1	1	1	1	0.002111527523796286	0.004538643132301234	0.0051436254691266114	0.0011446789149366365	0.07414346471846134	1	1	0.0038798542111899703	1	1	1	1	1	1	1	0.0017565953799948408	1	1	1	1	1	0.004821513767135355	0.0011653266445563748	1	1	0.009106651568462132	0.0062962738285013975	0.09839240341280409	1	0.00017385819417659043	0.020157521093549402	1	1	0.012216483976606907	0.0007807235673209512	0.0011748624228069549	1	1	0.0517322389735515	0.003633763001023249	0.021384840491334378	0.01510376326644891	1	1	1	0.00020490415647989035	1	1	0.014726071358756698	0.045211772553541585	1	1	1	1
GO_GOLGI_MEMBRANE	1	1	1	0.025122364822244836	0.08760955715817875	0.01326420001862938	1	1	1	0.098283514246581	1	1	1	1	1	1	1	1	1	1	0.08441224680158155	1	1	1	1	1	1	1	1	0.01657697048707829	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03759097925339605	1	1	1	1	0.06699304793064964	1	1	0.09989935388903681	1	1	1	1	0.06963254085827153	1	1	1	1	1	1	1	0.05489428146017061
GO_GRANULOCYTE_CHEMOTAXIS	1	1	0.038602894342098626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005943281854574378	0.029505228765665192	0.013044595122769453	0.014928834236301092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_GRANULOCYTE_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.055924566628257066	1	1	1	1	1	1	1	1	1	1	1
