TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
RFX6	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	up	173	15	0.00027124880413065267	1	APOA1 CAMK2B GABBR2 GNG2 GNG4 PRKCG PTGDR2 RBP1 RBP2 RGS14 RGS5 RGS9 SSTR1 SSTR5 TTR
SPIB	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	up	161	8	0.00027205028053778335	1	CACNA1C CACNB4 CACNG6 FGF14 KCNJ2 KCNK17 SCN3A SLC8A1
INSM1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	30	6	0.0002730398579779969	1	CACNA1B CAMK2B CPLX1 GABRB3 KCNMA1 KCNMB3
LMX1A	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	up	186	4	0.00027420855812176903	1	LIN7A SNAP25 STX1A SYN1
MAFA	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	205	8	0.0002756034794302309	1	ADCY1 ADCY2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 SYT5
MAFB	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	225	10	0.00027624623079258726	1	ADCY1 CACNA1A CACNA1C GNAO1 GNG2 GNG4 KCNJ3 RGS14 RGS16 SLC8A1
NR4A3	REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	up	160	5	0.00027650979862114955	1	ADCY1 ADCY2 GNG4 PRKCG RGS16
FOXD4L5	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	down	56	8	0.0002773043505320816	1	ADCY1 GABBR2 PYY RGS11 RGS16 RGS9 SST SSTR5
NEUROD1	REACTOME	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	124	up	96	6	0.0002833373714764553	1	APOA1 CHGB MMP2 PAPPA2 SCG2 VGF
ASCL2	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	up	82	3	0.00028359993025417474	1	CHRNA3 CHRNB2 DDC
TFCP2L1	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	19	down	91	3	0.00028366167041715684	1	GHRL PCSK1 SEC11C
MAFA	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	up	205	3	0.00028953190835390163	1	KCNMB2 KCNMB3 KCNN3
RFX6	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	up	173	4	0.0002908654006321676	1	CACNB2 CACNB4 CACNG4 CACNG6
RFX6	PID	PID_HNF3B_PATHWAY	45	up	173	5	0.0002919203993078101	1	APOA1 GCK KCNJ11 TTR UCP2
ARX	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	147	8	0.00029723378586299365	1	ADCY1 CACNA1B CACNA1C GNG2 GNG4 KCNJ3 RGS16 RGS9
ZNF846	REACTOME	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	23	down	76	3	0.00029912970479273326	1	MUC17 MUC3A MUC5B
LMX1A	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	186	9	0.00030050437141937447	1	ADCY2 CACNA1A CACNA1B CACNA1C GNG2 KCNJ3 RGS11 RGS4 RGS5
LMX1A	REACTOME	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	10	up	186	3	0.0003072787180408154	1	SNAP25 STX1A SV2B
FEV	REACTOME	REACTOME_RET_SIGNALING	40	down	108	4	0.0003089031124485775	1	DOK6 GFRA1 GFRA3 RET
FOXP2	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	down	27	2	0.00031003727516754065	1	GIP PAX6
FOXJ1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	56	8	0.00031144012166151036	1	CHRNB2 GABBR2 KCNH8 KCNMB2 KCNMB3 KCNN3 NCALD SYT2
NEUROD1	PID	PID_HNF3B_PATHWAY	45	up	96	4	0.00031166411073302314	1	ABCC8 APOA1 GCK KCNJ11
ASCL1	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	up	75	6	0.00031202646208883245	1	CHRNB2 DDC GCK POU5F1 TP73 TPH1
PAX6	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	up	146	4	0.0003148809189159607	1	ASCL1 DDC NKX6-1 RET
ASCL1	REACTOME	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	5	up	75	2	0.0003151357932377197	1	DDC TPH1
FEV	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	166	7	0.00031587908815611243	1	ABCC8 GNG2 GNG4 KCNH2 KCNH3 KCNH6 KCNK16
ARX	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	down	50	5	0.0003166296696514026	1	CAMK2B PRKCG RGS11 RGS4 SLC8A1
NR4A3	KEGG	KEGG_CALCIUM_SIGNALING_PATHWAY	178	up	160	9	0.00031756744304400897	1	ADCY1 ADCY2 AVPR1B CACNA1B CACNA1H CAMK2B GRIN1 P2RX6 PRKCG
ARX	KEGG	KEGG_ERBB_SIGNALING_PATHWAY	87	down	50	4	0.0003219049440204014	1	AKT3 CAMK2B PAK6 PRKCG
GATA2	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	up	142	3	0.0003222559085385157	1	FFAR1 ISL1 PCSK1
ONECUT1	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	73	5	0.0003227582262740336	1	ADCY2 CACNA1A CACNA1C CACNB2 SNAP25
ARX	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	up	147	4	0.0003231788953073078	1	GNG2 GNG4 GRIK3 GRIK5
MAFA	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	up	205	6	0.00032509495860055804	1	ADCY1 ADCY2 GNG2 GNG4 KCNJ2 KCNJ3
LMX1B	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	130	10	0.00032565684846608267	1	ADCY1 CACNA1A CAMK2B CPLX1 GABBR2 LIN7A NCALD SNAP25 TUBA1A TUBB2B
NEUROD2	REACTOME	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	down	19	2	0.0003309008751254394	1	KCNJ2 KCNK17
E2F7	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	down	79	3	0.0003353399110980204	1	LIN7A SNAP25 SYN1
PAX4	REACTOME	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23	up	79	3	0.0003353399110980204	1	TUBA1A TUBB3 TUBB4A
POU5F1	REACTOME	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	109	up	73	5	0.00033683229286796124	1	GGT5 GLYATL3 GSTA2 NNMT SULT2A1
ZNF846	REACTOME	REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	24	down	76	3	0.0003404502710628865	1	PODXL2 SULT2A1 TPST2
HEYL	NABA	NABA_MATRISOME_ASSOCIATED	751	up	18	6	0.0003421219326120717	1	CCL19 IFNE IGF2 IL11 MUC5AC SCUBE1
ONECUT1	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	up	73	3	0.00034214342031535505	1	CACNA1C CACNA2D1 CACNB2
HMBOX1	REACTOME	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	68	up	65	4	0.00034445713298969505	1	MUC16 MUC3A MUC5AC MUC5B
SOX4	REACTOME	REACTOME_INSULIN_PROCESSING	27	down	167	4	0.00034576132539110294	1	KIF5A PCSK1 PCSK2 STX1A
SPIB	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	161	7	0.00035067174403591306	1	ADCY1 CACNA1A CACNA1C GNG2 GNG4 RAPGEF4 SYT5
TP73	WP	WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	34	up	54	3	0.00035418830722422356	1	ARC CAMK2B NRXN2
ETV1	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	up	220	3	0.0003563691355238374	1	KCNMA1 KCNMB2 KCNMB3
ETV1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	up	220	3	0.0003563691355238374	1	CHRNA3 CHRNA5 CHRNB2
ETV1	REACTOME	REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	10	down	38	2	0.00035800874031644003	1	TRPC6 TRPC7
FOXD4L5	WP	WP_BDNFTRKB_SIGNALING	33	down	56	3	0.00036071644821955573	1	ADCY1 ARC TRPC6
LMX1B	REACTOME	REACTOME_INSULIN_PROCESSING	27	down	69	3	0.0003656327524622638	1	PCSK2 SLC30A8 STX1A
ISL1	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	up	60	3	0.0003667398650883946	1	NFASC SCN3A SPTBN4
ONECUT1	WP	WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS	19	down	20	2	0.0003673521515956679	1	GPC6 PBX3
SPIB	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	161	6	0.00037360654892104606	1	CACNA1A CACNA1C GNG2 GNG4 RAPGEF4 SYT5
FEV	REACTOME	REACTOME_NCAM1_INTERACTIONS	42	down	108	4	0.0003736092485276954	1	CACNA1C CACNB2 CACNB4 GFRA1
MAFA	REACTOME	REACTOME_PLATELET_HOMEOSTASIS	86	up	205	7	0.0003748906419775988	1	GNG2 GNG4 KCNMB2 KCNMB3 P2RX6 PDE2A SLC8A1
EBF3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	44	7	0.000376209166060959	1	ABCC8 CACNA1A GABRB3 KCNH2 KCNN3 NRXN2 TUBB4A
NEUROD1	NABA	NABA_MATRISOME	1026	up	96	18	0.00037965072576684467	1	ADAMTSL2 AGT C1QL1 CFC1 GPC2 IGFBPL1 IGSF10 IMPG1 MDK MEP1B MMP2 PAPPA2 SCUBE1 SEMA6B SERPINI1 SPON2 VWA5B2 WNT9A
SIX2	WP	WP_GABA_RECEPTOR_SIGNALING	33	up	139	4	0.00038032482186467487	1	GABRA1 GABRB3 GABRP GAD2
ARX	WP	WP_ERBB_SIGNALING_PATHWAY	91	down	50	4	0.00038224335742564897	1	AKT3 CAMK2B PAK6 PRKCG
TFCP2L1	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	down	91	3	0.0003854722177398795	1	ADCY2 DDC KCNK3
HMBOX1	NABA	NABA_MATRISOME	1026	up	65	14	0.00038559108800073627	1	ADAM12 COL14A1 FGF14 IGSF10 MEP1B MUC16 MUC3A MUC5AC MUC5B PLXNC1 S100G SEMA6B SMOC1 SPOCK3
NR4A3	REACTOME	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	29	up	160	4	0.0003900851354489143	1	SNAP25 STX1A SV2A SYT2
MAFB	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	up	225	4	0.00039185642845962487	1	AKT3 GCK NKX6-1 RFX6
SIM1	REACTOME	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	up	59	6	0.00039196324909340774	1	FFAR1 FFAR3 GAST NTS TAC1 TACR3
MAFA	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	up	205	4	0.0003970299036495373	1	CPLX1 LIN7A SNAP25 SYN1
HIC1	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	down	18	3	0.0003976272291247307	1	ADCY1 STX1A SYT5
MAFB	KEGG	KEGG_WNT_SIGNALING_PATHWAY	151	down	31	4	0.00040734479858661743	1	CCND2 NKD1 SFRP1 WNT9A
LMX1A	PID	PID_HNF3B_PATHWAY	45	up	186	5	0.00040750295969249617	1	ABCC8 APOA1 CPT1C GCK TTR
HLF	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	up	37	3	0.0004077957402146559	1	CACNA1B DNM3 SNAP25
NEUROG3	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	164	6	0.0004122960595547287	1	ABCC8 CACNA1A CACNA1C GNG4 SNAP25 STX1A
POU5F1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	73	9	0.0004123324912570503	1	ADCY1 ADCY2 CACNB4 CPLX1 GNG2 KCNH3 KCNK16 KCNK17 KCNMB3
SMAD9	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	up	139	5	0.0004136067773540253	1	GABBR2 GABRB3 GNG4 KCNJ2 KCNJ6
NR4A3	REACTOME	REACTOME_CHYLOMICRON_REMODELING	10	down	41	2	0.0004170857325466182	1	APOA1 APOC3
NR4A3	WP	WP_COMPOSITION_OF_LIPID_PARTICLES	10	down	41	2	0.0004170857325466182	1	APOA1 APOC3
NR4A3	REACTOME	REACTOME_CHYLOMICRON_ASSEMBLY	10	down	41	2	0.0004170857325466182	1	APOA1 APOC3
NR4A3	REACTOME	REACTOME_HDL_REMODELING	10	down	41	2	0.0004170857325466182	1	APOA1 APOC3
ISL1	REACTOME	REACTOME_NEUROFASCIN_INTERACTIONS	7	up	60	2	0.0004206017381808147	1	DCX NFASC
PAX4	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	up	79	3	0.00043176970713199037	1	CACNA2D1 CACNB4 CACNG6
ZNF846	REACTOME	REACTOME_DECTIN_2_FAMILY	26	down	76	3	0.0004337326881787007	1	MUC17 MUC3A MUC5B
ETV1	REACTOME	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	22	up	220	4	0.0004340543757818116	1	KCNMA1 KCNMB2 KCNMB3 PDE2A
NR4A3	REACTOME	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	48	down	41	3	0.0004367676916180452	1	APOA1 APOC3 RBP2
NHLH1	REACTOME	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	23	down	18	2	0.00043700545120617384	1	MUC17 MUC5B
NEUROG3	KEGG	KEGG_CARDIAC_MUSCLE_CONTRACTION	79	up	164	6	0.00044165826354880533	1	ATP1A3 CACNA1C CACNA2D1 CACNG4 CACNG6 SLC8A1
HEY1	REACTOME	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	62	down	7	2	0.0004491273857583078	1	MUC16 MUC5AC
NEUROD1	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	up	96	3	0.00045104600003265105	1	GCK NEUROD1 NKX2-2
NEUROD1	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	up	96	3	0.00045104600003265105	1	ADCY2 CHRNA3 KCNK3
FOXD4L5	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	126	6	0.00045127270483003024	1	KCNAB2 KCNH3 KCNJ2 KCNJ6 KCNMB3 KCNN3
NEUROG3	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	up	164	5	0.00045202751504658245	1	CACNA1A CPLX1 SLC18A1 SNAP25 STX1A
SPIB	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	up	161	4	0.00045651741273056157	1	GNG2 GNG4 GRIK5 NCALD
SOX4	REACTOME	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	29	down	167	4	0.0004588050783006503	1	SNAP25 STX1A SV2A SV2B
POU5F1	REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	down	10	2	0.00045893166695964993	1	KCNAB2 KCNH7
TFCP2L1	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	157	8	0.0004626960681672898	1	ADCY1 ANXA6 GNAO1 GNG4 PRKCG RGS16 RGS5 RGS9
LMX1B	NABA	NABA_MATRISOME_ASSOCIATED	751	down	69	12	0.00046458175927244216	1	ADAMTSL1 ANXA6 CFC1 F10 GPC2 LEFTY1 MEP1B MMP11 PAPPA2 PGF S100A1 SERPINA10
SOX4	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	127	6	0.0004706926493719399	1	GABBR2 KCNAB2 KCNH2 KCNH8 KCNJ6 KCNK3
FEV	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	up	166	5	0.0004777925041837827	1	CACNA1A SLC18A1 SNAP25 STX1A SYN1
SOX4	REACTOME	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	189	up	127	8	0.0004787299966363401	1	APOA1 APOA4 APOC3 GCH1 GPC2 NNMT RBP1 TTR
PAX6	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	up	146	6	0.00047986321500725904	1	ACE CPE GIP MBOAT4 PCSK1 PCSK2
NHLH1	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	up	68	3	0.00048076420487597193	1	CDKN1C DDC LMX1B
NR4A3	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	up	160	5	0.0004817219894931446	1	ADCY1 ADCY2 CAMK2B GNAO1 PRKCG
PAX4	REACTOME	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	up	79	3	0.00048598982278880154	1	TUBA1A TUBB3 TUBB4A
NEUROD2	NABA	NABA_MATRISOME	1026	up	59	13	0.0004892386500090495	1	ANXA6 C1QL1 GPC2 GPC6 IGSF10 MFAP2 MMP2 MUC2 SCUBE1 SERPINI1 SMOC1 SPON2 WNT9A
NEUROG3	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	up	164	4	0.0004895260748082331	1	DDC LMX1A LMX1B NEUROD1
NEUROG3	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	up	164	3	0.0004916563385992667	1	ISL1 PCSK1 SEC11C
LMX1A	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	up	186	5	0.0005001276996290382	1	ABCC8 CACNA1A CACNA1B CACNA1C GCK
HMBOX1	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	65	6	0.0005029949970027925	1	ADCY1 ADCY2 KCNJ3 KCNJ6 LIN7A TUBB4A
ASCL2	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	up	82	6	0.0005056916149821511	1	CHRNB2 DDC GCK KCNH2 POU5F1 TP73
TFCP2L1	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	down	91	3	0.0005081910226828468	1	ISL1 PCSK1 SEC11C
FEV	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	up	166	3	0.000509395920743505	1	ISL1 PCSK1 SEC11C
TFCP2L1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	down	91	10	0.0005110215823068698	1	ADCY2 BEGAIN CACNB4 GABRA1 KCNH2 KCNJ6 KCNK3 NRXN2 SYN1 SYT2
FEV	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	up	166	4	0.0005124574412451732	1	GNG2 GNG4 GRIK3 GRIK5
PAX6	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	up	146	5	0.0005179509290457185	1	GABBR2 GNG2 KCNJ2 KCNJ3 KCNJ6
AEBP1	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	up	35	2	0.0005232306387119579	1	FFAR1 GPR119
MAFB	KEGG	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	up	225	7	0.0005275625587731758	1	ACE CACNA1C CACNB4 CACNG4 CACNG6 SGCD SLC8A1
LMX1B	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	130	6	0.000532887194895415	1	ABCC8 GABBR2 KCNH8 KCNK3 KCNMA1 KCNMB3
MAFB	REACTOME	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	10	up	225	3	0.0005370057472279255	1	SNAP25 STX1A SV2B
HEY1	REACTOME	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	68	down	7	2	0.000540222167193849	1	MUC16 MUC5AC
NHLH1	WP	WP_GASTRIC_ACID_PRODUCTION	7	up	68	2	0.0005402221672600183	1	GAST SCT
HES4	REACTOME	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	71	up	30	3	0.0005457763432924478	1	APOA1 APOA4 APOC3
TFCP2L1	REACTOME	REACTOME_LGI_ADAM_INTERACTIONS	14	up	157	3	0.0005459378095591383	1	CACNG4 LGI3 STX1A
MAFB	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15	down	31	2	0.0005500694150705199	1	SFRP1 WNT9A
MAFB	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	up	225	17	0.0005507629170643513	1	ADCY1 AGT APOA1 CCL19 GABBR2 GNAO1 GNG2 GNG4 NPY PTGDR2 PYY RBP1 RBP2 RGS14 RGS16 SST SSTR5
SIX2	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	139	10	0.000554970565889823	1	CACNA1A CACNA1B CACNB4 GABRA1 GABRB3 GAD2 GRIN1 NCALD PRKCG STX1A
NHLH1	REACTOME	REACTOME_DECTIN_2_FAMILY	26	down	18	2	0.0005600117386697079	1	MUC17 MUC5B
MAFB	REACTOME	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	23	up	225	4	0.0005644695545332645	1	MUC16 MUC17 MUC3A MUC5B
MAFB	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	up	225	4	0.0005644695545332645	1	CPLX1 SNAP25 STX1A SYN1
ZNF492	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	down	44	5	0.00057148929021833	1	GNG2 KCNJ6 NCALD TUBB2B TUBB3
ATOH8	WP	WP_DIFFERENTIATION_PATHWAY	48	up	10	2	0.0005721255486972332	1	IL11 KIT
CSRNP3	KEGG	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	up	6	2	0.0005766089378128614	1	ACE CACNB2
DACH1	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	up	19	2	0.0005775456711154536	1	NKX2-2 PAX4
SIX2	REACTOME	REACTOME_CGMP_EFFECTS	16	up	139	3	0.0005790099082688682	1	KCNMA1 KCNMB2 PDE2A
TP73	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	up	54	2	0.0005807623150761998	1	CHRNA3 CHRNA5
RFX6	KEGG	KEGG_CARDIAC_MUSCLE_CONTRACTION	79	up	173	6	0.0005860818517964272	1	ATP1A3 CACNB2 CACNB4 CACNG4 CACNG6 SLC8A1
SPIB	REACTOME	REACTOME_NEUREXINS_AND_NEUROLIGINS	56	up	161	5	0.0005870402921438478	1	BEGAIN LIN7A LRRTM3 NRXN2 SYT2
INSM1	REACTOME	REACTOME_CGMP_EFFECTS	16	up	30	2	0.0005876477264220581	1	KCNMA1 KCNMB3
ARX	REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	35	up	147	4	0.0005913829363535239	1	ABCC8 GNG2 GNG4 KCNJ3
SOX4	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	down	167	4	0.0005959744605561479	1	ANK2 NFASC SCN1B SPTBN4
RFX6	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	up	173	4	0.0005987727570934132	1	GNG2 GNG4 GRIK5 NCALD
ZFP69B	REACTOME	REACTOME_SIGNALING_BY_GPCR	1184	down	18	7	0.0006025553107400494	1	AVPR1B GAST GPC6 RGS16 RGS4 SCT TAC1
ZNF846	REACTOME	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	330	down	76	8	0.0006032942237053085	1	AGT BRS3 ECE2 GPBAR1 MLN NPW SSTR5 TAC3
RFX6	REACTOME	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	up	173	18	0.0006072719597454146	1	ABLIM2 ANK2 CACNA1H CACNB2 CACNB4 EFNB3 EPHA4 GRIN1 MMP2 MSI1 NFASC PLXNC1 RET SPTBN4 TRPC7 TUBA1A TUBB3 TUBB4A
ARX	REACTOME	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	44	down	50	3	0.0006074119492066599	1	CAMK2B TUBB2B TUBB3
MAFA	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	205	9	0.0006107576370659729	1	ADCY1 ADCY2 GNG2 GNG4 KCNJ3 RGS14 RGS16 RGS5 SLC8A1
GATA2	REACTOME	REACTOME_CGMP_EFFECTS	16	up	142	3	0.000616229677949609	1	KCNMA1 KCNMB2 PDE2A
PAX6	REACTOME	REACTOME_GPCR_LIGAND_BINDING	463	up	146	14	0.0006167012588993437	1	AVPR1B BRS3 ECE2 GABBR2 GIP GNG2 GPBAR1 MLN NPY PTGDR2 PYY SCT SSTR3 SSTR5
ZNF492	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	up	38	4	0.0006237471818172358	1	ABCC9 ATP1A3 CACNA1C CACNB2
ZNF846	REACTOME	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	68	down	76	4	0.0006255958260196204	1	MUC17 MUC3A MUC5B SPON2
PAX4	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	down	22	3	0.0006381984343066804	1	GNG4 KCNH6 KCNK3
NHLH1	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	up	68	6	0.0006413542346115353	1	ANXA6 CAMK2B KCNH2 KCNK17 KCNK3 SCN1B
NR4A3	WP	WP_BDNFTRKB_SIGNALING	33	up	160	4	0.0006472256791216768	1	ADCY1 ARC GRIN1 TRPC6
FEV	REACTOME	REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D_	5	down	108	2	0.0006528789054996986	1	SV2A SV2B
MAFB	REACTOME	REACTOME_PLATELET_HOMEOSTASIS	86	up	225	7	0.0006539789888898584	1	GNG2 GNG4 KCNMA1 KCNMB2 PDE2A SLC8A1 TRPC6
