TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
HMBOX1	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	0	98	5	0.0006634435485461943	1	ADCY1 LIN7A PPM1E TUBB2B TUBB4A
NHLH1	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	0	76	3	0.0006661790841755444	1	CDKN1C DDC LMX1B
SIX2	WP	WP_FRAGILE_X_SYNDROME	122	0	207	8	0.0006680164408874312	1	EPHA4 GABRA1 GABRG2 GRIA2 GRIN1 ITPR1 KCNC1 NTRK2
TFCP2L1	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	223	5	0.0006730840518949233	1	CACNA1C CACNA2D1 CACNA2D2 CACNG4 SCN3B
NHLH1	WP	WP_GASTRIC_ACID_PRODUCTION	7	0	76	2	0.0006745036048193542	1	GAST SCT
LMX1B	REACTOME	REACTOME_ION_CHANNEL_TRANSPORT	184	0	208	10	0.0006746443565376348	1	ASIC1 ATP1A3 ATP6V1G2 CAMK2B CLCA1 FXYD6 TRPM3 UNC79 UNC80 WNK2
ONECUT1	KEGG	KEGG_CALCIUM_SIGNALING_PATHWAY	178	0	109	7	0.0006766326410012624	1	ADCY2 CACNA1A CACNA1B CACNA1C CYSLTR2 ITPR1 SLC8A1
GATA2	REACTOME	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	14	0	169	3	0.0006767540274802419	1	ADCY1 ADCY2 ADCY5
FOXJ1	REACTOME	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28	0	82	3	0.0006769973701759024	1	ADCY5 CACNA1C CACNA2D2
NFAT5	REACTOME	REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	13	0	40	2	0.0006840128749834307	1	RBP1 TTR
ASCL1	REACTOME	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	5	0	111	2	0.0006895130132786864	1	DDC TPH1
ZNF519	REACTOME	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	61	0	87	4	0.0006903542297401755	1	CDK5R1 CDK5R2 ID4 TPH1
ZNF492	KEGG	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	0	64	4	0.0006935420410562054	1	CACNA1C CACNB2 SGCD SLC8A1
DPF3	KEGG	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	53	0	10	2	0.0006975147588041963	1	GRIA2 GRIN2C
SPIB	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	0	185	3	0.0006987969594095533	1	ISL1 PAX6 PCSK1
LMX1B	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	0	208	7	0.0007011976193360692	1	ADCY1 CAMK1 CAMK2B LIN7A NEFL PPM1E TUBB2B
PBX3	REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	35	0	154	4	0.0007043638299666366	1	GABBR2 GNG2 GNG4 KCNJ2
ETV1	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	0	239	4	0.0007082039912045257	1	GIP ISL1 PAX6 PCSK1
MAFB	REACTOME	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	10	0	248	3	0.0007133799663630036	1	SNAP25 STX1A SV2B
DPF3	WP	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	54	0	10	2	0.0007240494058925462	1	ADORA2A GRIN2C
HMBOX1	WP	WP_G_PROTEIN_SIGNALING_PATHWAYS	96	0	98	5	0.0007302145354313172	1	ADCY1 ADCY2 ADCY5 KCNJ3 PDE8B
NEUROG3	WP	WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER	51	0	186	5	0.0007318808101316465	1	AKT3 CACNA1C CAMK2B GRIN2C NTRK2
ZFP69B	REACTOME	REACTOME_SIGNALING_BY_GPCR	1184	0	41	11	0.0007324922813439771	1	ADCY5 AVPR1B CRH FZD4 GAST GPC6 NTS RGS16 RGS4 SCT TAC1
FEV	REACTOME	REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	10	0	252	3	0.0007474021753047788	1	GRIK3 GRIK5 NCALD
FEV	REACTOME	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	10	0	252	3	0.0007474021753047788	1	ADCY1 ADCY2 ADCY5
ARX	REACTOME	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	51	0	187	5	0.000749812256222282	1	CPLX1 GAD2 SNAP25 STX1A SYN1
TFCP2L1	REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	0	223	5	0.00075129848011668	1	KCNAB2 KCNC1 KCNH2 KCNH7 KCNH8
ONECUT1	REACTOME	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	22	0	109	3	0.0007526951741749777	1	ITPR1 KCNMA1 KCNMB2
ONECUT1	WP	WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	22	0	109	3	0.0007526951741749777	1	CACNA1A GRIA2 ITPR1
DACH1	REACTOME	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	0	13	2	0.0007542064376730995	1	NKX2-2 PAX4
TFCP2L1	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	223	4	0.0007593415577792362	1	GCK HHEX NEUROD1 NEUROG3
TFCP2L1	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	0	223	4	0.0007593415577792362	1	CACNA1C CACNA2D1 CACNA2D2 CACNG4
SOX4	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	0	285	3	0.0007599885339391044	1	KCNMA1 KCNMB2 KCNN3
FOXP2	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	0	91	4	0.0007680040679916011	1	ADCY1 ADCY5 GABBR2 GNG2
SPIB	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	0	185	4	0.0007700882984270629	1	GNG2 GNG4 GRIK5 NCALD
MAFA	REACTOME	REACTOME_PLATELET_HOMEOSTASIS	86	0	232	7	0.0007835653996118852	1	GNG2 GNG4 ITPR1 KCNMB2 P2RX6 PDE2A SLC8A1
SOX4	REACTOME	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	20	0	285	4	0.0007849693035226757	1	BGN GPC2 GPC6 VCAN
NEUROG3	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	0	186	4	0.0007857739582117773	1	DDC LMX1A LMX1B NEUROD1
SIX2	KEGG	KEGG_LONG_TERM_POTENTIATION	70	0	207	6	0.0007877687678817802	1	ADCY1 GRIA2 GRIN1 GRIN2C ITPR1 PRKCG
ZNF846	REACTOME	REACTOME_NGF_STIMULATED_TRANSCRIPTION	39	0	142	4	0.000788643621355889	1	CDK5R1 CDK5R2 TPH1 VGF
LMX1B	REACTOME	REACTOME_INSULIN_PROCESSING	27	0	208	4	0.0007914422031343182	1	KIF5A PCSK2 SLC30A8 STX1A
ISL1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	93	5	0.0007923014182181776	1	KCNC1 KCNJ3 KCNK3 KCNMA1 KCNMB2
KCNIP3	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	27	3	0.0007967245642129805	1	CES1 GPR119 KIF5C
MAFA	REACTOME	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	0	232	3	0.000797073146859395	1	CACNA1E CACNA2D2 CACNG4
ARX	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	0	187	4	0.0008016848766942974	1	GNG2 GNG4 GRIK3 GRIK5
HMBOX1	REACTOME	REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	6	0	98	2	0.0008029102962718859	1	ADORA2A NTRK2
MAFA	REACTOME	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42	0	232	5	0.0008046737659298531	1	ADCY5 GNG2 GNG4 ITPR1 RAPGEF4
MAFA	REACTOME	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	0	232	5	0.0008046737659298531	1	AKT3 GCK INSM1 NEUROG3 PAX6
ARX	REACTOME	REACTOME_STIMULI_SENSING_CHANNELS	107	0	187	7	0.000810777197957635	1	ASIC4 ASIC5 CLCA1 CLCA4 NALCN TRPA1 UNC79
MAFB	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	0	248	4	0.0008133056901904467	1	CPLX1 SNAP25 STX1A SYN1
TFCP2L1	REACTOME	REACTOME_OPIOID_SIGNALLING	90	0	223	7	0.0008148390105381376	1	ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 PRKCG
TFCP2L1	KEGG	KEGG_DILATED_CARDIOMYOPATHY	90	0	223	7	0.0008148390105381376	1	ADCY1 ADCY2 ADCY5 CACNA1C CACNA2D1 CACNA2D2 CACNG4
TFCP2L1	KEGG	KEGG_GAP_JUNCTION	90	0	223	7	0.0008148390105381376	1	ADCY1 ADCY2 ADCY5 ITPR1 PDGFD PRKCG TUBB4A
RFX6	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	0	188	4	0.0008178229263197112	1	GNG2 GNG4 GRIK5 NCALD
ONECUT1	REACTOME	REACTOME_ION_CHANNEL_TRANSPORT	184	0	109	7	0.0008228683030289119	1	ASIC1 ASIC5 ATP6V1G2 CLCA1 TRPA1 TRPM3 UNC80
PAX4	REACTOME	REACTOME_SIGNALING_BY_HEDGEHOG	150	0	97	6	0.0008236607475342606	1	ADCY1 ADCY5 BOC DZIP1 TUBB2B TUBB4A
ZNF883	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	21	0	27	2	0.0008263313204561751	1	NEFL PPM1E
NEUROG3	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	0	186	7	0.0008302083797974147	1	ABCC8 ADCY5 CACNA1A CACNA1C GNG4 SNAP25 STX1A
GATA2	PID	PID_LPA4_PATHWAY	15	0	169	3	0.0008380118341148046	1	ADCY1 ADCY2 ADCY5
GATA2	WP	WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	15	0	169	3	0.0008380118341148046	1	ADCY1 ADCY2 ADCY5
PAX6	REACTOME	REACTOME_GPCR_LIGAND_BINDING	463	0	168	15	0.0008445827779849369	1	AVPR1B BRS3 CHRM4 CRH CXCL12 FZD4 GABBR2 GIP GNG2 GPBAR1 MLN NPY PYY SCT SSTR3
ZNF382	REACTOME	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	0	53	2	0.0008503261792655037	1	CACNA1B CACNB2
TP73	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	55	6	0.0008508307803823945	1	CAMK2B CHRNA3 CHRNA5 GNG4 GRIK5 TUBB4A
FEV	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	0	252	4	0.0008633938238754579	1	GIP ISL1 PAX6 PCSK1
FEV	REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23	0	252	4	0.0008633938238754579	1	LIN7A SNAP25 STX1A SYN1
ETV1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11	0	239	3	0.000868963153801694	1	CHRNA3 CHRNA5 CHRNB2
ZNF846	WP	WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	40	0	142	4	0.0008690158922305402	1	GRIN1 GRIN2C ITPR1 TPH1
ONECUT1	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	0	109	4	0.0008785228962217007	1	CACNA1A CACNA1B CPLX2 SNAP25
TP73	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	55	4	0.0008791147038669234	1	ABCC8 GNG4 KCNAB2 KCNH8
FOXP2	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	0	91	5	0.0008895938084938493	1	ADCY1 ADCY5 GNG2 ITPR1 STX1A
NEUROG3	WP	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	31	0	186	4	0.0008923371650811918	1	AKT3 EFNB3 MMP2 NTRK2
TFCP2L1	KEGG	KEGG_CALCIUM_SIGNALING_PATHWAY	178	0	223	10	0.0008924743109013367	1	ADCY1 ADCY2 ADORA2A AVPR1B CACNA1C CACNA1G GRIN2C ITPR1 P2RX6 PRKCG
LMX1B	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	0	208	9	0.0008941129899964206	1	ADCY1 ADCY2 CAMK2B ITPR1 RGS11 RGS16 RGS4 RGS5 RGS9
SIX2	WP	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	48	0	207	5	0.0008951530118552764	1	CNGA4 GRIN1 GRIN2C NEFL PDE2A
MAFA	REACTOME	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	43	0	232	5	0.0008976775141089632	1	ADCY1 ADCY2 ADCY5 GNG2 GNG4
ARNT2	KEGG	KEGG_MAPK_SIGNALING_PATHWAY	267	0	56	6	0.0009013355502932585	1	AKT3 CACNA1G CACNA1H MAP3K12 NTRK2 PRKCG
DPF3	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	10	3	0.0009035971548300159	1	GABBR2 GRIA2 GRIN2C
EBF3	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	0	46	2	0.0009046119010518439	1	GPR119 PAX6
MAFB	REACTOME	REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	133	0	248	9	0.0009092875609194584	1	ADCY1 ADORA2A CRH CYSLTR2 GNG2 GNG4 GPBAR1 GPR83 SCT
MAFB	REACTOME	REACTOME_STIMULI_SENSING_CHANNELS	107	0	248	8	0.0009130454208648997	1	ASIC1 ASIC5 CLCA4 CLCN4 TRPM3 UNC79 UNC80 WNK2
TP73	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11	0	55	2	0.0009155198606118908	1	CHRNA3 CHRNA5
FEV	REACTOME	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	0	252	12	0.0009161454547118586	1	AGT AVPR1B BRS3 CYSLTR2 FFAR2 GHRL GNG2 GNG4 ITPR1 MLN RGS16 RGS4
ZNF846	KEGG	KEGG_LONG_TERM_POTENTIATION	70	0	142	5	0.0009276995501091845	1	CAMK2B GRIN1 GRIN2C ITPR1 PRKCG
FEV	WP	WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	40	0	252	5	0.000929665264890911	1	CACNA1C GRIN2C ITPR1 SLC8A1 TPH1
FEV	REACTOME	REACTOME_RET_SIGNALING	40	0	252	5	0.000929665264890911	1	DOK6 GFRA1 GFRA3 RET SHC3
ETV1	REACTOME	REACTOME_PLATELET_HOMEOSTASIS	86	0	239	7	0.0009327146421591603	1	GNG2 GNG4 KCNMA1 KCNMB2 P2RX6 PDE2A SLC8A1
ZNF492	KEGG	KEGG_DILATED_CARDIOMYOPATHY	90	0	64	4	0.0009402588039000292	1	CACNA1C CACNB2 SGCD SLC8A1
ZNF492	ST	ST_JNK_MAPK_PATHWAY	40	0	64	3	0.0009453825769659696	1	GCK MAP3K12 MAPK10
SIM1	REACTOME	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	0	56	2	0.0009489963249715849	1	CACNA1B CACNB2
SOX4	NABA	NABA_CORE_MATRISOME	275	0	285	15	0.0009509509061689236	1	BGN COL14A1 COL1A2 COL22A1 IGSF10 LGI3 MMRN1 PODN SMOC1 SNED1 SPOCK3 SPON2 SPP1 USH2A VCAN
POU5F1	REACTOME	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	33	0	78	3	0.0009536122085834764	1	ADCY1 ADCY2 GNG2
ZNF846	REACTOME	REACTOME_DAG_AND_IP3_SIGNALING	41	0	142	4	0.0009549935413611932	1	ADCY5 CAMK2B ITPR1 PRKCG
DZIP1	REACTOME	REACTOME_STIMULI_SENSING_CHANNELS	107	0	6	2	0.0009562389431451157	1	CLCA1 CLCN4
FOXP2	REACTOME	REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	7	0	91	2	0.0009654820437723366	1	CHRNA3 CHRNB2
TET1	REACTOME	REACTOME_ION_CHANNEL_TRANSPORT	184	0	32	4	0.0009689348176623591	1	ATP1A3 ATP6V1G2 CLCA1 UNC80
PAX4	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	0	97	4	0.0009756773370155347	1	ADCY1 ADCY5 GNG4 KCNJ6
NR4A3	KEGG	KEGG_GNRH_SIGNALING_PATHWAY	101	0	205	7	0.0009870182058032695	1	ADCY1 ADCY2 ADCY5 CAMK2B ITPR1 MAPK10 MMP2
NR4A3	KEGG	KEGG_MELANOGENESIS	101	0	205	7	0.0009870182058032695	1	ADCY1 ADCY2 ADCY5 CAMK2B FZD4 GNAO1 PRKCG
ASCL2	REACTOME	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	6	0	109	2	0.0009920895919695027	1	CDK5R1 NTRK2
SIM1	KEGG	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	272	0	56	6	0.0009922908629640403	1	CYSLTR2 GABRA1 GABRG2 GPR83 GRIA2 GRIK3
LMX1A	REACTOME	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28	0	213	4	0.0009963706185684984	1	ADCY5 CACNA1C CACNA2D2 GNG2
RFX6	REACTOME	REACTOME_ION_HOMEOSTASIS	54	0	188	5	0.0009990772220697108	1	ATP1A3 CAMK2B FXYD6 KCNJ11 SLC8A1
ISL1	REACTOME	REACTOME_NEUROFASCIN_INTERACTIONS	7	0	93	2	0.0010081174785080416	1	DCX NFASC
ASCL2	REACTOME	REACTOME_ION_HOMEOSTASIS	54	0	109	4	0.0010133675673913434	1	ATP1A3 CAMK2B FXYD1 KCNJ11
FEV	REACTOME	REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	133	0	252	9	0.0010177253314161971	1	ADCY1 ADCY2 ADCY5 CRH CYSLTR2 GIP GNG2 GNG4 SCT
ETV1	REACTOME	REACTOME_GABA_B_RECEPTOR_ACTIVATION	43	0	239	5	0.0010255003182123579	1	GNG2 GNG4 KCNJ2 KCNJ3 KCNJ6
TFCP2L1	REACTOME	REACTOME_INSULIN_PROCESSING	27	0	223	4	0.00102598843634083	1	CPE PCSK1 PCSK2 STX1A
MAFA	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	232	7	0.0010269542490186634	1	CPB1 GIP KIF5A MBOAT4 PAX6 PCSK1 SLC30A8
ASCL1	REACTOME	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	6	0	111	2	0.0010285849660371937	1	CDK5R1 NTRK2
SIX2	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	0	207	9	0.0010316735653016496	1	ATP1A3 DDC FEV GABRA1 GCK GRIN1 LMX1B NTRK2 TAC1
SMAD9	REACTOME	REACTOME_OPIOID_SIGNALLING	90	0	169	6	0.0010336379806802354	1	ADCY5 CAMK2B GNAO1 GNG4 ITPR1 PRKCG
POU5F1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	78	7	0.0010400430218570067	1	ADCY1 ADCY2 CACNA2D2 CPLX1 GNG2 NCALD PPM1E
FOXJ1	REACTOME	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	8	0	82	2	0.001042155725390792	1	ITGBL1 MMP13
FEV	REACTOME	REACTOME_DAG_AND_IP3_SIGNALING	41	0	252	5	0.0010425069385466834	1	ADCY1 ADCY2 ADCY5 ITPR1 PRKCG
ZNF846	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	142	4	0.0010467858998378654	1	CAMK2B FGF14 SCN1B SCN3B
ZNF846	REACTOME	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42	0	142	4	0.0010467858998378654	1	ADCY5 GNG4 ITPR1 RAPGEF4
ZNF846	WP	WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	42	0	142	4	0.0010467858998378654	1	CADM3 GRIN1 MAPK4 STX2
MAFA	REACTOME	REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	12	0	232	3	0.001049022649316611	1	KCNK16 KCNK17 KCNK3
FEV	REACTOME	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	61	0	252	6	0.0010531578335121194	1	ASCL1 CDK5R1 CDK5R2 ID4 TPH1 VGF
LMX1A	NABA	NABA_MATRISOME	1026	0	213	30	0.0010668467314025598	1	ADAM12 ADAMTSL1 AGT C1QL1 CELA3A CFC1 CFC1B CLEC4G COL12A1 COL14A1 COL1A2 F10 FBN1 FGF14 FGF17 IGSF10 LGI3 MEP1B MMP13 MMRN1 PAPPA2 S100A1 SCUBE1 SCUBE3 SERPINA10 SFRP1 SNED1 SPOCK3 USH2A VCAN
NEUROD2	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	0	75	6	0.0010786429778230078	1	CACNA2D1 KCNJ2 KCNK17 KCNK3 SCN3B SLC8A1
ASCL1	REACTOME	REACTOME_ION_HOMEOSTASIS	54	0	111	4	0.0010843642240853102	1	CAMK2B FXYD1 FXYD6 KCNJ11
ZNF846	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	0	142	6	0.0010864049147502053	1	ABCC8 ADCY5 GNG4 ITPR1 KCNJ11 RAPGEF4
HES4	KEGG	KEGG_GAP_JUNCTION	90	0	30	3	0.0010896681998161517	1	ITPR1 PRKCG TUBB4A
PAX4	REACTOME	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28	0	97	3	0.0011033930273631753	1	ADCY5 CACNA2D2 GNG4
PBX3	REACTOME	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	154	3	0.001117823319627398	1	CPLX1 SNAP25 SYN1
AEBP1	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_	20	0	33	2	0.001119943852857852	1	FFAR1 GPR119
HES4	WP	WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	22	0	30	2	0.0011216736488064427	1	ITPR1 PRKCG
ZNF519	WP	WP_OSTEOBLAST_DIFFERENTIATION	119	0	87	5	0.001123057329478927	1	DLL1 MAPK10 MAPK4 PRKCG SMAD9
MAFB	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	0	248	4	0.0011281262248149515	1	CACNA1C CACNA2D2 CACNG4 KCNE4
HMBOX1	REACTOME	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28	0	98	3	0.0011366252001233645	1	ADCY5 CACNA1C GNG2
SMAD9	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	0	169	8	0.0011386084437827737	1	ATP1A3 DDC LMX1B NTRK2 RET SCN3B SSTR1 TP73
ZNF846	REACTOME	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	43	0	142	4	0.0011446022874840311	1	LRRC49 TTLL10 TTLL6 TTLL7
ZNF846	REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	0	142	4	0.0011446022874840311	1	KCNB2 KCNC1 KCNH2 KCNH8
HIC1	REACTOME	REACTOME_LGI_ADAM_INTERACTIONS	14	0	48	2	0.0011462714577278321	1	LGI3 STX1A
NHLH1	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	0	76	2	0.0011476819844478126	1	KCNMA1 KCNN3
TFCP2L1	KEGG	KEGG_LONG_TERM_POTENTIATION	70	0	223	6	0.0011585998813080645	1	ADCY1 CACNA1C GRIN2C ITPR1 PPP1R1A PRKCG
PAX6	REACTOME	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	0	168	17	0.00116353246358325	1	ABLIM2 CACNA1G CACNA1H CHL1 CXCL12 DPYSL4 EFNB3 GFRA1 GRIN1 MMP2 NCAM1 PAK6 PLXNC1 RET SCN1B SCN3B SPTBN4
NPAS3	REACTOME	REACTOME_L1CAM_INTERACTIONS	121	0	23	3	0.0011643218164572033	1	DCX SCN3A TUBB2B
ASCL1	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	0	111	5	0.0011645200737143702	1	ADCY1 CAMK1 CAMK2B GRIN2C PPM1E
FEV	REACTOME	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42	0	252	5	0.0011652002716007193	1	ADCY5 GNG2 GNG4 ITPR1 RAPGEF4
FEV	REACTOME	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	42	0	252	5	0.0011652002716007193	1	GNAO1 GNG2 GNG4 RGS11 RGS9
FEV	REACTOME	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	0	252	5	0.0011652002716007193	1	AKT3 GCK ONECUT1 PAX6 RFX6
ZNF519	REACTOME	REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	8	0	87	2	0.0011721740746409859	1	CRH DLL1
ZNF883	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	0	27	2	0.0011745331987701446	1	CACNA1C CACNA2D2
HMBOX1	KEGG	KEGG_PURINE_METABOLISM	159	0	98	6	0.0011757963167473573	1	ADCY1 ADCY2 ADCY5 AK5 PDE2A PDE8B
TFCP2L1	REACTOME	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28	0	223	4	0.0011812812479582435	1	ADCY5 CACNA1C CACNA2D2 GNG4
NR4A3	REACTOME	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	14	0	205	3	0.0011846442253884426	1	ADCY1 ADCY2 ADCY5
NR4A3	REACTOME	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	14	0	205	3	0.0011846442253884426	1	CHRNA3 CHRNA5 CHRNB2
