	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_CELL_ADHESION_MOLECULE_BINDING	1	1	0.08547602757569739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042882664477458476	1	1	1	0.02921303788711649	1	1	1	1	1	1	1	0.03591354167313221	1	1	1	1	1	1	1	1	1	1	0.02986999040189353	1	1	1	1	1	1	1	1	1
GO_CELL_BODY	1	1	0.0039468520053900225	0.021706443959474298	0.021752809507875392	1	1	1	0.010061380166769718	0.016675658651265635	0.09361543060215471	1	0.08554368147712854	1	1	0.008146568353156525	1	1	1	0.03598566626165545	1	1	0.06714878705970384	1	1	1	1	1	0.004931771990919098	0.015602931606425008	0.017847509686972796	0.0014431481132185509	0.0078747606594618	0.004931771990919098	1	1	0.0014596335840991737	1	0.008946234839481537	0.05211568310437609	0.07710756472833913	1	1	0.029800736298040587	1	0.07097260616978662	0.00569673055442621	1	0.0009960175858546583	1	1	0.029127399904511853	0.03363487406997412	1	1	1	0.021706443959474298	1
GO_CELL_CELL_ADHESION	1	1	0.08619092032678666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03783371172431793	0.035788441205136134	0.09236175126395596	1	1	1	1	1	0.04566809138872463	1	1	1	0.05189827120030677	0.02938932536678518	1	1	1	1	0.0007388532473573406	1	1	1	1	1	0.036318625791690096	0.061044243934784914	1	1	1	1	1	1	1	1
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1	1	1	0.08985301668687429	0.0823890950583488	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06487525597885857	1	0.03249936291504185	0.04868141856135755	1	1	1	1	0.05333354977505578	1	1	1	1	0.008580650578507876	1	1	0.006139178779467902	1	0.036544660750451374	1	1	1	1	1	0.016708284126827788	1	1	1	1
GO_CELL_CELL_CONTACT_ZONE	1	1	1	1	0.030468791430758535	1	1	1	1	1	0.0844969019135755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08221990373964005	0.06162989114137729	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0535837399134671	1	1	0.06370246910962685	1	1	1	1	1	1	1	1	1	0.007970427959338222	1
GO_CELL_CELL_JUNCTION	1	1	1	0.011821013239286526	0.009572884748243471	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07627961176912545	1	1	1	1	1	1	1	0.040214282522788136	1	1	0.09600412899534061	0.05777801599453425	1	1	1	1	1	1	1	1	1	0.02564186872693186	1	1	1	1	1	1	1	1	1	1	1	1	1	0.059533109474391055	1
GO_CELL_CELL_JUNCTION_ASSEMBLY	1	1	1	0.029161376723185306	1	1	1	1	1	1	1	1	1	0.044357811886528986	1	1	1	1	1	1	1	1	1	1	1	0.09504770192475531	1	1	0.06928112308092094	0.008562867980748345	1	0.06796907509890082	1	1	1	1	1	0.01665311421899185	1	1	1	1	1	1	1	1	1	1	0.02562924282472334	1	1	1	1	1	1	1	1	1
GO_CELL_CELL_JUNCTION_ORGANIZATION	1	1	0.06216623561012702	0.006454276568009898	0.007530635413952824	1	1	1	1	1	1	1	1	0.012160104631905977	1	1	1	1	1	1	1	1	1	1	1	0.03810146478271159	1	1	0.04681885932727714	0.027904144713682633	1	0.04568239362957982	1	1	1	1	1	0.032340015693969715	1	1	1	1	1	0.08955762739720086	1	1	1	1	0.06216623561012702	1	1	1	1	1	1	1	1	1
GO_CELL_CELL_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06600729916722159	1	1	1	1	1	1	1	1	1	1	1	1	0.015644371230460807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CELL_SIGNALING	1	1	0.0001983411546888636	4.8137091754107963e-05	7.162557192819108e-05	1	1	0.0816522034397853	0.05137113990336828	0.021952622037152425	4.302277847312297e-07	0.0003853896895370523	0.03575433331460265	1	1.503809701530745e-05	1	0.013547983128543883	0.01488184518859903	0.04503175436977447	1	1	1	1	1	1	2.5103947367544066e-06	4.874033502466624e-06	1	2.621373230071722e-05	3.134607455756999e-05	1	2.5440100438478552e-06	4.719006118691915e-05	3.9494285619667835e-10	1	0.0006273313700122518	3.1482637243840372e-06	0.008432188939511143	0.004635089075684662	5.2266676293211134e-05	0.0004035635552304129	0.04939640943293944	0.0102200469290884	7.468296884960424e-05	1	0.006788476957785394	7.135454560547316e-09	0.0073613344379065415	5.4041899056889164e-06	0.04503175436977447	1	0.00021961776751699968	0.030096202713369324	1	1	1	1.3588981452317128e-06	0.003511599769789986
GO_CELL_CELL_SIGNALING_BY_WNT	1	1	0.00040024435379004686	1	1	1	1	1	1	1	0.007262357525232854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010078561262393815	0.001659435948175525	1	0.01943797998309127	0.02382150414089579	1	0.01860705605369317	0.01870539466074228	0.006558659050887372	0.09216260266624632	1	0.007634968026360656	1	1	1	1	1	1	1	1	1	0.00064309479460678	0.05702597750392291	0.007170072565542918	1	1	0.014829996346630514	1	1	1	1	0.0023501754952969245	1
GO_CELL_CHEMOTAXIS	1	1	1	1	1	0.03329028270818957	1	1	1	1	1	1	1	0.033598778834219134	0.006795994926681037	1	1	1	1	1	1	1	1	1	1	0.0007812691321220644	1	1	0.015158772748442906	0.007019156092336276	1	1	1	0.015158772748442906	1	1	1	0.06505363481440951	1	1	1	0.0482023359014182	1	0.0713523494425734	1	1	1	1	1	1	1	0.04199971398323321	1	1	1	1	1	1
GO_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0914523672195261	0.07681405170676481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_ARREST	1	1	1	0.06721162682202708	0.05530684519624396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01975511778380823	1	1	1	1	1	1	1	0.01773528084682907	1	1	0.017184677659101255	1	0.06454556943793532	1	0.0016099130508829829	0.03914012202713146	1	1	1	1	1	1	1	1	1	0.041484610286339985	1	0.08017093700687439	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_CHECKPOINT	1	1	0.068671861027511	0.059845230444330544	1	1	1	1	1	1	0.014583330069563805	0.09171673777562983	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04545027541888058	1	1	1	1	1	1	1	1	1	1	0.007536548163808998	1	0.068671861027511	1	1	1	1	1	1	0.027792621669735063	1	1
GO_CELL_CYCLE_PHASE_TRANSITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018015490526755107	1	1	1	1	0.053510227973429636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.068646120281048	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0323295215860826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_DIFFERENTIATION_IN_HINDBRAIN	1	1	0.0040012525652395325	1	1	1	1	1	1	1	0.008989300106216125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006323307496101438	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00031005797632910337	1	1
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03599888814160579	1	1	1	1	0.00577273089412389	1	1	1	0.018243794474605002	0.03863233151119094	1	1	1	1	1	1	1	1	1	0.03997599325440715	1	0.025088330831993466	1	1	0.047674645837391116	1	1	1	1	1	1
GO_CELL_DIVISION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09545931887992498	1
GO_CELL_FATE_COMMITMENT	1	1	1	0.09040399096043017	0.08307682602495359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02723588051574577	1	1	1	1	1	0.05848383407756408	1	1	1	1	0.032931641754227914	1	1	1	1	1	1	1	1	1	1	1	0.013225779095660695	1	1	0.06925573614266933	0.01032373874663417	1	1	1	1	1	0.01682240116697109	1	0.04297225143244687	0.09040399096043017	0.030193145163485258
GO_CELL_FATE_DETERMINATION	1	1	1	1	1	1	1	1	1	1	1	0.017849592623472965	1	1	1	1	1	1	1	1	0.0006935893630692913	1	1	1	1	1	0.020426081118728234	1	1	0.02196415886785441	1	0.029451066052592845	1	0.02989315124360825	1	1	1	1	0.0037760436009262044	1	1	1	1	0.018935629643119567	1	1	0.02275077646143675	0.0026580470005199697	0.014107345595377518	1	1	1	1	1	1	1	1	1
GO_CELL_FATE_SPECIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020426081119849893	1	1	1	1	0.09193453321935463	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_GROWTH	1	1	1	1	1	1	1	0.07547626791338169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_JUNCTION_ASSEMBLY	1	1	0.0026663793988637163	0.043602665107309035	0.005252849279809957	1	1	1	1	1	0.00773585433793178	1	1	0.0762658141706648	1	0.038491364726263244	1	1	1	1	1	0.055046780988939115	1	1	1	0.004246319948355226	0.02663321861274026	1	0.001985888840483563	0.08857888237666256	1	0.02136672284719865	0.03930067321534714	1	1	1	0.0025756264848816324	1	1	1	1	1	0.02019373340192021	1	1	1	1	0.008098677600770876	0.03933525594326692	1	1	0.0014074979049796266	1	1	0.009854089121113518	1	1	1
GO_CELL_JUNCTION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	0.01126048854118289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019030114432645462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014409108125948755	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_JUNCTION_ORGANIZATION	0.018560884462209493	1	5.2160793897693125e-05	0.0016269725013098313	0.004597095322168343	1	1	1	1	1	0.0007987260790741635	0.007989213890029045	1	0.0787439873832676	1	0.09270822760729314	1	0.06023324194859381	1	1	1	1	1	0.05729746220597598	0.025354209389805038	0.0008624970197540494	0.00035057990986342435	1	0.00020045447606265032	0.00551754763269785	0.025354209389805038	0.005948163341296775	0.018378916301017623	0.016811275501444456	1	1	0.00551754763269785	0.0697606817706069	1	1	1	1	0.050492008982153336	0.0009073937309593827	1	1	0.017714749871028612	0.007526584081392174	0.03388919346641217	1	1	0.0014208910071088487	1	1	0.025354209389805038	1	1	0.029121833656286178
GO_CELL_LEADING_EDGE	1	1	1	1	1	1	1	1	1	0.057831909318804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013051774577726105	0.07889035197500716	1	1	1	1	1	1	0.08535714905180158	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_MATRIX_ADHESION	1	1	0.017426243184635704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01713411343393112	1	1	1	0.047718574937950065	0.00725932529712503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02069914953266294	1	1	1	1	1	1	1	1	0.0983075142672507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_MORPHOGENESIS	1	1	0.0004823876159100182	0.03846108637135459	0.0014074520499626209	0.06994037635604389	1	1	1	1	0.018678071710015454	0.03023755163708075	1	0.08705586317879455	1	1	1	1	0.08148918286595874	0.014158873337475786	1	1	1	1	1	1	0.020323886059239515	0.051047046138977814	0.016548418962417766	0.026283740655542065	0.051047046138977814	0.03403984244396552	1	0.00036391887850084625	1	0.03444914698353896	0.011053302251282204	1	1	1	1	0.028403864177001248	0.014158873337475786	0.078537109578103	1	0.05571236190511697	0.0018379186453155727	0.0035473257224828414	0.0004823876159100182	1	1	0.025704274539232186	1	1	0.051047046138977814	1	1	1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	1	1	0.0003738849842169767	1	0.006345362362159657	1	1	1	0.08463556988026888	1	0.010452960260774136	0.030633682278356722	1	0.09188061124355462	1	1	1	1	1	0.005798928202549014	1	1	1	1	1	1	0.017289488121730257	1	0.023529788962761367	0.05324212339968537	0.028083559564647476	0.022384337978796687	1	0.0011307924597858676	1	0.005824502347004157	0.0026644086221920826	1	1	0.03286471205529562	0.025300957712581895	0.009637196823741756	1	0.03598799382872553	1	0.04814680610706201	0.0009595731574562061	0.004113686906788594	0.005031001826766079	1	1	0.04167890037245048	1	1	1	1	1	1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	1	1	0.0011458932398245025	0.09582017157049627	0.0016630215361168599	1	1	1	0.039552225041164624	1	0.0063256749774096566	0.02819928059138077	1	0.04830530237061681	0.05905584378634676	1	1	1	1	0.003115639340411147	1	0.09781146761188131	1	1	1	1	0.01403358441859881	1	0.0056613764244327625	1	0.01854010921505056	0.015362478202994079	1	0.0018045637896920708	1	0.001516393020249085	0.0057267930327238314	1	1	0.014128226748322925	0.00841212625722565	0.030273572270304028	1	0.011174376832987276	1	0.021332506328698098	0.0005322212095500989	0.0021827964064925487	0.01528608106944529	1	1	0.011955077800890668	1	1	1	1	1	1
GO_CELL_MOTILITY	1	1	0.0467801728775703	1	0.0329198370705821	1	1	1	1	1	0.08412981823963173	1	1	0.0068384727341801455	0.07099914782157557	1	1	1	1	1	1	1	1	1	1	0.010252838374559925	0.002645129269676305	1	0.023487548469313446	1	1	0.021746689701444666	1	0.002762634931230745	1	1	0.004147377090369719	0.00868505326064406	1	1	1	1	1	0.07115817776652444	1	1	0.04313194672720122	0.015552158719722708	0.08910732868903704	1	1	1	0.03097686383979059	1	1	1	1	1
GO_CELL_PART_MORPHOGENESIS	1	1	0.00021299284944575891	1	0.0010921241449992625	1	1	1	0.06795887462029204	1	0.006549764433224303	0.021768828927635764	1	0.07624019487598455	0.02791781280040362	1	1	1	0.04054360144620195	0.004821535720711756	1	1	1	1	1	1	0.0038698707861325454	0.024822775363389282	0.005818474518871519	0.03868747404460726	0.024822775363389282	0.014866710598546495	1	0.0006182322413775809	1	0.003936230987997558	0.005105110958267489	1	1	0.025694685338592982	0.01839959630040311	0.007673134557977246	1	0.02573087573988153	1	0.03800809806965544	0.0005397041119793444	0.002419480379108996	0.0008796193090906401	1	1	0.029196348833631425	1	1	1	1	1	1
GO_CELL_PROJECTION_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09529182650664625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_PROJECTION_MEMBRANE	1	1	1	1	1	0.040249802570481386	1	0.040249802570481386	1	0.040249802570481386	1	1	1	1	0.05134363819377297	1	0.05801678068936311	1	1	1	1	1	1	1	1	1	0.03474270824496872	1	0.07150760103750065	1	1	1	0.08155339258245053	0.07150760103750065	1	1	1	0.07795093121678875	0.038763910045475636	0.009020090382409696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_PROJECTION_ORGANIZATION	1	1	0.0029706371850894975	1	0.0005673266559084178	0.055275939294882614	1	1	0.0010111555691089125	0.055275939294882614	0.0033407103599720767	0.08469069643056404	0.05678273501243136	0.06653284433918982	0.03658891594423386	1	1	1	1	0.0064293519113500786	1	1	1	1	1	1	0.0001888246203731736	1	0.04830635340265865	0.09043736278729686	1	0.0025064999740228577	0.04231578143588066	0.00018170487349677966	1	0.0043077215595299645	0.025056118425539786	1	1	0.08077848929697207	0.006995546144074161	1	1	0.027488808654058117	1	1	0.006439200062392514	0.0036656677474137256	0.01783198700965616	1	0.04315691710225189	0.03269658853252677	0.004493468498784958	1	1	1	1	1
GO_CELL_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09965372629864844	1	1	1	1	0.005445143356662574	1	1	1	0.0300960609836064	1	1	0.028165275864082906	1	1	1	1	1	1	1	1	1	1	0.03492017058701202	1	0.0961046666485259	1	1	1	1	1	1	1	1	1	1	1	1	0.07564551501102046	1	1	1	1	1
GO_CELL_SUBSTRATE_ADHESION	1	1	0.01939600582608414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03912385758383796	1	0.07296339797666018	1	0.008711928376328948	0.002821554106029023	1	0.08233308188453714	0.04659970178661044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06981399149107104	1	1	1	1	1	1
GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	1	1	0.00973286502831816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05040240659797646	0.016491369989593108	1	1	1	1	1	1	1	1	0.053074602213460054	1	1	1	1	0.058566046422615536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_SURFACE	1	1	0.015574797619705594	0.07973117615081193	0.04831231517306289	1	1	1	1	1	1	0.07387565870903368	1	0.05388734929101635	1	1	1	1	1	1	0.049584497379960846	1	1	1	1	0.09882781205570312	1	1	0.0020326129951976357	1	1	0.029833278418215037	0.001250553043171898	1	1	1	0.05816971291968387	1	1	1	1	1	1	1	1	0.009325394033456558	1	0.00029754055562225545	0.04059281756288635	0.06352898515162653	1	0.003584227182814592	0.037971096373299984	1	0.0031215617637458948	1	1	1
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	1	1	0.00034988681334224836	1	0.0807573352895723	1	1	0.01933488843421427	0.04496789131295165	1	1.4672408924165659e-05	0.011412155834455207	1	1	0.06560931135678427	1	1	1	1	1	1	1	1	1	1	0.0015729522751444236	0.00043694813473682537	1	0.002383694449603735	0.021049970810581575	1	0.002236045571565759	0.00048020752373179043	0.00019933049384868173	1	1	0.00015388058518195358	0.05094093800325139	1	0.0035536973583172315	0.03300600206194071	1	1	0.09588380709044886	1	1	0.00018429086811688755	0.022782851575159135	0.001468039683682032	1	1	0.014798531624792166	1	1	1	1	0.00083228694768267	0.06560931135678427
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	1	1	1	1	0.006560480290279336	1	1	1	0.00472798827400156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013902487050825307	1	1	1	1	1	1	1	1	1	0.014409108125948755	1	1	1	1	0.017335862577347427	1	1	1	1	1	0.002927898394260331
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1	1	0.00013394889936657606	0.010382150476385799	0.004686294121562518	0.07010150277166771	1	0.07010150277166771	0.004686473920983647	1	0.008186807721093037	1	0.03456585440982274	1	0.0034032617605431748	1	1	1	0.010348350655351779	1	0.07010150277166771	1	1	0.03802452411612478	1	0.010655449985454868	0.0003355727024232369	1	0.00036796078760248374	0.026445400357302584	1	0.0003339953918991556	1	0.0010569512527266456	1	0.000339912783097418	0.057613015980546356	1	1	1	0.006306630971206206	1	0.0984835409595215	0.002139353768022212	1	1	0.0006291300679203138	0.0013662068022687324	0.004971239627571178	0.08162599210269483	1	0.004605247820572145	1	1	1	1	0.00045197189218226796	0.03988223488794196
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	1	1	1	1	0.00031334953398642895	1	1	1	1	1	0.001663284443400248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022424698894124573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01700856042752763	0.023445639129035634	1	1	1	0.020440584739585654	1	1	1	1	1	1
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	1	1	1	1	0.0034438489649165627	1	1	1	1	1	0.01660372167484858	1	0.009181782082114287	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06891109504856652	1	0.015915021265443863	1	1	1	1	0.09785801280186801	1	1	1	1	1	1	1	1	1	1	1	1	0.07615039086344544	1	1	1	1	0.09000810437669382	1	1	1	1	1	1
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	1	1	0.00018041323934436804	0.04737589774498163	0.0007115947882798679	1	1	1	0.021981355851677264	1	0.00027129758241972723	0.014513237612526098	0.0046387580173331555	0.0095478283318442	1	1	1	1	1	1	1	1	1	0.023591881743269427	1	1	0.0005225799816904741	1	0.00024594239835706855	0.08750033973378601	1	1	1	0.008069165498505448	1	0.0006668034958505764	0.02092569256792809	1	0.065551799538478	0.07681659020520015	1	1	1	0.0727977104680706	1	1	0.0007094697226670554	0.001723319929940459	0.050083625463501424	1	1	0.0011822721461109964	1	1	1	0.021766534700713436	0.04737589774498163	0.07972227554088174
GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	1	1	1	1	0.00011715698509384698	1	1	1	1	1	0.0006352074127105034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012060724281485857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009095390313615281	0.012622569285870466	1	1	1	0.010971381794696922	1	1	1	1	1	1
GO_CENTROSOME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09210309258732652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CEREBELLAR_CORTEX_DEVELOPMENT	1	1	0.001303928744385785	1	1	1	1	1	1	1	0.042352155288988724	0.02476650233408817	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01346930631795451	0.028288326258096186	1	0.004085467051679226	0.00015788578012565502	1	1	1	0.04114660669428616	1	1	0.030385928077426794	1	0.005313590837426885	1	1	0.0014735238157178587	1	0.026252273875037035	1	1	1	0.0429599023708942	0.001303928744385785	1	1	0.037611015034130335	1	1	1	0.0016111890926477912	0.000101373526228965	1
GO_CEREBELLAR_CORTEX_FORMATION	1	1	0.004754138996802548	1	1	1	1	1	1	1	0.010649477585850109	0.006055807736741192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010328352350163605	0.007501836959148522	1	1	1	1	1	1	1	1	0.001240855916671335	1	1	1	1	1	1	1	1	0.010811695093785434	1	1	1	0.009391654522752924	1	1	1	0.00036992144276903893	1	1
GO_CEREBELLAR_CORTEX_MORPHOGENESIS	1	1	0.008869937926336169	1	1	1	1	1	1	1	0.019609862364815767	0.01126048854118289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019030114432645462	0.013902487050825307	1	1	1	1	1	1	1	1	0.002344518437943366	1	1	1	1	1	1	1	1	0.019902517574930112	1	1	1	0.017335862577347427	1	1	1	0.0007030692035789876	1	1
GO_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	1	1	2.1341710381483914e-05	1	1	1	1	1	1	1	0.0031541451152138356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.317052813662681e-05	1	1	1	0.0030567369574204806	1	1	0.0022044021531743008	1	1	1	1	1	1	1	1	1	1	1	0.001385457092674236	1	1	1	1	1	1	0.00010538126477133147	1	1
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0139108477675004	1	1	1	1	1	1	1	1	1	0.0016900772998074132	1	1	1	1	1	1	1	1	1	1	1	1	0.012659543298518927	1	1	1	1	1	1
GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005240849695172023	1	1	1	1	1	1	1	1	1	0.0006173763097246932	1	1	1	1	1	1	1	1	1	1	1	1	0.004758726825197401	1	1	1	1	1	1
GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007539048110525193	1	1	1	1	1	1	0.011179613439072478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CGMP_MEDIATED_SIGNALING	1	1	1	1	1	1	1	1	1	1	0.01636241588213616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015875467925221765	0.011575559045601258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00284734010127774	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHANNEL_INHIBITOR_ACTIVITY	1	1	1	1	0.009077128222925723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHEMICAL_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0084141305732508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032224111197927785	1	1	1	1	1	0.07202198507434687	1	0.0047485123985282485	1	1	1	1	1	1	1	1	1	1	0.03516216354461599	1	1	1	1	1	1	1	0.06621484965013102	1
GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	1	1	0.0840836348293117	1	0.0641753568115282	1	1	0.00014621680752613386	0.04761089871531432	1	9.405213527846623e-05	0.01746293130872001	0.01662951382150868	1	1	1	1	1	1	1	1	1	1	1	1	0.05948551419179526	0.021089505612539083	1	0.005938275981174579	1	1	0.03497000662550709	0.004448306080071074	0.0007871408270381242	1	1	0.0032906699762115244	1	0.024767700493883438	0.002416875946263497	0.009178370106613376	1	1	1	1	1	1	1	0.0840836348293117	1	1	1	1	1	1	1	1	1
GO_CHEMOKINE_PRODUCTION	1	1	1	1	0.04795557015389007	1	1	1	1	1	1	0.07850248510514901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046751257546664315	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
