TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
SPIB	REACTOME	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	0	189	3	0.008831211355505575	1	GNG2 GNG4 GRIK5
ARX	WP	WP_ERBB_SIGNALING_PATHWAY	91	0	184	5	0.008832505989504802	1	AKT3 CAMK2B PAK3 PLCG2 PRKCG
ZNF382	REACTOME	REACTOME_INTERFERON_SIGNALING	203	0	53	4	0.008839805170175463	1	BST2 HLA-DQA2 USP41 XAF1
NEUROD1	KEGG	KEGG_MELANOGENESIS	101	0	106	4	0.008847029305414367	1	ADCY2 CAMK2B GNAO1 WNT9A
PAX4	KEGG	KEGG_GNRH_SIGNALING_PATHWAY	101	0	106	4	0.008847029305414367	1	ADCY1 ADCY5 ITPR1 MAPK10
ASCL1	KEGG	KEGG_MELANOGENESIS	101	0	106	4	0.008847029305414367	1	ADCY1 ADCY5 CAMK2B WNT9A
NEUROD2	REACTOME	REACTOME_DISEASES_OF_GLYCOSYLATION	143	0	75	4	0.008865961426370417	1	GPC2 PRELP SPON1 SPON2
PAX4	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	0	106	5	0.008875273150113161	1	ADCY1 ADCY5 GNG4 ITPR1 RGS17
ASCL1	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	0	106	5	0.008875273150113161	1	ADCY1 ADCY5 CAMK2B RGS5 RGS9
LMX1B	REACTOME	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	27	0	211	3	0.008881114762877562	1	DGKB ITPR1 PRKCH
LMX1B	REACTOME	REACTOME_INSULIN_PROCESSING	27	0	211	3	0.008881114762877562	1	KIF5A PCSK2 STX1A
NEUROG3	WP	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	123	0	191	6	0.008927467194365213	1	CDH22 CSF1R FLT1 ITGA4 KIT PAK3
ONECUT1	REACTOME	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	17	0	112	2	0.008932191853352922	1	ADCY2 ADCY5
ONECUT1	PID	PID_INTEGRIN5_PATHWAY	17	0	112	2	0.008932191853352922	1	EDIL3 FBN1
PLAG1	WP	WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	51	0	37	2	0.008943762147860301	1	BCL2 MAPK12
PLAG1	REACTOME	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	51	0	37	2	0.008943762147860301	1	EPHA4 EPHB3
HIC1	REACTOME	REACTOME_CA_DEPENDENT_EVENTS	37	0	51	2	0.00894376214886683	1	ADCY1 PRKCG
ONECUT1	WP	WP_G_PROTEIN_SIGNALING_PATHWAYS	96	0	112	4	0.008976853783428163	1	ADCY2 ADCY5 ITPR1 PRKCH
FEV	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	0	250	3	0.008987574735164872	1	ISL1 PAX6 PCSK1
FEV	PID	PID_CONE_PATHWAY	23	0	250	3	0.008987574735164872	1	CNGA3 LRAT RGS9
NEUROD1	REACTOME	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	106	2	0.00899010781268439	1	CPLX1 STXBP1
NEUROD1	REACTOME	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	106	2	0.00899010781268439	1	CPLX1 STXBP1
PAX4	REACTOME	REACTOME_ACTIVATION_OF_SMO	18	0	106	2	0.00899010781268439	1	BOC PTCH1
RFX6	REACTOME	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	31	0	184	3	0.008994932951722379	1	CACNG4 CAMK2B PRKCG
RFX6	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	0	184	3	0.008994932951722379	1	ANK2 NFASC SPTBN4
ISL1	REACTOME	REACTOME_L1CAM_INTERACTIONS	121	0	89	4	0.009019785991028595	1	DCX NFASC SCN3A SPTBN4
ZNF846	NABA	NABA_COLLAGENS	44	0	129	3	0.009022457074641776	1	COL12A1 COL21A1 COL22A1
ZNF846	WP	WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	44	0	129	3	0.009022457074641776	1	AGT CAMK2B ITPR1
ZNF846	REACTOME	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	44	0	129	3	0.009022457074641776	1	COL12A1 COL21A1 COL22A1
ASCL2	REACTOME	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	55	0	103	3	0.009027614552288954	1	ATP1A3 ATP8B2 CAMK2B
TFCP2L1	REACTOME	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	48	0	226	4	0.009039019080631538	1	CLPS GPC2 LRAT RBP1
ZNF514	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	5	2	0.009046038860326289	1	CACNB2 TUBA1A
NEUROG3	WP	WP_DOPAMINERGIC_NEUROGENESIS	30	0	191	3	0.0090883611554059	1	LMX1A LMX1B NEUROD1
ZNF382	WP	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING	36	0	53	2	0.00913505738760434	1	BST2 MAPK10
HMBOX1	KEGG	KEGG_GNRH_SIGNALING_PATHWAY	101	0	107	4	0.009137671313164675	1	ADCY1 ADCY2 ADCY5 CACNA1C
PAX4	REACTOME	REACTOME_PROTEIN_FOLDING	102	0	106	4	0.009152383371385353	1	GNG4 TUBA1A TUBB2B TUBB4A
FOXP2	BIOCARTA	BIOCARTA_PDZS_PATHWAY	18	0	107	2	0.009153978207722568	1	DLG2 NFASC
FOXP2	REACTOME	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	107	2	0.009153978207722568	1	CPLX1 STX1A
FOXP2	REACTOME	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	107	2	0.009153978207722568	1	CPLX1 STX1A
HMBOX1	REACTOME	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	107	2	0.009153978207722568	1	CPLX1 SNAP25
HMBOX1	REACTOME	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	0	107	2	0.009153978207722568	1	CPLX1 SNAP25
ZNF846	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15	0	129	2	0.00915861879586588	1	SFRP1 WNT9A
RFX6	PID	PID_NOTCH_PATHWAY	59	0	184	4	0.00916575083889093	1	ADAM12 DLL1 DLL3 DNER
TP73	PID	PID_EPO_PATHWAY	33	0	58	2	0.009182959090854426	1	BCL2 PLCG2
TP73	WP	WP_MAPK_CASCADE	33	0	58	2	0.009182959090854426	1	MAP3K12 MAPK12
ARNT2	KEGG	KEGG_CALCIUM_SIGNALING_PATHWAY	178	0	61	4	0.009184995153363906	1	CACNA1H ITPR1 PRKCG TACR3
PAX6	PID	PID_LYSOPHOSPHOLIPID_PATHWAY	65	0	167	4	0.009199474163631094	1	ADCY5 GNAO1 GNG2 MMP2
SPIB	REACTOME	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	0	189	16	0.009211960010895193	1	CACNA1C CRMP1 DCX DOK6 DSCAML1 EPHA8 GAP43 GFRA1 ISL1 MAPK12 NFASC PMP22 RET SCN2A SCN3A TUBB2B
ZNF883	KEGG	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	74	0	26	2	0.009239494840503015	1	CACNA1C ITGA7
MAFB	REACTOME	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	25	0	232	3	0.009269531562566824	1	AKT3 GNG2 GNG4
NEUROG3	REACTOME	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	124	0	191	6	0.009271657277000966	1	APOB CHGB MMP2 SCG2 SCG3 VCAN
FEV	REACTOME	REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	8	0	250	2	0.009280832139519024	1	DLL1 SST
FEV	REACTOME	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	8	0	250	2	0.009280832139519024	1	AKT3 ITGBL1
NEUROD1	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	0	106	3	0.00928300448097652	1	ADCY2 CAMK2B GNAO1
PAX4	REACTOME	REACTOME_INTRAFLAGELLAR_TRANSPORT	54	0	106	3	0.00928300448097652	1	TUBA1A TUBB2B TUBB4A
PAX4	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	0	106	3	0.00928300448097652	1	ADCY1 ADCY5 ITPR1
ASCL1	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	0	106	3	0.00928300448097652	1	ADCY1 ADCY5 CAMK2B
MYT1	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	0	37	2	0.009285200793832993	1	CACNA1B UNC13A
SOX4	REACTOME	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	61	0	280	5	0.009373637308119132	1	CDK5R1 CDK5R2 ID4 TPH1 VGF
SOX4	REACTOME	REACTOME_KINESINS	61	0	280	5	0.009373637308119132	1	CENPE KIF19 KIF5A TUBA1A TUBB2B
ZNF519	REACTOME	REACTOME_L1CAM_INTERACTIONS	121	0	90	4	0.009373817141803742	1	GAP43 SCN1B SPTBN4 TUBA1A
TFCP2L1	WP	WP_CIRCADIAN_RHYTHM_RELATED_GENES	207	0	226	9	0.009383029080274996	1	ADCY1 ADORA2A CHRNB2 GHRL ID4 KCNH7 MAPK10 PRKCG TPH1
EBF3	REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	0	45	2	0.009393228427991174	1	KCNG1 KCNH2
ZNF492	REACTOME	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	24	0	81	2	0.009407439877156865	1	CPLX1 STXBP1
HES4	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	0	38	3	0.009407947605364342	1	ITPR1 PRKCG PRKCH
SPIB	KEGG	KEGG_DILATED_CARDIOMYOPATHY	90	0	189	5	0.009413476236407758	1	ADCY1 CACNA1C ITGA7 MYBPC3 SLC8A1
NFAT5	REACTOME	REACTOME_GAP_JUNCTION_ASSEMBLY	38	0	51	2	0.009417478064282392	1	GJD2 TUBB2B
SMAD9	WP	WP_GPCRS_OTHER	94	0	181	5	0.009435440580226606	1	ADORA2A CELSR2 CELSR3 CNR1 LGR6
ASCL2	REACTOME	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	0	103	2	0.009459317130897427	1	KCNJ2 KCNK17
SOX4	REACTOME	REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	21	0	280	3	0.00946816878737955	1	GNG2 GNG4 GRIK3
NR4A3	REACTOME	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	30	0	194	3	0.009482307138376944	1	AKT3 BCL2 TP73
SMAD9	REACTOME	REACTOME_DSCAM_INTERACTIONS	11	0	181	2	0.009483717446059026	1	DSCAML1 MAPK12
FOXP2	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	0	107	3	0.009523503388033427	1	ADCY1 ADCY5 ITPR1
HMBOX1	REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	54	0	107	3	0.009523503388033427	1	ADCY1 ADCY2 ADCY5
FOXD4L5	ST	ST_WNT_BETA_CATENIN_PATHWAY	34	0	171	3	0.009525387157365173	1	CXXC4 NKD1 SFRP1
NPAS3	REACTOME	REACTOME_KINESINS	61	0	32	2	0.009533822090556199	1	KIF1A TUBB2B
LMX1A	WP	WP_MONOAMINE_TRANSPORT	32	0	182	3	0.009537676251029303	1	AGT STX1A SYN1
LMX1A	REACTOME	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	0	182	2	0.009584733092001807	1	CACNA1A CACNA1B
ZNF846	PID	PID_HNF3B_PATHWAY	45	0	129	3	0.00959893084256036	1	ABCC8 CPT1C KCNJ11
MAFA	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	225	2	0.009626060915819079	1	CHRNB2 CHRNB4
PLAG1	KEGG	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	53	0	37	2	0.00963240748249361	1	BCL2 MAPK12
ZNF382	ST	ST_ADRENERGIC	37	0	53	2	0.009632407482662031	1	ITPR1 MAPK10
PAX6	BIOCARTA	BIOCARTA_PRION_PATHWAY	12	0	167	2	0.009664857203607768	1	APLP1 BCL2
PAX6	REACTOME	REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	12	0	167	2	0.009664857203607768	1	FGF17 FGF9
SPIB	PID	PID_AR_NONGENOMIC_PATHWAY	31	0	189	3	0.009675932310995172	1	GNAO1 GNG2 PLCG2
SPIB	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	0	189	3	0.009675932310995172	1	NFASC SCN2A SCN3A
ASCL2	REACTOME	REACTOME_DISEASE	1580	0	103	21	0.009688978939082493	1	ABCC8 ADAMTSL1 ADAMTSL2 ADCY1 ADCY5 CAMK2B CDK5R1 CDKN1C DLL1 DPEP1 FGF9 GCK GPC2 HEYL KCNJ11 KSR2 MUC5B PLCG2 SPON1 SV2B TUBB4A
FOXJ1	WP	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	25	0	79	2	0.009707635585234353	1	ANGPT2 LTBP2
TFCP2L1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	226	2	0.009708564384787288	1	CHRNB2 CHRNB4
TFCP2L1	WP	WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	9	0	226	2	0.009708564384787288	1	DLL1 EPHA4
POU2F2	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	64	5	0.009713546591798461	1	ADCY1 CACNA1A CPLX1 KCNJ6 LIN7A
ARX	REACTOME	REACTOME_GABA_RECEPTOR_ACTIVATION	60	0	184	4	0.009715806206401001	1	ADCY1 GNG2 GNG4 KCNJ2
ZNF519	REACTOME	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22	0	90	2	0.009721775956020529	1	DLL1 MDK
AEBP1	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	22	2	0.009721775956286871	1	GPR119 KIF5C
ZNF883	WP	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	76	0	26	2	0.009725728961596403	1	CACNA1C ITGA7
ZNF883	REACTOME	REACTOME_ECM_PROTEOGLYCANS	76	0	26	2	0.009725728961596403	1	ITGA7 SPARC
TP73	SIG	SIG_CD40PATHWAYMAP	34	0	58	2	0.00972954903204859	1	MAPK12 MAPK8IP2
PAX4	WP	WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	55	0	106	3	0.009762099370130506	1	TUBA1A TUBB2B TUBB4A
HES4	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	0	38	2	0.009776516311832295	1	SYN1 SYP
ARX	REACTOME	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	11	0	184	2	0.00978822721631245	1	BGN VCAN
RFX6	WP	WP_GENE_REGULATORY_NETWORK_MODELLING_SOMITOGENESIS	11	0	184	2	0.00978822721631245	1	DLL1 EPHA4
ARX	REACTOME	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	170	0	184	7	0.009796192012813787	1	CENPE DOCK8 GATA2 KIF1A KIF5A TUBA1A TUBB2B
SIX2	REACTOME	REACTOME_OPIOID_SIGNALLING	90	0	191	5	0.009823620216765971	1	ADCY1 ADCY5 GNAO1 ITPR1 PRKCG
SIX2	KEGG	KEGG_DILATED_CARDIOMYOPATHY	90	0	191	5	0.009823620216765971	1	ADCY1 ADCY5 CACNA2D1 CACNG4 SLC8A1
SIX2	KEGG	KEGG_GAP_JUNCTION	90	0	191	5	0.009823620216765971	1	ADCY1 ADCY5 DRD2 ITPR1 PRKCG
NEUROG3	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	191	5	0.009823620216765971	1	GHRL ISL1 PCSK1 PCSK2 STX1A
ASCL1	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	0	106	5	0.009824044487668382	1	CHRNB2 GCK POU2F2 TP73 TPH1
ARX	REACTOME	REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	32	0	184	3	0.009825208617053716	1	AKT3 GNG2 GNG4
SOX4	REACTOME	REACTOME_PLATELET_HOMEOSTASIS	86	0	280	6	0.009858487742784972	1	GNG2 GNG4 ITPR1 KCNMA1 KCNMB2 SLC8A1
MAFB	REACTOME	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	0	232	4	0.009887173830857465	1	ADCY1 GNG2 GNG4 RGS17
MAFB	WP	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	48	0	232	4	0.009887173830857465	1	BCL2 CNGA3 CNGA4 PDE2A
ARNT2	WP	WP_G_PROTEIN_SIGNALING_PATHWAYS	96	0	61	3	0.009897638793139985	1	ITPR1 PRKCG PRKCH
NFAT5	KEGG	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	115	0	51	3	0.009905916397922487	1	ADCY1 KCNMA1 PRKCH
LMX1A	REACTOME	REACTOME_KINESINS	61	0	182	4	0.009910517445882117	1	CENPE KIF5A TUBA1A TUBB2B
SIX2	WP	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	31	0	191	3	0.009956579963502965	1	AKT3 EFNB3 MMP2
SIX2	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	0	191	3	0.009956579963502965	1	ANK2 NFASC SPTBN4
NEUROG3	WP	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	31	0	191	3	0.009956579963502965	1	AKT3 EFNB3 MMP2
NEUROG3	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	0	191	3	0.009956579963502965	1	SCN2A SCN3A SPTBN4
POU5F1	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	81	4	0.009981861710677276	1	CACNA2D1 ITPR1 KCNK16 KCNK17
SIX2	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	0	191	8	0.009985074303449637	1	ADCY1 ADCY5 CACNG4 DLG2 GABBR2 GABRB3 PPM1E PRKCG
NEUROD1	REACTOME	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	19	0	106	2	0.009995490648921246	1	CPLX1 STXBP1
PAX4	REACTOME	REACTOME_EPHRIN_SIGNALING	19	0	106	2	0.009995490648921246	1	EFNB3 EPHB3
ASCL1	WP	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	19	0	106	2	0.009995490648921246	1	HCN4 KCNJ2
ASCL1	REACTOME	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	0	106	2	0.009995490648921246	1	KCNJ2 KCNK17
ASCL1	BIOCARTA	BIOCARTA_LIS1_PATHWAY	19	0	106	2	0.009995490648921246	1	CDK5R1 DCX
FOXD4L5	KEGG	KEGG_GNRH_SIGNALING_PATHWAY	101	0	171	5	0.010045043821475086	1	ADCY1 ADCY5 MAPK10 MAPK12 MMP2
MAFB	WP	WP_INTEGRINMEDIATED_CELL_ADHESION	104	0	232	6	0.010048014942835581	1	AKT3 ITGA4 ITGA7 MAPK10 PAK3 VAV3
ARX	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	0	184	5	0.010084756182094257	1	ADCY1 CAMK2B DLG2 TUBA1A TUBB2B
RFX6	REACTOME	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	0	184	5	0.010084756182094257	1	CAMK2B LIN7A PPM1E TUBA1A TUBB4A
ZNF846	REACTOME	REACTOME_SIGNALING_BY_NTRKS	134	0	129	5	0.010110832684672943	1	CDK5R1 CDK5R2 MAPK12 TPH1 VGF
FOXD4L5	REACTOME	REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	12	0	171	2	0.01011437843891183	1	FGF17 FGF9
ARNT2	WP	WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	33	0	61	2	0.010118948312440312	1	AKT3 ITPR1
FEV	REACTOME	REACTOME_OTHER_INTERLEUKIN_SIGNALING	24	0	250	3	0.010129961430703993	1	CSF1R SNAP25 STX1A
ZNF519	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	90	6	0.010134249805136775	1	GRIK5 KCNJ2 PPM1E PRKCG STXBP1 TUBA1A
HES4	PID	PID_NFAT_3PATHWAY	53	0	38	2	0.010141592019676349	1	PRKCG PRKCH
NPAS3	WP	WP_NOTCH_SIGNALING_PATHWAY_NETPATH	63	0	32	2	0.010144050864179355	1	DLL3 FHL1
FOXP2	REACTOME	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	19	0	107	2	0.010177180861004498	1	CPLX1 STX1A
HMBOX1	REACTOME	REACTOME_EPHRIN_SIGNALING	19	0	107	2	0.010177180861004498	1	EFNB3 EPHB3
HMBOX1	REACTOME	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	19	0	107	2	0.010177180861004498	1	CPLX1 SNAP25
ONECUT1	REACTOME	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	0	112	11	0.010181458118640796	1	ANK2 CACNA1C CACNB2 CHL1 DSCAML1 EPHA4 MMP2 PMP22 ROBO1 SCN2A SPTBN4
ZNF492	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	0	81	2	0.010185070889030423	1	CACNA1C CACNB2
ONECUT1	REACTOME	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	0	112	6	0.010199528358563636	1	AGT DGKB FFAR2 ITPR1 PRKCH RGS17
MAFB	REACTOME	REACTOME_CA2_ACTIVATED_K_CHANNELS	9	0	232	2	0.010210333257046678	1	KCNMA1 KCNMB2
MAFB	WP	WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	9	0	232	2	0.010210333257046678	1	DLL1 EPHA4
FOXD4L5	REACTOME	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	327	0	171	10	0.010232384301663733	1	DLG2 FGF17 FGF9 GFRA1 KSR2 MAPK12 MAPK4 MMP2 RASAL1 SPRED3
SMAD9	WP	WP_MAPK_CASCADE	33	0	181	3	0.010232765465629123	1	MAP3K12 MAPK10 MAPK12
MAFB	REACTOME	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	75	0	232	5	0.010237561626694425	1	AKT3 BCL2 GNG2 GNG4 MMP2
PAX4	KEGG	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	56	0	106	3	0.010255377011842981	1	TUBA1A TUBB2B TUBB4A
NEUROG3	WP	WP_ERBB_SIGNALING_PATHWAY	91	0	191	5	0.010275912906544171	1	AKT3 CAMK2B MAPK10 PAK3 PLCG2
TP73	REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	35	0	58	2	0.010290306646966507	1	ABCC8 GNG4
SPIB	REACTOME	REACTOME_DSCAM_INTERACTIONS	11	0	189	2	0.0103054620098888	1	DSCAML1 MAPK12
ETV1	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	0	240	4	0.010315772704339365	1	ABCC8 CACNA1A CACNA1B GCK
FOXD4L5	NABA	NABA_PROTEOGLYCANS	35	0	171	3	0.010320774494608331	1	PRELP SPOCK3 VCAN
FOXD4L5	REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	35	0	171	3	0.010320774494608331	1	GABBR2 KCNJ2 KCNJ6
NEUROD2	KEGG	KEGG_PATHWAYS_IN_CANCER	325	0	75	6	0.010326851728347908	1	KIT MAPK10 MMP2 PLCG2 RET WNT9A
PLAG1	REACTOME	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	55	0	37	2	0.010343992101946142	1	BCL2 MAPK12
PLAG1	REACTOME	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	884	0	37	7	0.010366275612508358	1	BCL2 CSF1R MAPK12 MX1 PELI3 SPRED3 USP41
NEUROG3	WP	WP_MAPK_SIGNALING_PATHWAY	249	0	191	9	0.010371420313005641	1	AKT3 CACNA1A CACNA1C CACNA2D1 CACNG4 FGF14 FGF9 MAP3K12 MAPK10
MAFB	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	0	232	9	0.010382083048516844	1	ADCY1 CACNG4 CHRNB4 DLG2 GABBR2 GNG2 GNG4 GRIK5 KCNJ2
NR4A3	WP	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	31	0	194	3	0.010386441017280812	1	AKT3 EFNB3 MMP2
NR4A3	REACTOME	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	0	194	3	0.010386441017280812	1	ANK2 SCN1B SPTBN4
LMX1A	REACTOME	REACTOME_CD28_CO_STIMULATION	33	0	182	3	0.010386711392737502	1	AKT3 GRAP2 PAK3
LMX1A	REACTOME	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	33	0	182	3	0.010386711392737502	1	ADCY2 ADCY5 GNG2
GATA2	REACTOME	REACTOME_CA_DEPENDENT_EVENTS	37	0	162	3	0.010390859529930463	1	ADCY1 ADCY2 ADCY5
ZNF846	REACTOME	REACTOME_CGMP_EFFECTS	16	0	129	2	0.010400497512856433	1	ITPR1 PDE2A
HHEX	PID	PID_INTEGRIN1_PATHWAY	66	0	31	2	0.010431344685479238	1	ITGA4 SPP1
FEV	KEGG	KEGG_LONG_TERM_POTENTIATION	70	0	250	5	0.01043693182994665	1	ADCY1 CACNA1C ITPR1 PPP1R1A PRKCG
TP73	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	58	3	0.010440890429225802	1	ABCC8 GNG4 KCNH8
HES4	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	0	38	3	0.010450517881843036	1	ITPR1 PRKCG PRKCH
ASCL2	REACTOME	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	20	0	103	2	0.01045726145431991	1	ADCY1 ADCY5
ASCL2	REACTOME	REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	20	0	103	2	0.01045726145431991	1	CAMK2B DLG2
