	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
PID_AJDISS_2PATHWAY														GFRA1 MEP1B RET ROBO1		GFRA1 IGF2 MEP1B NTRK2 ROBO1											MEP1B ROBO1	MEP1B NTRK2 ROBO1											MEP1B NTRK2 ROBO1				MEP1B NTRK2 ROBO1		GFRA1 NTRK2 RET ROBO1	MEP1B NTRK2 ROBO1	MEP1B NTRK2	NTRK2 ROBO1				GFRA1 MEP1B NTRK2 ROBO1			GFRA1 MEP1B NTRK2 RET			GFRA1 NTRK2 RET ROBO1								
PID_AMB2_NEUTROPHILS_PATHWAY																																																															APOB MMP2			
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY																																											ANGPT2 GRB14 MMP2																							
PID_AP1_PATHWAY	GATA2 NTS						GATA2 NTS						AGT GATA2 NTS																		GATA2 NTS	AGT COL1A2 GATA2 NTS																			GATA2 NTS															
PID_ARF6_TRAFFICKING_PATHWAY																																														CPE ITGA4 ITGA7																				
PID_AR_NONGENOMIC_PATHWAY																												GNG2 PLCG2									GNAO1 PLCG2	GNAO1 PLCG2							GNAO1 GNG2 PLCG2										GNAO1 GNG2 PLCG2											
PID_AVB3_INTEGRIN_PATHWAY			COL16A1 COL1A2 CSF1R SPP1											COL12A1 COL14A1 COL1A2 SPP1 VAV3					COL12A1 COL16A1 COL1A2 CSF1R EDIL3									COL12A1 COL14A1 COL1A2 CSF1R		COL12A1 COL14A1 COL16A1			COL12A1 COL14A1 COL16A1 COL1A2 EDIL3	COL12A1 COL14A1 COL16A1 COL1A2 CSF1R VAV3					COL14A1 CSF1R EDIL3 VAV3	COL12A1 COL16A1 CSF1R VAV3				COL16A1 COL1A2 CSF1R														COL12A1 COL14A1 COL16A1 CSF1R VAV3		EDIL3 SPP1	EDIL3 SPP1					
PID_BETA_CATENIN_NUC_PATHWAY																																					CACNA1G MMP2 ZCCHC12	CACNA1G MMP2 ZCCHC12																												
PID_CDC42_REG_PATHWAY																																					ARHGEF25 MCF2L			MCF2L VAV3																										
PID_CMYB_PATHWAY																															CCNA1 KIT																																			
PID_CONE_PATHWAY			CNGA3 LRAT RGS9									CNGA3 RGS9			CNGA3 LRAT RGS9	CNGA3 LRAT RGS9																							CNGA3 RGS9						CNGA3 RGS9					CNGA3 LRAT RGS9								CNGA3 LRAT RGS9					LRAT RGS9	LRAT RGS9		
PID_CXCR4_PATHWAY							CXCL12 ITGA4																								CXCL12 ITGA4																																			
PID_E2F_PATHWAY													CES1 HIC1													E2F7 HIC1									CES1 E2F7 HIC1 SULT2A1 TP73											E2F7 HIC1 SULT2A1 TP73										CES1 E2F7				CES1 TP73	CES1 HIC1 SULT2A1					
PID_ENDOTHELIN_PATHWAY			ADCY1 COL1A2 PRKCG TRPC6												ADCY1 ADCY2 ADCY5 COL1A2 CYSLTR2 GNAO1 PRKCG PRKCH TRPC6		ADCY5 PRKCH TRPC6	ADCY1 ADCY5 PRKCH	ADCY1 ADCY2 ADCY5 COL1A2 PRKCH TRPC6		PRKCG PRKCH					ADCY1 PRKCG	CYSLTR2 PRKCH	ADCY1 ADCY2 ADCY5 COL1A2 TRPC6				ADCY2 ADCY5 COL1A2 CYSLTR2 TRPC6	ADCY1 ADCY2 COL1A2 PRKCH TRPC6	ADCY1 ADCY2 ADCY5 COL1A2 PRKCH TRPC6	ADCY1 COL1A2 CYSLTR2 GNAO1 TRPC6			ADCY2 ADCY5 GNAO1				ADCY1 ADCY2 ADCY5 GNAO1 PRKCG TRPC6	ADCY2 ADCY5 CYSLTR2 PRKCH TRPC6	ADCY1 ADCY5 COL1A2			ADCY1 COL1A2 TRPC6	ADCY1 ADCY2 PRKCH				ADCY1 ADCY5 CYSLTR2 GNAO1 PRKCG PRKCH TRPC6	ADCY5 GNAO1 PRKCG PRKCH					ADCY1 ADCY2 ADCY5 GNAO1 PRKCG PRKCH								
PID_EPHA_FWDPATHWAY														EPHA4 EPHA8 VAV3																																EPHA4 EPHA8 VAV3																				
PID_EPO_PATHWAY																												PLCG2 TRPC6					BCL2 PLCG2 TRPC6										BCL2 PLCG2 TRPC6				BCL2 TRPC6												BCL2 PLCG2							
PID_ERBB2_ERBB3_PATHWAY																																						CHRNA1 MAPK10																												
PID_ER_NONGENOMIC_PATHWAY																														GNAO1 MMP2							GNAO1 MMP2	GNAO1 MMP2							GNAO1 GNG2 MMP2																					
PID_FAS_PATHWAY																																												FAIM2 MAPK10																		FAIM2 MAPK10				
PID_FGF_PATHWAY		FGF9 KLB												FGF17 FGF9 KLB NCAM1 SPP1																		FGF17 FGF9 KLB NCAM1										FGF17 KLB NCAM1 SPP1			FGF17 FGF9 NCAM1 SPP1							FGF17 FGF9 NCAM1 SPP1														
PID_HEDGEHOG_2PATHWAY																			PTCH1 PTHLH															BOC PTCH1 PTHLH										BOC PTCH1						BOC PTCH1				BOC PTCH1 PTHLH										PTCH1 PTHLH		
PID_HEDGEHOG_GLI_PATHWAY		PTCH1 SAP30										GNAO1 MTSS1 SAP30			GNAO1 GNG2 MTSS1 SAP30			GNG2 PTCH1 SAP30																GNG2 MTSS1 PTCH1 SAP30											GNAO1 GNG2 MTSS1 SAP30					GNG2 MTSS1 PTCH1 SAP30				GNAO1 GNG2 MTSS1 PTCH1 SAP30				GNAO1 MTSS1 PTCH1 SAP30			GNAO1 PTCH1	GNG2 SAP30		MTSS1 PTCH1 SAP30		
PID_HES_HEY_PATHWAY													HEY1 NEUROG3								HEY1 NEUROG3																								ASCL1 HES6 HEY1															HES6 NEUROG3						
PID_HIF1_TFPATHWAY							CXCL12 GATA2																								CXCL12 GATA2																																			
PID_HIF2PATHWAY				FLT1 POU5F1														FLT1 POU5F1	ADORA2A FLT1 POU5F1																		FLT1 POU5F1									ADORA2A FLT1 POU5F1																				
PID_HNF3A_PATHWAY																																							APOB SCGB1A1 SFTPA2																						APOB SCGB1A1					
PID_HNF3B_PATHWAY			ABCC8 APOA1 CPT1C	ABCC8 GCK KCNJ11	ABCC8 GCK KCNJ11 UCP2							CPT1C KCNJ11 UCP2		ABCC8 APOA1 GCK TTR UCP2				GCK TTR UCP2	ABCC8 APOA1 GCK TTR													ABCC8 APOA1 CPT1C GCK TTR UCP2	ABCC8 APOA1 CPT1C TTR UCP2	APOA1 CPT1C GCK KCNJ11 TTR UCP2	APOA1 CPT1C GCK KCNJ11 TTR UCP2		ABCC8 APOA1 GCK KCNJ11	APOA1 TTR	ABCC8 CPT1C UCP2	KCNJ11 UCP2										APOA1 GCK KCNJ11 TTR UCP2				ABCC8 APOA1 TTR UCP2				APOA1 GCK TTR UCP2	ABCC8 UCP2			GCK TTR		ABCC8 CPT1C KCNJ11		
PID_IFNG_PATHWAY																																					CAMK2B SOCS1			CAMK2B SOCS1																										
PID_ILK_PATHWAY																																								LIMS2 PPP1R14A																										
PID_INSULIN_PATHWAY				EIF4EBP1 GRB14 PARD6A	EIF4EBP1 GRB14 PARD6A																																			EIF4EBP1 PARD6A					EIF4EBP1 GRB14 PARD6A															EIF4EBP1 PARD6A						
PID_INTEGRIN1_PATHWAY			COL1A2 ITGA7 MDK SPP1																						ITGA4 SPP1																										FBN1 ITGA4				COL1A2 ITGA7 MDK SPP1											
PID_INTEGRIN2_PATHWAY															F10 JAM3 SPON2																			F10 JAM3 SPON2																																
PID_INTEGRIN3_PATHWAY																																																												EDIL3 SPP1	EDIL3 SPP1					
PID_INTEGRIN5_PATHWAY																																							EDIL3 ITGA4				EDIL3 FBN1								FBN1 ITGA4		EDIL3 ITGA4													
PID_INTEGRIN_A4B1_PATHWAY																									ITGA4 SPP1																	ITGA4 MDK SPP1																								
PID_INTEGRIN_CS_PATHWAY																																														ITGA4 ITGA7																				
PID_KIT_PATHWAY																																						GRAP2 KIT									BCL2 GRAP2											BCL2 GRAP2 KIT SOCS1	BCL2 KIT			GRAP2 SOCS1				
PID_LIS1_PATHWAY				CDK5R1 CDK5R2 DCX	CDK5R1 CDK5R2									CDK5R1 CDK5R2 DCX MAP1B	CDK5R1 CDK5R2 MAP1B																																			CDK5R1 CDK5R2 MAP1B				CDK5R1 CDK5R2 MAP1B									CDK5R1 CDK5R2			
PID_LKB1_PATHWAY												BRSK1 BRSK2 MAP2																																																						
PID_LPA4_PATHWAY				ADCY1 ADCY5	ADCY1 ADCY5										ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5				ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5				ADCY1 ADCY2				ADCY1 ADCY5						ADCY1 ADCY2 ADCY5								
PID_LYSOPHOSPHOLIPID_PATHWAY															ADCY1 ADCY2 ADCY5 GNAO1 GNG2			ADCY1 ADCY5 GNG2 PRKD1										ADCY1 ADCY2 ADCY5 GNG2									ADCY2 GNAO1 MMP2	ADCY2 ADCY5 GNAO1 MMP2				ADCY1 ADCY2 ADCY5 GNAO1 MMP2 PRKD1	ADCY2 ADCY5 MMP2		ADCY5 GNAO1 GNG2 MMP2			ADCY1 ADCY2 GNG2				ADCY1 ADCY5 GNAO1 MMP2						ADCY1 ADCY2 ADCY5 GNAO1 MMP2 PRKD1								
PID_MET_PATHWAY																																																												EIF4EBP1 PARD6A						
PID_NCADHERIN_PATHWAY																																																															CNR1 GAP43			
PID_NEPHRIN_NEPH1_PATHWAY																												PARD6A TRPC6							MAPK10 PARD6A TRPC6					MAPK10 PARD6A		MAPK10 PARD6A TRPC6					MAPK10 TRPC6																			
PID_NFAT_3PATHWAY		PRKCG PRKCH																			PRKCG PRKCH																																						BCL2 PRKCH							
PID_NOTCH_PATHWAY		DLL3 DLL4 DNER										DLL4 DNER DTX1 MFAP2						ADAM12 DLL4 DTX1			DLL3 DNER MFAP2		DLL3 DNER MFAP2			DLL1 DNER DTX1		ADAM12 DLL4 MFAP2				ADAM12 DLL4 DNER DTX1										ADAM12 DLL4 DNER DTX1		ADAM12 DLL1 DLL4		ADAM12 DLL1 DLL4 DTX1				ADAM12 DLL1 DLL3 DNER DTX1		ADAM12 DLL3 DLL4 DTX1	DLL4 DNER DTX1 MFAP2	ADAM12 DLL1 DLL4 DNER DTX1							DLL3 DNER					
PID_P38_MKK3_6PATHWAY				CAMK2B GADD45G	CAMK2B GADD45G																																CAMK2B GADD45G																						CAMK2B GADD45G							
PID_P53_DOWNSTREAM_PATHWAY																																										BCL2 HIC1 MMP2 PCBP4 SCN3B SPP1 TP73			BCL2 HIC1 MMP2 PCBP4 SCN3B SPP1 TP73																		BCL2 HIC1 MMP2 PCBP4			
PID_P75_NTR_PATHWAY																																																													BEX1 MAPK10					
PID_PLK1_PATHWAY																														CENPE CLSPN																																				
PID_PRL_SIGNALING_EVENTS_PATHWAY																																					AGT PTP4A3																											AGT PTP4A3		
PID_PS1_PATHWAY																										DLL1 DTX1								DLL1 DTX1 NKD1 WIF1					DTX1 NKD1 WIF1											DLL1 DTX1 NKD1				DLL1 DTX1 NKD1 WIF1												
PID_RAC1_REG_PATHWAY																																					ARHGAP9 ARHGEF25	ARHGAP9 ARHGEF25		ARHGAP9 VAV3				ARHGAP9 ARHGEF25																						
PID_RAS_PATHWAY				CAMK2B RASAL1																																				CAMK2B RASAL1																										
PID_RET_PATHWAY																																																							DOK6 GFRA1 RET											
PID_RHOA_PATHWAY																																																												MAPK12 PARD6A						
PID_RHOA_REG_PATHWAY																																					ARHGAP9 ARHGEF25 MCF2L	ARHGAP9 ARHGEF25	ARHGAP9 MCF2L VAV3	ARHGAP9 MCF2L VAV3																										
PID_RHODOPSIN_PATHWAY																			LRAT PDE6B		LRAT PDE6B																		PDE6B RGS9			LRAT PDE6B RGS9			PDE6B RGS9					LRAT RGS9				LRAT PDE6B RGS9				LRAT PDE6B RGS9					LRAT PDE6B RGS9	LRAT RGS9		
PID_S1P_S1P2_PATHWAY																																					CDH5 GNAO1	CDH5 GNAO1																							CDH5 GNAO1					
PID_S1P_S1P3_PATHWAY																																			AKT3 FLT1 GNAO1		FLT1 GNAO1		AKT3 FLT1 GNAO1						AKT3 FLT1 GNAO1							AKT3 FLT1 GNAO1		AKT3 FLT1 GNAO1												
PID_SYNDECAN_1_PATHWAY																			COL12A1 COL16A1 COL1A2								COL14A1 COL16A1	COL12A1 COL14A1 COL1A2		COL12A1 COL14A1 COL16A1			COL12A1 COL14A1 COL16A1 COL1A2	COL12A1 COL14A1 COL16A1 COL1A2													COL14A1 COL1A2															COL14A1 COL1A2				
PID_SYNDECAN_4_PATHWAY																																										ADAM12 CXCL12 MDK			ADAM12 CXCL12 MDK			ADAM12 MDK																		
PID_THROMBIN_PAR1_PATHWAY			GNG2 PRKCG TRPC6											GNAO1 GNG2 PRKCG TRPC6	GNAO1 GNG2 PRKCG TRPC6															GNAO1 TRPC6																																				
PID_TRKR_PATHWAY																																																							MCF2L NTRK1 NTRK2 SHC3											
PID_TXA2PATHWAY		PRKCG PRKCH																			PRKCG PRKCH																																													
PID_UPA_UPAR_PATHWAY																	MMP13 PDGFD																																											MMP13 PDGFD						
PID_VEGF_VEGFR_PATHWAY																FLT1 PGF			FLT1 PGF													FLT1 PGF		FLT1 PGF	FLT1 PGF										FLT1 PGF									FLT1 PGF				FLT1 PGF								
PID_WNT_SIGNALING_PATHWAY																																					FZD4 WIF1	FZD4 WIF1																												
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS			ABCA9 APOA1																ABCA9 APOA1														ABCA9 APOA1									ABCA9 APOA1				ABCA9 APOA1																				
REACTOME_ABC_TRANSPORTER_DISORDERS																																					ABCC8 APOA1 KCNJ11																													
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS															CCND2 CDKN1C																											CCND2 CDKN1C											CCND2 CDKN1C		CCND2 CDKN1C											
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS					CHRNA3 CHRNB2							CHRNA5 CHRNB2		CHRNA1 CHRNA3 CHRNA5 CHRNB2 CHRNB4	CHRNA1 CHRNA5 CHRNB2	CHRNA5 CHRNB4	CHRNA1 CHRNB2 CHRNB4	CHRNA3 CHRNA5 CHRNB2										CHRNA5 CHRNB4				CHRNA1 CHRNB4		CHRNA1 CHRNA5 CHRNB2 CHRNB4			CHRNA1 CHRNA3 CHRNB4	CHRNA1 CHRNB4	CHRNA1 CHRNB4			CHRNA3 CHRNA5 CHRNB2 CHRNB4			CHRNB2 CHRNB4					CHRNA1 CHRNA3			CHRNA1 CHRNB4	CHRNA1 CHRNA5 CHRNB2 CHRNB4	CHRNA1 CHRNB4			CHRNB2 CHRNB4	CHRNA3 CHRNA5					CHRNA1 CHRNA5		
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE			CPLX1 SNAP25 STX1A STXBP1									SNAP25 STXBP1			SNAP25 STX1A	SNAP25 STX1A		CPLX1 STX1A	SNAP25 STX1A							STX1A STXBP1		CPLX1 SNAP25				CPLX1 SNAP25 STX1A	CPLX1 SNAP25 STX1A STXBP1	CPLX1 SNAP25	CPLX1 SNAP25 STX1A		CPLX1 STXBP1		CPLX1 SNAP25 STX1A			CPLX1 SNAP25 STX1A STXBP1			CPLX1 SNAP25	CPLX1 SNAP25						CPLX1 STX1A STXBP1	CPLX1 STXBP1									CPLX1 STXBP1				
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS		DLL4 DNER		DLL1 DNER	DLL1 DLL4							DLL4 DNER DTX1						DLL4 DTX1								DLL1 DNER DTX1						DLL4 DNER DTX1		DLL1 DNER DTX1	DLL1 DNER DTX1		DLL4 DNER					DLL4 DNER DTX1		DLL1 DLL4		DLL1 DLL4 DTX1	DLL4 DNER			DLL1 DNER DTX1			DLL4 DNER DTX1	DLL1 DLL4 DNER DTX1				DLL1 DLL4 DNER					DLL1 DLL4			
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5				CDK5R1 NTRK2	CDK5R1 NTRK2																																		CDK5R1 NTRK2														CDK5R1 NTRK2					CDK5R1 NTRK2								
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS			TUBA1A TUBB2B TUBB3																									TUBB2B TUBB4A																TUBA1A TUBB2B TUBB3 TUBB4A						TUBA1A TUBB3 TUBB4A				TUBA1A TUBB2B TUBB3				TUBA1A TUBB3 TUBB4A				TUBB2B TUBB3	TUBA1A TUBB3			
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA_																			AKT3 BCL2													AKT3 BCL2	AKT3 BCL2		AKT3 BCL2							AKT3 BCL2			AKT3 BCL2																					
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS																																			AKT3 BCL2 TP73							AKT3 BCL2 TP73			AKT3 BCL2 TP73									AKT3 BCL2 TP73												
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING			GNG2 GNG4 GRIK3 GRIK5											GNG2 GNG4 GRIK5 NCALD	GNG2 GNG4 GRIK3 GRIK5 NCALD			GNG2 NCALD														GNG2 GRIK5 NCALD		GNG2 GNG4 GRIK5 NCALD	GNG2 GNG4 GRIK5							GNG4 GRIK5 NCALD				GNG2 GNG4 GRIK5 NCALD		GNG2 NCALD		GNG2 GNG4 GRIK5 NCALD			GNG4 GRIK5 NCALD	GNG2 GNG4 GRIK3 GRIK5	GNG2 GNG4 GRIK5 NCALD				GNG4 GRIK5			GNG2 NCALD				
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES			MMP11 MMP13 MMP2 SPOCK3											MMP11 MMP13 SPOCK3	MMP11 MMP13 SPOCK3	MMP13 MMP2 SPOCK3														MMP2 SPOCK3			MMP11 MMP13 MMP2 SPOCK3		MMP13 MMP2 SPOCK3							MMP11 MMP13 MMP2 SPOCK3	MMP13 MMP2 SPOCK3		MMP11 MMP2 SPOCK3							MMP11 MMP2 SPOCK3						MMP11 MMP2 SPOCK3								
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	GRIA2 GRIN1		ADCY1 CAMK1 CAMK2B DLG2 NEFL TUBA1A TUBB2B TUBB3	ADCY1 CAMK1 CAMK2B GRIN2C PPM1E	ADCY1 CAMK1 CAMK2B DLG2 GRIN2C PPM1E TUBB4A		GRIA2 GRIN2C					CAMK1 DLG2 LIN7A PPM1E TUBB3			ADCY1 DLG2 GRIN2C LIN7A PPM1E TUBA1A TUBB3				ADCY1 DLG2 GRIA2 PPM1E TUBA1A						LIN7A TUBB4A			ADCY1 LIN7A PPM1E TUBB2B TUBB4A				CAMK1 GRIA2 LIN7A NEFL PPM1E TUBA1A TUBB2B	ADCY1 CAMK1 CAMK2B LIN7A NEFL PPM1E TUBA1A TUBB2B									ADCY1 CAMK1 CAMK2B DLG2 GRIN1 TUBB3		ADCY1 GRIN2C TUBA1A TUBB2B TUBB3 TUBB4A			ADCY1 LIN7A NEFL	ADCY1 PPM1E TUBA1A		CAMK2B GRIN1 LIN7A NEFL PPM1E TUBA1A TUBB3 TUBB4A		ADCY1 DLG2 GRIA2 GRIN1 GRIN2C NEFL PPM1E	CAMK1 CAMK2B GRIN2C LIN7A NEFL PPM1E TUBB3	ADCY1 DLG2 LIN7A PPM1E TUBA1A TUBB2B TUBB3	ADCY1 DLG2 GRIN2C LIN7A TUBB2B TUBB3			ADCY1 CAMK1 DLG2 GRIN2C PPM1E TUBA1A TUBB3 TUBB4A								NEFL PPM1E
REACTOME_ACTIVATION_OF_RAC1			PAK3 PAK6	PAK3 PAK6										PAK6 ROBO1		PAK6 ROBO1			PAK6 ROBO1													PAK3 PAK6 ROBO1			PAK3 PAK6				PAK3 PAK6 ROBO1				PAK6 ROBO1	PAK6 ROBO1	PAK6 ROBO1							PAK6 ROBO1	PAK6 ROBO1					PAK6 ROBO1				PAK6 ROBO1				
REACTOME_ACTIVATION_OF_SMO																BOC PTCH1																												BOC PTCH1						BOC PTCH1																
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS																												ADORA2A NTRK1 NTRK2						NTRK1 NTRK2	ADORA2A NTRK1 NTRK2							NTRK1 NTRK2				ADORA2A NTRK2							ADORA2A NTRK2		ADORA2A NTRK1 NTRK2			ADORA2A NTRK1 NTRK2								
REACTOME_ADAPTIVE_IMMUNE_SYSTEM																																																														CD96 COL1A2 DYNC1I1 EVL GRAP2 HECW2 HERC5 KIF5A RAPGEF4 SOCS1 TUBB2B TUBB3 WSB1				
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY				ADCY1 ADCY5	ADCY1 ADCY5										ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5				ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5				ADCY1 ADCY2				ADCY1 ADCY5		ADCY1 ADCY2				ADCY1 ADCY2 ADCY5								
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY				ADCY1 ADCY5	ADCY1 ADCY5										ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5				ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5				ADCY1 ADCY2				ADCY1 ADCY5		ADCY1 ADCY2				ADCY1 ADCY2 ADCY5								
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS				CADM2 CADM3 CDH5	CADM3 CDH5								CADM2 CADM3																					CADM2 CADM3 CDH5	CADM2 CADM3 CDH5								CADM2 CDH5																CADM2 CADM3							
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	GPR83 PTHLH						CYSLTR2 GPR83	CYSLTR2 PTHLH		ADORA2A PTHLH					ADCY1 ADCY2 ADCY5 CRH CYSLTR2 GIP GNG2 GNG4 PTHLH SCT			ADCY1 ADCY5 GIP GNG2	ADCY1 ADCY2 ADCY5 ADORA2A GPR83 PTHLH								CYSLTR2 GPR83 PTHLH	ADCY1 ADCY2 ADCY5 ADORA2A GNG2 GPBAR1						ADCY1 ADCY2 ADCY5 CRH GIP GNG2 GNG4 GPBAR1 PTHLH SCT	ADCY1 ADORA2A CRH CYSLTR2 GNG2 GNG4 GPBAR1 GPR83 PTHLH SCT							ADCY1 ADCY2 ADCY5 CRH GIP GNG4 GPBAR1 GPR83 PTHLH SCT		ADCY1 ADCY5 GIP GNG4 GPBAR1	ADCY5 CRH GIP GNG2 GPBAR1 SCT			ADCY1 ADCY2 GNG2 GPBAR1							ADCY1 ADORA2A CRH GNG2 GNG4 GPBAR1 GPR83 PTHLH SCT			ADCY1 ADCY2 ADCY5 ADORA2A CRH GIP GNG4 SCT		ADCY5 CRH SCT						
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1																																														GNG2 GNG4				GNG2 GNG4																
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12			GNG2 GNG4																																											GNG2 GNG4				GNG2 GNG4																
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION			CACNA1C CACNA2D2 GNG2 GNG4		ADCY5 CACNA2D2							CACNA1C CACNA2D2 CACNB2		CACNA2D2 GNG2 GNG4	ADCY5 CACNA1C CACNA2D2 CACNB2 GNG2 GNG4		ADCY5 CACNA1C CACNA2D2	ADCY5 GNG2										ADCY5 CACNA1C GNG2				ADCY5 CACNA1C CACNA2D2 GNG2		ADCY5 CACNA1C CACNA2D2 GNG2 GNG4	CACNA1C CACNA2D2 GNG2 GNG4				ADCY5 CACNA1C GNG4			ADCY5 CACNA2D2 GNG4	ADCY5 CACNA1C CACNA2D2 CACNB2	ADCY5 CACNA2D2 GNG4	ADCY5 CACNA2D2 GNG2	ADCY5 GNG2 GNG4		CACNA2D2 GNG2		CACNB2 GNG2 GNG4			ADCY5 CACNA1C CACNA2D2 GNG4	CACNA1C CACNA2D2 GNG2 GNG4	CACNA1C CACNA2D2 GNG2 GNG4			ADCY5 CACNA1C CACNA2D2 GNG4				CACNA1C CACNB2 GNG2				CACNA1C CACNA2D2
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION																																																		DPEP1 GGT5																
REACTOME_AGGREPHAGY			TUBA1A TUBB2B TUBB3																						DYNC1I1 TUBB4A			DYNC1I1 TUBB2B TUBB4A										DYNC1I1 TUBB4A						TUBA1A TUBB2B TUBB3 TUBB4A				DYNC1I1 TUBA1A		TUBA1A TUBB3 TUBB4A								DYNC1I1 TUBA1A TUBB3 TUBB4A				DYNC1I1 TUBB2B TUBB3	DYNC1I1 TUBA1A TUBB3			
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS																																																				CHRM4 DRD2 HRH3														
REACTOME_AMINO_ACIDS_REGULATE_MTORC1													ATP6V1B1 ATP6V1G2	ATP6V0E2 ATP6V1B1 ATP6V1G2 RRAGD																				ATP6V0E2 ATP6V1B1 ATP6V1G2 RRAGD																							ATP6V1G2 RRAGD							ATP6V0E2 ATP6V1B1 RRAGD		
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE																																										SLC38A3 SLC38A5 SLC7A2	SLC38A3 SLC38A5										SLC38A3 SLC38A5 SLC7A2					SLC38A3 SLC38A5 SLC7A2						SLC38A3 SLC38A5 SLC7A2		
REACTOME_AMYLOID_FIBER_FORMATION																					APOA1 APOA4																																													
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES																											HERC5 IFIT1 MX2		HERC5 IFIT1 MX1															HERC5 IFIT1 MX2 USP41	HERC5 IFIT1 MX1 NUP210 USP41													HERC5 IFIT1 MX1 MX2 NUP210 USP41				HERC5 IFIT1 MX2		HERC5 IFIT1 MX1 NUP210 USP41		
