	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_BIOLOGICAL_OXIDATIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07311308474873424	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0845893120548793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051920470927515394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_ACTIVATED_K_CHANNELS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008427400400313978	1	1	0.0006931707359179029	1	0.0039926909957034296	1	1	1	1	1	1	1	1	0.0006699104852549986	1	0.0002613656907574091	1	0.006594270060629959	0.009299274230162302	1	1	1	0.00019087560535102632	1	0.0006931707359179029	1	1	3.328432492388789e-05	1	9.768872243920423e-05	0.003019196335310448	1	1	1	1	1	1	1	0.0001418148022562793	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.0058474439201057216	1	0.016941833767377346	0.00313671555587125	1	1	0.02749068247233466	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011081271666718573	0.020035716156016847	1	1	0.03428415579170996	1	1	1	1	0.00813140734127571	1	1	0.029079785919086998	1	1	1	1	1	1	1	1	1	0.024573477391584886	1	0.02553938303219505	1	1	0.005365845324364793	1	1	1	1	1	0.06045993355673973	1	1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1	1	1	1	0.03465843684523828	1	1	1	1	1	1	0.026630730250705836	1	1	1	0.06159759114914598	0.01577436486684236	0.013803512367948856	0.07892803360181089	1	1	1	1	1	1	0.001065693997332584	1	0.015270904449758649	1	0.026448437900266075	5.271807734630318e-05	0.0030102158434472948	0.0056637575342022295	1	0.038982637175040025	1	1	1	1	1	0.0021698878404960986	1	1	0.07798081981098337	1	1	1	1	1	0.0002611815492398195	1	1	1	0.009202626767684685	1	0.009584150886354004	1	1	0.08565960714919008	0.00860306137550848	1	1	1	1	0.0026421156446991834	1	1
REACTOME_CARDIAC_CONDUCTION	1	1	0.0006091642840011513	9.983900851096017e-05	0.0024303844760261706	1	1	1	1	1	1	0.008763638513707095	0.06176595769437099	1.870151652760832e-06	5.83136195991818e-05	0.04016140686491476	0.023314978724153224	1	0.0007211246437412999	1	1	1	1	1	1	0.02652558781148573	1	0.00033007185865074895	1	0.05542107547067876	0.0421874057247299	4.872116728948939e-07	9.06600283734349e-09	1	6.154290227244896e-05	0.02652558781148573	3.932539016648917e-08	1	2.422485726238932e-06	0.02346871127119221	6.598076051300694e-05	7.49099131602815e-05	0.03618170144036592	1.6717288299439304e-05	0.009420980627954378	0.025430607354525625	0.01669890113008854	0.004611515839492375	1	1.5413174985878797e-05	1	1	0.006647767112787251	1.2929077319867588e-07	3.475781870088124e-05	1.3669243755787264e-06	1	0.025430607354525625	2.5891056460447537e-05	0.009974832092665364	1	0.017984582141572947	0.0023886720125856353	0.00030412838775972784	0.05845347416786906	1	1
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07837686280607081	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA_DEPENDENT_EVENTS	1	1	1	0.017281872526341835	0.026241103642728913	1	1	1	1	1	1	1	1	1	0.0055618962452622656	1	1	1	0.007392943918269279	1	1	1	1	1	1	0.0006845461211627546	1	1	1	1	0.04846872677342495	0.014844267310363146	1	1	0.029566779128595844	1	0.08864416825750565	1	1	1	0.00010150953924104034	0.03128974924536787	1	1	1	1	1	0.014236836084268623	1	0.08779863112485975	1	1	0.07462524185762043	0.006053237256535726	1	1	1	1	0.008427434124284483	1	1	1	1	1	0.0235958260584761	1	1
REACTOME_CD28_CO_STIMULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0873513424358946	1	1	1	1	1	1	0.0727391502266369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07224874207553933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08195819620028133	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CELL_COMMUNICATION	1	1	1	1	1	1	1	1	1	1	1	1	0.056308185381074516	1	1	0.034123327690938954	1	1	1	1	1	1	1	1	0.06691300200671457	1	1	1	1	1	1	1	1	1	1	1	0.099030805338993	1	1	1	1	0.07417769678524477	1	1	1	1	0.09287653999683454	1	1	1	1	1	0.07473421151890369	0.01012041110053652	1	1	1	1	1	0.008647409480044277	1	1	1	1	1	1	1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	0.048970128136823776	0.07256880462275017	1	1	1	1	1	1	1	0.015740656158833688	1	1	1	1	1	1	1	1	1	1	1	0.018942139239523925	1	1	1	1	1	1	1	1	1	1	1	0.05739768959498415	1	1	1	0.05061011410095029	0.08549285606315138	1	1	1	1	1	1	1	1	1	1	1	0.027773779073095195	1	1	1	1	1	0.0012224888888652252	1	1	1	1	1	1	1
REACTOME_CELL_JUNCTION_ORGANIZATION	1	1	1	0.08982547047007594	1	1	1	1	1	1	1	1	0.030138696178571456	1	1	1	1	1	1	1	1	1	1	1	0.036077646326340806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0658258406235156	1	1	1	1	1	0.0033066193127080368	1	1	1	1	1	1	1
REACTOME_CGMP_EFFECTS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019083973192518533	1	1	1	1	2.1735534294742287e-05	1	1	1	1	1	1	1	1	4.3310316510281055e-05	1	0.02340453794217956	1	0.0013265432533708932	0.002207803658020424	1	0.005879661347666043	1	0.019172035387914343	1	1	1	1	0.00021358019880668433	1	0.012496406628284329	0.009640759303089275	1	1	1	1	1	1	1	3.4632297674419554e-05	0.011026970102795963	1	1	1	1	0.01387103655234001	1	1	1	1	1	1	1	1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1	1	0.018482085097747625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03563789028711295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030875726973547124	0.024332558839809115	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1	1	0.09730093583649269	1	1	1	1	1	1	1	1	0.03518528351834427	1	1	0.08574409371035241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023018552972112194	1	1	0.020977476778020976	1	0.026055934504212175	1	1	1	1	1	1	1	1	1	1	0.01838184892109096	0.02298449857124052	1	1	1	1	1	1	1	1	0.0025585661601610354	1	1	1	1	1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	0.048649827678080015	1	1	1	1	1	6.730215743933066e-06	0.012045146983635568	1	0.024564462953540867	1	1	0.015857954110824468	1	1	1	1	1	0.0031632749835051044	0.0011049768938616866	1	1	1	1	0.004186979356783249	1	1	1	0.02907732754203962	0.011136057764576934	1	1	0.009749473983674428	0.06447194334492223	1	1	1	1	1	1	0.06203697118415463	1	1	0.026260402608529576	1	1	1	1	1	1	1	0.0004149630175812602	0.04930944155696082	1	0.08048282181710797	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	1	1	0.0768309184423207	1	1	1	1	1	1	1	1	1	1	0.003850801188748254	0.06443285751720396	0.05861536729281558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01030785725732064	0.004933777722019972	1	1	0.07208797807216416	1	1	0.066114742022235	1	0.00712628939735338	1	0.08881107574136715	0.003426507741103313	1	1	1	1	1	1	1	1	1	1	1	0.0027563781490527184	1	1	0.022227201367026606	1	1	1	1	1	0.003146583688226956	1	1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1	1	1	0.05169610314708506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005974125577666967	1	1	1	1	1	1	1	1	0.0349711433576152	1	0.07938014169852647	1	1	1	1	1	1	1	1	1	1	1	1	0.049158545675205945	1	1	1	0.02860138762108333	1	1	1	1	1	1	1	1	1	1	1	0.04065967517062097	1	1	1	1	1	0.06926540149793059	1	1
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1	1	1	0.023955185513437005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011928156180268212	1	1	1	1	1	1	1	1	0.015953393048970588	1	0.028078244949071962	1	1	1	1	1	1	1	1	1	1	1	1	0.022728647893336618	1	1	1	0.012959747365479557	1	1	1	1	1	1	1	1	0.07437248601177004	1	1	0.013560684753671892	1	1	1	1	1	0.032562019771208095	1	1
REACTOME_COLLAGEN_DEGRADATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08176884992647981	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03215373540150768	1	0.015506155424266588	1	1	1	1	1	1	1	1	1	1	1	0.08325558789691112	1	1	1	1	0.026274147240050505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COLLAGEN_FORMATION	1	1	1	0.08653053983779369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01646880406043416	1	1	1	1	1	1	1	1	0.059441375385064	1	0.046347111310102385	1	1	1	1	1	1	1	1	1	1	1	1	0.08246260190669563	1	1	1	0.04893885277546417	1	1	1	1	1	1	1	1	1	1	1	0.08286796706204547	1	1	1	1	1	1	1	1
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08814504237568488	1	1	1	0.048406466585203534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1	1	0.009724666671852233	1	1	1	1	1	1	1	1	0.0019314010914910362	1	0.02893340842316472	0.0007313753565043601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03294973842164539	1	1	1	0.018842555569310138	1	1	1	0.0019876378658009175	1	1	0.010304860926219628	1	1	1	1	1	0.01856544253309922	1	1	0.09279926190650489	0.00862317247831823	1	0.008981661966276588	1	1	0.01194924861477642	1	1	1	1	1	0.029881468258940447	1	1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08021025050838748	1	1	1	1	1	1	1	1	0.036346760676189804	1	1	1	1	0.012964774358101394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	1	1	1	1	0.03245716191659587	1	1	1	1	1	1	1	0.03641099742688647	1	1	1	1	1	1	1	1	1	1	1	1	0.08297886776048702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009942710018540746	0.09974881280852754	1	1	1	0.01819850346701557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03804598798768888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04957498688908113	1	1	1	1	1	1	1	1	0.006072000939103983	1	1	0.04544586436161813	0.0321140596365338	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	1	1	1	1	0.005185947928630696	1	1	1	1	1	1	1	1	0.026113956145639827	0.010400497512856433	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009051839690488173	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CS_DS_DEGRADATION	1	1	0.00922400797726275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	0.05611024875001591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008545903752949169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DAG_AND_IP3_SIGNALING	1	1	1	0.020982869846938534	0.031748744089158065	1	1	1	1	1	1	0.02436649884424602	1	1	0.0006667239835850269	1	1	1	0.0009802819860988965	1	1	1	1	1	1	0.0009266979577713386	1	1	1	1	0.058235125661578624	0.0025244142148183046	1	1	0.0357306897797941	1	1	1	1	1	1.2510228079909425e-05	0.0035496769973786257	1	1	1	1	1	0.0173095515114835	1	1	1	1	0.013531489703702215	0.0007477010070572332	0.05341316225163473	1	1	1	0.00117069190991681	1	1	1	1	1	0.028576120926453785	1	1
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1	1	0.018482085097747625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01949459267077147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003906838819292435	0.02930801608742628	1	0.0035445843150071488	1	0.026626136776552345	1	1	1	1	1	1	1	1	1	1	1	0.024332558839809115	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1	1	0.0029580647256037818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1	1	0.0029580647256037818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1	1	0.0029580647256037818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019054016650675853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1	1	0.01621029473964153	1	1	1	1	1	1	1	1	1	1	0.024450464510168635	1	0.042923982307681685	1	1	1	1	1	1	1	0.035275825869905075	0.010578118862627162	1	1	1	1	0.0012294661238972937	1	0.0471429285378665	0.08625041036970615	1	1	1	1	1	1	1	1	0.08807645189212887	1	0.06440509512144099	1	1	0.0022132087005840573	1	1	1	1	1	1	1	1	0.05548500032413317	1	1	0.07546317505456746	1	0.024434566074140074	1	1	1	1	1	1
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1	1	0.005691351401222455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEVELOPMENTAL_BIOLOGY	1	0.06628955466927167	1	1	1	0.04769059516599161	1	1	1	1	1	1	0.015903681358242605	0.012553550013389758	1	1	1	1	0.03631737859011497	1	1	1	1	1	1	1	0.04503953769533786	0.05713302939855891	1	0.05255191904776202	1	1	0.09238435810030687	1	0.016228778861246296	1	0.004979498786279235	1	0.0625294364253699	0.04199660121094273	0.03156688250530382	1	1	0.09966426460617506	1	1	1	1	1	0.016380863452164385	1	1	0.09526302689447164	1	1	0.021399966955172878	1	1	0.0907388262961718	1	1	1	1	1	1	1	1
REACTOME_DISEASE	1	1	1	1	0.06735350805259022	1	1	1	1	0.023698428124677373	1	1	1	1	0.0544592888153842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1	1	0.06917566478495196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07266964743923876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015828984547609615	1	1	0.014406288945854051	1	0.09668202330817122	1	1	1	1	1	1	1	1	1	1	1	0.08906807495564184	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	1	1	1	1	0.0784565421320198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07011569402467899	1	1	0.08761670818401313	1	1	1	0.037070282216978834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_GLYCOSYLATION	1	1	0.06437654556610584	1	0.07414896036561003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08615360881287959	0.02960580353254416	1	1	0.0037911430233767973	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09768501930032536	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024101169542337875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03463592648933023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	1	1	1	0.07137525153170121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05121632646603014	6.67875429726239e-05	0.01947549244269786	1	1	0.02541666432141232	1	1	1	1	1	1	0.0001635061378767455	1	1	1	0.0003479583139123221	0.0013085698893676723	0.0002686217879321884	0.0005275648126497057	1	1	1	0.003502528880915845	1	1	1	0.0030256612399447436	1	1	0.02508750454001718	0.01947549244269786	1	1	1	1	0.03762746261789429	1	1	1	0.02220648607303355	1	0.0015956914189275695	1	1	0.02777038717989444	1	1	1	1	1	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	1	1	0.041966869816068564	1	1	1	1	1	1	1	1	1	1	0.08674006140687052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07841813553824495	0.035109762283039414	0.0697171940115251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05460426862725021	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06820008563444557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054555619302943836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ECM_PROTEOGLYCANS	1	1	0.046070087158076256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04939286873061932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005598452932207509	0.034286756119630835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017306543216806025	1	1	1	1	1	1	1	1	1	1	0.0425330353818989	0.030014910018660412	0.024813104206194425	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	1	1	1	1	1	1	1	1	1	1	1	0.003921556074983457	1	1	0.010400497512856433	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020612315407282367	1	1	1	1	1	1	1	1	0.017386824125786404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07486505518579856	1	1	1	1	1	1	1	1	0.09279926190650489	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPHRIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03958996935231329	1	1	1	0.026609459110154887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1	1	1	1	1	1	1	1	1	1	1	0.036483754147466296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0852098386736313	1	0.05364271811652921	1	1	1	0.03131830217736997	1	1	1	0.02743070381879309	0.05601222155613084	1	1	0.08291216711279459	1	1	1	1	0.03087270479867965	1	1	1	0.09340203031950445	1	1	1	0.0038269077044107425	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_SIGNALING	1	1	0.07305390204793416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06855125130633222	1	1	1	0.03575775355881128	1	1	1	0.030387071003806554	1	1	1	1	1	1	1	1	0.03513553296649108	1	1	1	1	1	1	1	0.012007454548207286	1	1	1	1	1	1	1	1	1
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	1	1	1	1	0.08935470385770228	1	1	1	1	1	1	1	0.07657903911628083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	1	0.004571215819255903	1	1	1	1	1	1	1	1	1	1	0.051654323988681194	1	0.06443726115706239	1	1	0.04549272036428098	1	1	1	0.030276265109807743	1	0.01628076909063214	1	1	1	1	0.0006208204415129037	0.025318293110131784	0.061694335141743606	1	1	1	1	1	1	1	1	0.03996005100316635	1	1	1	1	1	0.030493049576635567	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0958659996403548	1	1	1	1	1	1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	1	0.04458385672148801	1	1	1	1	1	1	1	1	1	1	1	0.03701940690884575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03697433124365768	1	1	1	0.0806473515796825	1	1	1	0.0714440584518854	1	1	1	1	1	1	1	1	0.07960016101784295	1	1	1	1	1	0.041471814644337246	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	0.013663575354176727	1	1	1	1	1	1	1	1	1	1	1	1	0.045696643053518615	1	1	1	1	1	1	1	0.08195129745736252	1	1	1	1	1	0.034957226929916874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08779863112485975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
