	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
PID_S1P_S1P3_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050602522190972055	1	1	1	1	1	1	1	1	1	1	1
PID_SYNDECAN_1_PATHWAY	1	1	1	1	1	1	1	0.0683738746534921	1	1	1	1	1	1	1	1	0.0069436714657808984	1	1	0.002894841387902747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_TOLL_ENDOGENOUS_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0358159628115472	1	1	1	1	1	1	1	1	1	1	1
PID_TRKR_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002732961562691427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_UPA_UPAR_PATHWAY	1	1	1	1	1	1	1	1	0.012742032585425611	1	1	1	1	1	1	1	1	1	1	1	0.009761470251012816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	1	1	1	1	1	1	1	1	1	1	6.6459847265498695e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0017012296437778351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018680606910643216	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	0.009832562135584588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018068096198559092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05703172282711921	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020885247328470413	1	1	1	1	1	1	0.006080677148703306	1	1	1	1	1	1	1	0.0033373853723387414	1	1	1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	1	1	1	1	1	1	1	0.03769305978899051	1	1	1	1	1	1	1	1	1	0.003425982163383967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014263186311286535	1	1	1	1	1	1	1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	1	0.004799832451087838	1	1	1	1	0.017984771249292653	1	1	1	0.027026223336511723	1	1	1	0.008772577210302446	1	1	1	1	1	1	1	1	1	0.006366935597103107	1	1	1	0.015691957700157855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007755003171745378	1
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.450210109705147e-05	1	1	1	1	1	1	1	1	1	1	0.00044619492065345323	1	1	1	1	1	1	1
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051707822766588696	1	1	1	1	1	1	1	1	0.01822432330523971	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	1	1	1	1	1	1	1	1	1	1	0.00032109240636013503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	1	1	1	1	1	1	1	1	1	1	0.0006448770474534182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	1	1	1	1	1	1	1	1	1	0.02220648607397324	0.005603220802852471	1	1	1	1	1	0.005603220802852471	1	1	1	1	1	1	1	1	1	1	1	0.002451819801583044	1	0.03647931269974125	1	1	1	1	1	1	0.02572191226202314	1	1	1	0.037336888206530805	1	0.013876012212819644	1	1	1	1	1
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038616874848642624	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030465894265545246	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	1	1	1	1	1	1	1	0.0021828331623907626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014743251756547116	1	1	1	1	1	1	1	1	0.0049967323280586395	1	1	1	1	1	1	1	1	1	1	0.00012057920285024615
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	1	1	1	1	1	1	1	1	1	0.05699189056093101	0.022559666888163465	1	1	1	1	1	0.022559666888163465	1	1	1	1	1	1	1	1	1	1	1	0.001025988433468461	1	0.09082327453472394	1	1	1	1	1	1	1	1	1	1	1	1	0.03640440614143092	1	1	1	1	1
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	1	1	1	1	1	1	1	1	1	1	0.00880534105673525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005017911818667953	1	1	1	1	1	1	1	1	0.0271259995319324	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1	0.09898289736012345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1	0.0005385058775045914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015435643107101549	1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1	1	1	1	1	1	1	0.01920634120296061	0.025779676919812977	1	1	1	1	1	1	1	0.011967207330168539	1	1	0.0005518706462220857	0.01987911624866512	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004038698292711196	1	1	1	0.009000616419442165	1	1	1	1	1	1	1
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	1	0.0986472189234382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035612399314770116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_ACTIVATED_K_CHANNELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00015250983381376315	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007066645553396977	1	1	1	1	1	1	1	1	0.007485128962478882	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1	0.010636820607184294	1	1	1	1	1	0.06072662697418352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0034560827491261215	1	1	1	1	1	1	1	1	0.016426972557624264	0.01150416593139425	1	1	1	1	1	1	1	1	1	1
REACTOME_CARDIAC_CONDUCTION	1	0.0015177151414615953	0.06176595769437099	3.815953333996536e-05	0.0005225967527402453	1	0.03617475167193129	5.2007626325512035e-06	0.01846432619324201	1	1	1	1	1	1	0.008970373499455953	1	1	1	0.010411100941306595	1	1	0.000289999272807262	1	1	1	0.05357098678558048	1	0.0026670061697959824	0.029545837447810697	1	1	1	1	1	0.0012933561041423847	0.0060827887973923245	0.02874801539659999	0.09495472007196959	1	1	0.006957313111808916	1	1	1	1	1	1.910062973342619e-06	0.002874996040162059
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	1	1	1	1	1	1	1	0.08177075515652232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA_DEPENDENT_EVENTS	1	0.007954388233140652	1	1	1	1	1	1	1	1	0.004537331688462043	1	1	1	0.001407534553643508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030856818135994724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07055074905769021	1
REACTOME_CELL_CELL_COMMUNICATION	1	1	0.056308185381074516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0781185772201326	1	1	1	0.011886443677161629	1	1	1	1	1	0.03499197313301727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030969338716063666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_JUNCTION_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0061066775843393595	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09786817378208601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CGMP_EFFECTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01661782881358298	1	1	1	1	1	1	1	1	1	0.002115315488353753	1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025468574439406755	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02449385742851895	1	1	1	0.031160539226739448	1	1	1	1	1	1	1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	1	1	1	1	1	1	1	0.03474075699716617	0.04569052322995215	1	1	1	1	1	1	1	0.0018905502219723758	0.05629442136798568	1	1	1	1	1	1	1	1	1	1	1	1	0.038220284395856896	1	1	1	1	1	1	1	1	1	1	0.0022724639883225928	1	0.0733057938280911	1	1	1	0.013728894758688548	1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	1	0.045813577481587875	1	1	1	1	1	0.011503307947120955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027026223336511723	0.006453929249213286	1	1	1	1	1	0.007129776351369577	1	1	1	1	1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014311837865426669	1	1	0.008322135708010991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022761965166929965	1	1	1	0.0016215014087935797	1	1	1	1	1	1	1	1	1
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1	1	1	1	1	1	1	0.06324118510346222	1	1	1	1	1	1	1	1	0.006368292237330486	1	1	0.002548243345656953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01024409035082574	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COLLAGEN_DEGRADATION	1	1	1	1	1	1	1	0.021793610082639248	0.02818040957625556	1	1	1	1	1	1	1	0.013116385288183707	1	1	0.0006625106789951429	0.02175268202228131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020891484829507867	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COLLAGEN_FORMATION	1	1	1	1	1	1	1	0.051723702286651685	0.05235775303150203	1	1	1	1	1	1	1	0.02493157686479175	1	1	0.002358399655378429	0.04077333406959416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03920866158382408	1	1	1	0.002903261464634488	1	1	1	1	1	1	1	1	1
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017719979037238875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1	1	1	1	1	1	1	1	0.012742032585425611	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015419639293276943	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007177725089129838	1	1	1	0.01763766059207561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03348030905445831	1	1	1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	1	0.004609496954502634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006445668863597875	1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	1	1	1	1	0.0026588014019028883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CS_DS_DEGRADATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012809354141351648	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DAG_AND_IP3_SIGNALING	1	0.009703754058793201	1	1	1	1	1	1	1	1	0.005548443449250651	1	1	1	0.0017267186141823876	1	1	1	1	0.02673822906441603	1	1	1	1	1	1	1	1	0.0031463244562245363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01349054743196021	1
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001870714936242468	1	1	1	0.005375632859810575	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004140081071992263	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004140081071992263	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004140081071992263	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1	0.09190887484561583	0.06415889748538883	1	1	1	0.037630457233743364	0.009953684478422264	1	1	1	1	1	1	1	1	0.055670351635998094	0.05293634078290943	1	0.0017731132516305426	0.013479340622335467	1	1	1	1	1	1	0.004754829679166961	1	1	1	1	1	1	1	0.0014010778420395775	1	1	1	1	1	1	1	1	1	0.0612829414611622	1	1	1
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007934413672658569	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEVELOPMENTAL_BIOLOGY	1	1	1	1	1	1	1	1	1	1	0.0832076082943436	1	1	1	1	1	1	1	1	1	0.04452148848039916	1	0.09390111195925399	1	1	1	1	1	0.07611438846386509	0.06650238736716851	1	0.04241617346558901	1	1	1	1	0.00982294421997909	0.043242751993907924	1	1	0.025320377250332315	1	1	1	1	1	1	1	1
REACTOME_DISEASE	1	1	1	1	1	1	1	1	1	1	0.05893180701619838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09552035888027399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014448313596693407	1	1	1	0.021532011057460276	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_GLYCOSYLATION	1	1	1	1	1	0.002362452068216614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08861584230959729	1	1	1	1	1	0.0447197960628285	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_METABOLISM	1	1	1	1	1	0.006831008949202855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08394843109331274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	1	0.051142920202143505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	7.597457518360162e-05	1	1	0.0001797159136120996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008864800517999094	1	1	1	1	1	1	1	1	1	1	0.0012267661249364403	1	1	1	1	1	1	0.033098128075272015	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	1	1	1	1	1	1	1	0.025977178599688733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0024325646052404393	1	1	1	1	1	1	1	1	1	1	0.044458080569863445	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ECM_PROTEOGLYCANS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06967278969943558	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004324600404367218	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002115315488353753	1
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014126171140054433	1
REACTOME_EPH_EPHRIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05992024502631388	1
REACTOME_ESR_MEDIATED_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06975648687348923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	1	1	1	1	1	0.027703896102949765	0.06245369464203565	1	0.0958659996403548	0.04822693218894458	1	1	1	1	1	0.00879515403003206	0.04494095068403092	1	0.03925993967375252	0.09153233035091202	1	1	1	1	1	1	0.0012512740370208553	1	1	1	1	1	1	1	0.0005819041702225247	1	0.08381989743625473	1	0.02942440906596744	1	0.08520764268286585	1	1	1	0.05514085135991631	1	1	1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028071993647218796	1	0.06751688950839663	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01975894305469339	1	1	1	0.046909731174506475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012730817120852445	1	1	1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022065303324683372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	0.02756072682005184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016009368920569145	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FLT3_SIGNALING	1	0.08964241632008307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023041016485330523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	1	1	1	1	1	1	1	0.017619718908520543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001614690367022109	1	1	1	1	1	1	1	1	1	1	0.030465894265545246	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	1	0.0017117760312207464	1	1	1	0.06072662697418352	0.013328877824072993	1	0.006089214836054513	1	1	1	1	1	1	1	1	0.0292114468523178	1	1	0.0007905576630194977	1	1	1	1	1	0.0034560827491261215	1	1	1	1	1	1	0.009800032850146634	1	0.001988529068185585	1	1	1	0.0235443611283902	1	1	1	0.006766870303390071	1	1	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	1	0.003306777051610865	1	1	1	1	0.00010298944501574425	0.004835720551358169	0.011594568791511328	1	1	1	1	1	1	1	1	0.053532694414694326	1	1	0.0015350328093099996	1	1	1	1	1	0.006631108413916786	1	1	1	1	1	1	0.018503997645446857	1	0.0009013683932164174	1	1	1	0.004432648137354334	1	1	1	0.012863179293632676	1	1	1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1	0.002129151936618001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02310878849524045	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004240107063430365	1	1	1	1
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032994848723908454	1	1	1	1	1	1	1	1	0.09672317583751167	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	1	1	1	1	1	1	1	1	1	1	0.0036218558118035205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020464396760979664	1	1	1	1	1	1	1	1	0.007951406283812412	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	1	1	1	1	1	1	0.03769305978899051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007951406283812412	1	1	1	1	1	1	1	1	1	1	1
