chr	start	end
chr10	57388098	57388452
chr10	57390700	57391290
chr10	57627731	57627953
chr10	57659461	57660030
chr10	57738751	57739395
chr10	57946250	57946474
chr10	58120794	58121561
chr10	58193771	58194008
chr10	58808967	58809200
chr10	59624818	59625062
chr10	59783517	59783720
chr10	60027556	60028001
chr10	60028453	60029319
chr10	60094595	60095515
chr10	60144815	60145728
chr10	60228142	60228653
chr10	60272463	60273193
chr10	60272463	60273193
chr10	60278540	60278783
chr10	60327466	60327737
chr10	60503132	60503690
chr10	60506353	60506617
chr10	60542684	60542900
chr10	60604364	60604804
chr10	60727344	60727809
chr10	60754353	60754724
chr10	60800284	60800621
chr10	60840332	60840763
chr10	60935675	60936887
chr10	61121643	61123030
chr10	61320668	61321198
chr10	61433962	61434208
chr10	61468946	61470102
chr10	61595326	61595765
chr10	61655265	61655751
chr10	61666100	61666790
chr10	61709005	61709992
chr10	61731801	61732013
chr10	61801076	61801567
chr10	61807907	61808227
chr10	61900232	61901147
chr10	61900232	61901147
chr10	61908104	61908340
chr10	61935340	61935636
chr10	61956660	61957235
chr10	62042708	62043036
chr10	62174621	62174835
chr10	62243576	62244034
chr10	62332331	62332820
chr10	62492621	62493689
chr10	62517186	62517657
chr10	62537837	62538768
chr10	62576307	62576540
chr10	62642993	62643279
chr10	62703169	62704720
chr10	62703169	62704720
chr10	62703169	62704720
chr10	62703169	62704720
chr10	62703169	62704720
chr10	62738274	62738475
chr10	62752624	62752862
chr10	62760637	62761515
chr10	62835151	62835566
chr10	62939573	62939778
chr10	63109955	63110280
chr10	63158274	63158979
chr10	63212658	63213379
chr10	63348573	63348782
chr10	63372261	63373252
chr10	63413673	63414052
chr10	63422555	63423042
chr10	63511567	63511933
chr10	63597157	63597821
chr10	63597157	63597821
chr10	63597157	63597821
chr10	63599573	63599961
chr10	63656826	63657342
chr10	63663017	63663535
chr10	63711934	63712467
chr10	63784123	63784355
chr10	63798259	63798797
chr10	63808830	63809356
chr10	64027995	64028940
chr10	64027995	64028940
chr10	64133970	64134415
chr10	64323873	64324131
chr10	64335154	64335383
chr10	64353894	64354213
chr10	64367989	64368475
chr10	64417151	64417353
chr10	64441170	64441588
chr10	64525878	64526313
chr10	64564106	64565533
chr10	64564106	64565533
chr10	64576109	64576925
chr10	64577733	64578096
chr10	64637319	64637793
chr10	64740520	64741184
chr10	64756788	64756983
chr10	64892823	64893606
chr10	64996229	64996604
chr10	65028617	65029157
chr10	65028617	65029157
chr10	65034241	65034524
chr10	65107949	65108620
chr10	65129497	65130135
chr10	65224740	65226136
chr10	65224740	65226136
chr10	65238220	65238686
chr10	65265301	65265562
chr10	65280826	65281984
chr10	65304196	65304427
chr10	65389309	65390676
chr10	65389309	65390676
chr10	65389309	65390676
chr10	65389309	65390676
chr10	65389309	65390676
chr10	65542121	65542632
chr10	65626033	65626765
chr10	65632005	65632339
chr10	65667131	65667445
chr10	65693423	65693772
chr10	66110475	66110973
chr10	66129804	66130133
chr10	66627323	66627671
chr10	66631074	66631477
chr10	66665532	66666340
chr10	66665532	66666340
chr10	66965078	66965391
chr10	67080236	67080537
chr10	67086536	67087047
chr10	67169529	67169977
chr10	67512857	67513084
chr10	67565974	67566257
chr10	67583263	67583894
chr10	67650989	67651319
chr10	67651833	67652306
chr10	67703293	67703564
chr10	67975668	67976110
chr10	68328403	68328740
chr10	68564643	68564918
chr10	68637069	68637361
chr10	68685722	68686213
chr10	68687782	68688036
chr10	68691097	68691337
chr10	68742731	68742947
chr10	68832374	68832613
chr10	68874627	68875061
chr10	68990569	68991146
chr10	69019098	69019290
chr10	69038270	69038615
chr10	69042525	69042823
chr10	69146780	69147523
chr10	69523468	69524725
chr10	69539636	69539899
chr10	69609176	69609504
chr10	69643996	69645070
chr10	69747134	69747561
chr10	69834359	69835145
chr10	69834359	69835145
chr10	69867205	69867577
chr10	69885605	69885868
chr10	69913268	69914032
chr10	69983514	69983722
chr10	69990903	69991578
chr10	70010617	70011201
chr10	70010617	70011201
chr10	70091296	70092700
chr10	70091296	70092700
chr10	70091296	70092700
chr10	70166222	70167350
chr10	70166222	70167350
chr10	70166222	70167350
chr10	70231457	70231980
chr10	70286923	70287519
chr10	70320055	70320601
chr10	70321679	70321949
chr10	70359742	70360416
chr10	70378136	70378333
chr10	70480557	70481579
chr10	70586926	70588308
chr10	70586926	70588308
chr10	70636166	70636594
chr10	70660426	70661571
chr10	70660426	70661571
chr10	70715515	70716663
chr10	70715515	70716663
chr10	70748340	70749253
chr10	70777887	70778453
chr10	70785335	70785701
chr10	70860485	70860694
chr10	70883188	70884700
chr10	70883188	70884700
chr10	70939458	70940199
chr10	70982170	70982630
chr10	70997470	70997750
chr10	71078131	71079048
chr10	71078131	71079048
chr10	71112718	71113162
chr10	71120545	71120941
chr10	71135598	71135982
chr10	71152331	71152684
chr10	71168318	71168833
chr10	71168318	71168833
chr10	71173131	71173334
chr10	71198464	71198713
chr10	71199395	71199821
chr10	71206230	71206854
chr10	71210987	71211939
chr10	71267602	71268024
chr10	71275544	71275885
chr10	71332335	71332743
chr10	71333114	71333397
chr10	71389714	71390648
chr10	71404435	71404744
chr10	71410062	71410263
chr10	71425262	71425954
chr10	71559749	71560094
chr10	71560988	71561891
chr10	71562279	71562797
chr10	71562279	71562797
chr10	71607055	71607459
chr10	71614714	71614949
chr10	71621330	71621531
chr10	71626361	71626967
chr10	71646610	71647111
chr10	71659788	71660097
chr10	71661461	71661836
chr10	71674303	71674638
chr10	71812159	71814105
chr10	71812159	71814105
chr10	71812159	71814105
chr10	71812159	71814105
chr10	71845563	71846192
chr10	71850662	71851036
chr10	71875886	71876197
chr10	71891950	71892884
chr10	71891950	71892884
chr10	71905450	71906909
chr10	71905450	71906909
chr10	71929775	71930655
chr10	71929775	71930655
chr10	71992860	71993786
chr10	72024964	72025155
chr10	72043615	72043920
chr10	72124151	72124535
chr10	72134896	72135159
chr10	72141351	72141749
chr10	72142102	72142775
chr10	72147157	72147461
chr10	72150706	72150928
chr10	72163542	72165052
chr10	72201081	72201806
chr10	72202194	72202435
chr10	72218142	72218728
chr10	72238051	72238898
chr10	72238051	72238898
chr10	72253750	72254079
chr10	72297662	72297870
chr10	72318949	72319296
chr10	72344707	72345236
chr10	72355261	72355602
chr10	72432077	72432703
chr10	72445129	72445600
chr10	72575543	72576509
chr10	72575543	72576509
chr10	72582102	72582897
chr10	72588605	72588973
chr10	72605181	72605814
chr10	72611670	72612384
chr10	72647486	72648455
chr10	72647486	72648455
chr10	72785216	72785567
chr10	72820589	72820805
chr10	72821377	72821658
chr10	72863547	72864059
chr10	72972161	72973281
chr10	72972161	72973281
chr10	72977380	72977738
chr10	72982486	72982794
chr10	72989469	72990240
chr10	72994790	72995157
chr10	72996102	72996458
chr10	73006383	73006931
chr10	73050131	73050557
chr10	73067000	73067242
chr10	73074016	73074326
chr10	73078940	73079828
chr10	73094011	73094537
chr10	73108151	73108625
chr10	73136929	73137367
chr10	73144105	73144405
chr10	73156102	73157004
chr10	73156102	73157004
chr10	73272472	73272986
chr10	73382063	73382453
chr10	73383127	73383399
chr10	73395115	73395573
chr10	73398394	73399017
chr10	73398394	73399017
chr10	73426860	73427180
chr10	73456399	73456693
chr10	73467900	73468206
chr10	73485856	73486407
chr10	73506411	73506678
chr10	73512800	73513212
chr10	73512800	73513212
chr10	73526593	73527460
chr10	73526593	73527460
chr10	73533086	73533657
chr10	73599772	73600499
chr10	73610460	73611304
chr10	73620293	73620732
chr10	73638290	73638576
chr10	73648463	73649125
chr10	73648463	73649125
chr10	73656289	73656638
chr10	73715965	73716477
chr10	73723612	73725109
chr10	73723612	73725109
chr10	73723612	73725109
chr10	73729923	73730369
chr10	73739766	73740356
chr10	73758527	73758768
chr10	73787452	73788045
chr10	73790595	73790997
chr10	73798141	73798442
chr10	73804433	73804747
chr10	73808349	73808593
chr10	73846316	73846738
chr10	73847403	73847765
chr10	73857536	73859035
chr10	73857536	73859035
chr10	73857536	73859035
chr10	73975483	73976168
chr10	74004768	74005092
chr10	74008352	74008801
chr10	74014699	74015176
chr10	74019945	74021512
chr10	74019945	74021512
chr10	74032620	74034195
chr10	74032620	74034195
chr10	74057403	74058189
chr10	74079366	74079697
chr10	74080662	74080896
chr10	74094038	74094382
chr10	74114009	74114979
chr10	74124166	74124558
chr10	74209858	74210258
chr10	74285140	74285738
chr10	74385423	74386113
chr10	74398693	74398946
chr10	74418957	74419392
chr10	74436217	74436549
chr10	74446930	74447302
chr10	74451747	74452764
chr10	74451747	74452764
chr10	74479846	74480214
chr10	74488488	74488882
chr10	74496119	74496473
chr10	74506393	74507009
chr10	74518873	74519480
chr10	74544333	74544948
chr10	74559900	74560410
chr10	74576251	74576499
chr10	74591571	74591924
chr10	74712302	74712897
chr10	74714509	74714972
chr10	74856116	74857204
chr10	74927575	74928398
chr10	75006530	75007195
chr10	75012020	75013047
chr10	75118193	75118671
chr10	75118193	75118671
chr10	75133868	75134060
chr10	75173134	75174470
chr10	75173134	75174470
chr10	75193355	75193798
chr10	75255030	75255933
chr10	75289224	75289540
chr10	75312875	75313299
chr10	75346341	75346850
chr10	75351149	75352305
chr10	75351149	75352305
chr10	75361365	75361574
chr10	75384912	75385909
chr10	75384912	75385909
chr10	75407118	75407526
chr10	75408798	75409032
chr10	75489789	75490566
chr10	75503684	75504849
chr10	75503684	75504849
chr10	75531604	75532828
chr10	75531604	75532828
chr10	75531604	75532828
chr10	75541544	75542083
chr10	75545016	75545777
chr10	75570682	75571820
chr10	75570682	75571820
chr10	75583003	75583584
chr10	75633879	75634824
chr10	75633879	75634824
chr10	75666550	75666899
chr10	75670244	75671329
chr10	75692298	75692672
chr10	75700465	75700763
chr10	75725651	75726404
chr10	75727893	75728141
chr10	75737099	75737807
chr10	75757290	75759351
chr10	75757290	75759351
chr10	75757290	75759351
chr10	75793106	75793609
chr10	75815607	75816570
chr10	75910151	75911495
chr10	75910151	75911495
chr10	75936063	75936923
chr10	76001262	76001551
chr10	76025925	76026132
chr10	76178263	76178553
chr10	76192774	76193217
chr10	76289581	76289846
chr10	76345591	76346091
chr10	76349053	76349440
chr10	76443558	76443821
chr10	76543671	76544151
chr10	76584844	76587019
chr10	76584844	76587019
chr10	76584844	76587019
chr10	76584844	76587019
chr10	76584844	76587019
chr10	76781632	76782321
chr10	76781632	76782321
chr10	76818593	76818807
chr10	76859658	76860284
chr10	76870964	76871964
chr10	76951672	76952305
chr10	76969765	76970822
chr10	76969765	76970822
chr10	76993975	76994844
chr10	76995074	76995931
chr10	77021864	77022125
chr10	77022480	77022760
chr10	77043173	77044086
chr10	77054380	77055161
chr10	77054380	77055161
chr10	77117737	77117950
chr10	77124661	77124855
chr10	77138722	77139376
chr10	77156650	77156936
chr10	77161235	77162464
chr10	77161235	77162464
chr10	77161235	77162464
chr10	77164845	77165248
chr10	77168913	77169496
chr10	77189828	77190468
chr10	77191319	77191561
chr10	77236041	77236374
chr10	77268063	77268701
chr10	77373453	77374216
chr10	77467553	77468035
chr10	77548294	77548521
chr10	77664355	77664740
chr10	77793196	77793565
chr10	77810830	77811199
chr10	77812382	77813420
chr10	77846729	77847184
chr10	77851859	77852240
chr10	77863168	77863403
chr10	77875441	77875824
chr10	77893092	77893515
chr10	77910024	77910747
chr10	77910024	77910747
chr10	77941257	77941480
chr10	77950546	77951344
chr10	78011445	78011705
chr10	78042216	78042497
chr10	78051782	78052124
chr10	78063370	78063759
chr10	78096237	78096498
chr10	78193158	78193617
chr10	78409505	78409754
chr10	78471432	78471622
chr10	78523367	78523750
chr10	78539464	78540040
chr10	78581907	78582559
chr10	78631358	78631833
chr10	78731431	78731818
chr10	78744321	78744795
chr10	78799461	78799764
chr10	78842644	78842885
chr10	78871441	78871872
chr10	78897091	78897455
chr10	78923687	78923957
chr10	78933688	78933936
chr10	78967383	78967697
chr10	78994451	78994675
chr10	79010988	79011195
chr10	79033756	79034714
chr10	79047401	79048082
chr10	79051602	79051825
chr10	79093715	79094272
chr10	79147751	79148247
chr10	79165326	79165906
chr10	79173591	79173997
chr10	79190827	79191370
chr10	79202709	79203024
chr10	79211513	79211983
chr10	79245690	79245899
chr10	79274556	79274872
chr10	79293156	79293435
chr10	79324580	79325241
chr10	79396683	79398446
chr10	79396683	79398446
chr10	79396683	79398446
chr10	79417777	79418246
chr10	79419399	79419633
chr10	79470883	79471419
chr10	79482705	79483216
chr10	79516155	79516418
chr10	79597537	79597836
chr10	79606513	79606846
chr10	79608868	79609298
chr10	79637561	79638247
chr10	79649030	79649414
chr10	79669499	79669754
chr10	79679595	79679952
chr10	79685633	79686972
chr10	79685633	79686972
chr10	79708988	79709428
chr10	79727299	79727623
chr10	79734223	79734419
chr10	79788900	79789683
chr10	79793418	79794028
chr10	79807033	79807319
chr10	79899155	79899507
chr10	79908393	79908827
chr10	79925397	79925703
chr10	79958721	79959277
chr10	79971377	79972334
chr10	79978343	79979260
chr10	79991968	79992184
chr10	80019754	80020387
chr10	80053045	80053688
chr10	80053045	80053688
chr10	80062732	80063384
chr10	80080181	80080514
chr10	80166785	80167466
chr10	80217555	80218162
chr10	80218867	80219230
chr10	80280960	80281373
chr10	80288576	80288910
chr10	80295550	80295844
chr10	80348007	80348587
chr10	80349481	80349853
chr10	80386262	80386630
chr10	80394194	80394841
chr10	80416452	80417556
chr10	80416452	80417556
chr10	80445312	80445691
chr10	80505120	80505629
chr10	80538850	80539251
chr10	80565043	80565307
chr10	80572589	80573802
chr10	80572589	80573802
chr10	80604951	80605300
chr10	80619492	80619795
chr10	80659788	80660100
chr10	80697799	80698043
chr10	80711818	80712043
chr10	80724892	80725294
chr10	80732992	80734288
chr10	80732992	80734288
chr10	80734510	80734741
chr10	80765069	80765599
chr10	80775570	80776063
chr10	80787243	80788009
chr10	80798610	80798856
chr10	80810660	80811122
chr10	80819043	80819722
chr10	80819043	80819722
chr10	80826283	80827321
chr10	80826283	80827321
chr10	80828208	80829046
chr10	80836491	80836773
chr10	80849271	80849481
chr10	80855688	80855988
chr10	80887034	80887296
chr10	80889176	80889681
chr10	80889176	80889681
chr10	80917007	80917831
chr10	80938342	80938786
chr10	80954842	80955428
chr10	80954842	80955428
chr10	81002078	81003405
chr10	81002078	81003405
chr10	81002078	81003405
chr10	81020965	81021323
chr10	81032070	81032431
chr10	81058337	81058533
chr10	81106826	81108005
chr10	81106826	81108005
chr10	81134276	81134597
chr10	81170728	81170979
chr10	81184324	81184772
chr10	81195661	81195937
chr10	81204774	81206130
chr10	81204774	81206130
chr10	81247293	81247606
chr10	81262274	81262629
chr10	81269449	81269790
chr10	81322091	81322358
chr10	81568616	81568952
chr10	81585571	81586992
chr10	81585571	81586992
chr10	81664422	81665341
chr10	81689048	81689393
chr10	81693863	81694446
chr10	81741285	81742221
chr10	81822599	81822878
chr10	81832369	81832705
chr10	81838324	81839076
chr10	81892131	81892560
chr10	81903684	81903915
chr10	81956271	81956701
chr10	81963309	81963578
chr10	81964891	81965675
chr10	81964891	81965675
chr10	82016568	82017098
chr10	82032562	82032811
chr10	82079250	82079652
chr10	82082790	82083040
chr10	82116123	82117349
chr10	82116123	82117349
chr10	82167975	82168825
chr10	82167975	82168825
chr10	82173616	82174186
chr10	82204577	82204874
chr10	82213565	82215043
chr10	82213565	82215043
chr10	82220563	82220755
chr10	82224457	82224753
chr10	82253353	82253588
chr10	82258482	82258813
chr10	82263986	82264211
chr10	82265541	82266441
chr10	82265541	82266441
chr10	82312077	82312363
chr10	82422532	82422867
chr10	82459380	82459606
chr10	82498514	82498709
chr10	82565134	82565503
chr10	82644310	82644561
chr10	82650002	82650391
chr10	82684030	82684311
chr10	82800689	82801143
chr10	82868469	82869280
chr10	82887826	82888142
chr10	83258949	83259610
chr10	83284047	83284717
chr10	83456544	83456966
chr10	83490443	83491317
chr10	83490443	83491317
chr10	83546135	83546498
chr10	83598654	83598901
chr10	83634028	83634959
chr10	83634028	83634959
chr10	83634028	83634959
chr10	83780784	83781073
chr10	84118556	84118795
chr10	84157473	84158018
chr10	84230321	84230756
chr10	84287427	84288117
chr10	84352887	84353189
chr10	84971103	84971532
chr10	85070430	85070922
chr10	85126610	85127169
chr10	85192516	85192850
chr10	85193694	85194030
chr10	85231121	85231347
chr10	85280356	85280904
chr10	85305617	85306146
chr10	85566531	85567088
chr10	85631151	85631396
chr10	85675572	85676040
chr10	85818339	85819314
chr10	85818339	85819314
chr10	85818339	85819314
chr10	85899062	85899662
chr10	85954372	85954572
chr10	85965137	85965621
chr10	86027404	86027706
chr10	86030567	86030788
chr10	86087061	86087261
chr10	86088068	86088791
chr10	86300471	86301122
chr10	86327583	86327795
chr10	86373244	86373702
chr10	86392624	86393096
chr10	86419715	86420049
chr10	86420781	86421074
chr10	86543197	86543681
chr10	86547572	86547778
chr10	86588065	86588502
chr10	86636120	86636402
chr10	86687503	86687840
chr10	86912109	86912852
chr10	87014939	87015416
chr10	87071635	87071910
chr10	87292596	87292810
chr10	87301942	87302315
chr10	87353914	87354538
chr10	87353914	87354538
chr10	87360162	87360689
chr10	87402097	87402801
chr10	87403459	87403921
chr10	87427751	87428434
chr10	87623521	87623867
chr10	87671070	87671598
chr10	87676262	87676730
chr10	87755328	87755772
chr10	87792313	87792545
chr10	87859809	87860483
chr10	88122861	88123404
chr10	88125693	88126546
chr10	88136983	88137348
chr10	88149296	88149802
chr10	88159676	88160513
chr10	88161075	88161490
chr10	88170076	88170499
chr10	88171221	88171422
chr10	88200710	88201026
chr10	88280767	88282014
chr10	88280767	88282014
chr10	88295229	88296213
chr10	88295229	88296213
chr10	88345330	88345631
chr10	88391767	88392318
chr10	88424427	88424826
chr10	88428096	88428300
chr10	88444048	88444462
chr10	88470742	88471866
chr10	88470742	88471866
chr10	88515491	88517004
chr10	88515491	88517004
chr10	88515491	88517004
chr10	88534783	88535209
chr10	88546143	88546356
chr10	88555139	88555401
chr10	88589536	88589754
chr10	88622525	88622973
chr10	88699077	88699608
chr10	88714113	88714357
chr10	88726448	88727012
chr10	88726448	88727012
chr10	88730566	88731680
chr10	88730566	88731680
chr10	88814747	88815015
chr10	88841412	88841786
chr10	88842057	88842342
chr10	88853862	88855531
chr10	88853862	88855531
chr10	88865171	88865664
chr10	88931480	88931731
chr10	88937574	88937873
chr10	88963157	88963838
chr10	88974579	88974923
chr10	88999105	88999431
chr10	89101482	89103029
chr10	89101482	89103029
chr10	89184567	89184882
chr10	89195980	89196172
chr10	89258044	89258583
chr10	89264397	89265336
chr10	89264397	89265336
chr10	89307537	89307943
chr10	89345721	89346196
chr10	89378417	89379101
chr10	89406134	89406601
chr10	89419262	89420149
chr10	89419262	89420149
chr10	89461235	89461473
chr10	89494860	89495160
chr10	89509661	89509926
chr10	89531317	89531815
chr10	89577522	89578581
chr10	89577522	89578581
chr10	89621381	89622367
chr10	89621381	89622367
chr10	89621381	89622367
chr10	89622863	89623993
chr10	89622863	89623993
chr10	89689991	89690215
chr10	89750090	89750366
chr10	89822710	89822969
chr10	89840035	89840328
chr10	89955824	89956233
chr10	89963927	89964179
chr10	89985900	89986431
chr10	89998400	89998707
chr10	90003469	90003825
chr10	90015216	90015690
chr10	90076981	90077260
chr10	90106411	90106972
chr10	90145945	90146480
chr10	90147078	90147424
chr10	90188227	90188453
chr10	90227922	90228511
chr10	90291167	90291724
chr10	90342610	90343173
chr10	90358210	90358445
chr10	90436407	90436667
chr10	90462885	90463364
chr10	90467620	90467823
chr10	90573771	90574062
chr10	90591670	90592272
chr10	90639856	90640818
chr10	90655159	90655392
chr10	90657396	90657654
chr10	90692285	90692657
chr10	90750316	90751499
chr10	90750316	90751499
chr10	90945386	90945809
chr10	90966727	90967434
chr10	91011223	91011885
chr10	91022191	91022493
chr10	91037851	91038309
chr10	91043827	91044138
chr10	91087953	91088579
chr10	91109432	91109984
chr10	91111520	91112308
chr10	91174055	91174955
chr10	91174055	91174955
chr10	91186128	91186452
chr10	91226480	91226712
chr10	91237964	91238161
chr10	91295034	91295759
chr10	91295034	91295759
chr10	91307679	91308069
chr10	91314334	91314591
chr10	91403677	91405511
chr10	91403677	91405511
chr10	91403677	91405511
chr10	91403677	91405511
chr10	91460950	91461451
chr10	91621867	91622128
chr10	92061611	92062135
chr10	92178980	92179347
chr10	92218041	92218290
chr10	92339506	92339755
chr10	92346718	92347315
chr10	92364295	92364670
chr10	92511112	92511417
chr10	92617212	92618053
chr10	92631125	92632153
chr10	92631125	92632153
chr10	92680853	92681395
chr10	92690022	92691339
chr10	92690022	92691339
chr10	92728240	92728710
chr10	92743710	92744154
chr10	92747376	92747613
chr10	92803174	92803436
chr10	92877423	92877659
chr10	92922384	92923880
chr10	92922384	92923880
chr10	92980220	92981128
chr10	93058040	93058541
chr10	93169228	93170415
chr10	93169228	93170415
chr10	93311582	93311907
chr10	93350424	93351584
chr10	93392654	93393311
chr10	93412121	93412537
chr10	93431796	93432149
chr10	93504996	93505245
chr10	93518273	93518579
chr10	93548580	93548783
chr10	93558004	93558921
chr10	93576623	93577003
chr10	93647019	93647588
chr10	93667989	93669229
chr10	93683218	93683960
chr10	93787049	93787335
chr10	93792760	93793637
chr10	93802235	93802553
chr10	93882850	93883238
chr10	93963814	93964246
chr10	93999324	94000537
chr10	93999324	94000537
chr10	94050118	94051361
chr10	94050118	94051361
chr10	94068079	94068581
chr10	94095031	94095246
chr10	94136981	94137243
chr10	94276927	94277204
chr10	94333221	94334394
chr10	94333221	94334394
chr10	94350962	94351522
chr10	94352497	94353271
chr10	94404190	94404387
chr10	94433619	94433859
chr10	94448923	94450019
chr10	94452091	94452682
chr10	94452091	94452682
chr10	94459497	94459833
chr10	94471887	94472422
chr10	94516165	94516411
chr10	94566308	94566607
chr10	94570808	94571104
chr10	94608091	94609019
chr10	94646175	94646958
chr10	94652218	94652693
chr10	94750409	94750718
chr10	94820154	94820584
chr10	94822306	94822625
chr10	94825709	94825985
chr10	94828228	94828535
chr10	94831628	94832231
chr10	94833355	94834630
chr10	94856781	94857428
chr10	94866209	94866663
chr10	94925838	94926352
chr10	94934650	94935002
chr10	94958798	94959453
chr10	95034352	95034564
chr10	95048636	95049178
chr10	95112538	95112977
chr10	95136279	95136557
chr10	95152987	95153228
chr10	95166243	95166628
chr10	95177906	95178264
chr10	95195850	95196460
chr10	95197142	95197434
chr10	95198602	95198881
chr10	95200185	95200668
chr10	95205260	95205970
chr10	95218401	95219010
chr10	95230915	95231301
chr10	95235746	95235984
chr10	95241751	95242473
chr10	95255788	95256627
chr10	95255788	95256627
chr10	95314646	95314856
chr10	95326260	95326969
chr10	95340731	95340995
chr10	95351254	95351702
chr10	95360648	95361577
chr10	95373971	95374218
chr10	95408122	95408341
chr10	95461892	95462893
chr10	95505284	95505629
chr10	95506608	95506981
chr10	95522757	95523274
chr10	95575767	95576057
chr10	95631368	95631748
chr10	95653528	95654241
chr10	95676460	95676971
chr10	95703107	95703409
chr10	95731157	95731424
chr10	95751604	95751970
chr10	95753477	95754184
chr10	95760411	95761049
chr10	95766649	95767255
chr10	95766649	95767255
chr10	95786873	95787229
chr10	95883074	95883710
chr10	95883074	95883710
chr10	96122247	96123070
chr10	96162058	96163583
chr10	96162058	96163583
chr10	96162058	96163583
chr10	96304876	96306178
chr10	96382613	96382908
chr10	96563141	96563596
chr10	96604514	96604736
chr10	96610076	96610292
chr10	96662345	96662800
chr10	96676092	96676754
chr10	96723509	96723885
chr10	96743303	96743555
chr10	96751285	96751529
chr10	96943166	96943690
chr10	96990460	96990941
chr10	97020333	97020593
chr10	97026514	97026773
chr10	97033323	97033826
chr10	97050219	97051073
chr10	97065540	97065945
chr10	97123016	97123479
chr10	97190253	97190488
chr10	97217148	97217373
chr10	97234511	97234752
chr10	97235688	97236015
chr10	97320318	97321370
chr10	97320318	97321370
chr10	97322396	97322767
chr10	97322396	97322767
chr10	97360950	97361230
chr10	97415449	97416747
chr10	97415449	97416747
chr10	97435434	97435729
chr10	97453317	97454078
chr10	97453317	97454078
chr10	97649807	97650057
chr10	97666954	97667934
chr10	97803000	97804220
chr10	97884185	97884751
chr10	97889475	97890510
chr10	97889475	97890510
chr10	97929689	97930173
chr10	98061226	98061681
chr10	98080108	98080495
chr10	98134790	98135425
chr10	98155621	98156160
chr10	98207002	98207212
chr10	98273134	98274237
chr10	98273134	98274237
chr10	98346092	98347182
chr10	98346092	98347182
chr10	98356377	98356709
chr10	98366010	98366295
chr10	98392651	98393074
chr10	98433367	98433741
chr10	98479038	98479782
chr10	98558448	98558729
chr10	98591584	98593074
chr10	98591584	98593074
chr10	98591584	98593074
chr10	98593276	98593488
chr10	98623867	98624635
chr10	98623867	98624635
chr10	98637756	98638317
chr10	98708814	98709065
chr10	98716786	98717255
chr10	98797194	98797598
chr10	98822075	98822399
chr10	98841536	98841841
chr10	98893817	98894193
chr10	98910028	98910561
chr10	98945007	98945943
chr10	98945007	98945943
chr10	98950143	98950340
chr10	98955880	98956518
chr10	98982166	98982517
chr10	99051979	99052612
chr10	99051979	99052612
chr10	99057426	99058129
chr10	99078698	99080084
chr10	99078698	99080084
chr10	99087540	99087916
chr10	99087540	99087916
chr10	99088421	99088766
chr10	99094017	99094955
chr10	99094017	99094955
chr10	99109229	99110106
chr10	99160638	99161399
chr10	99167038	99167464
chr10	99177562	99177819
chr10	99178683	99179061
chr10	99185557	99186416
chr10	99187302	99187705
chr10	99205375	99206277
chr10	99257964	99259218
chr10	99257964	99259218
chr10	99309553	99309816
chr10	99331384	99331624
chr10	99332142	99332621
chr10	99343884	99344427
chr10	99343884	99344427
chr10	99381391	99381748
chr10	99392667	99393630
chr10	99400113	99400947
chr10	99400113	99400947
chr10	99424185	99424403
chr10	99441850	99442234
chr10	99446656	99447406
chr10	99473212	99474768
chr10	99473212	99474768
chr10	99473212	99474768
chr10	99496762	99497580
chr10	99496762	99497580
chr10	99519120	99519433
chr10	99531093	99532035
chr10	99531093	99532035
chr10	99541201	99541434
chr10	99546410	99546664
chr10	99548519	99549154
chr10	99609504	99610316
chr10	99621214	99621990
chr10	99629035	99629458
chr10	99674424	99674829
chr10	99734581	99734812
chr10	99765895	99766333
chr10	99790018	99791005
chr10	99790018	99791005
chr10	99798053	99798380
chr10	99894296	99894889
chr10	99894296	99894889
chr10	100027784	100028234
chr10	100034232	100034709
chr10	100069315	100069762
chr10	100086515	100086829
chr10	100174671	100175254
chr10	100174671	100175254
chr10	100183529	100183758
chr10	100206072	100206864
chr10	100220592	100221128
chr10	100220592	100221128
chr10	100227124	100227703
chr10	100269394	100269652
chr10	100344352	100344879
chr10	100406962	100407468
chr10	100669901	100670424
chr10	100717830	100718060
chr10	100892457	100892956
chr10	100900976	100901200
chr10	100992400	100992679
chr10	100993703	100994307
chr10	101064170	101064497
chr10	101088900	101090183
chr10	101088900	101090183
chr10	101097222	101097471
chr10	101118034	101118330
chr10	101152467	101152674
chr10	101190137	101190981
chr10	101195988	101196251
chr10	101210539	101211151
chr10	101210539	101211151
chr10	101279773	101280452
chr10	101281491	101281950
chr10	101290786	101291004
chr10	101295140	101295559
chr10	101296591	101296924
chr10	101300568	101301187
chr10	101307916	101308257
chr10	101379837	101381332
chr10	101379837	101381332
chr10	101418789	101419728
chr10	101491618	101492613
chr10	101598811	101599029
chr10	101605675	101606039
chr10	101652114	101652677
chr10	101673500	101673970
chr10	101677682	101677999
chr10	101690409	101691160
chr10	101690409	101691160
chr10	101726311	101726688
chr10	101769177	101770013
chr10	101779713	101780609
chr10	101779713	101780609
chr10	101779713	101780609
chr10	101795201	101795553
chr10	101805848	101806081
chr10	101841155	101841439
chr10	101845248	101845648
chr10	101945110	101946137
chr10	101968462	101969064
chr10	101988878	101989620
chr10	102005473	102005746
chr10	102027197	102027793
chr10	102045908	102046689
chr10	102102169	102102373
chr10	102106241	102107317
chr10	102118934	102120035
chr10	102118934	102120035
