	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZNF382	ZNF492	ZNF519	ZNF846
GO_CYTOSKELETAL_PROTEIN_BINDING	0.03229226794963558	9.284820849941866e-07	0.00018246580854563987	4.458879491631151e-06	3.378429758171819e-10	2.261831832939265e-10	4.374099971116152e-10	0.00017609868567691755	0.02262783349336872	0.0066544431028559	0.00011499218935961952	0.051040961662746076	1	0.0006683855888003354	0.033664468939594405	1.0020056167570068e-05	0.007747377432067437	2.526222009802126e-06	6.578993319028559e-05	1.1901163208594134e-05	5.507826793538229e-07	3.7365858407412134e-08	1	0.011875417061718796	1	0.00021889963466825701	0.0020733405382880044	1	5.954500712501698e-07	0.00020036557552849388	7.140078925627069e-05	0.0006783140372594865	6.308287169298765e-07	0.014035906615448401	4.155451349685535e-07	1	0.018848933783455868	7.527670256335384e-05	8.886151231402017e-06	7.997510431678734e-10	1.6644238684748736e-05	4.6815872056793495e-07	0.007784607804735777	1	0.02262783349336872	1	1.6273566161295605e-08
GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	1	0.0020324718486628424	1	1	0.02934776672856443	1	0.0044353794958506	1	0.08012603575995192	1	0.0156020257165842	1	1	1	0.031128884857252515	1	1	0.025253384879942553	0.08038808005223441	0.00420349728142333	0.00859687713967383	0.07419270665058852	1	1	0.06859086017008198	0.011959552484670288	0.09063644215603295	1	0.03616064273794528	1.2636598678561484e-06	0.03921143820198725	0.00561017460191604	1	0.011654562179659878	1	1	1	0.0031430886221724963	0.027391291074051916	0.000873060149768623	0.009639572364396831	0.002414575621270787	1	1	0.08012603575995192	0.025253384879942553	0.09259326925607803
GO_DENDRITIC_SHAFT	1	7.786592791880764e-06	0.02943638683407268	1	0.0004794074535418025	3.648492125762903e-05	0.0005158684142436698	0.011150074190298787	1	1	0.0008542224335136295	1	1	1	1	1	1	1	0.00012014009882654886	0.00019787962948292215	0.0003484412784672264	3.342853973586912e-05	1	0.031047438194603982	0.0010607701639433476	0.0001666746340635017	0.021567954971761116	1	0.09527925386428615	0.003132001213256297	0.0025214966942110895	0.01040129217929342	5.002697465961159e-05	0.004539880222811932	1.0925408224449207e-05	1	1	0.0017361472727424054	0.00011788619059771577	8.442101726902074e-06	0.0015505782037985583	0.0003383102078904354	1	1	0.01951014088447245	1	6.56821076416847e-08
GO_DENDRITIC_TREE	1.9954084421347495e-05	0.0	0.00011592033005369817	0.004023188405455902	1.304268547608345e-07	0.0	5.501821220832426e-12	2.1588820852125323e-06	0.0007229322804644944	0.01262126718637313	3.09948221532963e-08	0.006620080867245304	1	1	0.03064598485442105	0.0006315823626089623	0.0007587792061295451	0.00012016976371131971	0.0	9.031075887122597e-11	1.621169865018146e-11	0.0	0.001112571381122418	2.4047501979707064e-06	0.001553347575516395	4.4743151017545557e-07	0.0037664730766611143	1	4.211261339648331e-10	2.879941066735725e-07	0.00048077072185814806	4.8559393466263145e-06	4.7126653579532274e-08	0.001112571381122418	2.876074933766404e-10	1	0.007251648154897761	9.921691412895228e-08	0.0	0.0	7.804615842488261e-10	5.645530598563653e-09	0.044703288291902954	0.002427644465769707	0.002551228327394406	0.01474044982882905	1.1495433493990959e-09
GO_DEVELOPMENTAL_MATURATION	0.00031222684824772085	1.614718890818878e-07	0.00019885649386286453	5.5632385121962e-06	0.0018893490346575392	2.7271810928430895e-05	8.568836153965975e-07	0.00083429033580118	1	1	0.04358264513494037	0.007857171698723131	1	0.08300814593596906	1	1	1.1442464291744336e-05	1.7557972747939132e-06	0.012037254705439704	0.0002601888522901774	0.00025030857766861203	5.653390680260273e-06	0.0009335476111456131	4.649934126021993e-05	0.0008174389697293005	0.018206109463810516	0.0016482956204920685	1	0.0006118341457315157	0.0017480519828128038	0.004576498230803083	0.002373924413344164	0.0037433121096699384	0.0009335476111456131	3.640341711852457e-05	1	0.008388765109066387	0.043089446957331634	8.687818763586375e-05	4.7476953479730355e-06	2.9418469183362106e-05	1.7152723951974203e-05	1	0.09745178046226632	1	2.292743264131758e-07	0.0004573716680001949
GO_DISTAL_AXON	0.0004964490497235685	0.0	0.006396506916899414	0.006149276858306685	1.919106073278165e-06	6.726263990231018e-11	0.0	1.4245872068663346e-06	0.0018788174235482291	0.00023965421743910031	4.665452508767487e-07	0.0015670882826002153	0.04024741285701927	0.004987743230910335	0.031053854699755745	0.008038317948974583	0.002291949675285898	0.012880535574155694	5.711765316274153e-07	4.222225703331972e-05	1.6911275024789063e-07	0.0	0.008958256028414602	1	0.024209884908874324	1.2100910051771052e-08	0.0025475874207950833	1	1.868035504060117e-09	0.0028203870686794863	0.0003914918298868475	0.00035573551055001484	2.30500464493133e-07	0.00015869557570646897	2.042742641705786e-10	1	2.359924713124517e-05	5.773804077735534e-06	5.392485347144316e-10	5.944790215650642e-10	8.420219231863868e-07	0.00015478239046573528	1	0.031053854699755745	0.0018788174235482291	2.374010785266556e-05	5.2043396481238346e-08
GO_GATED_CHANNEL_ACTIVITY	0.01826241910059656	1.594065450305493e-06	2.8557689546460097e-10	4.531593488898977e-06	1.0177059727167759e-06	2.7607915953353768e-12	2.0976775871872633e-11	1.870152328165009e-05	0.042554360824962334	0.021304755068304537	1.6162319260715208e-09	1	0.0470681894160625	1	0.0003093448089297457	0.00020194671143636267	0.00033449371949179074	8.431720403989651e-06	1.883065879004775e-06	0.003536182895889861	1.463280607794104e-09	2.7912783195915836e-11	2.804819190915797e-05	1.1061748532714688e-06	7.54035137608966e-05	1.0081008694484694e-08	0.00018990431724985601	0.04882972699690458	4.384817108182837e-06	5.637649458378746e-08	3.162222636721168e-05	2.4849779678426387e-08	0.02882992029379694	1	1.7377739769397493e-07	1	4.102288485829941e-05	1.7030005581841756e-05	4.666574904277354e-10	4.20159462777292e-11	2.542073962441549e-08	1.4046772756071135e-07	0.05357077748000094	0.001864459093647186	0.0006600221290830044	8.431720403989651e-06	4.924502678527176e-06
GO_GLUTAMATERGIC_SYNAPSE	0.0012341767197409093	4.066353642695475e-08	0.00024668570881414276	0.04174914640889127	0.002731114860405115	0.0001308989040702535	1.9525688199628632e-06	5.348182309239391e-07	0.016733069395795885	0.029514777610886167	7.62989310398865e-07	1	0.05323197097989851	0.009463198138291329	1	0.0053560852496010725	1	0.02550609085505262	4.741004365760304e-06	1.9272042835583036e-05	8.939378120131902e-05	1.5317897505973121e-07	4.3444864678665596e-05	1	0.04284956502897985	6.649330308583501e-09	0.02120798886597719	0.001802567219243878	2.910742946671263e-08	0.0005116286992824515	0.04563067658549269	3.0735718619445684e-05	0.0018021277854978202	0.00036616907837094814	8.870366838720223e-06	0.07911620380752127	0.0005009820543908639	2.548364619658905e-06	4.491473436174509e-06	1.1836945649101871e-05	1.64229785892811e-06	1.0376157122404805e-07	1	0.002629231155033551	0.016733069395795885	0.0074578896916333015	0.023556593511560475
GO_HEAD_DEVELOPMENT	0.0009557021075439209	3.529678415858939e-05	0.001632315427882558	0.000510164404921909	0.00010156360389801389	0.004450324699309505	0.002228095325032875	5.3069425287710636e-05	0.0006032061453260518	0.00032592742262738117	0.0003024651848804183	1	1	0.06725802954349125	1	0.015694042520591367	0.056351638173603114	2.3621146646446434e-06	5.2970221698922515e-06	5.421932391946882e-08	0.0002862409453772141	0.0003681874765781856	0.0011383821916882697	0.0007488193733194981	0.06272250426119541	2.3308611116767963e-06	0.021837821025298743	0.012852733478120881	0.007505564557127142	0.001418355436572316	6.1864191106209e-05	3.503420262995771e-05	5.4951344430342886e-06	0.0011383821916882697	0.0005792313315871045	0.08398333530710866	0.0016670428299614404	0.01439763611547984	0.007716091489394339	2.800420483517474e-05	0.0023854486278815923	6.423945342004522e-06	1	1	1	9.83457509984298e-06	0.0019250284090871483
GO_HEART_PROCESS	0.011110799475071431	0.014020826738660785	0.059550373181836425	0.0011827825891951305	3.295608605591305e-05	4.298934662616549e-05	1.5071695017576658e-06	0.0011325608505233786	0.02682003115822551	0.09783912393085359	0.006665420013514223	1	1	1	1	0.006529773898736879	1	0.0005468178660608114	0.0016822381314189894	0.010809977814810412	7.547019277742706e-06	5.271141952922775e-07	1	0.0003261545631728646	0.02082986952399113	7.005776148227838e-05	0.0020407088630677306	1	7.879325050197394e-07	2.0266063546214852e-05	0.0013619234890959175	6.00903919290019e-07	0.001391405354951969	0.043845410162893006	0.000744885048120425	1	0.00954599481572127	0.0002348868837299678	5.8307364270149264e-08	2.992471348495229e-08	0.002092672025407638	0.0001000783778879466	1	0.0009792232781360433	0.006853908262780095	0.0005468178660608114	0.0006131464875276382
GO_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	0.00676919455540792	1	1	0.003960615546584001	0.01145718725968603	0.000595339380891291	1	1	1	0.005348878951712099	1	1	1	1	1	1	1	0.00023616281876037704	1	1	0.011118983081180867	1	1	1	0.007935645500043553	1	1	1	6.945045953887785e-07	1	1	1	1	0.007593634440557273	1	0.00034168052573657626	0.007763770763268951	0.006876580782968156	0.015866657858649047	0.007313949978995815	1	1	0.0006413583201189121	0.0013841661808610128	1	1
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.00011295424911361707	0.0003063220369423636	0.0012387970577327767	0.0001831843562596358	0.0012467959569885112	0.00012547566037801605	0.010060785779771098	4.345469461375373e-05	0.0003869924854911222	1.0349933509790077e-05	4.624224662075349e-07	9.695028627587643e-05	2.4187968353239775e-05	0.022398999351907256	3.712791540211313e-06	3.511097714570255e-05	0.037232520608542874	1	1.1706907180331072e-05	0.0007242735695490721	1.9479389046006546e-05	7.672427280169813e-07	0.009970573897310597	0.00022918062302501596	0.00027053435428325834	6.220202091178351e-07	0.0182305618452564	3.201107640071754e-06	0.00011054170321422863	6.40034025778391e-10	0.032765488233473805	0.015619029078768554	0.0022308862828518405	1	0.026626800168521036	2.185683740885125e-06	0.08052595353420156	2.0227621163160237e-05	1.814614609352283e-06	3.153356029361731e-05	2.5270375073604967e-06	1.9034724907385225e-09	0.03383958979889212	0.0004697823631353293	0.0003869924854911222	0.08754438464119985	0.005713138427106412
GO_HORMONE_TRANSPORT	0.05847317426473142	8.910125967043214e-07	0.0021009327649604836	0.0020058630188586335	0.004237530171066317	0.00011534689855197122	7.184501882306904e-10	1.1352490902227785e-05	0.010130106980915654	0.005245664013885598	2.8695765763586678e-08	1	0.004301050114431937	0.02857223210454163	1	0.0006629395954024231	1	0.0041197917399999895	7.812731905865178e-09	1.8331057166420806e-05	3.440173808044733e-07	1.8535050450019241e-06	1	0.0005984186294307747	1	1.1606857105217472e-05	1	1	0.005136355234909407	4.36570888575627e-05	2.1428044007176794e-05	3.584415386859163e-05	0.0007387065377225666	1	0.00013353017276318546	1	1	4.030409293021009e-05	1.945743282039114e-05	7.679437781682452e-06	3.293702431905743e-07	5.394018289694991e-06	1	0.035668807301920236	0.010130106980915654	0.0041197917399999895	3.018622637962487e-06
GO_IMPORT_INTO_CELL	1	4.039010335499249e-05	0.0012479325183466505	0.005668048192171149	0.00180438075988254	0.0005140719163819751	3.505124624880729e-06	0.00013128181685051477	1	1	0.0012229780574871674	1	1	1	0.05864896312030554	0.027857647614983216	0.06521833255645437	0.014582036409474308	0.0008223487803846741	0.00012599511706312683	0.00010142054689732394	5.272044500959083e-08	1	0.08693980544863167	0.0339006226466545	1.973552967882153e-05	0.04904018426393797	1	8.282279563553985e-05	0.0021056468131170902	0.0013579861292598583	2.1733170012971925e-05	0.0008489928767890786	1	7.161011556622299e-05	1	1	0.038857816621634345	0.0007973490459295407	1.5116560420080916e-05	0.0002572090410294381	9.509964146281469e-05	1	0.05864896312030554	0.041657348287217566	0.014582036409474308	0.0003917733628944209
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	1	0.0001221502323820456	3.974459787747797e-05	0.0011257884889339653	3.452908922707554e-05	1.7664397511385488e-07	6.857141635618902e-07	0.005130496009055463	1	1	1.6346953327417424e-05	1	1	1	0.0004514409440641298	0.026858681952793173	0.0043423623564392555	0.0029374484580875215	0.0003661291730565619	0.003475706771296938	0.0004292890034643948	1.8121020691541645e-05	0.007536225072647507	0.010643296036644934	0.016583563931623968	3.7282118883208426e-06	0.034713520638279594	1	0.0019836003786556367	9.034387565831636e-07	0.009493248864259729	5.550059130055018e-07	0.08265435849114644	1	0.0003075460311924294	1	0.0027092067187521884	0.00015109303363169957	5.362448645884754e-05	1.7209047076249817e-06	0.00022848915208517617	0.01342093384673193	1	0.017934697372328556	0.003667749593097458	0.0029374484580875215	0.0017841154003106485
GO_INSULIN_SECRETION	0.01581697404106619	9.920714905131689e-08	0.0007986121332148599	0.0007645465486414427	0.001109468546067749	6.401111462417397e-05	1.891374834528392e-10	1.3065418146607222e-05	0.03284678118737505	0.0019035281437304041	1.987518449819703e-08	1	0.0013200405699966833	0.007157173020206797	1	0.005004760567931421	0.05698368792695385	0.0021804667083453744	1.757783463229856e-08	4.613177992940365e-07	1.2565031681788241e-08	5.10721468560682e-07	1	0.0001671187807673613	1	4.692365895841988e-08	1	1	0.0027537775160797473	0.0013606077391306037	3.175460824955678e-06	5.2578071020659145e-05	0.00010188407573974434	1	6.806340570153502e-06	1	1	3.807059848626171e-05	3.897486717363563e-06	2.412557563180595e-05	5.516004185079915e-06	3.790030884687212e-07	0.06065428531031791	1	0.03284678118737505	0.0021804667083453744	1.0617337431462204e-06
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.0463943618647632	1.1742065126885137e-06	9.357364250117683e-08	5.857151095900459e-05	0.00011470139528313439	3.838218631813106e-10	1.0670464511974842e-10	5.7674573540333895e-06	0.0002386180117971426	9.670877133771683e-06	2.8786281136561342e-08	1	0.028718053991241943	0.019055154569851296	0.0007411855436532111	8.68313744462057e-07	0.0030535808609675197	0.010527983384394313	1.0662947191875105e-07	3.035672718154636e-05	1.1810094791009362e-08	5.226443722250451e-10	0.000435747922773122	4.3099492102238735e-05	2.858682758299924e-05	6.308501787621879e-08	0.00020067160074510593	0.00018068789752989645	1.864846377319651e-08	9.197902894886312e-08	1.1890500638322976e-05	4.652198142274244e-07	2.4128567507331056e-06	0.004882296993569346	6.248312878431861e-06	0.06796211772802385	0.0007866444601744016	8.560861423323463e-05	2.4117491159714177e-07	6.044333922261558e-09	1.5518886470333726e-06	5.658425239474241e-08	0.002036198928859312	7.24194668497713e-05	0.0036929421448664845	0.0022334318828590716	0.004301325943777856
GO_ION_TRANSMEMBRANE_TRANSPORT	1	3.451647351437881e-05	6.919892429391172e-05	0.0005067363252366786	7.589621651593603e-06	1.3923146291450195e-07	1.0290874574714337e-07	0.002356454974412503	1	0.09878669042102306	2.742889534168569e-06	1	1	1	0.0015496516862095744	0.025360374848792278	0.017490941222837453	0.0024045732591673197	0.00010442127202436868	0.0027872033984093214	0.00033171214308214125	3.718716655609633e-06	0.0008404293597978896	0.004797662077588916	0.020391513515786386	7.358560104087086e-05	0.045912832884133614	1	0.0003229270530480388	9.707508652478936e-07	0.001712786858546922	1.5021324484276732e-07	0.0253992732603866	0.08658767947020118	0.0005373214471485754	1	0.001334929664080109	0.00030210080441162024	1.640286737247809e-05	5.531655251633794e-07	7.548795873324465e-05	0.001198271006617957	0.055949657054682245	0.0015496516862095744	0.014586851746700935	0.00032150564531463477	0.0019109152163302445
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0018855897669846078	4.477098143074176e-05	0.0033671113368137773	0.0008408853244095127	7.582991834453878e-08	3.594110213578361e-05	0.022531813219353047	1	1	0.0003781623285139535	1	1	1	0.05064728059062118	0.059108339883669925	0.004541112626634813	0.008461221350372528	0.0047020849243538665	0.0797953760998712	0.0002209427918329343	3.2593649460510576e-06	0.00197711506216669	0.004672326194256837	0.0022688719620852504	0.00020922542953616396	0.07846693909250357	1	0.004678126709299235	0.00014830648692898407	0.004108353359811634	0.00034294466490614184	1	1	0.0018302454053106265	1	0.0028666576446600978	0.0555203668108718	6.236819839011698e-05	6.91438081599216e-05	0.0002623897902410688	0.007967887433170895	1	0.05064728059062118	0.0265805840317771	0.0011033593950092735	0.00466461598228507
GO_ION_TRANSPORT	1	0.00042037450416043676	0.00031297245699069	0.00156429757959331	0.0008519343701524074	2.5770948264280946e-07	3.219853117464311e-07	0.06420412858549696	1	0.06264841453365788	7.09047629752213e-05	1	1	1	0.011847239685715216	0.04310094482003546	0.009648564292173423	0.003966502743093847	0.00012985167543333453	0.0038190196117038333	0.002149461488772375	3.962398474222084e-06	0.004180523807960412	0.0025466816509794876	0.016317135634156044	0.00014499957336755465	1	1	0.00012226836447670753	3.694293625633449e-05	0.03353167048598116	2.311247528119509e-05	0.062314188793330505	1	0.007569285146139304	1	0.0021703570445422704	0.00022830772211723804	2.5483591898023406e-05	5.480223925524719e-05	2.5266117626876472e-05	0.0010665117553630976	0.024067336923479066	0.004721174211112289	0.006695856085187857	0.00010765258750478068	0.020535747525082804
GO_KIDNEY_EPITHELIUM_DEVELOPMENT	0.026474793252704854	0.03515631651923201	0.01822159549527147	0.0032592363390432366	0.01228503202786091	0.002696546570492009	0.0037506320119757852	1.0132411209395897e-05	0.04672007138919865	1	0.0054716560101856215	1	1	0.0918982425439816	1	0.08760386597264247	1	0.012005810121635263	0.0024491302559257466	0.016586218746080794	0.00010796205385865676	6.552183458019556e-07	1	0.08479874353743766	1	0.014069899818649922	0.053254169896739034	1	0.00015152853297761837	0.0008328747964021499	0.019115505896244334	0.00030984890978946744	2.2380482644246413e-05	0.006295763695131407	3.6554509295072535e-06	1	1	0.045348466145981536	0.0004980698893396474	0.0005433688591457431	0.011624650870702191	3.265947616792886e-06	1	0.0021789064889655707	1	0.012005810121635263	9.491366493530329e-06
GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	0.01289858385420839	9.795219747310568e-06	7.193742890265753e-08	1.0947500609481686e-05	9.997896394553507e-06	2.560482720292967e-07	5.8112035739021906e-08	0.00036864643117173745	1	0.0019645416931577397	3.0409455452518053e-05	1	1	0.05724838919812314	0.0647475836639787	0.008377746652409424	1	0.0005750863774739434	0.0004960647581853106	0.019611847489124035	6.53488313965278e-05	1.171216449902257e-05	0.00019015640630615227	0.00013740769325987223	0.01967669654658566	0.0007507138187684559	0.004000918469878489	1	0.0007181595781939887	0.009879280121286693	0.0001269828228726011	6.364179183648844e-09	1	1	1.5735758126855792e-05	1	0.0034474941100991474	0.060558881697497124	1.4143085724782622e-07	2.2321990900131539e-07	1.3484536963148663e-05	1.345887878589913e-06	0.010635707962915575	0.008311399426419563	1	0.0046539372880041174	9.612077233822625e-06
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	0.025059107122872737	7.299752723333164e-05	6.266814759348094e-07	5.5974628553445704e-05	6.203987901931551e-05	6.113133936835879e-07	1.1253199015959225e-06	0.0003187673972213645	1	0.0057913243385427915	2.8457877261578446e-05	1	0.009009103497761517	0.08863521490607584	0.016391071601444485	0.019572479147675792	0.026299020303984566	0.0017808633245002259	0.00044365747793528865	0.04983828727908546	0.0004427394857917655	0.00010297828571481649	0.0004975057163915109	0.0005367729808154476	0.03757857133398845	0.0007030335319583303	0.009661560669434799	1	0.0030757213914498482	0.004528697884162769	0.0004973893446994504	1.0978771414205113e-07	1	1	0.0001147859729048184	1	0.006959326965835455	0.042021435135391805	2.375906532625649e-07	7.071821461757111e-07	9.906785353053227e-05	1.5681928920208144e-05	0.020805920568619518	0.016391071601444485	1	0.01116947154132486	5.973003292203405e-05
GO_MEMBRANE_DEPOLARIZATION	0.00810665186703674	0.00016068942814417841	4.501896556585727e-05	0.0004490790493991703	0.011695684571640719	3.653074731602146e-09	6.76381574082896e-08	0.00012753440788448867	0.01491000943756915	0.0388907828073759	0.0005712918300562198	1	1	1	1	0.004597619946130838	1	0.019223413437953307	2.271284619970171e-05	0.009933637005611118	1.6643522815829037e-05	3.138915893874383e-08	0.0017992336458283464	0.028655463479485666	0.0013881202972475526	3.7424230460825214e-05	0.00021404572976169156	0.001420124290340441	4.355969969949136e-06	2.1097701363714805e-09	0.004154698574975968	1.3198030684224982e-05	0.0004341243345518109	9.802289560134625e-05	3.182667328471833e-05	1	0.00012271699362864652	0.00024796460385245744	2.2064524256015794e-05	2.811986066220129e-08	3.2839053769606608e-06	2.036242569003477e-06	0.056169804001913404	0.0051804366090543175	0.0017723100418474136	0.002516128835187148	0.0018422716489662205
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.012105385530056911	9.956950286671429e-05	0.00013068638394275744	0.00012701629309619378	0.049474332632420404	7.4423929241618225e-09	1.1967951296654178e-08	8.348096598997934e-05	0.018550908769524033	1	0.0649659446676264	1	1	1	1	0.0025317342305444246	1	0.022209128275517687	0.0012652603155572928	0.015759328948328877	2.610556701376776e-05	2.052282671138883e-06	1	0.002431905388057598	4.267398981017134e-05	1.0595506129251753e-05	6.819910040611887e-05	0.003670321743470706	0.00014130989288341222	3.6782258627798825e-07	0.0023345628347571923	7.392495205271743e-05	0.007154028298413384	0.00012723457589591813	9.30480074368134e-06	1	0.004817876813911659	0.013861608765415867	0.00010344808545970086	5.163640252048296e-07	8.329502644843778e-06	0.00029767717383755166	1	1	5.533316179029413e-05	0.022209128275517687	0.000423462308714595
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	1	0.00018644706662862554	0.0005486223103777776	0.0005369376042506646	0.020512262169265494	1.6474820163647763e-06	3.374401869038479e-09	0.002677636640111114	0.007418019959758326	1	0.027325371210611182	1	1	1	1	0.0006221653593013743	1	1	0.003080306920970499	0.004159733097702345	2.8492714668648667e-05	3.0745166302525995e-05	1	1	0.00023588436143695546	0.0037512370950062435	0.008225420012543339	1	0.00024805836359576006	7.759490201486585e-07	0.011666623467062265	0.00014630299128470803	0.0018193839789173438	0.0016757368714941379	0.00023401958684488022	1	1	0.003633722093319136	9.24383362066461e-06	4.419441077985198e-06	0.00021728944907362102	0.0004563087557825085	1	1	0.00028684506045473235	0.008927203881222923	0.001337205984888623
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	9.95240524281904e-06	6.046997735875692e-08	0.0008766598559852845	7.369897169051676e-05	1.566938800934281e-10	2.879413707468359e-09	0.00247375290331886	1	1	1.8149794924759988e-06	1	1	1	0.006013249466727655	0.014089790732374485	0.0009881653708853078	0.000346470941262389	0.0004577910059536672	0.009043537252540368	7.208996303020854e-06	2.684730660007517e-09	0.000895101578416102	0.00029667177158720914	9.051687865913038e-05	5.709080397320321e-07	0.00414479312597249	1	0.00029228701178474203	1.1947605778050985e-06	0.00026185684831248057	4.144470057809713e-06	0.0064948872845028705	1	2.2229117341288074e-05	1	0.00018231790526623826	0.0002801462862757065	1.6625385690360872e-07	3.642963897210194e-08	1.175711516476774e-06	0.00021175511375792766	1	0.0012675229728683624	0.0007257924788794945	2.704653770613241e-06	6.953083482963418e-05
GO_METAL_ION_TRANSPORT	1	0.0002477300548915373	1.5728207471976674e-06	6.530325710973894e-05	7.51331365766994e-06	6.717714384762985e-08	1.0119297910726743e-07	0.00837456638121159	1	1	1.3424564293540442e-06	1	1	1	0.0024046995219297873	0.0029118446352598415	0.0054333266346064946	0.00052380477108116	4.73759473340607e-05	0.00064731944095342	0.0004056415782754952	2.7639389801326075e-06	0.03202954992350393	0.00032414993745666365	0.00861135138149749	3.3338070332122882e-06	0.019915529913958063	1	7.930848635484544e-06	3.061810671667331e-08	0.0022045694927541604	1.3807550325317663e-07	0.018132880346567015	0.09133322273051481	0.0002588749069309948	1	0.013005700953713673	5.154812745311599e-05	1.648436016021826e-05	3.1922534349249077e-07	1.1010341953276992e-05	0.00036485974137723254	0.013870390671008703	0.007852273263547982	0.0018579868490212759	4.764821296643351e-05	6.3086571221449e-05
GO_METENCEPHALON_DEVELOPMENT	0.014902904098281766	0.00010493553036627912	0.008700919816121866	0.0012472501711459083	0.004987490377742376	0.003048540846750103	0.00018985793118642125	0.05160234275341136	1	1	0.009413099572976646	0.003806276330327596	1	0.06296002081833751	1	1	1	0.03435973054120123	0.0006859716336855559	3.878668471646307e-05	0.0025592858585522515	0.0005960178247643722	1	0.0014654735018161391	1	0.0010331765168175577	0.004847917668689972	1	0.02037683859292383	1	0.009147857082153266	0.0004385480517627993	1	0.03662564239701427	0.000904826678407189	1	1	1	0.015752878001284887	2.7718996890024883e-06	0.017830753859302106	1.5575321253624708e-05	1	1	1	5.660254157602296e-07	0.0008155140860687249
GO_MICROTUBULE_BINDING	0.006995339493996444	0.00015566085194818058	0.01136581940399728	0.01098707405240551	5.529553664740394e-05	2.5063292707905305e-06	2.0836389914569153e-05	0.0016420194157574786	1	0.06738413084704808	0.00021683026507601788	1	1	0.002595909785768291	0.003520402812168033	0.003534708385346197	0.08332349789787896	4.24029363137457e-05	0.0006708406278158607	3.0380387624040495e-05	0.0013405081828445908	0.0004709797836546237	0.03297354933226704	0.003268005179227318	0.05225144496512968	0.003891006302057076	0.07430194616398655	1	0.0011170081989873015	0.017159623567059024	0.012150825035330937	0.01451056573592524	0.002256779961867794	1	0.0002692713070172603	1	0.03812429533168116	0.02947451613005625	0.02128610325695468	8.143439866881153e-08	0.00022540739005416643	2.742635888897116e-05	1	1	0.017375167087497645	1	5.265588436231816e-05
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.00039206447832174085	1.1984927605901419e-08	1.558129554091181e-05	0.004000414214085479	2.9521675326549257e-08	5.1168560803338536e-05	0.0026793107651635895	1	1	2.908366634546411e-05	1	1	1	1	0.022922168361640627	0.004848540960018188	0.009864645436887809	0.003996497687739575	0.04844927683811506	0.0005140627095508998	9.414795754114635e-08	0.018096934255210417	0.0001083901014146127	0.00019028793680475609	6.316325796951183e-06	0.00204003592709312	1	0.0008195697933500723	0.009667954426413994	0.006202004727346555	1.4636608323792544e-05	0.008072082342303943	1	0.00022138752687161922	1	0.02187726349249941	0.036937305501748896	3.509985132166271e-05	1.8903838794326333e-07	0.00017934371716799014	0.04499899016240472	0.07660894820360198	1	0.005931707914720419	0.00013638910218471967	0.001170468695848026
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	1	0.0007628720752435036	3.8049170714149483e-07	1.7155102043364678e-06	9.783016193531946e-05	1.1440444147581275e-09	6.55821218553676e-07	0.0005002385106507301	1	1	3.2775168967713597e-07	1	1	1	0.01957497874405223	0.0008291109610636394	0.017461301052900335	0.0006886928092164624	1.068831747952359e-05	0.0011056691833873922	0.0001082686861348936	5.381075784960387e-07	0.058451039350455036	5.2469901205887126e-05	0.0026886857886638804	8.248813769817787e-07	0.0059592068467869685	1	8.546158987599028e-06	2.6423335519609736e-05	0.002153053611625655	2.2723539028213224e-07	0.002613940803778858	1	2.1833862803077864e-05	1	0.06926376901215225	0.00023049533882069095	0.00010217628348918595	7.021180936650495e-08	1.6313243099363994e-05	0.008599479398102461	0.0837092769654828	1	0.0011841672910254397	4.1887313695032624e-05	0.00030544597052029054
