	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0725594781828468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04411231546180805	1	1	1	1	1	0.0572386318076612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039621302072700204	1	1	1	1	1	1	1	1	0.034700470551118245	1	1	1	1	1	1
GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	1	1	0.09555297526617634	0.03386996442075807	0.00019058564649310217	1	1	1	1	1	1	1	1	1	0.0005769977432773521	0.00073764104365448	0.08969540376339702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09752990927199301	1	1	0.02846883824531521	0.029648426774956937	1	0.03570942136391775	0.019883095751206614	1	1	0.0018694338433274948	1	0.0023389417541181956	0.03998647095117602	1	0.012805253409130746	0.07103434295062894	1	1	0.02212589050321001	1	1	1	1	1	0.015485481312337512	0.008626128800809929	1	1	1	0.004159503236901951	1	0.00487269787754685	1	1	1	1	0.02690863690561973	1	0.0070938728064576795	1	1
GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	1	1	1	1	0.08434093898391404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08755551652631266	1	1	1	1	1	1	1	1	1	1	1	1	0.06343650261218015	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CARDIAC_MUSCLE_CONTRACTION	1	1	1	0.07673601863202695	0.016972220629225987	1	1	1	1	1	1	1	1	1	0.002469675130330695	0.00019316321520035373	0.0290766238131549	1	1	1	1	1	1	1	1	1	1	1	0.0847987435382771	1	1	1	1	1	1	0.0020321297393184334	0.002242515845811033	1	0.08207197725673776	0.03825824310675818	1	1	0.051450644578755256	1	0.012753500669906437	0.0046677824763017295	1	0.02641582728990799	1	0.05299322771965831	1	1	1	0.04138387339445504	1	0.05865380363593464	1	0.0022103148258496574	0.00048590176129093	0.03859654520783018	1	0.03731992154891406	0.007587248714189809	1	0.04933548916309016	1	1	0.008236296109547792	1	1	1	0.046097968857261584	1	0.019947282879278827
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09348595511999247	0.05296462160029036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0564283419024616	1	1	1	1	0.03488278808901368	0.03774940386357928	1	1	1	1	1	1	1	0.09865742846438696	1	0.08452155474050049	0.05909520652340716	0.03810707432046012	1	1	1	1	1	1	1	1	1	0.006567077080469885	0.012024083116424888	1	1	1	1	1	1	1	0.04221347323356661	1	1	1	1	1	1
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08832914810140313	0.0999336171175429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050882837891626176	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CARDIAC_SEPTUM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003048540846750103	0.05148446228164083	1	0.026899290724843872	1	0.009413099572976646	1	1	1	1	1	1	1	0.07113813864658247	0.05213600379940775	1	1	1	0.059774679853522916	1	1	0.01063668671403517	0.04018113917587296	1	1	1	0.020973315049555574	1	1	1	0.02037683859292383	1	1	1	0.007616466094838015	1	1	0.02626925218096976	1	0.06859660906487619	1	1	0.07090213956524849	0.0590686893883019	1	1	1	1	0.037073638433220424	1	1	1	1	0.026899290724843872	1	1	1	0.09697632582906524	1	1
GO_CARDIAC_SEPTUM_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009351760775994533	1	0.06857331622375851	0.07051645034294851	1	0.05613175269602011	1	1	1	1	1	1	1	0.0353538038933392	1	1	1	1	0.07702395239013926	1	1	0.03627864914271095	1	1	1	1	0.0042438980571019025	1	1	1	0.08896795917289357	1	1	1	0.04947693403938369	1	1	0.069396913482066	1	1	1	1	1	0.07630277584547562	1	1	1	1	0.03556147442868851	1	1	1	1	0.009501688910894979	1	1	1	1	1	1
GO_CARDIAC_VENTRICLE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02281961960298695	0.08254327306757325	0.07749305031603437	1	1	0.01639329275628021	1	1	1	1	1	1	1	1	0.07267351154367951	1	1	1	1	1	1	0.061968077868507665	1	1	1	1	1	1	1	1	1	1	1	0.07200049009622078	0.0133657750870112	1	1	1	1	1	1	1	1	0.026874998209117096	1	0.03025462710708715	1	1	0.060624077472767435	1	1	1	1	0.0382602037731099	1	1	1	1	1	1
GO_CARDIAC_VENTRICLE_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033846161534365704	0.040058382454559505	0.06037060191190924	1	1	0.049283405487847265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08002418792291444	1	1	1	0.07863590458977987	1	1	0.05675165490087197	0.043371851113479076	1	1	1	1	1	1	1	1	0.014369661021738311	0.056928643141647806	0.015973735052542404	1	1	0.030042423102691895	1	1	1	1	0.06425052708579604	1	1	1	1	1	1
GO_CARDIOCYTE_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06149129269934939	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07597414880443809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08962756865129928	1	1	1	1	1	1	1	1	1	0.038264927476775346	1	1	1	1	1	1	1	1	0.06052184321645726	1	1	1	1	1	1
GO_CATECHOLAMINE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03352824585399561	1	1	1	1	1	1	1	1	1	1	1	1	0.03215502189784003	1	1	1	0.02926013386318549	0.06421758675448097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CATECHOLAMINE_METABOLIC_PROCESS	1	0.001865447920412433	0.03128760215299253	0.05572767846453042	0.05500453135502026	1	1	1	1	1	1	1	0.015294517096583027	1	0.012551789892994658	0.06987045775950829	0.028443606120306164	0.0035380994884884887	0.0724501599197469	1	1	1	1	1	1	1	1	1	1	1	0.04457911364627143	1	0.032267795145877076	0.007420492458464101	1	0.011285347564600756	0.05914555011428002	1	0.05865380363599537	0.033197336231997276	0.0008776778717745071	1	0.04128841381740456	1	0.037765653873662375	0.06542737751412231	1	0.02662833232409656	0.002638998313522656	1	1	0.03684603805389475	1	1	1	1	0.03740877204975912	0.005038396112605037	0.000674056526252742	0.034617264478633114	1	1	0.011042434996946793	1	1	1	1	1	1	1	1	0.0948556970251262	1	1
GO_CATECHOLAMINE_SECRETION	1	1	0.03590894735137873	0.06131847400670909	1	1	1	1	1	1	1	1	1	0.016326350453792382	0.06988999337946367	0.0004903022556520531	1	0.041337281988041985	0.07954830666239654	0.026383652541899005	1	0.010748238112249009	1	1	1	1	0.001118473023477895	1	1	1	0.04912852768270559	1	0.006195175222050819	0.048252489957565814	1	0.002263651375318587	0.00033820234322201603	1	0.06451295415909675	1	1	1	1	1	0.007695173244581799	0.07190015357379287	1	1	1	1	1	1	1	1	1	0.011140617551815613	0.0010684384071977249	0.036648849223546165	0.0009011131171781095	0.00010424339641434965	1	1	3.451591592651404e-05	1	1	1	0.020251705126351993	0.041337281988041985	1	0.04912852768270559	1	1	1	1
GO_CATENIN_COMPLEX	1	1	1	0.020102716742792626	0.01982673926625611	1	1	1	1	1	1	1	0.03585799734554029	0.005035951146208584	0.014690851447168973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013504984896168137	0.014090727386135926	1	1	1	0.008780264078436129	0.006456810928470613	1	1	1	1	1	1	1	1	1	0.0130095743839157	1	1	1	1	1	1	1	0.06306701778578083	1	1	0.01327470306090972	1	1	1	1	0.01323957585688984	1	1	1	1	1	1
GO_CATION_CHANNEL_ACTIVITY	0.0019252137833782879	0.06450248382502988	1.4110249264565056e-06	2.508310226190247e-10	2.3737859299211017e-05	1	1	1	1	0.03429524134561479	1	1	9.099917781529854e-07	0.0009810719687810554	0.0	0.0	6.805156133404822e-05	0.04121618711854036	0.020405013585287457	4.775887407770796e-08	1	1	1	1	1	1	1	0.0017823354784036738	0.00018791974115872634	0.003034417807929457	7.75058922497518e-06	0.003034417807929457	7.318571863978995e-06	0.0032918183428852776	0.07407650217620387	6.131499086237113e-09	5.296263427823078e-11	2.6490524282163364e-05	1.0010025763840247e-06	7.041784480554814e-05	4.4288416378712725e-08	1	0.00017766541402741698	1	3.8921456460006e-06	3.314560110823095e-07	2.914176894797116e-05	2.1523894111474817e-08	0.027541084720781872	1	0.00011283994154609456	0.0027567454787612578	1	7.133888196841909e-07	1	3.876038120398384e-05	5.895357130991652e-05	2.2793450460412146e-09	6.946941910612736e-10	2.1889754120429927e-08	0.006218807253367209	0.036001579557094265	1.208633487737032e-07	0.05216049590593197	0.05294479557500398	1	0.0017823354784036738	0.0006225918610620607	1	7.75058922497518e-06	1	4.443893911298957e-06	1	0.014809636805399373
GO_CATION_CHANNEL_COMPLEX	0.04894870749495439	0.07834980822223558	9.619073922939592e-07	5.821257587079742e-09	0.0009485798732185025	1	1	1	1	1	1	1	0.00030433749060798654	0.006958750543738623	3.625292854803064e-08	8.263583872736291e-08	1.888205154487732e-05	1	1	1.3991725187345594e-06	1	1	1	1	1	1	1	0.010351675417287876	0.08088545916320433	0.060810088011469476	0.012454807479610475	0.007426473630119834	1.1118438739687875e-06	0.001362848302200792	1	6.772383951025862e-05	2.855021996595042e-08	0.002756345926509307	0.00021488119295121066	0.029909522531982202	1.847642150387685e-09	1	0.01049760890420115	1	0.00024573542733630216	1.2119971523061324e-06	0.0010786986463507953	4.504714151698508e-07	0.00980332379791471	1	0.002953058647700346	1	1	0.0008692359958191176	1	0.00037911572839210983	5.4461286842943935e-05	2.9595864548981332e-05	1.8392473322137448e-08	8.226277432243911e-06	0.0019491134067797233	0.08358595438701177	0.000254663775117403	1	1	1	0.00020531347094421282	0.0016113600900754532	1	0.0026203977962433456	1	5.649183314415662e-05	1	0.04613100248170876
GO_CATION_CHLORIDE_SYMPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031159158989806812	1	1	1	1	1	1	1	1	1	1	1	0.013909014815010723	1	1	1	1	1	1	1	1	1	0.043784845597089395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CATION_TRANSMEMBRANE_TRANSPORT	0.012982908585945974	1	2.658792825072087e-05	1.591765703989889e-05	0.0005011632871552152	1	1	1	0.07492642403186989	1	1	1	4.597748597401363e-07	0.003190335779978737	9.120139918827874e-07	1.952945627436975e-08	0.0031711236498941364	1	1	8.873466814662834e-07	1	1	1	1	1	1	1	0.0005567216990381985	0.0060691637743195415	0.02133416808003552	0.0004202969122493183	0.02133416808003552	0.0002171738558568448	0.0010601840456664346	1	0.00012552373922980475	6.262324957484466e-07	0.00859583674909381	0.0053600948366627765	0.019388774514353724	6.108211206168335e-06	1	0.01731809415982344	1	0.0002375334756253844	8.6580709601769e-08	0.0017980958126851965	2.8769606497114353e-07	0.01506153197822091	1	0.0005137480002043171	0.0014155654213834357	1	7.492538515596614e-05	1	0.003159433059267469	3.5621037507760356e-05	1.121718472896216e-05	1.8112823108040743e-07	2.029791915758583e-05	1	1	0.0005734272504217541	0.08010007641913963	0.07446705417173805	1	0.0005567216990381985	0.004475120336386751	1	0.0004202969122493183	1	4.617979704935049e-05	1	0.04767870130320273
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.01812555500856272	1	0.00018824145175699858	5.356746092255449e-07	0.00014953062258571403	1	1	1	0.04091727575839599	1	1	1	1.3052396111379316e-05	0.005897943110034998	2.3556412376279923e-09	3.4256942293975357e-07	0.005245933620278365	1	1	3.5166500056971195e-05	1	1	1	1	1	1	1	0.03502321592255131	0.0074035097118166915	0.005469035135924005	0.0020536548898060225	0.027221618592439545	0.003654280339233984	0.04059518054829625	1	5.2221358906034965e-06	2.075869820483689e-08	0.0013384991994727091	0.0007425159801428549	0.0005358155230417161	8.596473529687287e-06	1	0.013791866222498395	1	0.00018801836616200163	3.364393964677692e-05	0.0006481157073131572	8.050606850495967e-06	0.019272626158192918	1	0.006895123049636687	0.02633693253935543	1	5.379803194438537e-05	1	0.0018808355481876315	0.00653024525452961	2.3938787705457543e-06	4.955165316955501e-07	1.3251959509630318e-05	0.034395312094747554	0.04869457652708986	0.00026351349694531123	1	1	1	0.010892890449147097	0.0032075021948666516	1	4.1246967936281465e-05	1	0.00013813940224283172	1	0.01619823131302922
GO_CATION_TRANSPORT	0.038536733807616796	1	0.0002339892377352104	8.328378651500934e-06	7.259210281806983e-05	1	1	1	1	1	1	1	9.322482341422855e-06	0.0020877065562685537	1.9062181166873415e-07	2.0421727864317063e-08	0.03299044689124586	1	0.06093353214914965	3.4583496244522394e-06	1	1	1	1	1	1	1	0.005205809061744282	0.01346389144161908	0.01837922619040755	0.0010248417870748483	0.01837922619040755	0.0001274566136507671	0.0016744785223002934	1	0.00040649829702399387	8.076695273695478e-07	0.0034846125018807017	0.0022729388031995645	0.022018061104523423	3.9064377865938305e-05	1	0.04920323498057311	1	0.00017785787430013578	1.1939413278039268e-06	0.004624666278180811	4.485938619347429e-06	0.007953667691255162	1	0.0019251765074984606	0.006186784788567823	1	0.00013390349375552724	1	0.005169933163288953	7.278386672948667e-05	5.011253329212373e-05	1.7835894672302288e-06	6.406106098144626e-06	1	1	0.00036045147710872527	0.010249298450943023	1	1	0.0017018061275847485	0.0026390189370576467	1	3.936361202183658e-05	1	0.00016524244449289682	1	0.03397558434900505
GO_CATION_TRANSPORTING_ATPASE_COMPLEX	1	1	1	1	0.0069216415889733485	1	1	1	1	1	1	1	1	1	1	0.0394040257029189	1	1	1	0.01714269003924518	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026874175130497724	1	1	1	1	1	1	0.02509596712633333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02185941885815046	0.04862661885392672	1	1	1	1	0.002554377883545844	1	1	1	1	1	1	1	1	1	1
GO_CAVEOLA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08795292782413755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07909258089463411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013850040934596075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0390891098674232	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027991505193807775	1	1	1	1	1	1	1	1	1	1	0.06974028472232918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02049111007800497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05670398056663384	1	1	0.07228561024793745	1	1	1	1	1	0.011235996064329457	1	1	1	1	0.040916466466416446	1	1	1	1	1	0.050996221940964315	1	1	0.0520494798383665	1	0.09942897130137562	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006535911401582717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018968589925638102	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013436900576375699	1	1	1	1	1	1	1	1	1	1	0.034690298671731123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09644351088492031	1	1	1	1	1	1	1	1	1	1	0.042423756787161926	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019328821333579715	1	1	1	1	1	1	1	1	1
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	0.03543091937563414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023472510566004634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06987045776610457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS	1	0.027374456618428078	1	0.06131847400670909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	1	1	0.0547151703437615	1	1	1	1	1	1	1	1	1	1	1	0.03987036669862776	0.014478098477474277	0.04892504881979931	0.02570185071827047	0.06457504682954829	1	1	1	1	1	1	1	1	1	0.04993449464327204	1	1	1	1	1	1	0.009798651444343331	0.03768430985235549	1	0.048233019215163764	1	1	1	1	1	1	0.056117269977756346	1	1	1	1	1	1	1	1	1	1	0.018754090059873163	0.0032190951093905573	0.07209507237637469	0.06156601555807284	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_COMPONENT_MAINTENANCE	1	1	0.007541797416707463	1	0.0681744625603703	1	1	1	1	1	1	1	0.002853261628638859	1	1	0.022586360641560832	1	1	0.08933112436727986	0.03141669058001195	1	1	1	1	1	1	1	1	1	1	0.0554425466937527	1	1	1	1	0.07618361868822798	1	1	0.07261491637848883	1	1	1	1	1	1	1	0.07082752893482613	1	1	0.0005635780112693833	1	1	1	1	1	1	1	0.0434494382089774	1	0.04699675416057292	1	1	0.016704343818544465	1	1	1	1	1	1	0.0554425466937527	1	1	1	1
GO_CELLULAR_COMPONENT_MORPHOGENESIS	0.03807598681885627	0.0009270555561969873	0.0	0.0015763472172649617	4.4579204770411884e-05	1	1	1	1	1	0.0109948308329616	1	9.906202691478683e-06	0.005819223087532133	0.0	2.142686028605567e-11	5.965466862711821e-07	0.00016612284719264014	9.025564535858344e-06	3.653348892296293e-07	1	0.0680447790347728	1	0.04797907312265104	8.550804669105183e-05	0.00024029242070600088	0.007603268721664724	0.0009298233727738081	2.4537766313947884e-05	0.002904520840186997	0.004198536881410475	0.0005021320347792235	9.045100224369662e-10	5.091062256212808e-07	0.021268958050305153	2.960380522942785e-07	3.4703742650687985e-06	6.114976040416664e-06	7.09200400803578e-05	1	2.0152582380639217e-08	0.0002542922649327872	0.00029336105065425055	0.01263536448452518	6.98485713712671e-12	0.0004740814633584778	4.365696914310213e-06	1.1301561532728321e-05	3.34899115106424e-08	0.004871434671642083	1	3.932035980458437e-05	1	1.1862133631690419e-05	1	6.531885376392932e-05	1.5227705318920925e-08	0.0	0.0	2.8095462822896877e-06	0.061007184731009634	0.0002861576149588707	7.52699009454183e-07	0.0018751629772724154	0.003881645699228997	1	0.0009298233727738081	0.005596717173643073	1	0.027711467795721756	1	0.001850915992805402	0.031441280583030085	1
GO_CELLULAR_EXTRAVASATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0552755031543124	0.07132248507339534	1	1	0.09812006284267116	1	1	1	0.06537083308780356	1	1	1	0.013433721226020157	0.09483492786699599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06541004864052202	1	1	1	1
GO_CELLULAR_GLUCOSE_HOMEOSTASIS	1	1	1	0.004618406551415766	0.0007343097893892647	1	1	1	1	1	1	1	0.061058430773284766	1	0.0437276148188237	0.005860360648777929	0.04024609567442605	1	1	0.029633235449749273	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012417690226767086	0.04105163277815027	1	1	1	0.005417198515282662	1	1	1	1	1	0.004911409542616707	0.010215437804776406	0.08190367710485824	1	1	1	1	0.001132617125245483	1	1	1	0.0036273762706934276	1	1	1	1	0.0033831990215338337	1	1	1	1	1	1	0.01541237903708792	1	0.060099977274101546	1	1
GO_CELLULAR_HOMEOSTASIS	1	1	1	0.08213032883893567	0.008186889747879067	1	1	1	1	1	1	1	0.08747185324764128	1	0.03632992396451784	0.0010781334642243623	1	1	1	0.006847530648197209	1	1	1	1	1	1	1	1	1	0.029715395445518267	0.0028684930898821293	1	1	1	1	0.015218691247481653	0.005548406412129503	1	1	1	0.028324090591443363	1	1	1	0.014544724173007006	0.0005141022913162097	0.046039691436385644	0.006314958589041297	0.09779152982810424	1	1	1	1	1	1	1	1	0.013598334452450844	1	0.018795753560963857	1	1	0.007784240420961042	1	1	1	1	1	0.07211350846673104	0.007445420171219186	1	0.02491942192235952	1	1
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04561575352770386	1	1	1	1	1	1	1	1	1
GO_CELLULAR_HYPEROSMOTIC_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024579686709318538	1	1	0.002783453597204111	1	1	1	1	1	1	1	1	0.010889949164784585	1	1	0.0031138678382739426	1	1	1	1	0.017321148469432668	0.015383743093603242	0.034690298671731123	1	1	1	0.023578124919140908	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_ION_HOMEOSTASIS	1	1	0.09377576340385152	1	1	1	1	0.08525240269113654	1	1	1	1	1	0.08274242053759062	1	0.004721057465554956	1	1	1	0.004431063188179651	1	1	1	1	1	1	1	1	1	1	0.009921520875155188	1	0.030044437877534302	1	0.06206471614490827	0.05086692803779924	0.008943893672132552	1	1	1	0.050245953441447444	1	1	1	0.005961358783104886	5.262929344995726e-06	1	0.016569139055883753	1	1	1	1	1	1	1	1	0.08274455335672881	0.09827475841490885	0.0836361379603584	0.018957387224864064	1	1	0.026842114351885882	1	1	1	0.046032632155675324	1	0.03784494925398696	0.061753379172333034	1	1	1	1
GO_CELLULAR_KETONE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08064901916212897	0.07947223144582183	0.08064901916212897	1	1	1	1	1	1	0.04138387337980998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_LIPID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005623643315640581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06835498690371766	0.06592859610599633	1	1	0.08856457878632207	1	1	1	1	1	1	0.09507899008294607	1	1	1	1	1	1	1	1	0.08807442953133116	0.017105969736942117	1	1	1	1	1	0.0819476147875755	1	1	1	1	1	0.07909511445650652	1	0.05226782360172355	1	1	1	1	1	0.02076921884042482	1	1	1	1	1	1	1	1	1	0.03842165720435764	1	1	1	1	1	1	1
GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08497459791401463	1	1	1	1	0.025245596851871777	1	0.07977128725786153	1	1	1	1	1	1	1	1	1	1	1	0.0006209701780580668	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	0.0811146415982531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07652033432007022	1	1	1	1	1	1	0.07178828026905903	1	1	1	1	1	1	1	1	1	1	0.013826630796589079	1	0.06899791504112751	1	1	1	1	1	1	1	1	0.09331709612121031	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	0.041787907266683466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
